step,loss,presence_loss,type_loss,center_bin_loss,center_x_bin_loss,center_y_bin_loss,center_y_bin_extra_loss,center_offset_loss,local_vertex_loss,center_aux_loss,box_aux_loss,area_aux_loss,edge_aux_loss,weighted_presence_loss,weighted_type_loss,weighted_center_bin_loss,weighted_center_y_bin_extra_loss,weighted_center_offset_loss,weighted_local_vertex_loss,local_shape_raw_abs_max,local_shape_effective_abs_max,local_shape_saturation_frac
2500,0.00986473448574543,0.00047361545148305595,0.0001453680160921067,0.0011036315700039268,0.0011371539440006018,0.0010701091960072517,-0.0,0.0007926052785478532,0.0002160672884201631,-0.0,-0.0,-0.0,-0.0,0.00047361545148305595,0.0001453680160921067,0.0011036315700039268,-0.0,0.007926052436232567,0.0002160672884201631,1.0984530448913574,17.46065902709961,0.0
2600,0.009856756776571274,0.0004193358472548425,0.00013129226863384247,0.0009838701225817204,0.0010162254329770803,0.0009515148703940213,-0.0,0.0008013929473236203,0.0003083290357608348,-0.0,-0.0,-0.0,-0.0,0.0004193358472548425,0.00013129226863384247,0.0009838701225817204,-0.0,0.00801392924040556,0.0003083290357608348,1.098305106163025,17.4613094329834,0.0
2700,0.01580703631043434,0.0003740132669918239,0.00011832754535134882,0.0008873494807630777,0.0009137369925156236,0.0008609619690105319,-0.0,0.0011483427369967103,0.0029439199715852737,-0.0,-0.0,-0.0,-0.0,0.0003740132669918239,0.00011832754535134882,0.0008873494807630777,-0.0,0.01148342713713646,0.0029439199715852737,1.1003022193908691,17.48104476928711,0.0
2800,0.011813652701675892,0.00036001173430122435,0.0001139613232226111,0.0008486387087032199,0.0008834573673084378,0.0008138201083056629,-0.0,0.0007340905140154064,0.0031501364428550005,-0.0,-0.0,-0.0,-0.0,0.00036001173430122435,0.0001139613232226111,0.0008486387087032199,-0.0,0.0073409052565693855,0.0031501364428550005,1.1032460927963257,17.50406837463379,0.0
2900,0.01033659465610981,0.0003447492199484259,0.00010905971430474892,0.0008111195638775826,0.0008445191197097301,0.000777720008045435,-0.0,0.00040932410047389567,0.0049784258008003235,-0.0,-0.0,-0.0,-0.0,0.0003447492199484259,0.00010905971430474892,0.0008111195638775826,-0.0,0.004093240946531296,0.0049784258008003235,1.0989240407943726,17.47022819519043,0.0
3000,0.012978766113519669,0.0003193847369402647,0.00010190650937147439,0.0007512777810916305,0.0007841401966288686,0.0007184153655543923,-0.0,0.0007005744846537709,0.004800452385097742,-0.0,-0.0,-0.0,-0.0,0.0003193847369402647,0.00010190650937147439,0.0007512777810916305,-0.0,0.007005744613707066,0.004800452385097742,1.102626085281372,17.499229431152344,0.0
3100,0.019502103328704834,0.00030058505944907665,9.647656406741589e-05,0.0007106347475200891,0.0007453133002854884,0.0006759561947546899,-0.0,0.0012582819908857346,0.005811587907373905,-0.0,-0.0,-0.0,-0.0,0.00030058505944907665,9.647656406741589e-05,0.0007106347475200891,-0.0,0.012582819908857346,0.005811587907373905,1.1053096055984497,17.5201416015625,0.0
3200,0.009128062054514885,0.0002932221395894885,9.518422302789986e-05,0.0007014772854745388,0.0007397779845632613,0.0006631765281781554,-0.0,0.0003785755834542215,0.004252423066645861,-0.0,-0.0,-0.0,-0.0,0.0002932221395894885,9.518422302789986e-05,0.0007014772854745388,-0.0,0.0037857559509575367,0.004252423066645861,1.1049567461013794,17.508888244628906,0.0
3300,0.02128143608570099,0.00027850191690959036,9.078071889234707e-05,0.0006676599732600152,0.000709841784555465,0.0006254781619645655,-0.0,0.0012499467702582479,0.007745026610791683,-0.0,-0.0,-0.0,-0.0,0.00027850191690959036,9.078071889234707e-05,0.0006676599732600152,-0.0,0.012499467469751835,0.007745026610791683,1.1071465015411377,17.518369674682617,0.0
3400,0.01438574492931366,0.000277665356406942,8.97937425179407e-05,0.0006633618613705039,0.0007064758683554828,0.0006202477961778641,-0.0,0.0010192922782152891,0.0031620007939636707,-0.0,-0.0,-0.0,-0.0,0.000277665356406942,8.97937425179407e-05,0.0006633618613705039,-0.0,0.010192923247814178,0.0031620007939636707,1.0992521047592163,17.472806930541992,0.0
3500,0.0020344366785138845,0.00026858659111894667,8.784677629591897e-05,0.0006356799276545644,0.0006786356680095196,0.0005927241290919483,-0.0,9.039554424816743e-05,0.00013836797734256834,-0.0,-0.0,-0.0,-0.0,0.00026858659111894667,8.784677629591897e-05,0.0006356799276545644,-0.0,0.000903955427929759,0.00013836797734256834,1.098907470703125,17.46944808959961,0.0
3600,0.0060700541362166405,0.0002606871712487191,8.646553033031523e-05,0.0006289443699643016,0.0006693618488498032,0.000588526832871139,-0.0,0.00027927078190259635,0.0023012489546090364,-0.0,-0.0,-0.0,-0.0,0.0002606871712487191,8.646553033031523e-05,0.0006289443699643016,-0.0,0.0027927078772336245,0.0023012489546090364,1.0974761247634888,17.458839416503906,0.0
3700,0.011944976635277271,0.00025356150581501424,8.321105997310951e-05,0.0006127615924924612,0.0006522619514726102,0.0005732612335123122,-0.0,0.000927523709833622,0.0017202055314555764,-0.0,-0.0,-0.0,-0.0,0.00025356150581501424,8.321105997310951e-05,0.0006127615924924612,-0.0,0.00927523709833622,0.0017202055314555764,1.0977603197097778,17.461078643798828,0.0
3800,0.00699907261878252,0.00024131852842401713,7.859960169298574e-05,0.0005787129048258066,0.0006184306112118065,0.0005389951984398067,-0.0,0.0002063393621938303,0.004037047736346722,-0.0,-0.0,-0.0,-0.0,0.00024131852842401713,7.859960169298574e-05,0.0005787129048258066,-0.0,0.0020633935928344727,0.004037047736346722,1.1039109230041504,17.509252548217773,0.0
3900,0.012639740481972694,0.00023794207663740963,7.741080480627716e-05,0.0005690286634489894,0.0006105736829340458,0.0005274835857562721,-0.0,0.0005923801218159497,0.005831558257341385,-0.0,-0.0,-0.0,-0.0,0.00023794207663740963,7.741080480627716e-05,0.0005690286634489894,-0.0,0.005923801101744175,0.005831558257341385,1.1003021001815796,17.48104476928711,0.0
4000,0.005680590867996216,0.00023610977223142982,7.56537847337313e-05,0.0005667841760441661,0.000610656919889152,0.000522911490406841,-0.0,0.0002345509419683367,0.0024565337225794792,-0.0,-0.0,-0.0,-0.0,0.00023610977223142982,7.56537847337313e-05,0.0005667841760441661,-0.0,0.002345509361475706,0.0024565337225794792,1.0965142250061035,17.45125961303711,0.0
4100,0.01483506616204977,0.0002328793634660542,7.42510164855048e-05,0.0005592368543148041,0.0006057250429876149,0.0005127486074343324,-0.0,0.0003644429671112448,0.010324269533157349,-0.0,-0.0,-0.0,-0.0,0.0002328793634660542,7.42510164855048e-05,0.0005592368543148041,-0.0,0.003644429612904787,0.010324269533157349,1.0919371843338013,17.415029525756836,0.0
4200,0.014608649536967278,0.00021872772776987404,7.01772587490268e-05,0.0005272487760521472,0.0005712785059586167,0.0004832190170418471,-0.0,0.000923113664612174,0.004561359062790871,-0.0,-0.0,-0.0,-0.0,0.00021872772776987404,7.01772587490268e-05,0.0005272487760521472,-0.0,0.009231137111783028,0.004561359062790871,1.0963292121887207,17.449800491333008,0.0
4300,0.014271817170083523,0.0002156255504814908,6.712431058986112e-05,0.0005092118517495692,0.0005533259827643633,0.00046509772073477507,-0.0,0.0010679272236302495,0.0028005836065858603,-0.0,-0.0,-0.0,-0.0,0.0002156255504814908,6.712431058986112e-05,0.0005092118517495692,-0.0,0.010679272003471851,0.0028005836065858603,1.1021393537521362,17.495426177978516,0.0
4400,0.009092639200389385,0.00020759273320436478,6.596913590328768e-05,0.000496486434713006,0.0005401768139563501,0.0004527960845734924,-0.0,0.0003552476700861007,0.0047701140865683556,-0.0,-0.0,-0.0,-0.0,0.00020759273320436478,6.596913590328768e-05,0.000496486434713006,-0.0,0.003552476642653346,0.0047701140865683556,1.0996556282043457,17.47597312927246,0.0
4500,0.021839387714862823,0.00020536470401566476,6.429749919334427e-05,0.0004911400028504431,0.0005347866681404412,0.0004474933666642755,-0.0,0.0011381692020222545,0.009696894325315952,-0.0,-0.0,-0.0,-0.0,0.00020536470401566476,6.429749919334427e-05,0.0004911400028504431,-0.0,0.011381692253053188,0.009696894325315952,1.0980749130249023,17.46355438232422,0.0
4600,0.004959405399858952,0.00020383636001497507,6.479855073848739e-05,0.00048539720592089,0.0005265178624540567,0.0004442765493877232,-0.0,5.718739703297615e-05,0.0036334996111691,-0.0,-0.0,-0.0,-0.0,0.00020383636001497507,6.479855073848739e-05,0.00048539720592089,-0.0,0.0005718739703297615,0.0036334996111691,1.0964044332504272,17.450393676757812,0.0
4700,0.006526019424200058,0.00019108183914795518,5.983246592222713e-05,0.0004515036125667393,0.00048758508637547493,0.00041542216786183417,-0.0,4.386426371638663e-05,0.005384958814829588,-0.0,-0.0,-0.0,-0.0,0.00019108183914795518,5.983246592222713e-05,0.0004515036125667393,-0.0,0.0004386426298879087,0.005384958814829588,1.1059792041778564,17.512561798095703,0.0
4800,0.007837804965674877,0.00019415939459577203,6.146440136944875e-05,0.0004663002910092473,0.0005055685760453343,0.0004270320350769907,-0.0,5.069352482678369e-05,0.006608945317566395,-0.0,-0.0,-0.0,-0.0,0.00019415939459577203,6.146440136944875e-05,0.0004663002910092473,-0.0,0.0005069352337159216,0.006608945317566395,1.0932979583740234,17.42582893371582,0.0
4900,0.019175870344042778,0.0001811175316106528,5.5984735809033737e-05,0.0004274726379662752,0.00046191527508199215,0.00039303002995438874,-0.0,0.0014915645588189363,0.0035956508945673704,-0.0,-0.0,-0.0,-0.0,0.0001811175316106528,5.5984735809033737e-05,0.0004274726379662752,-0.0,0.014915645122528076,0.0035956508945673704,1.1003068685531616,17.481081008911133,0.0
5000,0.018078025430440903,0.00017378087795805186,5.385453914641403e-05,0.0004136870848014951,0.00044837110908702016,0.00037900303141213953,-0.0,0.0011075354414060712,0.006361348554491997,-0.0,-0.0,-0.0,-0.0,0.00017378087795805186,5.385453914641403e-05,0.0004136870848014951,-0.0,0.011075354181230068,0.006361348554491997,1.0977803468704224,17.46123695373535,0.0
5100,0.006581032183021307,0.00016819819575175643,5.233865886111744e-05,0.00040198597707785666,0.0004331021918915212,0.0003708697622641921,-0.0,0.00015235623868647963,0.004434946924448013,-0.0,-0.0,-0.0,-0.0,0.00016819819575175643,5.233865886111744e-05,0.00040198597707785666,-0.0,0.0015235623577609658,0.004434946924448013,1.0989209413528442,17.470205307006836,0.0
5200,0.03497980535030365,0.00016595829220023006,5.1247563533252105e-05,0.00039583706529811025,0.00043000391451641917,0.0003616702160798013,-0.0,0.0022108054254204035,0.012258706614375114,-0.0,-0.0,-0.0,-0.0,0.00016595829220023006,5.1247563533252105e-05,0.00039583706529811025,-0.0,0.022108053788542747,0.012258706614375114,1.0903141498565674,17.402116775512695,0.0
5300,0.010182656347751617,0.00015312556934077293,4.732951128971763e-05,0.00036720201023854315,0.00039706885581836104,0.00033733516465872526,-0.0,0.00028140656650066376,0.006800933741033077,-0.0,-0.0,-0.0,-0.0,0.00015312556934077293,4.732951128971763e-05,0.00036720201023854315,-0.0,0.0028140656650066376,0.006800933741033077,1.1069233417510986,17.5233154296875,0.0
5400,0.007760080974549055,0.0001509534049546346,4.558742148219608e-05,0.00035973789636045694,0.000389305962016806,0.0003301698307041079,-0.0,0.00016872108972165734,0.005516591481864452,-0.0,-0.0,-0.0,-0.0,0.0001509534049546346,4.558742148219608e-05,0.00035973789636045694,-0.0,0.001687210868112743,0.005516591481864452,1.104923129081726,17.517135620117188,0.0
5500,0.0014459930825978518,0.00014988765178713948,4.566381176118739e-05,0.0003561388002708554,0.0003855354734696448,0.0003267420979682356,-0.0,8.390881703235209e-05,5.5214564781636e-05,-0.0,-0.0,-0.0,-0.0,0.00014988765178713948,4.566381176118739e-05,0.0003561388002708554,-0.0,0.0008390881703235209,5.5214564781636e-05,1.0992374420166016,17.468355178833008,0.0
5600,0.020972304046154022,0.00014526232553180307,4.328907380113378e-05,0.000341637060046196,0.00037141807842999697,0.00031185601255856454,-0.0,0.0011520894477143884,0.00892121996730566,-0.0,-0.0,-0.0,-0.0,0.00014526232553180307,4.328907380113378e-05,0.000341637060046196,-0.0,0.01152089424431324,0.00892121996730566,1.0944511890411377,17.43496322631836,0.0
5700,0.007748988922685385,0.00013411759573500603,4.015324157080613e-05,0.00031320092966780066,0.0003382648865226656,0.00028813700191676617,-0.0,0.00011311845446471125,0.006130332592874765,-0.0,-0.0,-0.0,-0.0,0.00013411759573500603,4.015324157080613e-05,0.00031320092966780066,-0.0,0.001131184515543282,0.006130332592874765,1.105837345123291,17.52069091796875,0.0
5800,0.02096869796514511,0.00012667854025494307,3.7723388231825083e-05,0.00029189858469180763,0.0003141641791444272,0.0002696329902391881,-0.0,0.001067926874384284,0.009833129122853279,-0.0,-0.0,-0.0,-0.0,0.00012667854025494307,3.7723388231825083e-05,0.00029189858469180763,-0.0,0.010679269209504128,0.009833129122853279,1.1060065031051636,17.525558471679688,0.0
5900,0.018238559365272522,0.00013064338418189436,3.888182618538849e-05,0.00030760501977056265,0.0003322033735457808,0.00028300663689151406,-0.0,0.0006305724964477122,0.01145570445805788,-0.0,-0.0,-0.0,-0.0,0.00013064338418189436,3.888182618538849e-05,0.00030760501977056265,-0.0,0.0063057248480618,0.01145570445805788,1.0954679250717163,17.44300079345703,0.0
6000,0.012741982005536556,0.00012142042396590114,3.587738683563657e-05,0.00028031147667206824,0.0003028124338015914,0.0002578105195425451,-0.0,0.00020842996309511364,0.010220073163509369,-0.0,-0.0,-0.0,-0.0,0.00012142042396590114,3.587738683563657e-05,0.00028031147667206824,-0.0,0.0020842996891587973,0.010220073163509369,1.1086066961288452,17.534881591796875,0.0
6100,0.001517817610874772,0.00012162794155301526,3.612495129345916e-05,0.00028064625803381205,0.00030232957215048373,0.00025896294391714036,-0.0,8.788232662482187e-05,0.0002005952992476523,-0.0,-0.0,-0.0,-0.0,0.00012162794155301526,3.612495129345916e-05,0.00028064625803381205,-0.0,0.0008788232808001339,0.0002005952992476523,1.100197672843933,17.47945213317871,0.0
6200,0.007076774723827839,0.00011939006799366325,3.451119482633658e-05,0.0002775493776425719,0.00030156903085298836,0.00025352975353598595,-0.0,0.00021871470380574465,0.0044581773690879345,-0.0,-0.0,-0.0,-0.0,0.00011939006799366325,3.451119482633658e-05,0.0002775493776425719,-0.0,0.0021871470380574465,0.0044581773690879345,1.09818696975708,17.464435577392578,0.0
6300,0.005108455661684275,0.00011598831042647362,3.444999674684368e-05,0.00026741711189970374,0.00029035843908786774,0.00024447578471153975,-0.0,0.0001736088452162221,0.0029545119032263756,-0.0,-0.0,-0.0,-0.0,0.00011598831042647362,3.444999674684368e-05,0.00026741711189970374,-0.0,0.0017360884230583906,0.0029545119032263756,1.095391869544983,17.442399978637695,0.0
6400,0.007686586119234562,0.00011339438060531393,3.324580393382348e-05,0.0002622055180836469,0.0002839779481291771,0.00024043307348620147,-0.0,0.00013883915380574763,0.0058893486857414246,-0.0,-0.0,-0.0,-0.0,0.00011339438060531393,3.324580393382348e-05,0.0002622055180836469,-0.0,0.0013883914798498154,0.0058893486857414246,1.0951954126358032,17.440847396850586,0.0
6500,0.010410932824015617,0.00010421670594951138,3.0281124054454267e-05,0.00024210628180298954,0.00026107835583388805,0.00022313420777209103,-0.0,0.00020053915795870125,0.008028937503695488,-0.0,-0.0,-0.0,-0.0,0.00010421670594951138,3.0281124054454267e-05,0.00024210628180298954,-0.0,0.0020053915213793516,0.008028937503695488,1.106722116470337,17.53111457824707,0.0
6600,0.00824558362364769,9.919904550770298e-05,2.8557287805597298e-05,0.00022480508778244257,0.00024328271683771163,0.00020632747327908874,-0.0,0.0004530648875515908,0.0033623729832470417,-0.0,-0.0,-0.0,-0.0,9.919904550770298e-05,2.8557287805597298e-05,0.00022480508778244257,-0.0,0.004530648700892925,0.0033623729832470417,1.103973627090454,17.509742736816406,0.0
6700,0.007847581058740616,9.463104652240872e-05,2.7759540898841806e-05,0.00021660927450284362,0.0002346377441426739,0.00019858081941492856,-0.0,0.00018022354925051332,0.005706345662474632,-0.0,-0.0,-0.0,-0.0,9.463104652240872e-05,2.7759540898841806e-05,0.00021660927450284362,-0.0,0.0018022354925051332,0.005706345662474632,1.1052426099777222,17.519620895385742,0.0
6800,0.016244707629084587,9.294888150179759e-05,2.680287252587732e-05,0.00021279546490404755,0.0002297942410223186,0.0001957966887857765,-0.0,0.0006848830380477011,0.009063329547643661,-0.0,-0.0,-0.0,-0.0,9.294888150179759e-05,2.680287252587732e-05,0.00021279546490404755,-0.0,0.006848830264061689,0.009063329547643661,1.1064027547836304,17.525497436523438,0.0
6900,0.007279975339770317,9.030269575305283e-05,2.5800360162975267e-05,0.00020531343761831522,0.00022209669987205416,0.0001885301899164915,-0.0,0.0004644719301722944,0.002313839038833976,-0.0,-0.0,-0.0,-0.0,9.030269575305283e-05,2.5800360162975267e-05,0.00020531343761831522,-0.0,0.004644719418138266,0.002313839038833976,1.0981251001358032,17.46394920349121,0.0
7000,0.0011635066475719213,8.862365939421579e-05,2.4745882910792716e-05,0.00019934072042815387,0.00021593629207927734,0.00018274513422511518,-0.0,3.818430195678957e-05,0.00046895339619368315,-0.0,-0.0,-0.0,-0.0,8.862365939421579e-05,2.4745882910792716e-05,0.00019934072042815387,-0.0,0.00038184301229193807,0.00046895339619368315,1.0976401567459106,17.460132598876953,0.0
7100,0.010143284685909748,8.430492016486824e-05,2.3957303710631095e-05,0.0001915906905196607,0.00020704336930066347,0.00017613801173865795,-0.0,0.0003749690658878535,0.006093740928918123,-0.0,-0.0,-0.0,-0.0,8.430492016486824e-05,2.3957303710631095e-05,0.0001915906905196607,-0.0,0.003749690717086196,0.006093740928918123,1.1013413667678833,17.489185333251953,0.0
7200,0.0023555210791528225,8.390534640057012e-05,2.3725015125819482e-05,0.00018923927564173937,0.00020398163178469986,0.00017449691949877888,-0.0,9.19017184060067e-05,0.0011396341724321246,-0.0,-0.0,-0.0,-0.0,8.390534640057012e-05,2.3725015125819482e-05,0.00018923927564173937,-0.0,0.0009190171840600669,0.0011396341724321246,1.099433183670044,17.474227905273438,0.0
7300,0.004357597790658474,8.209172665374354e-05,2.3361291823675856e-05,0.00018743457621894777,0.0002020898537011817,0.00017277929873671383,-0.0,0.0002324685046914965,0.0017400250071659684,-0.0,-0.0,-0.0,-0.0,8.209172665374354e-05,2.3361291823675856e-05,0.00018743457621894777,-0.0,0.002324684988707304,0.0017400250071659684,1.0968577861785889,17.453968048095703,0.0
7400,0.008380454033613205,7.995607302291319e-05,2.3150390916271135e-05,0.00018293943139724433,0.00019855117716360837,0.00016732767107896507,-0.0,0.00045787147246301174,0.0035156928934156895,-0.0,-0.0,-0.0,-0.0,7.995607302291319e-05,2.3150390916271135e-05,0.00018293943139724433,-0.0,0.004578714724630117,0.0035156928934156895,1.0948232412338257,17.437904357910156,0.0
