runner config | sample=19 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=19 | outer=1/30 | loss_phi=2.578732e+00 | loss_mu=1.428850e+00 | mu_mse=1.807045e+05 | mu_mae=4.231342e+02 | defect_area_pred=44 | defect_area_label=36 | defect_iou=2.698413e-01
sample=19 | outer=2/30 | loss_phi=2.561012e+00 | loss_mu=8.253413e-01 | mu_mse=1.221577e+05 | mu_mae=3.401431e+02 | defect_area_pred=63 | defect_area_label=36 | defect_iou=3.200000e-01
sample=19 | outer=3/30 | loss_phi=2.558180e+00 | loss_mu=6.889238e-01 | mu_mse=8.589147e+04 | mu_mae=2.752283e+02 | defect_area_pred=50 | defect_area_label=36 | defect_iou=4.333333e-01
sample=19 | outer=4/30 | loss_phi=2.557148e+00 | loss_mu=6.978871e-01 | mu_mse=7.286310e+04 | mu_mae=2.489156e+02 | defect_area_pred=48 | defect_area_label=36 | defect_iou=4.736842e-01
sample=19 | outer=5/30 | loss_phi=2.555917e+00 | loss_mu=7.516925e-01 | mu_mse=7.167836e+04 | mu_mae=2.490293e+02 | defect_area_pred=50 | defect_area_label=36 | defect_iou=5.087720e-01
sample=19 | outer=6/30 | loss_phi=2.554205e+00 | loss_mu=8.469082e-01 | mu_mse=7.751443e+04 | mu_mae=2.607187e+02 | defect_area_pred=54 | defect_area_label=36 | defect_iou=5.254237e-01
sample=19 | outer=7/30 | loss_phi=2.551772e+00 | loss_mu=1.064249e+00 | mu_mse=7.761353e+04 | mu_mae=2.566543e+02 | defect_area_pred=57 | defect_area_label=36 | defect_iou=5.762712e-01
sample=19 | outer=8/30 | loss_phi=2.548774e+00 | loss_mu=1.435092e+00 | mu_mse=8.291128e+04 | mu_mae=2.634852e+02 | defect_area_pred=61 | defect_area_label=36 | defect_iou=5.645161e-01
sample=19 | outer=9/30 | loss_phi=2.543803e+00 | loss_mu=1.893615e+00 | mu_mse=9.800304e+04 | mu_mae=2.890598e+02 | defect_area_pred=70 | defect_area_label=36 | defect_iou=4.929577e-01
sample=19 | outer=10/30 | loss_phi=2.536491e+00 | loss_mu=2.248187e+00 | mu_mse=1.293831e+05 | mu_mae=3.252812e+02 | defect_area_pred=169 | defect_area_label=36 | defect_iou=2.130177e-01
sample=19 | outer=11/30 | loss_phi=2.527692e+00 | loss_mu=2.692808e+00 | mu_mse=1.733116e+05 | mu_mae=3.608331e+02 | defect_area_pred=210 | defect_area_label=36 | defect_iou=1.714286e-01
sample=19 | outer=12/30 | loss_phi=2.512519e+00 | loss_mu=3.014550e+00 | mu_mse=2.115509e+05 | mu_mae=3.794199e+02 | defect_area_pred=221 | defect_area_label=36 | defect_iou=1.628959e-01
sample=19 | outer=13/30 | loss_phi=2.484365e+00 | loss_mu=3.183936e+00 | mu_mse=2.342010e+05 | mu_mae=3.834543e+02 | defect_area_pred=230 | defect_area_label=36 | defect_iou=1.565217e-01
sample=19 | outer=14/30 | loss_phi=2.434612e+00 | loss_mu=3.189857e+00 | mu_mse=2.403944e+05 | mu_mae=3.735931e+02 | defect_area_pred=230 | defect_area_label=36 | defect_iou=1.565217e-01
sample=19 | outer=15/30 | loss_phi=2.353266e+00 | loss_mu=3.110327e+00 | mu_mse=2.334261e+05 | mu_mae=3.512513e+02 | defect_area_pred=223 | defect_area_label=36 | defect_iou=1.614350e-01
sample=19 | outer=16/30 | loss_phi=2.236417e+00 | loss_mu=2.998602e+00 | mu_mse=2.218720e+05 | mu_mae=3.246407e+02 | defect_area_pred=217 | defect_area_label=36 | defect_iou=1.605505e-01
sample=19 | outer=17/30 | loss_phi=2.095643e+00 | loss_mu=2.818332e+00 | mu_mse=2.062387e+05 | mu_mae=2.901440e+02 | defect_area_pred=205 | defect_area_label=36 | defect_iou=1.699029e-01
sample=19 | outer=18/30 | loss_phi=1.976586e+00 | loss_mu=2.781624e+00 | mu_mse=1.994284e+05 | mu_mae=2.749892e+02 | defect_area_pred=198 | defect_area_label=36 | defect_iou=1.758794e-01
sample=19 | outer=19/30 | loss_phi=1.858821e+00 | loss_mu=2.622407e+00 | mu_mse=1.870796e+05 | mu_mae=2.552489e+02 | defect_area_pred=190 | defect_area_label=36 | defect_iou=1.832461e-01
sample=19 | outer=20/30 | loss_phi=1.779359e+00 | loss_mu=2.478233e+00 | mu_mse=1.757961e+05 | mu_mae=2.391745e+02 | defect_area_pred=178 | defect_area_label=36 | defect_iou=1.955307e-01
sample=19 | outer=21/30 | loss_phi=1.733429e+00 | loss_mu=2.296708e+00 | mu_mse=1.632266e+05 | mu_mae=2.244595e+02 | defect_area_pred=166 | defect_area_label=36 | defect_iou=2.023810e-01
sample=19 | outer=22/30 | loss_phi=1.731458e+00 | loss_mu=2.128931e+00 | mu_mse=1.521799e+05 | mu_mae=2.196002e+02 | defect_area_pred=154 | defect_area_label=36 | defect_iou=2.179487e-01
sample=19 | outer=23/30 | loss_phi=1.773278e+00 | loss_mu=1.984221e+00 | mu_mse=1.451383e+05 | mu_mae=2.218990e+02 | defect_area_pred=143 | defect_area_label=36 | defect_iou=2.344828e-01
sample=19 | outer=24/30 | loss_phi=1.807617e+00 | loss_mu=1.873890e+00 | mu_mse=1.352936e+05 | mu_mae=2.092978e+02 | defect_area_pred=134 | defect_area_label=36 | defect_iou=2.500000e-01
