runner config | sample=17 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=17 | outer=1/30 | loss_phi=2.204096e+00 | loss_mu=1.998666e+00 | mu_mse=1.667160e+05 | mu_mae=4.051632e+02 | defect_area_pred=0 | defect_area_label=34 | defect_iou=0.000000e+00
sample=17 | outer=2/30 | loss_phi=2.187667e+00 | loss_mu=1.268607e+00 | mu_mse=1.328373e+05 | mu_mae=3.586716e+02 | defect_area_pred=19 | defect_area_label=34 | defect_iou=0.000000e+00
sample=17 | outer=3/30 | loss_phi=2.184710e+00 | loss_mu=1.054828e+00 | mu_mse=1.033269e+05 | mu_mae=3.093345e+02 | defect_area_pred=48 | defect_area_label=34 | defect_iou=1.714286e-01
sample=17 | outer=4/30 | loss_phi=2.183551e+00 | loss_mu=1.013748e+00 | mu_mse=8.729115e+04 | mu_mae=2.781018e+02 | defect_area_pred=53 | defect_area_label=34 | defect_iou=2.608696e-01
sample=17 | outer=5/30 | loss_phi=2.182606e+00 | loss_mu=1.027427e+00 | mu_mse=7.855938e+04 | mu_mae=2.592845e+02 | defect_area_pred=57 | defect_area_label=34 | defect_iou=3.188406e-01
sample=17 | outer=6/30 | loss_phi=2.181619e+00 | loss_mu=1.069916e+00 | mu_mse=7.370360e+04 | mu_mae=2.481647e+02 | defect_area_pred=62 | defect_area_label=34 | defect_iou=3.521127e-01
sample=17 | outer=7/30 | loss_phi=2.180452e+00 | loss_mu=1.148829e+00 | mu_mse=7.104950e+04 | mu_mae=2.417729e+02 | defect_area_pred=54 | defect_area_label=34 | defect_iou=4.193548e-01
sample=17 | outer=8/30 | loss_phi=2.178932e+00 | loss_mu=1.298285e+00 | mu_mse=7.129427e+04 | mu_mae=2.408877e+02 | defect_area_pred=48 | defect_area_label=34 | defect_iou=5.185185e-01
sample=17 | outer=9/30 | loss_phi=2.176582e+00 | loss_mu=1.583377e+00 | mu_mse=7.506638e+04 | mu_mae=2.476607e+02 | defect_area_pred=50 | defect_area_label=34 | defect_iou=5.272727e-01
sample=17 | outer=10/30 | loss_phi=2.172287e+00 | loss_mu=1.962656e+00 | mu_mse=8.231062e+04 | mu_mae=2.615536e+02 | defect_area_pred=55 | defect_area_label=34 | defect_iou=4.833333e-01
sample=17 | outer=11/30 | loss_phi=2.166919e+00 | loss_mu=2.196621e+00 | mu_mse=8.716840e+04 | mu_mae=2.689148e+02 | defect_area_pred=54 | defect_area_label=34 | defect_iou=4.915254e-01
sample=17 | outer=12/30 | loss_phi=2.163234e+00 | loss_mu=2.315351e+00 | mu_mse=8.948511e+04 | mu_mae=2.727301e+02 | defect_area_pred=58 | defect_area_label=34 | defect_iou=4.838710e-01
