runner config | sample=3 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=3 | outer=1/30 | loss_phi=2.220184e+00 | loss_mu=1.446098e+00 | mu_mse=1.865778e+05 | mu_mae=4.307307e+02 | defect_area_pred=12 | defect_area_label=23 | defect_iou=1.290323e-01
sample=3 | outer=2/30 | loss_phi=2.202483e+00 | loss_mu=8.291344e-01 | mu_mse=1.564714e+05 | mu_mae=3.932000e+02 | defect_area_pred=28 | defect_area_label=23 | defect_iou=4.571429e-01
sample=3 | outer=3/30 | loss_phi=2.199339e+00 | loss_mu=7.703962e-01 | mu_mse=1.412550e+05 | mu_mae=3.727465e+02 | defect_area_pred=31 | defect_area_label=23 | defect_iou=4.210526e-01
sample=3 | outer=4/30 | loss_phi=2.197917e+00 | loss_mu=8.224938e-01 | mu_mse=1.373670e+05 | mu_mae=3.675918e+02 | defect_area_pred=30 | defect_area_label=23 | defect_iou=4.324324e-01
sample=3 | outer=5/30 | loss_phi=2.196602e+00 | loss_mu=9.108049e-01 | mu_mse=1.414359e+05 | mu_mae=3.736438e+02 | defect_area_pred=31 | defect_area_label=23 | defect_iou=4.210526e-01
sample=3 | outer=6/30 | loss_phi=2.195027e+00 | loss_mu=1.042573e+00 | mu_mse=1.447879e+05 | mu_mae=3.780396e+02 | defect_area_pred=30 | defect_area_label=23 | defect_iou=3.947369e-01
sample=3 | outer=7/30 | loss_phi=2.193196e+00 | loss_mu=1.243099e+00 | mu_mse=1.450783e+05 | mu_mae=3.782063e+02 | defect_area_pred=31 | defect_area_label=23 | defect_iou=4.210526e-01
sample=3 | outer=8/30 | loss_phi=2.190832e+00 | loss_mu=1.541826e+00 | mu_mse=1.487872e+05 | mu_mae=3.830134e+02 | defect_area_pred=31 | defect_area_label=23 | defect_iou=4.210526e-01
sample=3 | outer=9/30 | loss_phi=2.186601e+00 | loss_mu=1.952817e+00 | mu_mse=1.537297e+05 | mu_mae=3.894811e+02 | defect_area_pred=31 | defect_area_label=23 | defect_iou=4.210526e-01
sample=3 | outer=10/30 | loss_phi=2.180314e+00 | loss_mu=2.300749e+00 | mu_mse=1.571195e+05 | mu_mae=3.936831e+02 | defect_area_pred=33 | defect_area_label=23 | defect_iou=4.358974e-01
