run_id,seed,split,sample_index,sample_mask_iou,oracle_gap,mean_center_l2_grid_error,max_center_l2_grid_error,mean_x_bin_correct,mean_y_bin_correct,mean_both_bins_correct,mean_center_offset_error_l1
center_bin_offset_plus_grid_seed1,1,train,0,0.8273584905660377,-0.017656998028724336,0.4858237017234312,0.8681186878532307,1.0,1.0,1.0,0.038591611851274236
center_bin_offset_plus_grid_seed1,1,train,1,0.8421052631578947,0.010913109545517385,0.5386118061474674,0.8533999841376814,1.0,1.0,1.0,0.041746124900436776
center_bin_offset_plus_grid_seed1,1,train,2,0.6669112252384446,0.01211027216704097,0.5398159064580806,0.7412468941054118,1.0,1.0,1.0,0.042080070625912826
center_bin_offset_plus_grid_seed1,1,train,3,0.7603383458646616,0.024087105227456163,0.5370469810197785,0.9234563973724719,1.0,1.0,1.0,0.04322124525867547
center_bin_offset_plus_grid_seed1,1,train,4,0.7905759162303665,0.03862762359264238,0.533189306687748,0.6551888567890428,1.0,1.0,1.0,0.041789185852707654
center_bin_offset_plus_grid_seed1,1,train,5,0.642962962962963,-0.000951128643436383,0.6009174104321809,0.9229764147425089,1.0,1.0,1.0,0.04956155777838362
center_bin_offset_plus_grid_seed1,1,train,6,0.8831050228310502,-0.02181762482561045,0.3666936980468003,0.6439256533110684,1.0,1.0,1.0,0.027278576320651726
center_bin_offset_plus_grid_seed1,1,train,7,0.7153979238754326,0.09085207612456747,0.6078803696842688,0.8559844557357488,1.0,0.6666666666666666,0.6666666666666666,0.19311027405141865
center_bin_offset_plus_grid_seed1,1,train,8,0.6030075187969924,0.00929789261887115,0.6923484919340552,0.959162184038339,1.0,1.0,1.0,0.05637728451698557
center_bin_offset_plus_grid_seed1,1,train,9,0.7712532865907099,-0.023214925649123197,0.37872726313203336,0.5380853857255461,1.0,1.0,1.0,0.029356802850215396
center_bin_offset_plus_grid_seed1,1,train,10,0.733392382639504,0.032050768658616,0.5641207772359358,0.8889928019012989,1.0,1.0,1.0,0.046208104241132225
center_bin_offset_plus_grid_seed1,1,train,11,0.7249097472924187,-0.01411838038594393,0.7206404609855187,1.0902792805823953,1.0,1.0,1.0,0.05847918959005671
center_bin_offset_plus_grid_seed1,1,train,12,0.8362790697674418,0.007960561568963742,0.5426798031893028,0.8579959895713178,1.0,1.0,1.0,0.04216720255465998
center_bin_offset_plus_grid_seed1,1,train,13,0.6971894832275612,0.036565029407817806,0.49793712009414753,0.8414069419241953,1.0,1.0,1.0,0.04075364139216146
center_bin_offset_plus_grid_seed1,1,train,14,0.7015475313190862,-0.014635022280763743,0.5312795710282893,0.7571719129898722,1.0,1.0,1.0,0.040877389199464285
center_bin_offset_plus_grid_seed1,1,train,15,0.8241965973534972,-0.014495104816183768,0.5288509860291314,0.8938727943343747,1.0,1.0,1.0,0.041471121064685215
center_bin_offset_plus_grid_seed1,1,train,16,0.8354866494401378,0.017531723263274235,0.5301831400116452,0.8397205625270457,1.0,1.0,1.0,0.03988568647724967
center_bin_offset_plus_grid_seed1,1,train,17,0.6460966542750929,0.03292484313039268,0.602386746657349,0.873883294332639,1.0,1.0,1.0,0.04597994203626185
center_bin_offset_plus_grid_seed1,1,train,18,0.7941176470588235,-0.009692195966705675,0.49859266315204653,0.7943789865020078,1.0,1.0,1.0,0.041139747413020594
center_bin_offset_plus_grid_seed1,1,train,19,0.7751937984496124,0.054009741373396425,0.6525406568525233,0.9786370228191044,0.6666666666666666,1.0,0.6666666666666666,0.18127291555625835
center_bin_offset_plus_grid_seed1,1,train,20,0.6591422121896162,-0.01713037787008964,0.7096482400144596,1.0211510359925866,1.0,1.0,1.0,0.0584321621797203
center_bin_offset_plus_grid_seed1,1,train,21,0.8700361010830325,-0.00874870307759279,0.4806465800118446,0.6845215606367142,1.0,1.0,1.0,0.03894998581675723
center_bin_offset_plus_grid_seed1,1,train,22,0.7416595380667237,0.06459046193327633,0.6063575513541429,0.8937750299415773,1.0,0.6666666666666666,0.6666666666666666,0.1957682687084655
center_bin_offset_plus_grid_seed1,1,train,23,0.605833956619297,0.006471454796566634,0.6820942035110038,1.0208457901893004,1.0,1.0,1.0,0.05366891861646522
center_bin_offset_plus_grid_seed1,1,train,24,0.7586206896551724,-0.010582328713585665,0.445459574561532,0.6799163584649788,1.0,0.6666666666666666,0.6666666666666666,0.18099241516641654
center_bin_offset_plus_grid_seed1,1,train,25,0.7649958915365653,4.108463434682186e-06,0.4987231233829494,0.6825305220880221,1.0,0.6666666666666666,0.6666666666666666,0.18509810389845158
center_bin_offset_plus_grid_seed1,1,train,26,0.5791610284167794,-0.0023920030496231703,0.5530844084118409,0.8662658055673933,1.0,1.0,1.0,0.043936841496474845
center_bin_offset_plus_grid_seed1,1,train,27,0.7854251012145749,-0.026998134922440076,0.6466499233456307,0.8619508530895655,1.0,1.0,1.0,0.0509712113877581
center_bin_offset_plus_grid_seed1,1,train,28,0.707196029776675,0.030293715916516195,0.5944770962985951,1.0209876011811625,1.0,1.0,1.0,0.04831294952116185
center_bin_offset_plus_grid_seed1,1,train,29,0.5601374570446735,-0.005032656503767496,0.3804546285540982,0.9052873282042146,1.0,1.0,1.0,0.033185226174185525
