run_id,seed,source,split,mask_iou,center_grid_mae,center_axis_relative_mae,center_x_bin_accuracy,center_y_bin_accuracy,center_offset_mae,presence_accuracy,type_accuracy_present,axis_mae,rotation_mae,depth_mae
center_bin_offset_plus_grid_seed1,1,S179,train,0.7161008518060086,0.5655344128608704,0.040557313710451126,1.0,1.0,0.04483294114470482,1.0,1.0,5.485533256432973e-05,0.6845299005508423,3.0146411518217064e-05
center_bin_offset_plus_grid_seed1,1,S179,val,0.5429349658293438,3.3625130653381348,0.22502559423446655,0.7833333333333333,0.8833333333333333,0.21429331600666046,1.0,0.6333333333333333,0.0005943311261944473,8.201940536499023,0.00030072120716795325
center_bin_offset_plus_grid_seed1,1,S179,test,0.5813198932762612,2.721648931503296,0.19650878012180328,0.8333333333333334,0.95,0.20630842447280884,1.0,0.65,0.0005018315860070288,7.078501224517822,0.000289477757178247
center_bin_offset_plus_grid_seed2,2,S183,train,0.7256983861152212,0.17073984444141388,0.011093155480921268,1.0,1.0,0.013261227868497372,1.0,1.0,4.422665006131865e-05,0.6586313843727112,1.5066468222357798e-05
center_bin_offset_plus_grid_seed2,2,S183,val,0.48430252850849936,6.282760143280029,0.35692688822746277,0.7166666666666667,0.8,0.21894310414791107,1.0,0.6166666666666667,0.0005852850154042244,8.346559524536133,0.00028549093985930085
center_bin_offset_plus_grid_seed2,2,S183,test,0.5755038603239991,2.9290225505828857,0.21025753021240234,0.8333333333333334,0.9166666666666666,0.22588679194450378,1.0,0.5833333333333334,0.0005678946617990732,7.97958517074585,0.00024770686286501586
center_bin_offset_plus_grid_seed3,3,S183,train,0.7262792623907636,0.1143253818154335,0.007153048645704985,1.0,1.0,0.008670357055962086,1.0,1.0,4.0122089558281004e-05,0.5755370855331421,1.5262337910826318e-05
center_bin_offset_plus_grid_seed3,3,S183,val,0.492127062978075,6.02659273147583,0.3342016935348511,0.8,0.8333333333333334,0.23888595402240753,1.0,0.65,0.0005934787914156914,8.074748992919922,0.00030934158712625504
center_bin_offset_plus_grid_seed3,3,S183,test,0.5787375878666813,2.804331064224243,0.20137645304203033,0.85,0.9,0.22462224960327148,1.0,0.6666666666666666,0.0005830192822031677,8.185495376586914,0.0003208353300578892
