runner config | sample=9 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=9 | outer=1/20 | loss_phi=3.213580e+00 | loss_mu=1.807620e+00 | mu_mse=2.068680e+05 | mu_mae=4.539184e+02 | defect_area_pred=303 | defect_area_label=143 | defect_iou=3.433735e-01
sample=9 | outer=2/20 | loss_phi=3.185050e+00 | loss_mu=8.295414e-01 | mu_mse=1.671148e+05 | mu_mae=4.057592e+02 | defect_area_pred=237 | defect_area_label=143 | defect_iou=3.818182e-01
sample=9 | outer=3/20 | loss_phi=3.175919e+00 | loss_mu=6.772293e-01 | mu_mse=1.419919e+05 | mu_mae=3.712721e+02 | defect_area_pred=238 | defect_area_label=143 | defect_iou=3.754513e-01
sample=9 | outer=4/20 | loss_phi=3.172317e+00 | loss_mu=6.933875e-01 | mu_mse=1.297991e+05 | mu_mae=3.534987e+02 | defect_area_pred=234 | defect_area_label=143 | defect_iou=3.911439e-01
sample=9 | outer=5/20 | loss_phi=3.170173e+00 | loss_mu=7.610684e-01 | mu_mse=1.259931e+05 | mu_mae=3.480795e+02 | defect_area_pred=236 | defect_area_label=143 | defect_iou=3.933823e-01
sample=9 | outer=6/20 | loss_phi=3.168221e+00 | loss_mu=8.549160e-01 | mu_mse=1.299839e+05 | mu_mae=3.546693e+02 | defect_area_pred=237 | defect_area_label=143 | defect_iou=3.970588e-01
sample=9 | outer=7/20 | loss_phi=3.166099e+00 | loss_mu=9.787823e-01 | mu_mse=1.375943e+05 | mu_mae=3.656655e+02 | defect_area_pred=234 | defect_area_label=143 | defect_iou=3.962963e-01
sample=9 | outer=8/20 | loss_phi=3.163909e+00 | loss_mu=1.158244e+00 | mu_mse=1.384656e+05 | mu_mae=3.665227e+02 | defect_area_pred=239 | defect_area_label=143 | defect_iou=4.095941e-01
sample=9 | outer=9/20 | loss_phi=3.162057e+00 | loss_mu=1.375807e+00 | mu_mse=1.395903e+05 | mu_mae=3.677169e+02 | defect_area_pred=247 | defect_area_label=143 | defect_iou=4.233577e-01
sample=9 | outer=10/20 | loss_phi=3.160095e+00 | loss_mu=1.606981e+00 | mu_mse=1.430567e+05 | mu_mae=3.721205e+02 | defect_area_pred=250 | defect_area_label=143 | defect_iou=4.187725e-01
sample=9 | outer=11/20 | loss_phi=3.157762e+00 | loss_mu=1.852798e+00 | mu_mse=1.478148e+05 | mu_mae=3.780713e+02 | defect_area_pred=256 | defect_area_label=143 | defect_iou=4.199288e-01
sample=9 | outer=12/20 | loss_phi=3.154826e+00 | loss_mu=2.113945e+00 | mu_mse=1.522862e+05 | mu_mae=3.836361e+02 | defect_area_pred=272 | defect_area_label=143 | defect_iou=4.115646e-01
sample=9 | outer=13/20 | loss_phi=3.150801e+00 | loss_mu=2.357188e+00 | mu_mse=1.557098e+05 | mu_mae=3.881237e+02 | defect_area_pred=291 | defect_area_label=143 | defect_iou=4.000000e-01
sample=9 | outer=14/20 | loss_phi=3.145452e+00 | loss_mu=2.611092e+00 | mu_mse=1.587007e+05 | mu_mae=3.922802e+02 | defect_area_pred=346 | defect_area_label=143 | defect_iou=3.545706e-01
sample=9 | outer=15/20 | loss_phi=3.140732e+00 | loss_mu=2.890588e+00 | mu_mse=1.664196e+05 | mu_mae=4.016241e+02 | defect_area_pred=522 | defect_area_label=143 | defect_iou=2.429907e-01
sample=9 | outer=16/20 | loss_phi=3.135659e+00 | loss_mu=3.119191e+00 | mu_mse=1.722503e+05 | mu_mae=4.078831e+02 | defect_area_pred=644 | defect_area_label=143 | defect_iou=1.978691e-01
sample=9 | outer=17/20 | loss_phi=3.130083e+00 | loss_mu=3.247826e+00 | mu_mse=1.762135e+05 | mu_mae=4.109273e+02 | defect_area_pred=687 | defect_area_label=143 | defect_iou=1.840228e-01
sample=9 | outer=18/20 | loss_phi=3.123460e+00 | loss_mu=3.306289e+00 | mu_mse=1.794904e+05 | mu_mae=4.112871e+02 | defect_area_pred=698 | defect_area_label=143 | defect_iou=1.811798e-01
sample=9 | outer=19/20 | loss_phi=3.114535e+00 | loss_mu=3.310033e+00 | mu_mse=1.820705e+05 | mu_mae=4.079855e+02 | defect_area_pred=686 | defect_area_label=143 | defect_iou=1.792319e-01
sample=9 | outer=20/20 | loss_phi=3.101567e+00 | loss_mu=3.352885e+00 | mu_mse=1.848080e+05 | mu_mae=4.013139e+02 | defect_area_pred=657 | defect_area_label=143 | defect_iou=1.816839e-01
