runner config | sample=11 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=11 | outer=1/20 | loss_phi=2.537072e+00 | loss_mu=2.409102e+00 | mu_mse=1.924561e+05 | mu_mae=4.375541e+02 | defect_area_pred=2 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=2/20 | loss_phi=2.511556e+00 | loss_mu=1.224891e+00 | mu_mse=1.420268e+05 | mu_mae=3.716166e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=3/20 | loss_phi=2.504348e+00 | loss_mu=1.122935e+00 | mu_mse=1.216159e+05 | mu_mae=3.405786e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=4/20 | loss_phi=2.501687e+00 | loss_mu=1.066308e+00 | mu_mse=1.170104e+05 | mu_mae=3.329222e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=5/20 | loss_phi=2.500178e+00 | loss_mu=1.065384e+00 | mu_mse=1.137464e+05 | mu_mae=3.273766e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=6/20 | loss_phi=2.499069e+00 | loss_mu=1.072363e+00 | mu_mse=1.149929e+05 | mu_mae=3.294069e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=7/20 | loss_phi=2.498062e+00 | loss_mu=1.095529e+00 | mu_mse=1.139914e+05 | mu_mae=3.272452e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=8/20 | loss_phi=2.497148e+00 | loss_mu=1.138372e+00 | mu_mse=1.100225e+05 | mu_mae=3.190897e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=9/20 | loss_phi=2.496242e+00 | loss_mu=1.200056e+00 | mu_mse=1.071586e+05 | mu_mae=3.125950e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=10/20 | loss_phi=2.495206e+00 | loss_mu=1.278787e+00 | mu_mse=1.075869e+05 | mu_mae=3.122894e+02 | defect_area_pred=14 | defect_area_label=19 | defect_iou=2.692308e-01
sample=11 | outer=11/20 | loss_phi=2.493848e+00 | loss_mu=1.386911e+00 | mu_mse=1.111321e+05 | mu_mae=3.171248e+02 | defect_area_pred=21 | defect_area_label=19 | defect_iou=3.333333e-01
sample=11 | outer=12/20 | loss_phi=2.492013e+00 | loss_mu=1.553713e+00 | mu_mse=1.154193e+05 | mu_mae=3.226709e+02 | defect_area_pred=28 | defect_area_label=19 | defect_iou=3.428572e-01
sample=11 | outer=13/20 | loss_phi=2.489645e+00 | loss_mu=1.794706e+00 | mu_mse=1.235648e+05 | mu_mae=3.341514e+02 | defect_area_pred=28 | defect_area_label=19 | defect_iou=3.428572e-01
sample=11 | outer=14/20 | loss_phi=2.486064e+00 | loss_mu=2.105409e+00 | mu_mse=1.366857e+05 | mu_mae=3.532067e+02 | defect_area_pred=38 | defect_area_label=19 | defect_iou=2.666667e-01
sample=11 | outer=15/20 | loss_phi=2.480329e+00 | loss_mu=2.388311e+00 | mu_mse=1.541615e+05 | mu_mae=3.775219e+02 | defect_area_pred=140 | defect_area_label=19 | defect_iou=9.655172e-02
sample=11 | outer=16/20 | loss_phi=2.475332e+00 | loss_mu=2.700520e+00 | mu_mse=1.727825e+05 | mu_mae=3.985119e+02 | defect_area_pred=199 | defect_area_label=19 | defect_iou=6.341463e-02
sample=11 | outer=17/20 | loss_phi=2.470371e+00 | loss_mu=2.972004e+00 | mu_mse=1.910170e+05 | mu_mae=4.132323e+02 | defect_area_pred=223 | defect_area_label=19 | defect_iou=5.676856e-02
sample=11 | outer=18/20 | loss_phi=2.464455e+00 | loss_mu=3.212387e+00 | mu_mse=2.165646e+05 | mu_mae=4.299532e+02 | defect_area_pred=228 | defect_area_label=19 | defect_iou=5.555556e-02
sample=11 | outer=19/20 | loss_phi=2.455749e+00 | loss_mu=3.475510e+00 | mu_mse=2.491187e+05 | mu_mae=4.483348e+02 | defect_area_pred=242 | defect_area_label=19 | defect_iou=5.241935e-02
sample=11 | outer=20/20 | loss_phi=2.441099e+00 | loss_mu=3.701534e+00 | mu_mse=2.788429e+05 | mu_mae=4.638941e+02 | defect_area_pred=252 | defect_area_label=19 | defect_iou=4.633205e-02
