runner config | sample=6 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=6 | outer=1/30 | loss_phi=2.330195e+00 | loss_mu=1.983484e+00 | mu_mse=1.616655e+05 | mu_mae=3.940804e+02 | defect_area_pred=43 | defect_area_label=61 | defect_iou=0.000000e+00
sample=6 | outer=2/30 | loss_phi=2.313242e+00 | loss_mu=1.465271e+00 | mu_mse=1.456084e+05 | mu_mae=3.715292e+02 | defect_area_pred=0 | defect_area_label=61 | defect_iou=0.000000e+00
sample=6 | outer=3/30 | loss_phi=2.309685e+00 | loss_mu=1.284176e+00 | mu_mse=1.263202e+05 | mu_mae=3.392594e+02 | defect_area_pred=0 | defect_area_label=61 | defect_iou=0.000000e+00
sample=6 | outer=4/30 | loss_phi=2.308242e+00 | loss_mu=1.188614e+00 | mu_mse=1.142354e+05 | mu_mae=3.176314e+02 | defect_area_pred=26 | defect_area_label=61 | defect_iou=2.608696e-01
sample=6 | outer=5/30 | loss_phi=2.307244e+00 | loss_mu=1.105685e+00 | mu_mse=1.058810e+05 | mu_mae=3.044072e+02 | defect_area_pred=46 | defect_area_label=61 | defect_iou=4.459459e-01
sample=6 | outer=6/30 | loss_phi=2.306339e+00 | loss_mu=1.060962e+00 | mu_mse=1.018844e+05 | mu_mae=3.003867e+02 | defect_area_pred=51 | defect_area_label=61 | defect_iou=5.135135e-01
sample=6 | outer=7/30 | loss_phi=2.305203e+00 | loss_mu=1.056753e+00 | mu_mse=9.728255e+04 | mu_mae=2.927715e+02 | defect_area_pred=55 | defect_area_label=61 | defect_iou=6.571429e-01
sample=6 | outer=8/30 | loss_phi=2.303752e+00 | loss_mu=1.117298e+00 | mu_mse=9.202380e+04 | mu_mae=2.825293e+02 | defect_area_pred=57 | defect_area_label=61 | defect_iou=7.101449e-01
sample=6 | outer=9/30 | loss_phi=2.301808e+00 | loss_mu=1.282603e+00 | mu_mse=9.076830e+04 | mu_mae=2.806237e+02 | defect_area_pred=62 | defect_area_label=61 | defect_iou=7.571428e-01
sample=6 | outer=10/30 | loss_phi=2.298110e+00 | loss_mu=1.585331e+00 | mu_mse=9.401804e+04 | mu_mae=2.873192e+02 | defect_area_pred=68 | defect_area_label=61 | defect_iou=8.169014e-01
sample=6 | outer=11/30 | loss_phi=2.292179e+00 | loss_mu=1.911139e+00 | mu_mse=1.025633e+05 | mu_mae=3.064733e+02 | defect_area_pred=70 | defect_area_label=61 | defect_iou=8.450704e-01
sample=6 | outer=12/30 | loss_phi=2.288213e+00 | loss_mu=2.060688e+00 | mu_mse=1.031832e+05 | mu_mae=3.069353e+02 | defect_area_pred=69 | defect_area_label=61 | defect_iou=8.571429e-01
sample=6 | outer=13/30 | loss_phi=2.284980e+00 | loss_mu=2.014997e+00 | mu_mse=1.003406e+05 | mu_mae=3.014425e+02 | defect_area_pred=71 | defect_area_label=61 | defect_iou=8.333333e-01
sample=6 | outer=14/30 | loss_phi=2.282148e+00 | loss_mu=1.869069e+00 | mu_mse=9.478187e+04 | mu_mae=2.908911e+02 | defect_area_pred=67 | defect_area_label=61 | defect_iou=8.823529e-01
sample=6 | outer=15/30 | loss_phi=2.279713e+00 | loss_mu=1.649886e+00 | mu_mse=8.687407e+04 | mu_mae=2.755387e+02 | defect_area_pred=64 | defect_area_label=61 | defect_iou=9.230769e-01
sample=6 | outer=16/30 | loss_phi=2.277629e+00 | loss_mu=1.383439e+00 | mu_mse=7.753066e+04 | mu_mae=2.558111e+02 | defect_area_pred=64 | defect_area_label=61 | defect_iou=9.531250e-01
sample=6 | outer=17/30 | loss_phi=2.275743e+00 | loss_mu=1.123319e+00 | mu_mse=6.826423e+04 | mu_mae=2.339843e+02 | defect_area_pred=64 | defect_area_label=61 | defect_iou=9.531250e-01
sample=6 | outer=18/30 | loss_phi=2.273844e+00 | loss_mu=8.577472e-01 | mu_mse=5.891938e+04 | mu_mae=2.106952e+02 | defect_area_pred=63 | defect_area_label=61 | defect_iou=9.682540e-01
sample=6 | outer=19/30 | loss_phi=2.271899e+00 | loss_mu=5.923913e-01 | mu_mse=4.720638e+04 | mu_mae=1.803811e+02 | defect_area_pred=62 | defect_area_label=61 | defect_iou=9.838710e-01
sample=6 | outer=20/30 | loss_phi=2.270219e+00 | loss_mu=3.942868e-01 | mu_mse=3.901864e+04 | mu_mae=1.569550e+02 | defect_area_pred=62 | defect_area_label=61 | defect_iou=9.838710e-01
sample=6 | outer=21/30 | loss_phi=2.268394e+00 | loss_mu=2.433178e-01 | mu_mse=3.034515e+04 | mu_mae=1.304710e+02 | defect_area_pred=62 | defect_area_label=61 | defect_iou=9.838710e-01
