runner config | sample=16 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=16 | outer=1/20 | loss_phi=2.305055e+00 | loss_mu=2.184934e+00 | mu_mse=2.030803e+05 | mu_mae=4.492121e+02 | defect_area_pred=114 | defect_area_label=38 | defect_iou=2.881356e-01
sample=16 | outer=2/20 | loss_phi=2.279993e+00 | loss_mu=1.024290e+00 | mu_mse=1.498299e+05 | mu_mae=3.817712e+02 | defect_area_pred=51 | defect_area_label=38 | defect_iou=3.283582e-01
sample=16 | outer=3/20 | loss_phi=2.273164e+00 | loss_mu=7.842321e-01 | mu_mse=1.155281e+05 | mu_mae=3.285835e+02 | defect_area_pred=61 | defect_area_label=38 | defect_iou=3.750000e-01
sample=16 | outer=4/20 | loss_phi=2.270965e+00 | loss_mu=6.931440e-01 | mu_mse=9.275752e+04 | mu_mae=2.869415e+02 | defect_area_pred=63 | defect_area_label=38 | defect_iou=3.835616e-01
sample=16 | outer=5/20 | loss_phi=2.270025e+00 | loss_mu=6.853490e-01 | mu_mse=8.046887e+04 | mu_mae=2.616202e+02 | defect_area_pred=61 | defect_area_label=38 | defect_iou=3.943662e-01
sample=16 | outer=6/20 | loss_phi=2.269288e+00 | loss_mu=7.129457e-01 | mu_mse=7.491768e+04 | mu_mae=2.497448e+02 | defect_area_pred=62 | defect_area_label=38 | defect_iou=4.084507e-01
sample=16 | outer=7/20 | loss_phi=2.268512e+00 | loss_mu=7.559832e-01 | mu_mse=7.353545e+04 | mu_mae=2.473211e+02 | defect_area_pred=66 | defect_area_label=38 | defect_iou=4.246575e-01
sample=16 | outer=8/20 | loss_phi=2.267640e+00 | loss_mu=8.084422e-01 | mu_mse=7.533468e+04 | mu_mae=2.518639e+02 | defect_area_pred=67 | defect_area_label=38 | defect_iou=4.383562e-01
sample=16 | outer=9/20 | loss_phi=2.266617e+00 | loss_mu=8.784305e-01 | mu_mse=7.935903e+04 | mu_mae=2.601785e+02 | defect_area_pred=67 | defect_area_label=38 | defect_iou=4.383562e-01
sample=16 | outer=10/20 | loss_phi=2.265391e+00 | loss_mu=9.773132e-01 | mu_mse=8.338471e+04 | mu_mae=2.671240e+02 | defect_area_pred=71 | defect_area_label=38 | defect_iou=4.533333e-01
sample=16 | outer=11/20 | loss_phi=2.263946e+00 | loss_mu=1.118781e+00 | mu_mse=8.572819e+04 | mu_mae=2.692436e+02 | defect_area_pred=72 | defect_area_label=38 | defect_iou=4.666667e-01
sample=16 | outer=12/20 | loss_phi=2.262215e+00 | loss_mu=1.317906e+00 | mu_mse=8.843450e+04 | mu_mae=2.708338e+02 | defect_area_pred=74 | defect_area_label=38 | defect_iou=4.736842e-01
sample=16 | outer=13/20 | loss_phi=2.259871e+00 | loss_mu=1.583582e+00 | mu_mse=9.578784e+04 | mu_mae=2.807056e+02 | defect_area_pred=77 | defect_area_label=38 | defect_iou=4.743590e-01
sample=16 | outer=14/20 | loss_phi=2.256178e+00 | loss_mu=1.882617e+00 | mu_mse=1.079095e+05 | mu_mae=2.985147e+02 | defect_area_pred=99 | defect_area_label=38 | defect_iou=3.838384e-01
sample=16 | outer=15/20 | loss_phi=2.250956e+00 | loss_mu=2.118523e+00 | mu_mse=1.192372e+05 | mu_mae=3.126581e+02 | defect_area_pred=117 | defect_area_label=38 | defect_iou=3.247863e-01
sample=16 | outer=16/20 | loss_phi=2.246314e+00 | loss_mu=2.302153e+00 | mu_mse=1.364313e+05 | mu_mae=3.290948e+02 | defect_area_pred=168 | defect_area_label=38 | defect_iou=2.261905e-01
sample=16 | outer=17/20 | loss_phi=2.240753e+00 | loss_mu=2.512962e+00 | mu_mse=1.554785e+05 | mu_mae=3.432971e+02 | defect_area_pred=194 | defect_area_label=38 | defect_iou=1.958763e-01
sample=16 | outer=18/20 | loss_phi=2.233279e+00 | loss_mu=2.694555e+00 | mu_mse=1.752265e+05 | mu_mae=3.568615e+02 | defect_area_pred=205 | defect_area_label=38 | defect_iou=1.853659e-01
sample=16 | outer=19/20 | loss_phi=2.222916e+00 | loss_mu=2.871869e+00 | mu_mse=1.955966e+05 | mu_mae=3.669987e+02 | defect_area_pred=214 | defect_area_label=38 | defect_iou=1.775701e-01
sample=16 | outer=20/20 | loss_phi=2.207064e+00 | loss_mu=3.017009e+00 | mu_mse=2.116710e+05 | mu_mae=3.703205e+02 | defect_area_pred=216 | defect_area_label=38 | defect_iou=1.759259e-01
