sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
0,95.34262084960938,55.57466506958008,205681.171875,368.1373596191406,4024,1140,0.2150588184595108,1.6529717445373535,5.93459415435791,5.276381969451904,5.101009845733643,1.0,1.0,5.0,three,5.0
1,52.07390594482422,0.6412540674209595,37870.9453125,141.75454711914062,868,934,0.7310278415679932,6.349025249481201,4.939370632171631,6.261445999145508,4.998486042022705,1.0,1.0,5.0,three,5.0
2,72.36366271972656,83.970703125,213212.78125,300.86041259765625,6215,1588,0.25068119168281555,0.6963659524917603,5.704249858856201,1.7611039876937866,4.032580375671387,1.0,1.0,5.0,three,5.0
3,29.99941635131836,17.482769012451172,155870.203125,358.5274353027344,1691,1058,0.45372819900512695,-2.4061317443847656,7.927769660949707,-1.7496272325515747,6.693112850189209,1.0,1.0,5.0,three,5.0
4,20.128782272338867,0.708491861820221,18438.408203125,75.13223266601562,920,923,0.958554744720459,-1.556532621383667,6.341018199920654,-1.5486152172088623,6.333322048187256,1.0,1.0,5.0,three,5.0
5,7.287328243255615,0.32201677560806274,55448.359375,194.25137329101562,979,971,0.948051929473877,5.205779075622559,4.7001166343688965,5.2149786949157715,4.635437488555908,1.0,1.0,5.0,three,5.0
6,5.7509589195251465,0.1232699304819107,33284.1796875,140.7218017578125,740,739,0.9384010434150696,-3.919597864151001,5.481163501739502,-3.9072558879852295,5.481198310852051,1.0,1.0,5.0,three,5.0
7,76.92316436767578,65.72081756591797,187194.671875,297.44140625,5261,1466,0.2723661959171295,1.4005829095840454,5.085276126861572,4.215552806854248,4.551448822021484,1.0,1.0,5.0,three,5.0
8,37.07132339477539,1.2809505462646484,60666.35546875,161.49090576171875,1154,1046,0.6793892979621887,-5.034313201904297,6.527318477630615,-4.72899866104126,6.398594379425049,1.0,1.0,5.0,three,5.0
9,8.20383071899414,0.1335025131702423,28577.22265625,133.6465301513672,552,552,0.9034482836723328,-0.6699257493019104,6.622016906738281,-0.6783919930458069,6.616161346435547,1.0,1.0,5.0,three,5.0
10,8.684832572937012,0.1269211769104004,23511.34765625,110.05318450927734,628,625,0.9188361167907715,-0.41913390159606934,5.519687652587891,-0.41620102524757385,5.5369696617126465,1.0,1.0,5.0,three,5.0
11,34.84076690673828,0.5208337306976318,41501.4765625,171.0980987548828,1530,1540,0.9591576457023621,-0.9394029378890991,3.9489669799804688,-0.9014880061149597,4.000983715057373,1.0,1.0,5.0,three,5.0
12,98.5762710571289,21.94063949584961,104749.75,250.40695190429688,2641,1363,0.4985029995441437,4.435762405395508,5.574296474456787,6.070798397064209,3.5567710399627686,1.0,1.0,5.0,three,5.0
13,60.09971618652344,0.7302875518798828,49483.609375,158.48757934570312,1252,1293,0.8036853075027466,-3.8775746822357178,5.6107401847839355,-3.9893786907196045,5.7543721199035645,1.0,1.0,5.0,three,5.0
14,9.283602714538574,0.1363222897052765,38883.875,165.0896759033203,871,864,0.9128996729850769,4.957652568817139,5.96481466293335,4.974874973297119,5.959595203399658,1.0,1.0,5.0,three,5.0
15,11.651886940002441,72.53833770751953,154984.109375,191.32498168945312,3904,685,0.17275747656822205,-0.6400856971740723,6.474710941314697,1.1306532621383667,6.177541732788086,1.0,1.0,5.0,three,5.0
16,6.288128852844238,0.2749491333961487,45595.96875,180.7264404296875,801,801,0.8246013522148132,-7.7916741371154785,4.8061137199401855,-7.803719520568848,4.779631614685059,1.0,1.0,5.0,three,5.0
17,24.2562255859375,28.896533966064453,70499.4296875,107.52874755859375,2299,840,0.3317776918411255,3.4214022159576416,7.155900001525879,3.280689001083374,5.156926155090332,1.0,1.0,5.0,three,5.0
18,20.018510818481445,0.19527651369571686,34471.49609375,152.2613525390625,1242,1226,0.974399983882904,7.493142127990723,6.582491397857666,7.507070064544678,6.578756809234619,1.0,1.0,5.0,three,5.0
19,4.353993892669678,0.09000740200281143,17281.19921875,97.442138671875,587,600,0.9523026347160339,2.558833360671997,3.6823086738586426,2.562814235687256,3.686868906021118,1.0,1.0,5.0,three,5.0
20,56.97160339355469,88.57870483398438,195404.875,232.84481811523438,4967,1152,0.2203829288482666,-1.0507994890213013,5.425484657287598,-4.371859073638916,4.292929172515869,1.0,1.0,5.0,three,5.0
21,41.43770217895508,1.3421891927719116,59637.36328125,215.63955688476562,870,785,0.8388888835906982,1.532836675643921,4.46499490737915,1.43216073513031,4.449333667755127,1.0,1.0,5.0,three,5.0
22,17.769725799560547,0.08418211340904236,20330.41015625,105.7725601196289,1129,1130,0.9903083443641663,-1.5291025638580322,4.720902442932129,-1.533819556236267,4.726110458374023,1.0,1.0,5.0,three,5.0
23,18.656614303588867,0.5838611125946045,64012.04296875,214.4208984375,947,885,0.7447618842124939,5.90399169921875,7.413201808929443,5.924452781677246,7.414711952209473,1.0,1.0,5.0,three,5.0
24,7.93869686126709,0.09614918380975723,27883.5,123.7186279296875,884,896,0.9799777269363403,-1.64516019821167,3.4870193004608154,-1.6582916975021362,3.4848484992980957,1.0,1.0,5.0,three,5.0
25,20.802730560302734,0.15309035778045654,52565.41796875,203.68585205078125,1227,1232,0.9830645322799683,6.626469612121582,3.2447540760040283,6.625089645385742,3.2423255443573,1.0,1.0,5.0,three,5.0
26,12.202593803405762,0.18082202970981598,46112.22265625,181.81747436523438,467,476,0.9443299174308777,-7.531070709228516,4.004715442657471,-7.5376877784729,4.01196813583374,1.0,1.0,5.0,three,5.0
27,12.086359977722168,0.12010712921619415,24738.162109375,109.6557388305664,726,737,0.9611260294914246,-7.792474269866943,5.82241153717041,-7.813320159912109,5.833093166351318,1.0,1.0,5.0,three,5.0
28,7.463371276855469,0.1211547702550888,29260.73046875,125.78759002685547,703,704,0.9406896829605103,-2.724611759185791,4.592439651489258,-2.7135677337646484,4.583907604217529,1.0,1.0,5.0,three,5.0
29,16.319791793823242,1.4861024618148804,52665.640625,198.92747497558594,611,535,0.6927621960639954,6.550633907318115,4.025525093078613,6.492696762084961,3.8659493923187256,1.0,1.0,5.0,three,5.0
