runner config | sample=6 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=6 | outer=1/30 | loss_phi=6.480445e+00 | loss_mu=1.356305e+00 | mu_mse=1.785303e+05 | mu_mae=4.202796e+02 | defect_area_pred=394 | defect_area_label=226 | defect_iou=5.233415e-01
sample=6 | outer=2/30 | loss_phi=6.461329e+00 | loss_mu=6.921373e-01 | mu_mse=1.398588e+05 | mu_mae=3.688770e+02 | defect_area_pred=325 | defect_area_label=226 | defect_iou=5.477528e-01
sample=6 | outer=3/30 | loss_phi=6.455881e+00 | loss_mu=6.041844e-01 | mu_mse=1.262120e+05 | mu_mae=3.486051e+02 | defect_area_pred=308 | defect_area_label=226 | defect_iou=5.614035e-01
sample=6 | outer=4/30 | loss_phi=6.450951e+00 | loss_mu=5.948749e-01 | mu_mse=1.178386e+05 | mu_mae=3.352090e+02 | defect_area_pred=306 | defect_area_label=226 | defect_iou=5.786350e-01
sample=6 | outer=5/30 | loss_phi=6.445230e+00 | loss_mu=6.616110e-01 | mu_mse=1.103026e+05 | mu_mae=3.220832e+02 | defect_area_pred=312 | defect_area_label=226 | defect_iou=5.870206e-01
sample=6 | outer=6/30 | loss_phi=6.438790e+00 | loss_mu=8.800473e-01 | mu_mse=1.054060e+05 | mu_mae=3.124919e+02 | defect_area_pred=335 | defect_area_label=226 | defect_iou=5.802817e-01
sample=6 | outer=7/30 | loss_phi=6.431248e+00 | loss_mu=1.292955e+00 | mu_mse=1.065531e+05 | mu_mae=3.116939e+02 | defect_area_pred=386 | defect_area_label=226 | defect_iou=5.186104e-01
sample=6 | outer=8/30 | loss_phi=6.421451e+00 | loss_mu=1.808213e+00 | mu_mse=1.158091e+05 | mu_mae=3.177890e+02 | defect_area_pred=453 | defect_area_label=226 | defect_iou=4.385593e-01
sample=6 | outer=9/30 | loss_phi=6.405593e+00 | loss_mu=3.111087e+00 | mu_mse=1.364176e+05 | mu_mae=3.371815e+02 | defect_area_pred=506 | defect_area_label=226 | defect_iou=3.942857e-01
sample=6 | outer=10/30 | loss_phi=6.377572e+00 | loss_mu=5.526049e+00 | mu_mse=1.688468e+05 | mu_mae=3.734832e+02 | defect_area_pred=549 | defect_area_label=226 | defect_iou=3.668430e-01
sample=6 | outer=11/30 | loss_phi=6.330944e+00 | loss_mu=7.779118e+00 | mu_mse=1.934437e+05 | mu_mae=3.956190e+02 | defect_area_pred=601 | defect_area_label=226 | defect_iou=3.535188e-01
sample=6 | outer=12/30 | loss_phi=6.259288e+00 | loss_mu=9.710822e+00 | mu_mse=2.214153e+05 | mu_mae=4.222850e+02 | defect_area_pred=674 | defect_area_label=226 | defect_iou=3.196481e-01
sample=6 | outer=13/30 | loss_phi=6.150229e+00 | loss_mu=1.225535e+01 | mu_mse=2.426570e+05 | mu_mae=4.361780e+02 | defect_area_pred=771 | defect_area_label=226 | defect_iou=2.831403e-01
sample=6 | outer=14/30 | loss_phi=5.950610e+00 | loss_mu=1.516765e+01 | mu_mse=2.640226e+05 | mu_mae=4.484014e+02 | defect_area_pred=880 | defect_area_label=226 | defect_iou=2.483070e-01
sample=6 | outer=15/30 | loss_phi=5.643779e+00 | loss_mu=1.731421e+01 | mu_mse=2.752788e+05 | mu_mae=4.499260e+02 | defect_area_pred=953 | defect_area_label=226 | defect_iou=2.294056e-01
sample=6 | outer=16/30 | loss_phi=5.262316e+00 | loss_mu=1.940601e+01 | mu_mse=2.877410e+05 | mu_mae=4.525536e+02 | defect_area_pred=1036 | defect_area_label=226 | defect_iou=2.157996e-01
sample=6 | outer=17/30 | loss_phi=4.769808e+00 | loss_mu=2.049915e+01 | mu_mse=2.891084e+05 | mu_mae=4.439688e+02 | defect_area_pred=1072 | defect_area_label=226 | defect_iou=2.108209e-01
sample=6 | outer=18/30 | loss_phi=4.232007e+00 | loss_mu=2.246504e+01 | mu_mse=2.959249e+05 | mu_mae=4.303182e+02 | defect_area_pred=1190 | defect_area_label=226 | defect_iou=1.899160e-01
sample=6 | outer=19/30 | loss_phi=3.670228e+00 | loss_mu=2.085019e+01 | mu_mse=2.642012e+05 | mu_mae=3.866284e+02 | defect_area_pred=1067 | defect_area_label=226 | defect_iou=2.106742e-01
sample=6 | outer=20/30 | loss_phi=3.264433e+00 | loss_mu=1.958106e+01 | mu_mse=2.461380e+05 | mu_mae=3.636211e+02 | defect_area_pred=993 | defect_area_label=226 | defect_iou=2.190000e-01
sample=6 | outer=21/30 | loss_phi=2.995733e+00 | loss_mu=1.862798e+01 | mu_mse=2.319421e+05 | mu_mae=3.458991e+02 | defect_area_pred=942 | defect_area_label=226 | defect_iou=2.281809e-01
sample=6 | outer=22/30 | loss_phi=2.796332e+00 | loss_mu=1.706257e+01 | mu_mse=2.075257e+05 | mu_mae=3.104990e+02 | defect_area_pred=860 | defect_area_label=226 | defect_iou=2.425629e-01
