runner config | sample=8 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=8 | outer=1/30 | loss_phi=2.194723e+00 | loss_mu=1.491784e+00 | mu_mse=1.575539e+05 | mu_mae=3.934156e+02 | defect_area_pred=0 | defect_area_label=4 | defect_iou=0.000000e+00
sample=8 | outer=2/30 | loss_phi=2.178266e+00 | loss_mu=1.076607e+00 | mu_mse=1.347430e+05 | mu_mae=3.630990e+02 | defect_area_pred=0 | defect_area_label=4 | defect_iou=0.000000e+00
sample=8 | outer=3/30 | loss_phi=2.175083e+00 | loss_mu=9.202341e-01 | mu_mse=1.012463e+05 | mu_mae=3.078391e+02 | defect_area_pred=4 | defect_area_label=4 | defect_iou=0.000000e+00
sample=8 | outer=4/30 | loss_phi=2.173902e+00 | loss_mu=8.688359e-01 | mu_mse=7.941170e+04 | mu_mae=2.653591e+02 | defect_area_pred=8 | defect_area_label=4 | defect_iou=2.000000e-01
sample=8 | outer=5/30 | loss_phi=2.173143e+00 | loss_mu=8.548790e-01 | mu_mse=6.928217e+04 | mu_mae=2.451108e+02 | defect_area_pred=7 | defect_area_label=4 | defect_iou=3.750000e-01
sample=8 | outer=6/30 | loss_phi=2.172311e+00 | loss_mu=8.572829e-01 | mu_mse=6.556055e+04 | mu_mae=2.379070e+02 | defect_area_pred=7 | defect_area_label=4 | defect_iou=3.750000e-01
sample=8 | outer=7/30 | loss_phi=2.171263e+00 | loss_mu=9.009409e-01 | mu_mse=5.840070e+04 | mu_mae=2.204631e+02 | defect_area_pred=6 | defect_area_label=4 | defect_iou=6.666667e-01
sample=8 | outer=8/30 | loss_phi=2.170127e+00 | loss_mu=1.021452e+00 | mu_mse=5.594569e+04 | mu_mae=2.121414e+02 | defect_area_pred=6 | defect_area_label=4 | defect_iou=6.666667e-01
sample=8 | outer=9/30 | loss_phi=2.168344e+00 | loss_mu=1.254602e+00 | mu_mse=5.912716e+04 | mu_mae=2.170232e+02 | defect_area_pred=7 | defect_area_label=4 | defect_iou=5.714286e-01
sample=8 | outer=10/30 | loss_phi=2.165149e+00 | loss_mu=1.596371e+00 | mu_mse=6.902384e+04 | mu_mae=2.374758e+02 | defect_area_pred=7 | defect_area_label=4 | defect_iou=5.714286e-01
sample=8 | outer=11/30 | loss_phi=2.160560e+00 | loss_mu=1.834194e+00 | mu_mse=8.520490e+04 | mu_mae=2.689488e+02 | defect_area_pred=7 | defect_area_label=4 | defect_iou=5.714286e-01
sample=8 | outer=12/30 | loss_phi=2.157290e+00 | loss_mu=1.984017e+00 | mu_mse=9.634196e+04 | mu_mae=2.872273e+02 | defect_area_pred=11 | defect_area_label=4 | defect_iou=3.636364e-01
sample=8 | outer=13/30 | loss_phi=2.154239e+00 | loss_mu=2.017921e+00 | mu_mse=1.002965e+05 | mu_mae=2.936364e+02 | defect_area_pred=12 | defect_area_label=4 | defect_iou=3.333333e-01
sample=8 | outer=14/30 | loss_phi=2.151667e+00 | loss_mu=1.986801e+00 | mu_mse=9.782265e+04 | mu_mae=2.895481e+02 | defect_area_pred=12 | defect_area_label=4 | defect_iou=3.333333e-01
sample=8 | outer=15/30 | loss_phi=2.149673e+00 | loss_mu=1.844045e+00 | mu_mse=8.265312e+04 | mu_mae=2.641369e+02 | defect_area_pred=8 | defect_area_label=4 | defect_iou=5.000000e-01
sample=8 | outer=16/30 | loss_phi=2.148985e+00 | loss_mu=1.535609e+00 | mu_mse=5.941578e+04 | mu_mae=2.199707e+02 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=17/30 | loss_phi=2.149443e+00 | loss_mu=1.105488e+00 | mu_mse=4.448755e+04 | mu_mae=1.835621e+02 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=18/30 | loss_phi=2.149365e+00 | loss_mu=8.188933e-01 | mu_mse=3.571580e+04 | mu_mae=1.579007e+02 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=19/30 | loss_phi=2.148964e+00 | loss_mu=6.161168e-01 | mu_mse=2.971359e+04 | mu_mae=1.384457e+02 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=20/30 | loss_phi=2.148432e+00 | loss_mu=4.471467e-01 | mu_mse=2.437447e+04 | mu_mae=1.201665e+02 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=21/30 | loss_phi=2.147967e+00 | loss_mu=2.953876e-01 | mu_mse=1.914420e+04 | mu_mae=1.014382e+02 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=22/30 | loss_phi=2.147692e+00 | loss_mu=1.853302e-01 | mu_mse=1.557194e+04 | mu_mae=8.702843e+01 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=23/30 | loss_phi=2.147318e+00 | loss_mu=1.397936e-01 | mu_mse=1.256456e+04 | mu_mae=7.449606e+01 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=24/30 | loss_phi=2.147058e+00 | loss_mu=9.583946e-02 | mu_mse=9.856395e+03 | mu_mae=6.292228e+01 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=25/30 | loss_phi=2.146865e+00 | loss_mu=5.805126e-02 | mu_mse=7.455471e+03 | mu_mae=5.143760e+01 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=26/30 | loss_phi=2.146519e+00 | loss_mu=4.873939e-02 | mu_mse=6.344912e+03 | mu_mae=4.526363e+01 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=27/30 | loss_phi=2.145412e+00 | loss_mu=7.097378e-02 | mu_mse=6.085123e+03 | mu_mae=4.469730e+01 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=28/30 | loss_phi=2.143353e+00 | loss_mu=3.191205e-02 | mu_mse=5.225460e+03 | mu_mae=4.013005e+01 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=29/30 | loss_phi=2.141726e+00 | loss_mu=2.128837e-02 | mu_mse=4.718125e+03 | mu_mae=3.690257e+01 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
sample=8 | outer=30/30 | loss_phi=2.140524e+00 | loss_mu=1.587972e-02 | mu_mse=4.354118e+03 | mu_mae=3.435485e+01 | defect_area_pred=4 | defect_area_label=4 | defect_iou=1.000000e+00
