sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
0,2.343683958053589,0.21705807745456696,32988.296875,125.91569519042969,110,105,0.8220338821411133,-7.353279113769531,5.827505588531494,-7.405063152313232,5.897436141967773,1.0,1.0,1.0,three,5.0
1,2.3772385120391846,0.2914142608642578,53568.0859375,188.7038116455078,85,88,0.7835051417350769,7.266567230224609,6.702866554260254,7.180666923522949,6.8065266609191895,1.0,1.0,1.0,three,5.0
2,2.2676260471343994,0.1363711655139923,18997.998046875,100.78718566894531,46,48,0.843137264251709,1.1062190532684326,5.451504707336426,1.1392405033111572,5.512819766998291,1.0,1.0,1.0,three,5.0
3,2.2522730827331543,0.10891550034284592,18352.005859375,102.63511657714844,57,59,0.9333333373069763,-1.1892071962356567,3.828160285949707,-1.1617677211761475,3.8374617099761963,1.0,1.0,1.0,three,5.0
4,2.323451519012451,0.20142950117588043,47300.08984375,172.0656280517578,75,77,0.8765432238578796,6.756962299346924,6.0444440841674805,6.788590908050537,6.097235679626465,1.0,1.0,1.0,three,5.0
5,2.195699691772461,0.12292470782995224,29701.82421875,151.96107482910156,63,65,0.8823529481887817,-0.551537036895752,5.632885456085205,-0.5696201920509338,5.641026020050049,1.0,1.0,1.0,three,5.0
6,3.166043281555176,4.259133338928223,82902.0234375,179.50900268554688,408,226,0.5463414788246155,1.570178747177124,6.821267604827881,0.8115828633308411,6.519174098968506,1.0,1.0,1.0,three,5.0
7,2.6655306816101074,0.1667848527431488,36973.328125,147.3515625,88,96,0.8969072103500366,-5.312140941619873,4.4726104736328125,-5.316455841064453,4.487179279327393,1.0,1.0,1.0,three,5.0
8,2.6136064529418945,0.1149420365691185,56804.01171875,211.8842010498047,169,166,0.9822485446929932,6.243351936340332,4.13897705078125,6.252097129821777,4.1519927978515625,1.0,1.0,1.0,three,5.0
9,2.6985533237457275,0.7701859474182129,74901.703125,220.29132080078125,207,143,0.5151515007019043,-3.4846818447113037,7.4420905113220215,-4.367088317871094,6.923076629638672,1.0,1.0,1.0,three,5.0
