sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
0,99.8653564453125,51.782737731933594,223229.15625,316.4960021972656,5759,1140,0.1851915419101715,1.516032099723816,5.766275405883789,5.276381969451904,5.101009845733643,1.0,1.0,3.0,three,5.0
1,50.561737060546875,1.1492398977279663,62406.48828125,204.75161743164062,888,934,0.7043966054916382,6.295158386230469,4.892278671264648,6.261445999145508,4.998486042022705,1.0,1.0,3.0,three,5.0
2,59.06800842285156,51.54496765136719,180302.9375,214.24989318847656,5160,1588,0.3016975224018097,0.6918312311172485,5.743383407592773,1.7611039876937866,4.032580375671387,1.0,1.0,3.0,three,5.0
3,19.22226333618164,30.3754940032959,187637.515625,325.45306396484375,3206,1058,0.20451977849006653,0.5760242342948914,6.882485866546631,-1.7496272325515747,6.693112850189209,1.0,1.0,3.0,three,5.0
4,20.1838436126709,0.6545262336730957,14257.626953125,51.49585723876953,985,923,0.8524271845817566,-1.5236845016479492,6.277290344238281,-1.5486152172088623,6.333322048187256,1.0,1.0,3.0,three,5.0
5,7.258646488189697,0.38916367292404175,54249.0703125,189.8426971435547,991,971,0.9122806787490845,5.1905083656311035,4.762152671813965,5.2149786949157715,4.635437488555908,1.0,1.0,3.0,three,5.0
6,5.816673755645752,0.14525991678237915,38730.75390625,152.86497497558594,722,739,0.9198423027992249,-3.91563081741333,5.458882808685303,-3.9072558879852295,5.481198310852051,1.0,1.0,3.0,three,5.0
7,91.76648712158203,57.07322692871094,266769.4375,394.544189453125,6196,1466,0.22357074916362762,0.2429676055908203,5.445920944213867,4.215552806854248,4.551448822021484,1.0,1.0,3.0,three,5.0
8,36.936317443847656,1.2889455556869507,56078.28515625,153.7977294921875,1145,1046,0.6181684136390686,-4.585350513458252,6.377133846282959,-4.72899866104126,6.398594379425049,1.0,1.0,3.0,three,5.0
9,8.14171314239502,0.1605580896139145,29746.07421875,132.35707092285156,556,552,0.8779661059379578,-0.6724268794059753,6.607260227203369,-0.6783919930458069,6.616161346435547,1.0,1.0,3.0,three,5.0
10,9.378984451293945,0.4505872428417206,51386.734375,204.0017852783203,577,625,0.7598828673362732,-0.40248903632164,5.338305473327637,-0.41620102524757385,5.5369696617126465,1.0,1.0,3.0,three,5.0
11,12.311318397521973,26.609634399414062,97702.0390625,127.73863983154297,3413,1540,0.41716739535331726,-0.6416863203048706,6.268781661987305,-0.9014880061149597,4.000983715057373,1.0,1.0,3.0,three,5.0
12,108.30870056152344,19.06231689453125,101465.921875,189.3076629638672,3319,1363,0.4017964005470276,4.216586112976074,5.908496856689453,6.070798397064209,3.5567710399627686,1.0,1.0,3.0,three,5.0
13,7.602643013000488,153.1278076171875,509205.1875,524.4502563476562,11627,1293,0.11120667308568954,-6.259885311126709,5.208539962768555,-3.9893786907196045,5.7543721199035645,1.0,1.0,3.0,three,5.0
14,9.530073165893555,0.858060359954834,56184.43359375,188.10842895507812,876,864,0.8954248428344727,5.000515937805176,5.930768966674805,4.974874973297119,5.959595203399658,1.0,1.0,3.0,three,5.0
15,38.08731460571289,0.4680110812187195,52594.21484375,174.935302734375,679,685,0.7464788556098938,1.2005904912948608,6.051233768463135,1.1306532621383667,6.177541732788086,1.0,1.0,3.0,three,5.0
16,6.309177398681641,0.2227868139743805,36154.18359375,143.01356506347656,796,801,0.8272311091423035,-7.7984771728515625,4.809146881103516,-7.803719520568848,4.779631614685059,1.0,1.0,3.0,three,5.0
17,28.208759307861328,20.613265991210938,82649.75,107.60459899902344,2547,840,0.281983345746994,2.517505168914795,6.267305850982666,3.280689001083374,5.156926155090332,1.0,1.0,3.0,three,5.0
18,20.40066909790039,0.10680629312992096,50113.51953125,194.27029418945312,1224,1226,0.964715301990509,7.500985145568848,6.563675403594971,7.507070064544678,6.578756809234619,1.0,1.0,3.0,three,5.0
19,4.3325910568237305,0.07515546679496765,21362.58984375,110.40762329101562,591,600,0.9524590373039246,2.5619213581085205,3.693448543548584,2.562814235687256,3.686868906021118,1.0,1.0,3.0,three,5.0
20,53.455631256103516,70.85706329345703,295451.0625,395.4908447265625,7082,1152,0.1448832005262375,0.30037933588027954,5.474028587341309,-4.371859073638916,4.292929172515869,1.0,1.0,3.0,three,5.0
21,31.08502197265625,6.1632981300354,114145.3203125,306.2611083984375,1345,785,0.43724697828292847,0.9618538618087769,5.730164527893066,1.43216073513031,4.449333667755127,1.0,1.0,3.0,three,5.0
22,19.077014923095703,0.34747955203056335,68621.78125,217.5169677734375,1091,1130,0.8385761380195618,-1.5331699848175049,4.6982197761535645,-1.533819556236267,4.726110458374023,1.0,1.0,3.0,three,5.0
23,17.16674041748047,1.480911374092102,84251.8203125,264.1499938964844,1215,885,0.6153846383094788,5.794590473175049,7.788751602172852,5.924452781677246,7.414711952209473,1.0,1.0,3.0,three,5.0
24,7.79264497756958,0.07825694233179092,28087.283203125,129.9652862548828,883,896,0.9570956826210022,-1.635840654373169,3.486964702606201,-1.6582916975021362,3.4848484992980957,1.0,1.0,3.0,three,5.0
25,18.323991775512695,1.3728175163269043,53714.375,164.03155517578125,1379,1232,0.8439265489578247,6.4127197265625,3.9158811569213867,6.625089645385742,3.2423255443573,1.0,1.0,3.0,three,5.0
26,12.653217315673828,0.22710084915161133,44418.3671875,170.79351806640625,492,476,0.920634925365448,-7.527576923370361,4.002627849578857,-7.5376877784729,4.01196813583374,1.0,1.0,3.0,three,5.0
27,12.59713363647461,0.2527123689651489,22517.4296875,82.56297302246094,768,737,0.9220945239067078,-7.8040595054626465,5.85845422744751,-7.813320159912109,5.833093166351318,1.0,1.0,3.0,three,5.0
28,7.89384651184082,0.30381467938423157,69483.015625,227.18397521972656,696,704,0.8970189690589905,-2.7183330059051514,4.579270362854004,-2.7135677337646484,4.583907604217529,1.0,1.0,3.0,three,5.0
29,16.18276596069336,0.5616909265518188,36673.9453125,139.43048095703125,531,535,0.7976391315460205,6.492206573486328,3.9234142303466797,6.492696762084961,3.8659493923187256,1.0,1.0,3.0,three,5.0
