sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
11,32.41530990600586,68.6024398803711,318558.375,485.18426513671875,8933,1540,0.17042914032936096,0.7594814300537109,5.860112190246582,-0.9014880061149597,4.000983715057373,1.0,1.0,3.0,three,5.0
12,95.50869750976562,27.916473388671875,172876.078125,347.80316162109375,3629,1363,0.32801276445388794,2.759658098220825,6.293855667114258,6.070798397064209,3.5567710399627686,1.0,1.0,3.0,three,5.0
13,60.11056137084961,2.2758216857910156,97026.3515625,272.55364990234375,1744,1293,0.6171458959579468,-4.624873638153076,6.100222110748291,-3.9893786907196045,5.7543721199035645,1.0,1.0,3.0,three,5.0
14,9.247762680053711,0.10527227073907852,48869.29296875,188.49339294433594,859,864,0.931614339351654,4.971452236175537,5.956068515777588,4.974874973297119,5.959595203399658,1.0,1.0,3.0,three,5.0
15,19.26985740661621,17.20699119567871,71993.328125,146.52084350585938,1931,685,0.30799999833106995,0.26430705189704895,7.7314839363098145,1.1306532621383667,6.177541732788086,1.0,1.0,3.0,three,5.0
16,6.249382019042969,0.21570993959903717,52384.0703125,195.53871154785156,795,801,0.8281787037849426,-7.792642593383789,4.812273979187012,-7.803719520568848,4.779631614685059,1.0,1.0,3.0,three,5.0
17,9.840316772460938,54.774635314941406,188123.78125,217.3406219482422,4888,840,0.17184942960739136,2.9155802726745605,6.27609920501709,3.280689001083374,5.156926155090332,1.0,1.0,3.0,three,5.0
18,20.42209243774414,0.08793729543685913,49836.17578125,191.469970703125,1219,1226,0.9701853394508362,7.493352890014648,6.566071033477783,7.507070064544678,6.578756809234619,1.0,1.0,3.0,three,5.0
19,4.3426666259765625,0.05945935100317001,26047.365234375,118.90492248535156,587,600,0.9717608094215393,2.5675652027130127,3.6943538188934326,2.562814235687256,3.686868906021118,1.0,1.0,3.0,three,5.0
20,55.516082763671875,61.436622619628906,252258.796875,350.21881103515625,5386,1152,0.1941552460193634,-0.843028724193573,5.5186848640441895,-4.371859073638916,4.292929172515869,1.0,1.0,3.0,three,5.0
21,12.283248901367188,38.059288024902344,261980.03125,468.37664794921875,4078,785,0.19249631464481354,1.8773243427276611,6.911884784698486,1.43216073513031,4.449333667755127,1.0,1.0,3.0,three,5.0
22,18.916065216064453,13.813957214355469,139378.078125,335.06805419921875,2315,1130,0.393608421087265,0.45984789729118347,5.5571699142456055,-1.533819556236267,4.726110458374023,1.0,1.0,3.0,three,5.0
23,16.875486373901367,5.35806131362915,123953.7421875,321.1191101074219,1398,885,0.527090311050415,5.491082191467285,7.936879634857178,5.924452781677246,7.414711952209473,1.0,1.0,3.0,three,5.0
24,7.784891605377197,0.07313597947359085,36227.37109375,154.6367950439453,882,896,0.9777530431747437,-1.650258183479309,3.484161138534546,-1.6582916975021362,3.4848484992980957,1.0,1.0,3.0,three,5.0
25,20.74344253540039,0.093201644718647,42326.0078125,153.50184631347656,1228,1232,0.9806763529777527,6.627641677856445,3.2443325519561768,6.625089645385742,3.2423255443573,1.0,1.0,3.0,three,5.0
26,11.988584518432617,0.16991552710533142,57024.390625,204.1612548828125,492,476,0.9282868504524231,-7.520223140716553,4.015767574310303,-7.5376877784729,4.01196813583374,1.0,1.0,3.0,three,5.0
27,11.882604598999023,0.11255265772342682,32626.52734375,142.20957946777344,763,737,0.9455252885818481,-7.816770553588867,5.8352861404418945,-7.813320159912109,5.833093166351318,1.0,1.0,3.0,three,5.0
28,7.44868278503418,0.10542624443769455,40918.2734375,156.5730743408203,697,704,0.940443217754364,-2.7257883548736572,4.5915398597717285,-2.7135677337646484,4.583907604217529,1.0,1.0,3.0,three,5.0
29,15.994781494140625,0.37424400448799133,52753.83984375,195.78968811035156,527,535,0.7268292903900146,6.543772220611572,3.8190250396728516,6.492696762084961,3.8659493923187256,1.0,1.0,3.0,three,5.0
