runner config | sample=0 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=0 | outer=1/30 | loss_phi=2.282406e+00 | loss_mu=1.544862e+00 | mu_mse=1.499779e+05 | mu_mae=3.815551e+02 | defect_area_pred=0 | defect_area_label=20 | defect_iou=0.000000e+00
sample=0 | outer=2/30 | loss_phi=2.265436e+00 | loss_mu=1.112592e+00 | mu_mse=1.282980e+05 | mu_mae=3.506524e+02 | defect_area_pred=0 | defect_area_label=20 | defect_iou=0.000000e+00
sample=0 | outer=3/30 | loss_phi=2.262475e+00 | loss_mu=1.071772e+00 | mu_mse=1.187702e+05 | mu_mae=3.355788e+02 | defect_area_pred=0 | defect_area_label=20 | defect_iou=0.000000e+00
sample=0 | outer=4/30 | loss_phi=2.261077e+00 | loss_mu=1.098742e+00 | mu_mse=1.194472e+05 | mu_mae=3.370092e+02 | defect_area_pred=0 | defect_area_label=20 | defect_iou=0.000000e+00
sample=0 | outer=5/30 | loss_phi=2.259688e+00 | loss_mu=1.151236e+00 | mu_mse=1.192148e+05 | mu_mae=3.356512e+02 | defect_area_pred=0 | defect_area_label=20 | defect_iou=0.000000e+00
sample=0 | outer=6/30 | loss_phi=2.258278e+00 | loss_mu=1.241165e+00 | mu_mse=1.178669e+05 | mu_mae=3.316268e+02 | defect_area_pred=0 | defect_area_label=20 | defect_iou=0.000000e+00
sample=0 | outer=7/30 | loss_phi=2.256653e+00 | loss_mu=1.392130e+00 | mu_mse=1.205283e+05 | mu_mae=3.345471e+02 | defect_area_pred=13 | defect_area_label=20 | defect_iou=3.200000e-01
sample=0 | outer=8/30 | loss_phi=2.254201e+00 | loss_mu=1.666939e+00 | mu_mse=1.267035e+05 | mu_mae=3.439087e+02 | defect_area_pred=22 | defect_area_label=20 | defect_iou=4.000000e-01
sample=0 | outer=9/30 | loss_phi=2.250001e+00 | loss_mu=2.083335e+00 | mu_mse=1.433408e+05 | mu_mae=3.683958e+02 | defect_area_pred=47 | defect_area_label=20 | defect_iou=2.407407e-01
sample=0 | outer=10/30 | loss_phi=2.242735e+00 | loss_mu=2.452307e+00 | mu_mse=1.569998e+05 | mu_mae=3.823519e+02 | defect_area_pred=154 | defect_area_label=20 | defect_iou=1.012658e-01
sample=0 | outer=11/30 | loss_phi=2.236744e+00 | loss_mu=2.836337e+00 | mu_mse=1.719648e+05 | mu_mae=3.945808e+02 | defect_area_pred=208 | defect_area_label=20 | defect_iou=7.547170e-02
