sample_index,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
192,0.5714285714285714,4,7,17194.609375,23.509824752807617
193,0.8571428571428571,7,6,7411.4248046875,22.699419021606445
194,0.7142857142857143,5,7,8804.181640625,26.29077911376953
195,0.9285714285714286,13,14,7216.2998046875,23.970117568969727
196,0.0,3,4,31172.408203125,44.72654342651367
197,0.8,8,10,15061.837890625,40.4753532409668
198,0.25,2,3,11751.083984375,23.430438995361328
199,0.8888888888888888,8,9,6351.65625,21.158924102783203
200,0.8333333333333334,5,6,6903.09619140625,19.093713760375977
201,0.0,0,4,21221.0546875,25.993520736694336
202,1.0,2,2,4157.18603515625,15.495098114013672
203,0.75,4,3,5704.79638671875,15.28424072265625
204,0.875,15,15,14342.3115234375,29.199687957763672
205,0.8,8,10,9011.2802734375,21.727855682373047
206,0.8333333333333334,5,6,5789.06005859375,18.359786987304688
207,0.0,0,6,30392.748046875,34.476924896240234
208,0.42857142857142855,3,7,25633.560546875,38.32025146484375
209,0.4,7,7,24803.015625,42.69524383544922
210,0.6666666666666666,2,3,6210.861328125,24.101211547851562
211,0.4444444444444444,4,9,18240.890625,29.980627059936523
212,0.6666666666666666,9,6,10788.3974609375,36.14936828613281
213,0.6,4,4,5212.06640625,14.864660263061523
214,0.6666666666666666,9,6,12044.9453125,30.606948852539062
215,1.0,4,4,3199.68408203125,14.051719665527344
216,0.15384615384615385,5,10,43274.00390625,55.83426284790039
217,0.8181818181818182,9,11,13529.9541015625,46.834346771240234
218,0.0,0,4,23084.76953125,38.4577522277832
219,0.5,6,9,26354.63671875,40.29750442504883
220,0.8333333333333334,5,6,7496.12109375,20.277830123901367
221,0.2,2,4,18614.828125,27.479206085205078
222,1.0,5,5,4952.6083984375,18.058347702026367
223,0.875,8,7,6081.328125,18.589059829711914
224,0.9166666666666666,11,12,5313.75634765625,19.61725616455078
225,0.8333333333333334,10,12,6889.91748046875,20.057937622070312
226,0.2857142857142857,6,12,48108.203125,64.33953857421875
227,0.5,4,5,14340.2734375,25.251420974731445
228,0.7142857142857143,5,7,11984.7998046875,26.990873336791992
229,0.9,10,9,9473.353515625,30.79317855834961
230,0.75,6,8,15167.22265625,32.63808822631836
231,0.0,0,6,30805.0390625,37.077030181884766
232,0.875,7,8,7276.5419921875,25.33163070678711
233,1.0,4,4,5208.17138671875,20.741287231445312
234,0.0,0,4,20048.8515625,22.634231567382812
235,0.0,0,11,54560.8046875,55.26722717285156
236,1.0,6,6,4534.642578125,17.195329666137695
237,0.45454545454545453,9,7,28285.8984375,41.09132766723633
238,1.0,4,4,4121.2041015625,13.276479721069336
239,0.0,1,8,43538.91015625,50.800933837890625
240,1.0,6,6,3636.65771484375,16.703208923339844
241,1.0,6,6,7139.35986328125,31.964696884155273
242,0.0,0,3,18172.50390625,27.497163772583008
243,0.4,3,4,12052.71875,30.741992950439453
244,0.8333333333333334,5,6,6279.82080078125,22.571073532104492
245,0.5,4,5,14087.8046875,36.000213623046875
246,0.3333333333333333,2,6,12314.7646484375,33.738365173339844
247,0.6666666666666666,2,3,4486.89794921875,15.04672622680664
248,0.5714285714285714,4,7,15282.7421875,35.051937103271484
249,0.875,8,7,7249.05810546875,21.700353622436523
250,0.625,11,15,20927.0859375,42.94639587402344
251,0.5833333333333334,9,10,19622.935546875,29.2872257232666
252,0.5714285714285714,6,5,13517.6689453125,23.68769073486328
253,0.9375,15,16,5354.94140625,17.816553115844727
254,0.4117647058823529,10,14,42771.46484375,59.21385192871094
255,0.6666666666666666,2,3,9612.5419921875,32.31489181518555
256,0.5,3,6,11494.8408203125,20.81976318359375
257,1.0,5,5,6328.1533203125,20.843894958496094
258,0.5,8,10,17355.818359375,40.38851547241211
259,0.375,5,6,19403.638671875,34.68470764160156
260,0.8571428571428571,6,7,10202.72265625,31.681499481201172
261,1.0,6,6,2436.78271484375,12.580214500427246
262,0.8333333333333334,6,5,6718.07080078125,21.6873722076416
263,0.8333333333333334,10,12,9453.84765625,28.03812026977539
264,0.4,3,4,13439.19140625,29.309165954589844
265,0.8333333333333334,5,6,8027.88232421875,30.9133358001709
266,1.0,4,4,4285.97412109375,16.327665328979492
267,0.875,7,8,8107.7861328125,21.674654006958008
268,0.75,3,4,6171.2138671875,24.255979537963867
269,1.0,4,4,6412.44384765625,23.775306701660156
270,0.5714285714285714,7,4,8428.234375,20.83678436279297
271,0.75,8,6,9846.3583984375,32.58313751220703
272,0.75,9,12,21255.0625,40.446739196777344
273,0.5714285714285714,6,5,10391.990234375,28.995283126831055
274,0.6666666666666666,6,4,9116.4111328125,32.2175407409668
275,1.0,9,9,3071.618408203125,13.456006050109863
276,0.5,10,8,16956.5390625,34.480812072753906
277,0.0,2,4,26599.328125,38.073974609375
278,0.6153846153846154,12,9,18651.791015625,41.25669860839844
279,0.5,2,4,6464.55126953125,23.343542098999023
280,0.75,3,4,4152.14697265625,12.195655822753906
281,0.0,0,5,25423.462890625,33.10761642456055
282,0.25,7,8,39877.11328125,58.16337966918945
283,0.8888888888888888,8,9,8915.72265625,34.230106353759766
284,0.7333333333333333,12,14,12924.705078125,30.40074920654297
285,0.75,3,4,6254.52001953125,22.946928024291992
286,0.0,1,6,38873.37890625,61.32216262817383
287,0.3333333333333333,6,6,24941.171875,36.06000518798828
288,1.0,4,4,6013.228515625,21.14865493774414
289,1.0,9,9,6187.7607421875,24.296144485473633
290,1.0,15,15,9064.818359375,30.696998596191406
291,0.6666666666666666,2,3,10962.2021484375,26.82773208618164
292,0.5,1,2,3179.7900390625,11.6396484375
293,1.0,6,6,5323.41015625,21.070510864257812
294,1.0,3,3,2212.7060546875,10.849045753479004
295,0.0,0,8,39919.0,40.092185974121094
296,0.8571428571428571,6,7,5780.83203125,18.871809005737305
297,1.0,5,5,11331.4287109375,41.86442565917969
298,0.5714285714285714,4,7,15327.8583984375,28.258012771606445
299,0.8333333333333334,6,5,5367.201171875,19.57537078857422
300,0.0,0,9,44933.1640625,46.38591384887695
301,1.0,4,4,4051.9521484375,16.73039436340332
302,0.6666666666666666,4,6,10471.8994140625,26.661832809448242
303,0.8,4,5,4981.81787109375,16.52468490600586
304,0.0,0,2,11511.6650390625,17.70075035095215
305,1.0,7,7,8388.2626953125,28.04861831665039
306,1.0,4,4,4822.73583984375,18.929855346679688
307,1.0,6,6,3710.22998046875,20.573514938354492
308,0.8333333333333334,5,6,5395.40869140625,16.984533309936523
309,0.0,0,5,24982.533203125,26.854482650756836
310,0.5833333333333334,8,11,21480.240234375,32.630680084228516
311,0.4,2,5,11342.0400390625,34.39204406738281
312,0.6666666666666666,7,8,12003.84375,28.57842445373535
313,0.75,10,11,12871.611328125,31.367904663085938
314,0.875,7,8,6791.7861328125,27.113203048706055
315,0.8,5,4,5947.2607421875,21.990707397460938
316,1.0,10,10,6939.0263671875,26.696096420288086
317,0.75,6,8,10320.580078125,24.085901260375977
318,0.8,14,13,14312.8037109375,44.90153503417969
319,0.5333333333333333,12,11,19664.904296875,39.29486846923828
320,0.75,14,14,20308.91796875,47.789390563964844
321,0.75,8,6,6476.04052734375,22.650327682495117
322,1.0,4,4,2743.555419921875,10.629746437072754
323,0.75,11,10,17552.984375,48.305912017822266
324,1.0,6,6,3781.69970703125,21.710527420043945
325,0.9230769230769231,12,13,5149.541015625,20.361225128173828
326,1.0,4,4,3675.235595703125,13.013105392456055
327,0.5,2,4,11303.462890625,31.024009704589844
328,0.625,7,6,10191.04296875,23.66828155517578
329,1.0,3,3,3308.0244140625,14.587514877319336
330,0.7272727272727273,10,9,12885.775390625,33.77772903442383
331,1.0,2,2,2017.57666015625,8.974987983703613
332,0.5,2,4,7427.77197265625,22.131574630737305
333,0.6428571428571429,11,12,16218.4326171875,32.89226150512695
334,0.3333333333333333,4,8,29758.76953125,42.35871124267578
335,0.8,10,8,7523.88232421875,23.339509963989258
336,0.0,0,4,21154.0390625,31.504638671875
337,0.0,6,3,31118.11328125,46.62590789794922
338,0.8888888888888888,8,9,6034.18359375,19.845468521118164
339,0.7142857142857143,7,5,8429.00390625,25.968706130981445
340,0.6666666666666666,6,4,8491.875,17.245962142944336
341,1.0,9,9,5256.50439453125,20.67151641845703
342,0.8,5,4,7649.404296875,25.997314453125
343,0.8,5,4,8776.4775390625,25.96906089782715
344,1.0,2,2,3207.155029296875,12.82065200805664
345,0.23529411764705882,11,10,56266.9296875,70.5805435180664
346,0.9,10,9,10811.5009765625,37.85280227661133
347,0.8125,15,14,10766.455078125,30.277904510498047
348,0.5,4,5,15146.337890625,27.01880645751953
349,0.1111111111111111,2,8,33008.91796875,43.54087829589844
350,0.5555555555555556,6,8,15309.1572265625,38.022125244140625
351,0.5833333333333334,9,10,21744.70703125,45.07527160644531
352,0.0,0,5,25184.80078125,28.050779342651367
353,1.0,12,12,4720.98291015625,17.914730072021484
354,0.9166666666666666,11,12,8157.64111328125,28.99566650390625
355,0.0,0,7,39833.71875,50.942039489746094
356,1.0,5,5,4410.919921875,19.571725845336914
357,1.0,6,6,3633.029296875,15.411359786987305
358,0.7777777777777778,7,9,5968.38623046875,18.805564880371094
359,0.46153846153846156,9,10,25482.546875,38.085899353027344
360,0.8181818181818182,10,10,8429.0087890625,25.79965591430664
361,0.0,3,6,39419.12890625,49.28475570678711
362,0.75,7,7,16418.462890625,53.184574127197266
363,0.7058823529411765,14,15,23754.873046875,45.86090850830078
364,0.8888888888888888,8,9,6061.44677734375,15.640395164489746
365,0.5,9,12,31790.98046875,54.856689453125
366,0.9285714285714286,13,14,9722.2275390625,24.447446823120117
367,0.0,2,7,43269.75390625,61.76958084106445
368,0.8181818181818182,9,11,9249.0400390625,22.390216827392578
369,0.7,8,9,12160.46875,30.81624984741211
370,0.7142857142857143,5,7,12591.2734375,38.728912353515625
371,1.0,3,3,4797.64697265625,17.114246368408203
372,0.7142857142857143,6,6,8431.0859375,25.8302059173584
373,0.5714285714285714,4,7,14733.2724609375,39.361907958984375
374,0.7,7,10,13206.5478515625,34.3165397644043
375,0.9333333333333333,15,14,7469.0869140625,20.256061553955078
376,1.0,5,5,2656.69775390625,11.018184661865234
377,1.0,7,7,3478.91845703125,14.33100700378418
378,1.0,4,4,8261.671875,29.52063751220703
379,0.8,4,5,7679.94140625,25.80331802368164
380,1.0,4,4,5108.2021484375,18.52733612060547
381,0.3333333333333333,3,9,28879.693359375,44.181602478027344
382,1.0,6,6,3719.963134765625,16.018842697143555
383,0.75,8,6,6783.5048828125,20.927751541137695
384,0.6666666666666666,7,8,16023.42578125,40.873573303222656
385,1.0,11,11,4539.18359375,18.329195022583008
386,0.5714285714285714,4,7,12584.099609375,21.33151626586914
387,0.6666666666666666,6,4,11759.5390625,22.60834312438965
388,0.0,6,4,33892.5546875,53.290870666503906
389,0.36363636363636365,9,6,23729.35546875,49.82737350463867
390,0.8,4,5,4526.9990234375,14.676209449768066
391,0.4,4,3,7933.0244140625,22.980802536010742
392,0.9166666666666666,11,12,9676.177734375,26.31137466430664
393,1.0,5,5,6931.8330078125,25.717199325561523
394,0.0,0,7,37730.5546875,49.0736198425293
395,0.625,6,7,16632.1484375,32.607975006103516
396,0.4166666666666667,9,8,26023.703125,42.19599533081055
397,0.5,7,5,12355.77734375,34.23395919799805
398,0.7777777777777778,7,9,9752.81640625,29.024181365966797
399,0.7142857142857143,10,14,16728.841796875,30.322612762451172
400,0.8571428571428571,6,7,7254.42236328125,17.905380249023438
401,1.0,3,3,3251.803466796875,12.23086166381836
402,0.9411764705882353,17,16,10106.78515625,35.782806396484375
403,0.3333333333333333,2,6,23389.9765625,30.955909729003906
404,0.6666666666666666,4,6,8853.130859375,19.6285457611084
405,0.8571428571428571,6,7,10551.5478515625,31.816282272338867
406,0.8571428571428571,13,13,12484.857421875,32.8901252746582
407,0.7333333333333333,12,14,18726.873046875,38.48866271972656
408,0.6666666666666666,8,7,12984.2001953125,30.1712589263916
409,1.0,6,6,3638.287841796875,14.94573974609375
410,0.9285714285714286,14,13,8324.4130859375,31.70305633544922
411,0.0,0,10,52717.65625,62.382076263427734
412,0.75,3,4,6771.36328125,14.80419635772705
413,0.6,7,9,20618.46484375,50.32109832763672
414,0.7142857142857143,6,6,9256.2802734375,26.21329116821289
415,0.0,4,6,38409.28125,55.24082946777344
416,0.6,3,5,9367.568359375,20.016468048095703
417,0.9,9,10,6187.75634765625,15.551312446594238
418,0.6,3,5,6522.84765625,20.961597442626953
419,0.0,0,3,16022.0712890625,20.883127212524414
420,0.8,9,9,11833.2314453125,33.428775787353516
421,0.7777777777777778,7,9,7353.955078125,23.938451766967773
422,0.0,0,8,43561.25390625,56.009239196777344
423,0.8888888888888888,8,9,9079.60546875,35.318824768066406
424,0.9285714285714286,14,13,8805.43359375,32.695411682128906
425,0.0,0,9,44982.515625,47.5720329284668
426,0.8888888888888888,8,9,9910.34765625,29.29990005493164
427,1.0,4,4,5737.28076171875,22.7264404296875
428,0.36363636363636365,6,9,28430.169921875,42.396629333496094
429,0.9166666666666666,12,11,10039.9638671875,33.54996871948242
430,0.5454545454545454,9,8,23460.29296875,38.79928207397461
431,0.75,8,6,6418.59375,20.999435424804688
432,0.75,3,4,4982.8759765625,19.683988571166992
433,0.5,6,9,28119.6015625,44.19302749633789
434,0.5,6,9,18651.072265625,44.571895599365234
435,0.6666666666666666,6,4,6366.470703125,20.44500160217285
436,0.8333333333333334,5,6,6890.1923828125,22.506153106689453
437,0.5454545454545454,9,8,13979.2470703125,39.765316009521484
438,0.2857142857142857,4,5,23051.828125,41.91905212402344
439,0.6666666666666666,10,10,22536.431640625,42.22050476074219
440,1.0,6,6,3857.15771484375,17.731029510498047
441,0.75,6,8,10449.6376953125,38.91035079956055
442,0.5,6,6,19324.037109375,45.60407257080078
443,0.6666666666666666,3,2,5602.7685546875,17.077049255371094
444,0.5882352941176471,10,17,31010.650390625,45.221336364746094
445,0.6666666666666666,8,7,16571.68359375,27.791488647460938
446,0.8333333333333334,5,6,8436.82421875,26.480762481689453
447,1.0,6,6,1616.12548828125,7.68986701965332
448,0.6,8,8,17256.126953125,37.83659362792969
449,0.8666666666666667,13,15,14644.0810546875,40.670841217041016
450,0.6153846153846154,11,10,17717.439453125,31.56591033935547
451,0.36363636363636365,6,9,23313.994140625,35.8499870300293
452,0.9230769230769231,12,13,9486.232421875,30.900962829589844
453,1.0,12,12,8542.087890625,28.0469970703125
454,1.0,4,4,3060.449951171875,12.9330472946167
455,0.0,2,9,49924.875,61.452720642089844
456,0.42857142857142855,5,5,23002.412109375,38.23199462890625
457,0.75,8,6,11516.7197265625,21.205371856689453
458,0.6666666666666666,6,9,11339.1259765625,28.318164825439453
459,0.0,0,4,24719.3515625,48.786869049072266
460,0.6666666666666666,2,3,3930.07568359375,13.506871223449707
461,0.8333333333333334,5,6,4540.68994140625,14.802180290222168
462,0.25,4,6,30049.72265625,41.734256744384766
463,0.0,0,5,26017.25,32.10136795043945
464,0.9375,16,15,6715.1337890625,22.695236206054688
465,1.0,8,8,10459.0283203125,45.05002975463867
466,0.0,0,6,32498.240234375,43.473087310791016
467,0.0,0,4,20174.935546875,23.925678253173828
468,0.0,0,4,21944.1796875,31.420211791992188
469,0.5,5,7,18226.298828125,34.38420104980469
470,0.4,3,4,14151.1484375,21.630901336669922
471,1.0,14,14,7409.0029296875,27.001758575439453
472,0.8333333333333334,5,6,7459.162109375,16.397554397583008
473,0.3333333333333333,6,6,25500.3046875,39.11771774291992
474,0.8,8,10,11821.5458984375,31.284273147583008
475,0.4,7,7,22557.775390625,40.234519958496094
476,0.8461538461538461,12,12,9949.3125,29.24736976623535
477,0.95,20,19,7230.94677734375,28.6765193939209
478,0.75,3,4,4373.19482421875,15.275422096252441
479,0.8,13,14,14006.677734375,38.30768966674805
480,1.0,2,2,2866.1943359375,11.354740142822266
481,0.6666666666666666,5,5,9974.958984375,23.96454620361328
482,0.9411764705882353,16,17,9099.8642578125,32.684574127197266
483,1.0,2,2,3805.6796875,13.61680793762207
484,0.0,0,5,27682.27734375,37.66286849975586
485,0.9230769230769231,13,12,7230.85546875,25.216136932373047
486,0.6666666666666666,5,5,11736.7890625,35.23565673828125
487,1.0,4,4,2932.76708984375,13.132061004638672
488,1.0,4,4,6011.07666015625,27.040996551513672
489,1.0,8,8,6469.07861328125,24.10088348388672
490,0.9166666666666666,12,11,9112.2978515625,27.498472213745117
491,0.0,1,6,34914.140625,47.08778381347656
492,0.5,4,5,11855.037109375,33.00248718261719
493,0.3333333333333333,4,4,21544.4609375,47.52849197387695
494,0.45454545454545453,6,10,27726.796875,45.943172454833984
495,0.75,3,4,7498.1826171875,23.637643814086914
496,0.5,10,5,27381.67578125,41.5065803527832
497,0.5,5,7,16735.546875,29.104907989501953
498,1.0,6,6,2639.54150390625,11.928449630737305
499,0.375,5,6,18617.64453125,33.49830627441406
500,1.0,6,6,3966.7900390625,17.7916316986084
501,0.8888888888888888,8,9,8445.7744140625,22.327634811401367
502,0.0,0,6,35870.3359375,56.45207977294922
503,0.375,4,7,20368.111328125,33.83699035644531
504,0.2,1,5,23174.580078125,34.51808547973633
505,0.8571428571428571,7,6,5768.2587890625,15.062256813049316
506,0.6666666666666666,6,4,14006.83203125,40.008480072021484
