runner config | sample=2 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=2 | outer=1/20 | loss_phi=2.422009e+00 | loss_mu=1.823718e+00 | mu_mse=2.698519e+05 | mu_mae=5.123208e+02 | defect_area_pred=1299 | defect_area_label=48 | defect_iou=3.695150e-02
sample=2 | outer=2/20 | loss_phi=2.396150e+00 | loss_mu=1.083904e+00 | mu_mse=1.843573e+05 | mu_mae=4.185906e+02 | defect_area_pred=660 | defect_area_label=48 | defect_iou=7.272727e-02
sample=2 | outer=3/20 | loss_phi=2.389688e+00 | loss_mu=9.487354e-01 | mu_mse=1.352264e+05 | mu_mae=3.539793e+02 | defect_area_pred=430 | defect_area_label=48 | defect_iou=8.636364e-02
sample=2 | outer=4/20 | loss_phi=2.387334e+00 | loss_mu=8.827301e-01 | mu_mse=1.141114e+05 | mu_mae=3.207101e+02 | defect_area_pred=367 | defect_area_label=48 | defect_iou=1.185984e-01
sample=2 | outer=5/20 | loss_phi=2.386132e+00 | loss_mu=8.533018e-01 | mu_mse=9.208687e+04 | mu_mae=2.824672e+02 | defect_area_pred=280 | defect_area_label=48 | defect_iou=1.631206e-01
sample=2 | outer=6/20 | loss_phi=2.385406e+00 | loss_mu=8.449380e-01 | mu_mse=7.711244e+04 | mu_mae=2.509839e+02 | defect_area_pred=245 | defect_area_label=48 | defect_iou=1.862348e-01
sample=2 | outer=7/20 | loss_phi=2.384702e+00 | loss_mu=8.742154e-01 | mu_mse=6.897520e+04 | mu_mae=2.297411e+02 | defect_area_pred=241 | defect_area_label=48 | defect_iou=1.942149e-01
sample=2 | outer=8/20 | loss_phi=2.383902e+00 | loss_mu=9.190874e-01 | mu_mse=7.173639e+04 | mu_mae=2.264469e+02 | defect_area_pred=279 | defect_area_label=48 | defect_iou=1.720430e-01
sample=2 | outer=9/20 | loss_phi=2.382681e+00 | loss_mu=9.679576e-01 | mu_mse=1.209644e+05 | mu_mae=2.830782e+02 | defect_area_pred=488 | defect_area_label=48 | defect_iou=9.836066e-02
sample=2 | outer=10/20 | loss_phi=2.378946e+00 | loss_mu=9.981537e-01 | mu_mse=2.097421e+05 | mu_mae=3.708582e+02 | defect_area_pred=827 | defect_area_label=48 | defect_iou=5.804111e-02
sample=2 | outer=11/20 | loss_phi=2.369721e+00 | loss_mu=1.026147e+00 | mu_mse=2.685742e+05 | mu_mae=4.125124e+02 | defect_area_pred=1001 | defect_area_label=48 | defect_iou=4.795205e-02
sample=2 | outer=12/20 | loss_phi=2.350457e+00 | loss_mu=1.105951e+00 | mu_mse=3.473146e+05 | mu_mae=4.803363e+02 | defect_area_pred=1219 | defect_area_label=48 | defect_iou=3.937654e-02
sample=2 | outer=13/20 | loss_phi=2.300775e+00 | loss_mu=1.247860e+00 | mu_mse=4.104974e+05 | mu_mae=5.352130e+02 | defect_area_pred=1414 | defect_area_label=48 | defect_iou=3.394625e-02
sample=2 | outer=14/20 | loss_phi=2.221114e+00 | loss_mu=1.199185e+00 | mu_mse=3.845621e+05 | mu_mae=4.922059e+02 | defect_area_pred=1329 | defect_area_label=48 | defect_iou=3.611738e-02
sample=2 | outer=15/20 | loss_phi=2.154170e+00 | loss_mu=1.187480e+00 | mu_mse=4.069603e+05 | mu_mae=5.095148e+02 | defect_area_pred=1398 | defect_area_label=48 | defect_iou=3.433476e-02
sample=2 | outer=16/20 | loss_phi=2.038116e+00 | loss_mu=1.101298e+00 | mu_mse=3.601796e+05 | mu_mae=4.451508e+02 | defect_area_pred=1252 | defect_area_label=48 | defect_iou=3.833866e-02
sample=2 | outer=17/20 | loss_phi=1.977332e+00 | loss_mu=1.052769e+00 | mu_mse=3.255254e+05 | mu_mae=3.935945e+02 | defect_area_pred=1144 | defect_area_label=48 | defect_iou=4.195804e-02
sample=2 | outer=18/20 | loss_phi=1.923082e+00 | loss_mu=1.067987e+00 | mu_mse=3.348320e+05 | mu_mae=4.091519e+02 | defect_area_pred=1153 | defect_area_label=48 | defect_iou=4.163053e-02
sample=2 | outer=19/20 | loss_phi=1.817931e+00 | loss_mu=1.050691e+00 | mu_mse=3.120450e+05 | mu_mae=3.744707e+02 | defect_area_pred=1089 | defect_area_label=48 | defect_iou=4.407714e-02
sample=2 | outer=20/20 | loss_phi=1.763452e+00 | loss_mu=1.009145e+00 | mu_mse=2.884355e+05 | mu_mae=3.403245e+02 | defect_area_pred=1016 | defect_area_label=48 | defect_iou=4.724409e-02
