runner config | sample=17 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=17 | outer=1/20 | loss_phi=2.218358e+00 | loss_mu=1.706917e+00 | mu_mse=2.778195e+05 | mu_mae=5.180849e+02 | defect_area_pred=363 | defect_area_label=34 | defect_iou=9.366391e-02
sample=17 | outer=2/20 | loss_phi=2.193304e+00 | loss_mu=9.869661e-01 | mu_mse=2.057225e+05 | mu_mae=4.403914e+02 | defect_area_pred=203 | defect_area_label=34 | defect_iou=1.560976e-01
sample=17 | outer=3/20 | loss_phi=2.187256e+00 | loss_mu=8.330212e-01 | mu_mse=1.588340e+05 | mu_mae=3.800541e+02 | defect_area_pred=160 | defect_area_label=34 | defect_iou=1.829268e-01
sample=17 | outer=4/20 | loss_phi=2.185014e+00 | loss_mu=7.182178e-01 | mu_mse=1.228755e+05 | mu_mae=3.288756e+02 | defect_area_pred=129 | defect_area_label=34 | defect_iou=2.442748e-01
sample=17 | outer=5/20 | loss_phi=2.184022e+00 | loss_mu=6.309550e-01 | mu_mse=9.629942e+04 | mu_mae=2.830205e+02 | defect_area_pred=93 | defect_area_label=34 | defect_iou=3.510638e-01
sample=17 | outer=6/20 | loss_phi=2.183407e+00 | loss_mu=5.866823e-01 | mu_mse=8.245152e+04 | mu_mae=2.502436e+02 | defect_area_pred=88 | defect_area_label=34 | defect_iou=3.707865e-01
sample=17 | outer=7/20 | loss_phi=2.182738e+00 | loss_mu=5.940304e-01 | mu_mse=7.680212e+04 | mu_mae=2.299774e+02 | defect_area_pred=89 | defect_area_label=34 | defect_iou=3.666667e-01
sample=17 | outer=8/20 | loss_phi=2.181923e+00 | loss_mu=6.126495e-01 | mu_mse=7.527994e+04 | mu_mae=2.175534e+02 | defect_area_pred=90 | defect_area_label=34 | defect_iou=3.626374e-01
sample=17 | outer=9/20 | loss_phi=2.180922e+00 | loss_mu=6.495988e-01 | mu_mse=7.710955e+04 | mu_mae=2.114422e+02 | defect_area_pred=91 | defect_area_label=34 | defect_iou=3.586957e-01
sample=17 | outer=10/20 | loss_phi=2.179614e+00 | loss_mu=7.049568e-01 | mu_mse=8.243709e+04 | mu_mae=2.123412e+02 | defect_area_pred=99 | defect_area_label=34 | defect_iou=3.434343e-01
sample=17 | outer=11/20 | loss_phi=2.177784e+00 | loss_mu=7.836379e-01 | mu_mse=1.019057e+05 | mu_mae=2.331599e+02 | defect_area_pred=120 | defect_area_label=34 | defect_iou=2.833333e-01
sample=17 | outer=12/20 | loss_phi=2.173922e+00 | loss_mu=8.736178e-01 | mu_mse=1.950622e+05 | mu_mae=3.317338e+02 | defect_area_pred=222 | defect_area_label=34 | defect_iou=1.531532e-01
sample=17 | outer=13/20 | loss_phi=2.158181e+00 | loss_mu=9.521843e-01 | mu_mse=2.991211e+05 | mu_mae=4.234971e+02 | defect_area_pred=294 | defect_area_label=34 | defect_iou=1.156463e-01
sample=17 | outer=14/20 | loss_phi=2.114149e+00 | loss_mu=1.070703e+00 | mu_mse=3.514725e+05 | mu_mae=4.682527e+02 | defect_area_pred=327 | defect_area_label=34 | defect_iou=1.039755e-01
sample=17 | outer=15/20 | loss_phi=2.046692e+00 | loss_mu=1.139678e+00 | mu_mse=3.785025e+05 | mu_mae=4.920153e+02 | defect_area_pred=349 | defect_area_label=34 | defect_iou=9.742121e-02
sample=17 | outer=16/20 | loss_phi=1.963131e+00 | loss_mu=1.034491e+00 | mu_mse=3.522460e+05 | mu_mae=4.543985e+02 | defect_area_pred=327 | defect_area_label=34 | defect_iou=1.039755e-01
sample=17 | outer=17/20 | loss_phi=1.888993e+00 | loss_mu=9.695984e-01 | mu_mse=3.311560e+05 | mu_mae=4.226008e+02 | defect_area_pred=307 | defect_area_label=34 | defect_iou=1.107492e-01
sample=17 | outer=18/20 | loss_phi=1.809770e+00 | loss_mu=8.886417e-01 | mu_mse=2.854761e+05 | mu_mae=3.617428e+02 | defect_area_pred=274 | defect_area_label=34 | defect_iou=1.240876e-01
sample=17 | outer=19/20 | loss_phi=1.785398e+00 | loss_mu=9.648454e-01 | mu_mse=3.019623e+05 | mu_mae=3.813736e+02 | defect_area_pred=280 | defect_area_label=34 | defect_iou=1.214286e-01
sample=17 | outer=20/20 | loss_phi=1.686289e+00 | loss_mu=8.801305e-01 | mu_mse=2.753754e+05 | mu_mae=3.408830e+02 | defect_area_pred=262 | defect_area_label=34 | defect_iou=1.297710e-01
