runner config | sample=9 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=9 | outer=1/20 | loss_phi=3.213580e+00 | loss_mu=1.526543e+00 | mu_mse=2.252219e+05 | mu_mae=4.709186e+02 | defect_area_pred=892 | defect_area_label=143 | defect_iou=1.512792e-01
sample=9 | outer=2/20 | loss_phi=3.184866e+00 | loss_mu=8.197295e-01 | mu_mse=1.481424e+05 | mu_mae=3.764386e+02 | defect_area_pred=356 | defect_area_label=143 | defect_iou=2.894057e-01
sample=9 | outer=3/20 | loss_phi=3.176143e+00 | loss_mu=6.147042e-01 | mu_mse=1.092898e+05 | mu_mae=3.139329e+02 | defect_area_pred=304 | defect_area_label=143 | defect_iou=3.925234e-01
sample=9 | outer=4/20 | loss_phi=3.172798e+00 | loss_mu=5.905075e-01 | mu_mse=8.537449e+04 | mu_mae=2.679082e+02 | defect_area_pred=297 | defect_area_label=143 | defect_iou=4.012739e-01
sample=9 | outer=5/20 | loss_phi=3.170918e+00 | loss_mu=6.510829e-01 | mu_mse=7.759775e+04 | mu_mae=2.505606e+02 | defect_area_pred=288 | defect_area_label=143 | defect_iou=3.993506e-01
sample=9 | outer=6/20 | loss_phi=3.168941e+00 | loss_mu=7.292964e-01 | mu_mse=8.237389e+04 | mu_mae=2.596583e+02 | defect_area_pred=284 | defect_area_label=143 | defect_iou=4.046053e-01
sample=9 | outer=7/20 | loss_phi=3.166674e+00 | loss_mu=8.447897e-01 | mu_mse=8.853278e+04 | mu_mae=2.694223e+02 | defect_area_pred=293 | defect_area_label=143 | defect_iou=4.019293e-01
sample=9 | outer=8/20 | loss_phi=3.164559e+00 | loss_mu=9.946023e-01 | mu_mse=1.333564e+05 | mu_mae=3.186167e+02 | defect_area_pred=712 | defect_area_label=143 | defect_iou=1.875000e-01
sample=9 | outer=9/20 | loss_phi=3.158768e+00 | loss_mu=9.290132e-01 | mu_mse=2.673430e+05 | mu_mae=4.288978e+02 | defect_area_pred=1149 | defect_area_label=143 | defect_iou=1.215278e-01
sample=9 | outer=10/20 | loss_phi=3.135449e+00 | loss_mu=8.892772e-01 | mu_mse=2.579278e+05 | mu_mae=3.971422e+02 | defect_area_pred=1037 | defect_area_label=143 | defect_iou=1.270296e-01
sample=9 | outer=11/20 | loss_phi=3.113097e+00 | loss_mu=9.645071e-01 | mu_mse=3.183766e+05 | mu_mae=4.427490e+02 | defect_area_pred=1215 | defect_area_label=143 | defect_iou=1.085714e-01
sample=9 | outer=12/20 | loss_phi=3.051376e+00 | loss_mu=1.092667e+00 | mu_mse=3.663237e+05 | mu_mae=4.872064e+02 | defect_area_pred=1369 | defect_area_label=143 | defect_iou=1.020408e-01
sample=9 | outer=13/20 | loss_phi=2.951335e+00 | loss_mu=1.039638e+00 | mu_mse=3.390992e+05 | mu_mae=4.488313e+02 | defect_area_pred=1271 | defect_area_label=143 | defect_iou=1.125098e-01
sample=9 | outer=14/20 | loss_phi=2.871896e+00 | loss_mu=1.067973e+00 | mu_mse=3.436723e+05 | mu_mae=4.433374e+02 | defect_area_pred=1281 | defect_area_label=143 | defect_iou=1.116315e-01
sample=9 | outer=15/20 | loss_phi=2.754755e+00 | loss_mu=1.015091e+00 | mu_mse=3.326118e+05 | mu_mae=4.273356e+02 | defect_area_pred=1234 | defect_area_label=143 | defect_iou=1.158833e-01
sample=9 | outer=16/20 | loss_phi=2.644374e+00 | loss_mu=1.019329e+00 | mu_mse=3.134787e+05 | mu_mae=4.057373e+02 | defect_area_pred=1179 | defect_area_label=143 | defect_iou=1.212892e-01
sample=9 | outer=17/20 | loss_phi=2.536843e+00 | loss_mu=9.721434e-01 | mu_mse=3.097466e+05 | mu_mae=4.055304e+02 | defect_area_pred=1174 | defect_area_label=143 | defect_iou=1.218058e-01
sample=9 | outer=18/20 | loss_phi=2.380893e+00 | loss_mu=9.667277e-01 | mu_mse=3.346902e+05 | mu_mae=4.424300e+02 | defect_area_pred=1238 | defect_area_label=143 | defect_iou=1.155089e-01
sample=9 | outer=19/20 | loss_phi=2.171617e+00 | loss_mu=9.857646e-01 | mu_mse=3.530132e+05 | mu_mae=4.663035e+02 | defect_area_pred=1285 | defect_area_label=143 | defect_iou=1.112840e-01
sample=9 | outer=20/20 | loss_phi=1.958458e+00 | loss_mu=1.001362e+00 | mu_mse=3.625113e+05 | mu_mae=4.760173e+02 | defect_area_pred=1310 | defect_area_label=143 | defect_iou=1.091603e-01
