run_label,split,sample_index,hard_case_type,mask_iou,center_grid_mae,max_center_grid_error,x_bin_acc,y_bin_acc,both_bin_acc,center_offset_mae,pred_area,target_area,area_diff
repaired_v3_train_candidate,train,16,bins_correct_center_or_offset_bad,1.0,0.014069600123383817,0.014069600123383817,1.0,1.0,1.0,0.0009070960150824592,115,115,0
repaired_v3_train_candidate,train,17,bins_correct_center_or_offset_bad,1.0,0.03042836379465733,0.03042836379465733,1.0,1.0,1.0,0.0022417288886176084,144,144,0
repaired_v3_train_candidate,train,18,bins_correct_center_or_offset_bad,1.0,0.00706778149282046,0.00706778149282046,1.0,1.0,1.0,0.0005509295993381047,130,130,0
repaired_v3_train_candidate,train,19,bins_correct_center_or_offset_bad,1.0,0.02030402907741038,0.02030402907741038,1.0,1.0,1.0,0.0014946755303283238,140,140,0
repaired_v3_train_candidate,train,20,bins_correct_center_or_offset_bad,1.0,0.013482645013127875,0.013482645013127875,1.0,1.0,1.0,0.0011472057766384533,138,138,0
repaired_v3_train_candidate,train,21,bins_correct_center_or_offset_bad,1.0,0.03039430150651173,0.03039430150651173,1.0,1.0,1.0,0.002122828165690094,96,96,0
repaired_v3_train_candidate,train,22,geometry_or_type_interaction,1.0,0.016076949644550614,0.016076949644550614,1.0,1.0,1.0,0.001379625108506935,80,80,0
repaired_v3_train_candidate,train,23,geometry_or_type_interaction,1.0,0.005809707853638713,0.005809707853638713,1.0,1.0,1.0,0.0005000551011827281,84,84,0
repaired_v3_train_candidate,train,24,geometry_or_type_interaction,1.0,0.008134562066095702,0.008134562066095702,1.0,1.0,1.0,0.0006770528157552108,76,76,0
repaired_v3_train_candidate,train,25,geometry_or_type_interaction,1.0,0.0011411774486281064,0.0011411774486281064,1.0,1.0,1.0,0.00010047912597656306,80,80,0
repaired_v3_train_candidate,train,26,geometry_or_type_interaction,1.0,0.00806739218736388,0.00806739218736388,1.0,1.0,1.0,0.0005243725246853598,84,84,0
repaired_v3_train_candidate,train,27,rare_y_bin_wrong,1.0,0.006247278479509434,0.006247278479509434,1.0,1.0,1.0,0.00041335720486111727,216,216,0
repaired_v3_train_candidate,train,28,rare_y_bin_wrong,1.0,0.005206902205056583,0.005206902205056583,1.0,1.0,1.0,0.0003363206651475631,186,186,0
repaired_v3_train_candidate,train,29,rare_y_bin_wrong,1.0,0.02995465869357326,0.02995465869357326,1.0,1.0,1.0,0.002403288523356112,231,231,0
repaired_v3_train_candidate,val,0,x_bin_wrong_like,0.0,9.934755422178359,9.934755422178359,1.0,0.0,0.0,0.18246231757269998,182,259,-77
repaired_v3_train_candidate,val,1,x_bin_wrong_like,0.0,20.01484751050194,20.01484751050194,0.0,0.0,0.0,0.44699114057752787,231,312,-81
repaired_v3_train_candidate,val,2,x_bin_wrong_like,0.0,19.665538307424715,19.665538307424715,1.0,0.0,0.0,0.2779230329725479,224,264,-40
repaired_v3_train_candidate,val,3,both_bins_wrong_like,0.0,9.416353906827274,9.416353906827274,1.0,0.0,0.0,0.16421374257405585,189,168,21
repaired_v3_train_candidate,val,4,both_bins_wrong_like,0.5287356321839081,1.439355443877182,1.439355443877182,1.0,1.0,1.0,0.12350890774197047,92,174,-82
repaired_v3_train_candidate,val,5,bins_correct_center_or_offset_bad,0.0,13.397019318550587,13.397019318550587,1.0,0.0,0.0,0.22983416663275852,125,140,-15
repaired_v3_train_candidate,val,6,bins_correct_center_or_offset_bad,0.0,14.34292599333738,14.34292599333738,1.0,0.0,0.0,0.1979664535522464,174,115,59
repaired_v3_train_candidate,val,7,geometry_or_type_interaction,0.0,17.785135975865533,17.785135975865533,0.0,0.0,0.0,0.27853894636366144,110,76,34
repaired_v3_train_candidate,val,8,geometry_or_type_interaction,0.0,20.00101663570439,20.00101663570439,0.0,0.0,0.0,0.5397693820529516,84,84,0
repaired_v3_train_candidate,val,9,rare_y_bin_wrong,0.0,16.33968171780336,16.33968171780336,1.0,0.0,0.0,0.06090677091810407,231,216,15
repaired_v3_train_param_only_reference,test,0,x_bin_wrong_like,0.2181818181818181,5.622980985902279,5.622980985902279,1.0,0.0,0.0,0.2565962965223521,272,264,8
repaired_v3_train_param_only_reference,test,1,x_bin_wrong_like,0.375,3.7371623630168673,3.7371623630168673,1.0,1.0,1.0,0.2875689866807726,303,280,23
repaired_v3_train_param_only_reference,test,2,x_bin_wrong_like,0.1322314049586777,7.178777205923156,7.178777205923156,0.0,0.0,0.0,0.37239125230577247,252,296,-44
repaired_v3_train_param_only_reference,test,3,both_bins_wrong_like,0.0,23.10061223902471,23.10061223902471,0.0,0.0,0.0,0.309352106730144,196,135,61
repaired_v3_train_param_only_reference,test,4,both_bins_wrong_like,0.5704918032786885,0.3966095645774692,0.3966095645774692,1.0,1.0,1.0,0.03491317749023437,305,174,131
repaired_v3_train_param_only_reference,test,5,bins_correct_center_or_offset_bad,0.0,10.516500130921234,10.516500130921234,1.0,0.0,0.0,0.6490539618598088,211,96,115
repaired_v3_train_param_only_reference,test,6,bins_correct_center_or_offset_bad,0.2826086956521739,4.396895201201763,4.396895201201763,0.0,1.0,0.0,0.4741483857896589,224,130,94
repaired_v3_train_param_only_reference,test,7,geometry_or_type_interaction,0.0,8.977122638921301,8.977122638921301,1.0,0.0,0.0,0.17972149827745212,57,84,-27
repaired_v3_train_param_only_reference,test,8,geometry_or_type_interaction,0.0,30.274609584897267,30.274609584897267,1.0,0.0,0.0,0.1824707217746307,88,76,12
repaired_v3_train_param_only_reference,test,9,rare_y_bin_wrong,0.0,31.73385050011069,31.73385050011069,1.0,0.0,0.0,0.041139311048719734,246,231,15
repaired_v3_train_param_only_reference,train,0,x_bin_wrong_like,0.9705882352941176,0.1653222250006158,0.1653222250006158,1.0,1.0,1.0,0.010771066453721799,238,231,7
repaired_v3_train_param_only_reference,train,1,x_bin_wrong_like,1.0,0.1864331519715037,0.1864331519715037,1.0,1.0,1.0,0.01401436614990298,280,280,0
repaired_v3_train_param_only_reference,train,2,x_bin_wrong_like,1.0,0.16579625216073618,0.16579625216073618,1.0,1.0,1.0,0.011112852308485244,296,296,0
repaired_v3_train_param_only_reference,train,3,x_bin_wrong_like,1.0,0.1568470181099938,0.1568470181099938,1.0,1.0,1.0,0.01120241461859809,273,273,0
repaired_v3_train_param_only_reference,train,4,x_bin_wrong_like,0.9705882352941176,0.14768960148014978,0.14768960148014978,1.0,1.0,1.0,0.010543045891655833,272,264,8
repaired_v3_train_param_only_reference,train,5,x_bin_wrong_like,1.0,0.15241141871889874,0.15241141871889874,1.0,1.0,1.0,0.010599036322699637,315,315,0
repaired_v3_train_param_only_reference,train,6,x_bin_wrong_like,0.875,0.1445133420925875,0.1445133420925875,1.0,1.0,1.0,0.011615397135416677,296,259,37
repaired_v3_train_param_only_reference,train,7,x_bin_wrong_like,1.0,0.1774213811933764,0.1774213811933764,1.0,1.0,1.0,0.012704784817165804,312,312,0
repaired_v3_train_param_only_reference,train,8,x_bin_wrong_like,0.9705882352941176,0.1641351745954314,0.1641351745954314,1.0,1.0,1.0,0.01207373894585502,272,264,8
repaired_v3_train_param_only_reference,train,9,x_bin_wrong_like,1.0,0.20251955251298842,0.20251955251298842,1.0,1.0,1.0,0.013620717366536472,245,245,0
repaired_v3_train_param_only_reference,train,10,both_bins_wrong_like,1.0,0.1867449930971632,0.1867449930971632,1.0,1.0,1.0,0.012750771416558148,174,174,0
repaired_v3_train_param_only_reference,train,11,both_bins_wrong_like,0.9655172413793104,0.17274070776770659,0.17274070776770659,1.0,1.0,1.0,0.012924891153971357,174,168,6
repaired_v3_train_param_only_reference,train,12,both_bins_wrong_like,1.0,0.15145444333158478,0.15145444333158478,1.0,1.0,1.0,0.010972313774956596,174,174,0
repaired_v3_train_param_only_reference,train,13,both_bins_wrong_like,1.0,0.1689846666148011,0.1689846666148011,1.0,1.0,1.0,0.011749087863498583,174,174,0
repaired_v3_train_param_only_reference,train,14,both_bins_wrong_like,1.0,0.11924024871127767,0.11924024871127767,1.0,1.0,1.0,0.008212707519531265,168,168,0
repaired_v3_train_param_only_reference,train,15,bins_correct_center_or_offset_bad,1.0,0.17551371770984808,0.17551371770984808,1.0,1.0,1.0,0.012006373087565095,140,140,0
repaired_v3_train_param_only_reference,train,16,bins_correct_center_or_offset_bad,1.0,0.1606646984968756,0.1606646984968756,1.0,1.0,1.0,0.011819304572211364,115,115,0
repaired_v3_train_param_only_reference,train,17,bins_correct_center_or_offset_bad,1.0,0.1600457365042758,0.1600457365042758,1.0,1.0,1.0,0.011651413811577707,144,144,0
repaired_v3_train_param_only_reference,train,18,bins_correct_center_or_offset_bad,1.0,0.18519223704193036,0.18519223704193036,1.0,1.0,1.0,0.013395062764485668,130,130,0
repaired_v3_train_param_only_reference,train,19,bins_correct_center_or_offset_bad,1.0,0.08778525919701843,0.08778525919701843,1.0,1.0,1.0,0.007300930447049214,140,140,0
repaired_v3_train_param_only_reference,train,20,bins_correct_center_or_offset_bad,1.0,0.19762814940781306,0.19762814940781306,1.0,1.0,1.0,0.012807295057508682,138,138,0
repaired_v3_train_param_only_reference,train,21,bins_correct_center_or_offset_bad,0.96,0.1684568572978345,0.1684568572978345,1.0,1.0,1.0,0.011008412255181219,100,96,4
repaired_v3_train_param_only_reference,train,22,geometry_or_type_interaction,1.0,0.1707711278316933,0.1707711278316933,1.0,1.0,1.0,0.011450269911024324,80,80,0
repaired_v3_train_param_only_reference,train,23,geometry_or_type_interaction,1.0,0.17382291767942903,0.17382291767942903,1.0,1.0,1.0,0.011365635342068137,84,84,0
repaired_v3_train_param_only_reference,train,24,geometry_or_type_interaction,1.0,0.1592248516937204,0.1592248516937204,1.0,1.0,1.0,0.011647654215494782,76,76,0
repaired_v3_train_param_only_reference,train,25,geometry_or_type_interaction,1.0,0.1676369263955079,0.1676369263955079,1.0,1.0,1.0,0.01264865197075736,80,80,0
repaired_v3_train_param_only_reference,train,26,geometry_or_type_interaction,0.9545454545454546,0.1140620798596593,0.1140620798596593,1.0,1.0,1.0,0.0084284176296658,88,84,4
repaired_v3_train_param_only_reference,train,27,rare_y_bin_wrong,0.9722222222222222,0.17436449745345584,0.17436449745345584,1.0,1.0,1.0,0.012522191365559897,210,216,-6
repaired_v3_train_param_only_reference,train,28,rare_y_bin_wrong,0.96875,0.08822014822313347,0.08822014822313347,1.0,1.0,1.0,0.006747019449869787,192,186,6
repaired_v3_train_param_only_reference,train,29,rare_y_bin_wrong,1.0,0.14869638413051076,0.14869638413051076,1.0,1.0,1.0,0.009618338267008447,231,231,0
repaired_v3_train_param_only_reference,val,0,x_bin_wrong_like,0.0,8.61025019327933,8.61025019327933,0.0,0.0,0.0,0.2694945246378586,123,259,-136
repaired_v3_train_param_only_reference,val,1,x_bin_wrong_like,0.0,16.977560036933205,16.977560036933205,0.0,0.0,0.0,0.47087896262274814,186,312,-126
repaired_v3_train_param_only_reference,val,2,x_bin_wrong_like,0.0,25.46139868375988,25.46139868375988,1.0,0.0,0.0,0.2550939653184679,150,264,-114
repaired_v3_train_param_only_reference,val,3,both_bins_wrong_like,0.0,9.913568404226735,9.913568404226735,0.0,0.0,0.0,0.13379862128363815,156,168,-12
repaired_v3_train_param_only_reference,val,4,both_bins_wrong_like,0.0,5.795836190017651,5.795836190017651,1.0,0.0,0.0,0.3956580946180557,51,174,-123
repaired_v3_train_param_only_reference,val,5,bins_correct_center_or_offset_bad,0.0,14.7122585986106,14.7122585986106,1.0,0.0,0.0,0.22971006944444472,144,140,4
repaired_v3_train_param_only_reference,val,6,bins_correct_center_or_offset_bad,0.0,16.181954328620556,16.181954328620556,1.0,0.0,0.0,0.38437899102105066,173,115,58
repaired_v3_train_param_only_reference,val,7,geometry_or_type_interaction,0.0,24.03298870690016,24.03298870690016,1.0,0.0,0.0,0.1427274233500162,84,76,8
repaired_v3_train_param_only_reference,val,8,geometry_or_type_interaction,0.0,23.83014757843746,23.83014757843746,1.0,0.0,0.0,0.1978478986952033,156,84,72
repaired_v3_train_param_only_reference,val,9,rare_y_bin_wrong,0.0,14.321807345475536,14.321807345475536,1.0,0.0,0.0,0.11462588500976591,238,216,22
