runner config | sample=15 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=15 | outer=1/30 | loss_phi=2.247895e+00 | loss_mu=1.130913e+00 | mu_mse=1.924052e+05 | mu_mae=4.346747e+02 | defect_area_pred=33 | defect_area_label=6 | defect_iou=1.818182e-01
sample=15 | outer=2/30 | loss_phi=2.231341e+00 | loss_mu=7.239355e-01 | mu_mse=1.106100e+05 | mu_mae=3.165363e+02 | defect_area_pred=21 | defect_area_label=6 | defect_iou=2.857143e-01
sample=15 | outer=3/30 | loss_phi=2.229028e+00 | loss_mu=5.422851e-01 | mu_mse=6.542216e+04 | mu_mae=2.214754e+02 | defect_area_pred=16 | defect_area_label=6 | defect_iou=3.750000e-01
sample=15 | outer=4/30 | loss_phi=2.228105e+00 | loss_mu=5.259508e-01 | mu_mse=5.244109e+04 | mu_mae=1.781613e+02 | defect_area_pred=15 | defect_area_label=6 | defect_iou=4.000000e-01
sample=15 | outer=5/30 | loss_phi=2.227099e+00 | loss_mu=5.746164e-01 | mu_mse=5.112062e+04 | mu_mae=1.684658e+02 | defect_area_pred=15 | defect_area_label=6 | defect_iou=4.000000e-01
sample=15 | outer=6/30 | loss_phi=2.225886e+00 | loss_mu=6.534436e-01 | mu_mse=5.516595e+04 | mu_mae=1.778391e+02 | defect_area_pred=15 | defect_area_label=6 | defect_iou=4.000000e-01
sample=15 | outer=7/30 | loss_phi=2.224324e+00 | loss_mu=7.733020e-01 | mu_mse=6.066323e+04 | mu_mae=1.922474e+02 | defect_area_pred=14 | defect_area_label=6 | defect_iou=4.285714e-01
sample=15 | outer=8/30 | loss_phi=2.222364e+00 | loss_mu=9.769834e-01 | mu_mse=8.324856e+04 | mu_mae=2.338735e+02 | defect_area_pred=17 | defect_area_label=6 | defect_iou=3.529412e-01
sample=15 | outer=9/30 | loss_phi=2.218330e+00 | loss_mu=1.034190e+00 | mu_mse=2.916550e+05 | mu_mae=4.335487e+02 | defect_area_pred=77 | defect_area_label=6 | defect_iou=7.792208e-02
sample=15 | outer=10/30 | loss_phi=2.178225e+00 | loss_mu=1.094932e+00 | mu_mse=3.510721e+05 | mu_mae=4.669829e+02 | defect_area_pred=80 | defect_area_label=6 | defect_iou=7.500000e-02
sample=15 | outer=11/30 | loss_phi=2.093343e+00 | loss_mu=1.130334e+00 | mu_mse=3.888365e+05 | mu_mae=4.959113e+02 | defect_area_pred=85 | defect_area_label=6 | defect_iou=7.058824e-02
sample=15 | outer=12/30 | loss_phi=1.955546e+00 | loss_mu=1.070763e+00 | mu_mse=3.668792e+05 | mu_mae=4.571331e+02 | defect_area_pred=82 | defect_area_label=6 | defect_iou=7.317073e-02
sample=15 | outer=13/30 | loss_phi=1.794314e+00 | loss_mu=9.860283e-01 | mu_mse=3.103400e+05 | mu_mae=3.841259e+02 | defect_area_pred=71 | defect_area_label=6 | defect_iou=8.450704e-02
sample=15 | outer=14/30 | loss_phi=1.739038e+00 | loss_mu=1.004005e+00 | mu_mse=3.251106e+05 | mu_mae=3.977699e+02 | defect_area_pred=73 | defect_area_label=6 | defect_iou=8.219178e-02
sample=15 | outer=15/30 | loss_phi=1.570988e+00 | loss_mu=9.540445e-01 | mu_mse=3.050596e+05 | mu_mae=3.691923e+02 | defect_area_pred=69 | defect_area_label=6 | defect_iou=8.695652e-02
sample=15 | outer=16/30 | loss_phi=1.501693e+00 | loss_mu=9.679995e-01 | mu_mse=3.060648e+05 | mu_mae=3.639422e+02 | defect_area_pred=71 | defect_area_label=6 | defect_iou=8.450704e-02
sample=15 | outer=17/30 | loss_phi=1.398914e+00 | loss_mu=9.507179e-01 | mu_mse=2.958248e+05 | mu_mae=3.506808e+02 | defect_area_pred=67 | defect_area_label=6 | defect_iou=8.955224e-02
