sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,mask_head_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
29,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,297446.0625,483.33929443359375
30,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,354516.625,548.7056274414062
31,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,241837.96875,447.1038513183594
32,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,306993.03125,519.8150024414062
33,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,232781.46875,439.8142395019531
34,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,317145.78125,514.4540405273438
35,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,339262.21875,524.035400390625
36,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,441441.875,627.9920654296875
37,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,403871.71875,600.2672119140625
38,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,472460.59375,666.5220336914062
39,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,267387.40625,470.2180480957031
40,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,300785.21875,503.8240051269531
41,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,383660.625,590.2374877929688
42,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,409823.4375,611.6578979492188
43,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,310075.78125,513.2935180664062
44,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,185610.28125,400.41796875
45,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,384118.84375,578.6228637695312
46,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,221953.71875,419.67913818359375
47,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,185967.515625,385.02362060546875
48,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,222893.234375,441.68682861328125
49,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,232802.75,421.69140625
50,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,278019.0625,487.40667724609375
51,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,360234.0625,560.9343872070312
52,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,429818.875,630.5280151367188
53,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,193706.15625,394.2061767578125
54,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,242799.859375,439.1356201171875
55,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,424464.15625,627.8177490234375
56,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,213070.75,407.85296630859375
57,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,188796.46875,391.9637451171875
58,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,345528.90625,547.2028198242188
59,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,311229.3125,517.8474731445312
60,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,447100.0625,634.2218017578125
61,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,210415.921875,422.9878845214844
62,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,318456.28125,516.661865234375
63,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,202685.375,407.49951171875
64,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,363310.78125,571.779541015625
65,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,330794.78125,525.7811889648438
66,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,378322.40625,582.0460815429688
67,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,319288.0,521.224853515625
68,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,261480.3125,478.0054626464844
69,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,207998.734375,410.1139831542969
70,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,386092.5625,585.296875
71,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,407236.71875,612.9048461914062
72,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,211757.4375,407.0081481933594
73,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,420348.875,619.5433349609375
74,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,238444.1875,441.7525939941406
75,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,221360.890625,421.0234680175781
76,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,356643.5625,550.1334838867188
77,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,186006.5,377.5007629394531
78,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,224570.296875,439.0064392089844
79,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,411857.03125,592.6343383789062
80,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,518625.34375,690.0748291015625
81,per_sample_zscore,concat,mlp,none,direct,1.0,17,17,349106.78125,556.2142333984375
82,per_sample_zscore,concat,mlp,none,direct,0.9,10,9,199008.828125,402.7895202636719
83,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,245775.421875,436.2632751464844
84,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,368265.40625,560.1534423828125
85,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,220716.3125,413.6063232421875
86,per_sample_zscore,concat,mlp,none,direct,1.0,17,17,236180.59375,434.6240539550781
87,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,481027.28125,668.0382690429688
88,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,268005.71875,473.712890625
89,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,308819.875,492.7137451171875
90,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,312414.75,508.62164306640625
91,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,215506.0,433.11572265625
92,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,409693.4375,598.7836303710938
93,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,470855.3125,648.0108642578125
94,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,268206.5,463.4600830078125
95,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,250816.796875,451.40576171875
96,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,295793.28125,492.0107421875
97,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,293257.03125,500.816162109375
98,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,461522.28125,655.2008056640625
99,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,224924.09375,419.1510009765625
100,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,281425.78125,477.4460754394531
101,per_sample_zscore,concat,mlp,none,direct,1.0,17,17,397812.78125,589.7196044921875
102,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,343581.78125,545.9640502929688
103,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,206016.9375,401.4290466308594
104,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,443956.9375,631.4813842773438
105,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,397926.625,602.9583740234375
106,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,192509.640625,400.9073486328125
107,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,407718.84375,598.2885131835938
108,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,474650.125,663.023681640625
109,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,243104.078125,468.13104248046875
110,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,429766.59375,614.021240234375
111,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,187075.78125,395.36773681640625
112,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,252148.03125,442.35601806640625
113,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,214514.015625,418.4923400878906
114,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,488881.5625,675.3441772460938
115,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,394207.28125,594.6185913085938
116,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,262296.875,464.46124267578125
117,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,410513.28125,607.2239990234375
118,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,190976.5,385.923828125
119,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,435286.9375,638.5241088867188
120,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,244800.234375,446.26593017578125
121,per_sample_zscore,concat,mlp,none,direct,0.6666666666666666,2,3,339459.625,537.8629150390625
122,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,246662.375,456.31585693359375
123,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,392581.59375,590.1298828125
124,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,199329.15625,390.33062744140625
125,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,253999.015625,452.9948425292969
126,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,409293.4375,606.019287109375
127,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,314807.90625,511.95733642578125
128,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,311985.5,511.9893493652344
129,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,186764.03125,400.7127685546875
130,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,249201.296875,444.25421142578125
131,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,408235.84375,601.444580078125
132,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,302848.53125,500.2823791503906
133,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,185053.015625,396.4217834472656
134,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,370873.1875,562.8775024414062
135,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,500692.5,673.7507934570312
136,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,309699.28125,527.9645385742188
137,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,338420.1875,542.0720825195312
138,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,226386.890625,418.8436584472656
139,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,271045.84375,485.4432678222656
140,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,254540.46875,466.9064025878906
141,per_sample_zscore,concat,mlp,none,direct,1.0,18,18,397588.625,602.2218627929688
142,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,338379.125,524.4714965820312
143,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,198582.953125,413.083740234375
144,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,209507.953125,414.5978088378906
145,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,326552.84375,529.7259521484375
146,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,225087.109375,447.4723815917969
147,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,341804.0,553.8636474609375
148,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,258732.5,454.6627197265625
149,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,288892.84375,483.7389221191406
150,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,339603.5,551.8472290039062
151,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,361388.5,560.8555908203125
152,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,288734.46875,479.5011901855469
153,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,430428.78125,624.8160400390625
154,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,345640.34375,534.0535278320312
155,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,391556.5,581.6206665039062
156,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,313457.4375,515.4255981445312
157,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,298657.78125,508.7917175292969
158,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,289047.4375,485.52239990234375
159,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,243312.8125,433.4818115234375
160,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,310537.84375,517.2820434570312
161,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,351200.5625,564.1327514648438
162,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,399622.03125,585.578125
163,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,273310.9375,461.4776611328125
164,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,258254.09375,453.46148681640625
165,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,317235.15625,511.3727111816406
166,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,331193.28125,525.2626953125
167,per_sample_zscore,concat,mlp,none,direct,1.0,17,17,367850.21875,579.8650512695312
168,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,347039.59375,539.53955078125
169,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,208937.828125,416.316162109375
170,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,235018.078125,454.5752258300781
171,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,312764.90625,509.52825927734375
172,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,385875.78125,583.4151000976562
173,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,306139.625,514.4448852539062
174,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,394719.90625,588.2068481445312
175,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,380408.0625,573.9739379882812
176,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,287583.46875,472.61846923828125
177,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,318717.6875,504.3265075683594
178,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,299213.4375,497.7014465332031
179,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,187165.71875,386.5207824707031
180,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,460723.5,654.4105834960938
181,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,421360.46875,620.566162109375
182,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,311448.46875,526.0655517578125
183,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,436730.28125,632.4814453125
184,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,333076.625,547.8845825195312
185,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,459882.21875,640.2201538085938
186,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,185659.15625,400.13690185546875
187,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,391203.59375,598.0982055664062
188,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,365353.84375,566.3904418945312
189,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,341287.84375,536.2498779296875
190,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,394307.40625,580.5648193359375
191,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,247989.71875,447.7669372558594
192,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,307487.46875,509.3166809082031
193,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,366905.1875,563.165283203125
194,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,313210.25,500.6814880371094
195,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,241277.53125,447.7369384765625
196,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,254220.15625,455.8527526855469
197,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,386270.625,581.9140625
198,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,283394.71875,484.27789306640625
199,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,324791.5,520.86669921875
200,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,278420.03125,494.0201416015625
201,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,303932.875,495.3447570800781
202,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,215882.359375,419.1832275390625
203,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,326172.125,528.052978515625
204,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,291315.5625,500.6361999511719
205,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,384598.34375,582.6353149414062
206,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,415065.65625,598.035400390625
207,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,269006.375,469.5934143066406
208,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,293847.28125,500.5339050292969
209,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,214241.96875,415.638427734375
210,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,229131.890625,422.6223449707031
211,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,217196.671875,414.4627990722656
212,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,261726.46875,464.63671875
213,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,308222.90625,506.2742919921875
214,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,273597.0,480.01226806640625
215,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,390174.46875,586.8409423828125
216,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,391942.9375,595.5891723632812
217,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,429632.78125,625.7802734375
218,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,337780.15625,553.7388305664062
219,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,191677.796875,391.7469787597656
220,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,286075.9375,493.3499755859375
221,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,309696.375,498.3166198730469
222,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,241870.8125,442.9383544921875
223,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,337712.46875,534.8500366210938
224,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,311524.875,500.8938903808594
225,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,185084.0,382.28741455078125
226,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,225931.75,445.6134338378906
227,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,194793.015625,401.7783508300781
228,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,306851.40625,525.4461059570312
229,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,208333.59375,413.2342834472656
230,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,377056.59375,584.6947631835938
231,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,327020.5625,520.1400756835938
232,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,509543.5,687.1199951171875
233,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,265543.5625,472.8571472167969
234,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,442676.71875,635.5014038085938
235,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,302359.5625,498.8252258300781
236,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,167408.359375,368.6968688964844
237,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,248037.875,474.54254150390625
238,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,419838.625,614.3504028320312
239,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,265633.46875,472.4641418457031
240,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,191524.21875,395.8205261230469
241,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,410312.90625,614.0073852539062
242,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,374287.15625,580.6057739257812
243,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,209105.0,403.3192443847656
244,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,259435.71875,452.9901123046875
245,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,305371.03125,521.7089233398438
246,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,404791.34375,590.6466064453125
247,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,476295.03125,653.0276489257812
248,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,246955.109375,432.90484619140625
249,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,365731.0625,550.405517578125
250,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,213402.734375,426.7979736328125
251,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,295191.625,491.96099853515625
252,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,229060.78125,418.17889404296875
253,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,239743.609375,448.6106262207031
254,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,196935.234375,411.8129577636719
255,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,468718.78125,658.5296630859375
256,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,341188.46875,524.8847045898438
257,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,342848.625,519.4940795898438
258,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,398393.125,594.0317993164062
259,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,162105.515625,366.9002380371094
260,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,233401.953125,445.54132080078125
261,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,400007.5,608.8942260742188
262,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,345847.34375,545.2499389648438
263,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,211011.359375,399.7918701171875
264,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,170983.234375,366.6241760253906
265,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,477229.78125,671.044189453125
266,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,305981.21875,513.7948608398438
267,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,398356.625,589.3377075195312
268,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,389524.625,584.0478515625
269,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,244358.046875,449.4022521972656
270,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,310379.625,529.6415405273438
271,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,286361.375,498.2510681152344
272,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,195147.515625,405.5573425292969
273,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,335380.28125,525.6786499023438
274,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,322300.03125,527.5769653320312
275,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,413130.625,605.0301513671875
276,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,429722.78125,625.5778198242188
277,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,426147.875,616.5298461914062
278,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,223236.1875,439.2359313964844
279,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,342831.875,542.73583984375
280,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,322544.5,525.4278564453125
281,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,325437.1875,529.1181640625
282,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,224020.6875,420.8088073730469
283,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,206276.234375,408.47412109375
284,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,401775.1875,585.7249755859375
285,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,223341.59375,424.15435791015625
286,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,254592.25,467.261474609375
287,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,485155.4375,666.3707885742188
288,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,258260.359375,454.8500671386719
289,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,413793.4375,603.98046875
290,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,174703.640625,375.01861572265625
291,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,414467.65625,609.8372192382812
292,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,365825.5,561.2941284179688
293,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,307580.3125,502.2647399902344
294,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,340759.4375,532.1412963867188
295,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,415427.625,601.61865234375
296,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,499175.15625,680.7986450195312
297,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,311692.84375,503.8736572265625
298,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,269765.5625,468.714599609375
299,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,239761.1875,450.99755859375
300,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,344950.71875,536.4277954101562
301,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,299878.4375,506.5975036621094
302,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,344131.84375,536.0215454101562
303,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,362979.34375,553.0618286132812
304,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,348602.9375,543.3890380859375
305,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,375802.3125,564.9403686523438
306,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,372794.0625,564.4817504882812
307,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,424932.15625,612.075927734375
308,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,314086.28125,513.8505249023438
309,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,338352.1875,546.6753540039062
