sample_index,component_slot,vertex_index,pred_x,pred_y,target_x,target_y,dx_norm,dy_norm,dx_cells,dy_cells,l2_cells
0,0,0,-0.03511674329638481,-0.002208876423537731,-0.035112664103507996,-0.0022136711049824953,-4.079192876815796e-06,4.794681444764137e-06,-0.010146992389755707,0.023733674131052974,0.02581179463572367
0,0,1,-0.035146504640579224,-0.0009406370809301734,-0.035142138600349426,-0.0009470526711083949,-4.366040229797363e-06,6.415590178221464e-06,-0.010860525187939443,0.03175717269279036,0.03356291144697636
0,0,2,-0.022689519450068474,-0.0008997473632916808,-0.022698169574141502,-0.0009063288453035057,8.650124073028564e-06,6.581482011824846e-06,0.021517183862112103,0.03257833730301594,0.03904276197690191
0,0,3,-0.022661125287413597,-0.002168057020753622,-0.022668693214654922,-0.002172947395592928,7.567927241325378e-06,4.890374839305878e-06,0.01882521921441892,0.024207356453583094,0.030665697202929505
