sample_index,component_slot,edge_index,pred_edge_len_norm,target_edge_len_norm,edge_len_error_norm,edge_len_error_cells
0,0,0,0.0012685884942509563,0.0012669613265580502,1.627167692906141e-06,0.004047579679454453
0,0,1,0.01245705230002719,0.012444035661922958,1.3016638104232023e-05,0.03237888763106183
0,0,2,0.0012686274534646088,0.0012669614862756721,1.6659671889366658e-06,0.0041440934268640655
0,0,3,0.012455684895221607,0.012444037524177158,1.1647371044448684e-05,0.028972835783371245
