step,total_loss,presence_loss,type_loss,type_extra_loss,rotation_extra_loss,weighted_type_extra_loss,weighted_rotation_extra_loss,continuous_loss,center_loss,axis_loss,depth_loss,rotation_loss,other_loss,center_grid_loss,weighted_center_grid_loss,center_axis_relative_loss,weighted_center_axis_relative_loss,center_bin_loss,weighted_center_bin_loss,center_x_bin_loss,center_y_bin_loss,weighted_center_x_bin_loss,weighted_center_y_bin_loss,center_bin_slot_weight_mean,center_bin_slot_weight_max,center_offset_loss,weighted_center_offset_loss,aux_center_bin_loss,weighted_aux_center_bin_loss,aux_center_offset_loss,weighted_aux_center_offset_loss,parametric_total_loss,raster_total_loss,raster_bce_loss,raster_dice_loss,raster_soft_iou,raster_soft_dice,raster_loss_active,val_mask_iou_at_step,val_loss_at_step,is_best_step
1,145.789306640625,0.6957816481590271,0.6932668089866638,0.6932668089866638,0.9659507274627686,0.0,0.0,0.4231034815311432,nan,0.46415480971336365,0.4509991407394409,0.3541565537452698,nan,1409.568603515625,140.9568634033203,-0.0,-0.0,2.9674696922302246,2.9674696922302246,3.235429048538208,2.565530776977539,1.9412574768066406,1.0262123346328735,1.3333333730697632,1.5,0.05282289534807205,0.05282289534807205,0.0,0.0,0.0,0.0,145.789306640625,-0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
100,3.099123001098633,0.00777245219796896,0.6012884378433228,0.6012884378433228,0.7912116646766663,0.0,0.0,0.3618086576461792,nan,0.40608587861061096,0.3745611011981964,0.30477896332740784,nan,11.791074752807617,1.1791075468063354,-0.0,-0.0,0.8527501821517944,0.8527501821517944,0.8567414879798889,0.8467632532119751,0.5140448808670044,0.33870530128479004,1.3333333730697632,1.5,0.09639547765254974,0.09639547765254974,0.0,0.0,0.0,0.0,3.099123001098633,-0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
200,1.907903790473938,0.0003038784780073911,0.5908952355384827,0.5908952355384827,0.5912868976593018,0.0,0.0,0.33270642161369324,nan,0.3948707580566406,0.3427533209323883,0.26049524545669556,nan,5.489780426025391,0.5489780306816101,-0.0,-0.0,0.391178697347641,0.391178697347641,0.47410961985588074,0.26678237318992615,0.2844657599925995,0.1067129522562027,1.3333333730697632,1.5,0.043841663748025894,0.043841663748025894,0.0,0.0,0.0,0.0,1.907903790473938,-0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
300,1.3680990934371948,4.650395203498192e-05,0.5446890592575073,0.5446890592575073,0.5780665874481201,0.0,0.0,0.30251345038414,nan,0.3650611340999603,0.28885480761528015,0.25362440943717957,nan,2.1793456077575684,0.21793456375598907,-0.0,-0.0,0.27026140689849854,0.27026140689849854,0.3683117926120758,0.12318583577871323,0.22098708152770996,0.04927433282136917,1.3333333730697632,1.5,0.032654065638780594,0.032654065638780594,0.0,0.0,0.0,0.0,1.3680990934371948,-0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
400,1.073158621788025,1.52760767377913e-05,0.4546601474285126,0.4546601474285126,0.5461304187774658,0.0,0.0,0.2604280710220337,nan,0.323851078748703,0.21876442432403564,0.23866866528987885,nan,1.0622591972351074,0.10622592270374298,-0.0,-0.0,0.2221900224685669,0.2221900224685669,0.31371527910232544,0.08490214496850967,0.18822917342185974,0.03396085649728775,1.3333333730697632,1.5,0.029639221727848053,0.029639221727848053,0.0,0.0,0.0,0.0,1.073158621788025,-0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
500,0.7715635895729065,5.264318133413326e-06,0.2663712203502655,0.2663712203502655,0.4830930531024933,0.0,0.0,0.22732244431972504,nan,0.2894534766674042,0.18180641531944275,0.21070744097232819,nan,0.5738338232040405,0.05738338455557823,-0.0,-0.0,0.19364820420742035,0.19364820420742035,0.2745215892791748,0.07233812659978867,0.16471295058727264,0.028935249894857407,1.3333333730697632,1.5,0.026833079755306244,0.026833079755306244,0.0,0.0,0.0,0.0,0.7715635895729065,-0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
600,0.5240440368652344,2.2332674234348815e-06,0.0931267961859703,0.0931267961859703,0.38337358832359314,0.0,0.0,0.19381467998027802,nan,0.26306888461112976,0.14939773082733154,0.16897737979888916,nan,0.42510858178138733,0.04251085966825485,-0.0,-0.0,0.17055657505989075,0.17055657505989075,0.24097873270511627,0.06492330878973007,0.14458724856376648,0.02596932277083397,1.3333333730697632,1.5,0.024032926186919212,0.024032926186919212,0.0,0.0,0.0,0.0,0.5240440368652344,-0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
700,0.37402093410491943,1.0206040315097198e-06,0.029241003096103668,0.029241003096103668,0.2710341513156891,0.0,0.0,0.15492327511310577,nan,0.221328005194664,0.12106364965438843,0.12237813323736191,nan,0.2597693204879761,0.025976931676268578,-0.0,-0.0,0.14381958544254303,0.14381958544254303,0.19929032027721405,0.060613490641117096,0.11957418918609619,0.02424539625644684,1.3333333730697632,1.5,0.02005910314619541,0.02005910314619541,0.0,0.0,0.0,0.0,0.37402093410491943,-0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
800,0.2956605553627014,5.210124527366133e-07,0.01256538089364767,0.01256538089364767,0.22679011523723602,0.0,0.0,0.1262100487947464,nan,0.17996789515018463,0.096924789249897,0.10173744708299637,nan,0.2501741647720337,0.02501741610467434,-0.0,-0.0,0.11512204259634018,0.11512204259634018,0.1546628326177597,0.05581086501479149,0.09279769659042358,0.022324346005916595,1.3333333730697632,1.5,0.016745155677199364,0.016745155677199364,0.0,0.0,0.0,0.0,0.2956605553627014,-0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
900,0.23552988469600677,2.690109681680042e-07,0.006927832029759884,0.006927832029759884,0.2001844346523285,0.0,0.0,0.1045825257897377,nan,0.14822453260421753,0.07633519172668457,0.0891878604888916,nan,0.17858374118804932,0.01785837486386299,-0.0,-0.0,0.09233203530311584,0.09233203530311584,0.11981143802404404,0.05111293867230415,0.07188685983419418,0.02044517546892166,1.3333333730697632,1.5,0.013828844763338566,0.013828844763338566,0.0,0.0,0.0,0.0,0.23552988469600677,-0.0,0.0,0.0,nan,nan,0.0,nan,nan,0
