runner config | sample=5 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=5 | outer=1/30 | loss_phi=2.282670e+00 | loss_mu=2.024413e+00 | mu_mse=1.844095e+05 | mu_mae=4.269158e+02 | defect_area_pred=0 | defect_area_label=62 | defect_iou=0.000000e+00
sample=5 | outer=2/30 | loss_phi=2.265634e+00 | loss_mu=1.362983e+00 | mu_mse=1.478821e+05 | mu_mae=3.774283e+02 | defect_area_pred=48 | defect_area_label=62 | defect_iou=1.827957e-01
sample=5 | outer=3/30 | loss_phi=2.262596e+00 | loss_mu=1.060733e+00 | mu_mse=1.235799e+05 | mu_mae=3.398919e+02 | defect_area_pred=55 | defect_area_label=62 | defect_iou=4.268293e-01
sample=5 | outer=4/30 | loss_phi=2.261349e+00 | loss_mu=8.440263e-01 | mu_mse=1.018062e+05 | mu_mae=3.024258e+02 | defect_area_pred=56 | defect_area_label=62 | defect_iou=6.388889e-01
sample=5 | outer=5/30 | loss_phi=2.260451e+00 | loss_mu=7.251010e-01 | mu_mse=8.312527e+04 | mu_mae=2.660173e+02 | defect_area_pred=57 | defect_area_label=62 | defect_iou=7.500000e-01
sample=5 | outer=6/30 | loss_phi=2.259572e+00 | loss_mu=6.866614e-01 | mu_mse=7.173267e+04 | mu_mae=2.422029e+02 | defect_area_pred=59 | defect_area_label=62 | defect_iou=8.059701e-01
sample=5 | outer=7/30 | loss_phi=2.258497e+00 | loss_mu=7.313415e-01 | mu_mse=6.457992e+04 | mu_mae=2.269606e+02 | defect_area_pred=64 | defect_area_label=62 | defect_iou=8.529412e-01
sample=5 | outer=8/30 | loss_phi=2.257080e+00 | loss_mu=8.667619e-01 | mu_mse=6.174786e+04 | mu_mae=2.208012e+02 | defect_area_pred=70 | defect_area_label=62 | defect_iou=8.333333e-01
sample=5 | outer=9/30 | loss_phi=2.254903e+00 | loss_mu=1.120955e+00 | mu_mse=6.149062e+04 | mu_mae=2.180639e+02 | defect_area_pred=73 | defect_area_label=62 | defect_iou=8.243243e-01
sample=5 | outer=10/30 | loss_phi=2.251292e+00 | loss_mu=1.467017e+00 | mu_mse=6.525114e+04 | mu_mae=2.249729e+02 | defect_area_pred=79 | defect_area_label=62 | defect_iou=7.848101e-01
