runner config | sample=2 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=2 | outer=1/30 | loss_phi=2.289385e+00 | loss_mu=1.928748e+00 | mu_mse=1.428323e+05 | mu_mae=3.708302e+02 | defect_area_pred=0 | defect_area_label=21 | defect_iou=0.000000e+00
sample=2 | outer=2/30 | loss_phi=2.272265e+00 | loss_mu=1.310400e+00 | mu_mse=1.216485e+05 | mu_mae=3.414339e+02 | defect_area_pred=0 | defect_area_label=21 | defect_iou=0.000000e+00
sample=2 | outer=3/30 | loss_phi=2.269186e+00 | loss_mu=1.174582e+00 | mu_mse=1.088112e+05 | mu_mae=3.209789e+02 | defect_area_pred=1 | defect_area_label=21 | defect_iou=0.000000e+00
sample=2 | outer=4/30 | loss_phi=2.267743e+00 | loss_mu=1.152808e+00 | mu_mse=9.788073e+04 | mu_mae=3.023654e+02 | defect_area_pred=16 | defect_area_label=21 | defect_iou=0.000000e+00
sample=2 | outer=5/30 | loss_phi=2.266627e+00 | loss_mu=1.185487e+00 | mu_mse=9.550555e+04 | mu_mae=2.992515e+02 | defect_area_pred=22 | defect_area_label=21 | defect_iou=1.315790e-01
sample=2 | outer=6/30 | loss_phi=2.265316e+00 | loss_mu=1.266778e+00 | mu_mse=9.583090e+04 | mu_mae=2.992933e+02 | defect_area_pred=25 | defect_area_label=21 | defect_iou=2.105263e-01
sample=2 | outer=7/30 | loss_phi=2.263747e+00 | loss_mu=1.417651e+00 | mu_mse=9.432735e+04 | mu_mae=2.948636e+02 | defect_area_pred=25 | defect_area_label=21 | defect_iou=2.432432e-01
sample=2 | outer=8/30 | loss_phi=2.261817e+00 | loss_mu=1.660446e+00 | mu_mse=9.978840e+04 | mu_mae=3.028700e+02 | defect_area_pred=25 | defect_area_label=21 | defect_iou=2.432432e-01
sample=2 | outer=9/30 | loss_phi=2.258466e+00 | loss_mu=2.064951e+00 | mu_mse=1.076838e+05 | mu_mae=3.154885e+02 | defect_area_pred=22 | defect_area_label=21 | defect_iou=3.437500e-01
sample=2 | outer=10/30 | loss_phi=2.252239e+00 | loss_mu=2.453122e+00 | mu_mse=1.128908e+05 | mu_mae=3.226360e+02 | defect_area_pred=26 | defect_area_label=21 | defect_iou=3.428572e-01
sample=2 | outer=11/30 | loss_phi=2.247054e+00 | loss_mu=2.797801e+00 | mu_mse=1.173245e+05 | mu_mae=3.279954e+02 | defect_area_pred=26 | defect_area_label=21 | defect_iou=3.823529e-01
sample=2 | outer=12/30 | loss_phi=2.242909e+00 | loss_mu=2.939281e+00 | mu_mse=1.200149e+05 | mu_mae=3.311117e+02 | defect_area_pred=26 | defect_area_label=21 | defect_iou=3.823529e-01
sample=2 | outer=13/30 | loss_phi=2.239048e+00 | loss_mu=2.924770e+00 | mu_mse=1.183176e+05 | mu_mae=3.273782e+02 | defect_area_pred=29 | defect_area_label=21 | defect_iou=3.888889e-01
sample=2 | outer=14/30 | loss_phi=2.235585e+00 | loss_mu=2.773313e+00 | mu_mse=1.124187e+05 | mu_mae=3.167177e+02 | defect_area_pred=29 | defect_area_label=21 | defect_iou=3.888889e-01
sample=2 | outer=15/30 | loss_phi=2.232592e+00 | loss_mu=2.511438e+00 | mu_mse=1.038368e+05 | mu_mae=3.007828e+02 | defect_area_pred=29 | defect_area_label=21 | defect_iou=4.285714e-01
sample=2 | outer=16/30 | loss_phi=2.229995e+00 | loss_mu=2.194395e+00 | mu_mse=9.326481e+04 | mu_mae=2.807101e+02 | defect_area_pred=26 | defect_area_label=21 | defect_iou=4.687500e-01
sample=2 | outer=17/30 | loss_phi=2.227762e+00 | loss_mu=1.842411e+00 | mu_mse=8.208069e+04 | mu_mae=2.577721e+02 | defect_area_pred=26 | defect_area_label=21 | defect_iou=4.687500e-01
sample=2 | outer=18/30 | loss_phi=2.225508e+00 | loss_mu=1.463178e+00 | mu_mse=6.964134e+04 | mu_mae=2.306329e+02 | defect_area_pred=26 | defect_area_label=21 | defect_iou=4.687500e-01
sample=2 | outer=19/30 | loss_phi=2.223446e+00 | loss_mu=1.131531e+00 | mu_mse=5.801866e+04 | mu_mae=2.021479e+02 | defect_area_pred=22 | defect_area_label=21 | defect_iou=5.357143e-01
