run_label,split,sample_index,hard_case_type,mask_iou,center_grid_mae,max_center_grid_error,x_bin_acc,y_bin_acc,both_bin_acc,center_offset_mae,pred_area,target_area,area_diff
zero_shot_v2_to_repaired_v3_normalized,test,1,x_bin_wrong_like,0.0,108.28018769311545,108.28018769311545,0.0,0.0,0.0,0.20154964454676266,986,280,706
zero_shot_v2_to_repaired_v3_normalized,test,6,bins_correct_center_or_offset_bad,0.0,101.57643610446762,101.57643610446762,0.0,0.0,0.0,0.3306902455069988,1083,130,953
zero_shot_v2_to_repaired_v3_normalized,val,5,bins_correct_center_or_offset_bad,0.0,83.67589647070109,83.67589647070109,0.0,0.0,0.0,0.21719581758388334,791,140,651
zero_shot_v2_to_repaired_v3_normalized,val,0,x_bin_wrong_like,0.0,80.62282700807165,80.62282700807165,0.0,0.0,0.0,0.1287794264179012,951,259,692
zero_shot_v2_to_repaired_v3_normalized,test,0,x_bin_wrong_like,0.0,66.27774186961075,66.27774186961075,0.0,0.0,0.0,0.17446139344208583,949,264,685
zero_shot_v2_to_repaired_v3_normalized,val,9,rare_y_bin_wrong,0.0,66.25167918527995,66.25167918527995,0.0,0.0,0.0,0.45776945066807717,874,216,658
zero_shot_v2_to_repaired_v3_normalized,test,9,rare_y_bin_wrong,0.0,61.58210019054902,61.58210019054902,0.0,0.0,0.0,0.3978984042794411,901,231,670
zero_shot_v2_to_repaired_v3_normalized,val,2,x_bin_wrong_like,0.0,50.06888955120209,50.06888955120209,0.0,0.0,0.0,0.304019846654754,977,264,713
zero_shot_v2_to_repaired_v3_normalized,val,6,bins_correct_center_or_offset_bad,0.0,47.731930296265496,47.731930296265496,0.0,0.0,0.0,0.442080184133927,947,115,832
zero_shot_v2_to_repaired_v3_normalized,test,5,bins_correct_center_or_offset_bad,0.0,40.97024806647113,40.97024806647113,0.0,0.0,0.0,0.3044982230524807,1083,96,987
zero_shot_v2_to_repaired_v3_normalized,test,2,x_bin_wrong_like,0.0,38.11115170692678,38.11115170692678,0.0,0.0,0.0,0.3639038748072329,1065,296,769
zero_shot_v2_to_repaired_v3_normalized,test,8,geometry_or_type_interaction,0.0,33.3392788681287,33.3392788681287,0.0,0.0,0.0,0.02422857559883996,984,76,908
zero_shot_v2_to_repaired_v3_normalized,val,1,x_bin_wrong_like,0.0,32.27897417528994,32.27897417528994,0.0,0.0,0.0,0.28856012130901576,875,312,563
zero_shot_v2_to_repaired_v3_normalized,test,7,geometry_or_type_interaction,0.0,31.263641044402277,31.263641044402277,0.0,0.0,0.0,0.2967340588770873,1032,84,948
zero_shot_v2_to_repaired_v3_normalized,test,4,both_bins_wrong_like,0.0,27.85212290187678,27.85212290187678,0.0,0.0,0.0,0.24674709753891988,987,174,813
zero_shot_v2_to_repaired_v3_normalized,val,8,geometry_or_type_interaction,0.0,23.217492421646476,23.217492421646476,0.0,0.0,0.0,0.4526369327541057,1059,84,975
zero_shot_v2_to_repaired_v3_normalized,val,7,geometry_or_type_interaction,0.0,18.238539232626067,18.238539232626067,1.0,0.0,0.0,0.2877188728879792,853,76,777
zero_shot_v2_to_repaired_v3_normalized,val,3,both_bins_wrong_like,0.0325342465753424,95.07593030880334,95.07593030880334,0.0,0.0,0.0,0.19636895451729616,1038,168,870
zero_shot_v2_to_repaired_v3_normalized,val,4,both_bins_wrong_like,0.0436300174520069,11.920810659263783,11.920810659263783,0.0,1.0,0.0,0.36199940668349484,1022,174,848
zero_shot_v2_to_repaired_v3_normalized,test,3,both_bins_wrong_like,0.0524781341107871,78.40565279960232,78.40565279960232,0.0,1.0,0.0,0.21310707783171928,948,135,813
