sample_index,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
481,0.0,3,5,39393.24609375,40.82749557495117
482,0.05263157894736842,3,17,89497.421875,90.98184204101562
483,0.0,3,2,24423.23828125,25.842504501342773
484,0.0,3,5,39393.25,40.8275032043457
485,0.0,3,12,74302.59375,75.77178955078125
486,0.0,3,5,39391.2109375,40.82545852661133
487,0.0,3,4,34379.1484375,35.808380126953125
488,0.0,3,4,34403.14453125,35.832401275634766
489,0.0,3,8,54363.25390625,55.8124885559082
490,0.0,3,11,69333.28125,70.79750061035156
491,0.125,3,6,34629.69921875,36.05918502807617
492,0.0,3,5,39393.21484375,40.82746505737305
493,0.0,3,4,34401.23046875,35.830482482910156
494,0.0,3,10,64315.91015625,65.77511596679688
495,0.0,3,4,34403.24609375,35.83250427246094
496,0.0,3,5,39393.234375,40.827491760253906
497,0.0,3,7,49367.73828125,50.81197738647461
498,0.0,3,6,43993.28125,45.432132720947266
499,0.0,3,6,44380.91015625,45.82015609741211
500,0.0,3,6,44383.25390625,45.8224983215332
501,0.0,3,9,59353.265625,60.807498931884766
502,0.125,3,6,34629.69921875,36.05918884277344
503,0.0,3,7,49371.5,50.81574249267578
504,0.0,3,5,39393.2421875,40.82749557495117
505,0.0,3,6,44382.17578125,45.82142639160156
506,0.0,3,4,34403.140625,35.832401275634766
507,0.0,3,10,64343.2734375,65.80249786376953
508,0.0,3,3,29411.234375,30.835498809814453
509,0.0,3,9,59323.953125,60.77816390991211
510,0.0,3,16,94276.25,95.76544189453125
511,0.0,3,6,44383.25390625,45.8224983215332
512,0.0,3,5,39393.24609375,40.82749938964844
513,0.0,3,9,58688.98046875,60.14254379272461
514,0.0,3,2,24399.154296875,25.818397521972656
515,0.0,3,6,44352.24609375,45.791465759277344
516,0.0,3,11,69333.2734375,70.79750061035156
517,0.0,3,8,54329.640625,55.77884292602539
518,0.0,3,9,59316.09375,60.770286560058594
519,0.1111111111111111,3,7,39607.6953125,41.04216766357422
520,0.0,3,12,73920.6015625,75.3894271850586
521,0.0,3,18,104259.4921875,105.75867462158203
522,0.0,3,6,43992.98828125,45.43185043334961
523,0.0,3,5,39393.24609375,40.8275032043457
524,0.0,3,9,59345.8203125,60.800048828125
525,0.0,3,7,49373.17578125,50.81741714477539
526,0.0,3,12,74316.671875,75.78588104248047
527,0.0,3,5,39393.2421875,40.82749557495117
528,0.0,3,3,29413.189453125,30.837453842163086
529,0.0,3,6,43989.98046875,45.428836822509766
530,0.0,3,6,44383.234375,45.822479248046875
531,0.0,3,4,34403.2265625,35.832481384277344
532,0.0,3,2,24423.234375,25.842504501342773
533,0.0,3,6,43972.08984375,45.410926818847656
534,0.0,3,3,29413.224609375,30.837491989135742
535,0.0,3,9,59353.26953125,60.807498931884766
536,0.0,3,6,43986.87109375,45.42572784423828
537,0.0,3,6,44383.234375,45.822479248046875
538,0.0,3,6,44380.296875,45.81953430175781
539,0.0,3,6,43989.03515625,45.42789077758789
540,0.0,3,10,64343.23828125,65.8024673461914
541,0.0,3,9,59353.265625,60.8074951171875
542,0.0,3,5,39001.90625,40.435768127441406
543,0.0,3,4,34403.23828125,35.83250045776367
544,0.0,3,17,99273.28125,100.7674789428711
545,0.0,3,6,44383.15625,45.82240676879883
546,0.0,3,14,84300.15625,85.77937316894531
547,0.0,3,12,74290.984375,75.76017761230469
548,0.0,3,5,39393.23828125,40.827491760253906
549,0.0,3,12,74322.1796875,75.79138946533203
550,0.0,3,5,39393.25390625,40.8275032043457
551,0.0,3,7,48115.12109375,49.5580940246582
552,0.0,3,9,59353.26171875,60.8074836730957
553,0.0,3,4,34380.87890625,35.81011962890625
554,0.11764705882352941,3,16,73275.96875,74.74414825439453
555,0.0,3,6,44383.2265625,45.822479248046875
556,0.0,3,5,39393.16015625,40.82741165161133
557,0.0,3,6,44383.25,45.82249450683594
558,0.0,3,6,44383.1015625,45.822349548339844
