sample_index,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
0,0.0,4,3,33713.7890625,35.769622802734375
1,0.0,9,7,76749.1015625,80.50918579101562
2,0.0,13,6,91552.2734375,94.31034851074219
3,0.23076923076923078,12,4,44380.46875,48.424713134765625
4,0.2857142857142857,12,6,45575.0546875,51.678287506103516
5,0.0,6,6,50614.65625,59.985225677490234
6,0.0,10,6,70908.875,79.15666961669922
7,0.0,7,6,63182.96484375,64.99243927001953
8,0.0,6,5,50574.19140625,52.967010498046875
9,0.0,6,12,87730.75,90.28036499023438
10,0.125,8,10,66419.3984375,68.67390441894531
11,0.0,3,4,31532.83984375,36.08514404296875
12,0.0,4,3,32951.3359375,36.031192779541016
13,0.0,5,9,66973.6015625,71.2657241821289
14,0.0,4,8,59911.73046875,61.75261688232422
15,0.05263157894736842,14,6,85317.046875,89.63856506347656
16,0.2222222222222222,5,6,31363.931640625,34.13486099243164
17,0.2,3,3,17558.798828125,20.128599166870117
18,0.0,9,6,71342.8828125,73.76102447509766
19,0.16666666666666666,10,4,48537.6953125,51.774322509765625
20,0.0,6,6,57162.5546875,59.822792053222656
21,0.0,6,8,66113.1015625,69.541015625
22,0.0,9,11,95410.1796875,99.56204223632812
23,0.2,6,12,59289.43359375,62.075687408447266
24,0.2,4,8,36937.78515625,40.592594146728516
25,0.0,6,3,40970.6171875,43.675655364990234
26,0.0,5,9,64574.05859375,73.0296401977539
27,0.0,6,7,59866.0703125,65.26850128173828
28,0.0,6,13,93892.6875,96.16402435302734
29,0.0,5,6,51389.53125,56.001007080078125
30,0.0,8,5,63207.32421875,67.42329406738281
31,0.0,8,9,81025.859375,84.67517852783203
32,0.0,6,11,82718.4765625,84.97460174560547
33,0.0,0,7,34906.84375,34.97374725341797
34,0.18181818181818182,10,3,39672.421875,45.023616790771484
35,0.0,0,4,20112.216796875,21.161298751831055
36,0.0,14,4,81801.03125,90.26831817626953
37,0.0,4,6,48573.953125,51.465118408203125
38,0.0,10,5,71982.03125,75.83930969238281
39,0.0,5,7,55672.30078125,61.52037048339844
40,0.45454545454545453,7,9,27586.0234375,30.594310760498047
41,0.0,6,16,109384.6875,110.8464126586914
42,0.09090909090909091,6,6,47107.59375,49.87726974487305
43,0.0,11,9,95691.9765625,101.3227310180664
44,0.0,8,6,63594.1796875,69.25064849853516
45,0.0,9,5,66545.9453125,69.74748229980469
46,0.0,5,5,47895.87890625,49.78213882446289
47,0.0,8,7,71098.765625,74.94989013671875
48,0.0,8,7,69794.28125,75.77521514892578
49,0.0,8,6,66904.578125,70.025390625
50,0.16666666666666666,4,3,23375.990234375,24.66604995727539
51,0.0,6,8,68438.1328125,70.66007995605469
52,0.21428571428571427,6,11,53696.8046875,54.528995513916016
53,0.0,4,6,47363.69140625,51.15370178222656
54,0.0,5,5,47337.9609375,48.84884262084961
55,0.0,6,10,75941.4453125,80.53406524658203
56,0.0,6,11,81377.9765625,84.08929443359375
57,0.2,16,14,95495.0625,99.6756820678711
58,0.0,6,11,83102.796875,84.17723846435547
59,0.0,5,6,50271.37109375,55.416648864746094
60,0.0,9,12,101229.0625,106.08657836914062
61,0.0,4,5,41299.08203125,47.63434982299805
62,0.0,9,4,61094.6484375,64.94939422607422
63,0.0,6,4,48493.734375,50.2496337890625
64,0.0,9,9,86285.046875,89.14305877685547
65,0.0,0,5,23550.609375,25.447708129882812
66,0.3333333333333333,12,8,46360.171875,49.7471809387207
67,0.0,8,4,58651.05078125,61.636505126953125
68,0.0,5,15,98594.7578125,101.48332977294922
69,0.0,2,16,88203.921875,89.20926666259766
70,0.4117647058823529,16,8,48664.390625,53.953224182128906
71,0.14285714285714285,7,9,50995.61328125,61.27411651611328
72,0.0,4,4,39632.06640625,40.35515594482422
73,0.0,5,4,41949.68359375,44.536102294921875
74,0.0,5,3,36432.80859375,40.880348205566406
75,0.0,5,8,58279.078125,65.85226440429688
76,0.0,8,9,77966.1171875,84.4787826538086
77,0.0,7,10,80892.1171875,87.556884765625
78,0.0,4,6,46927.828125,51.715599060058594
79,0.0,3,13,79312.03125,80.34040832519531
80,0.5,6,6,19502.9140625,22.4233341217041
81,0.45454545454545453,15,17,52390.16015625,60.540794372558594
82,0.3333333333333333,7,9,34130.765625,38.61647415161133
83,0.11764705882352941,10,9,71410.8828125,74.9254379272461
84,0.0,3,10,62634.5703125,64.94364166259766
