runner config | sample=5 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=5 | outer=1/30 | loss_phi=2.337736e+00 | loss_mu=1.624182e+00 | mu_mse=1.875195e+05 | mu_mae=4.323384e+02 | defect_area_pred=0 | defect_area_label=65 | defect_iou=0.000000e+00
sample=5 | outer=2/30 | loss_phi=2.320322e+00 | loss_mu=1.065197e+00 | mu_mse=1.692928e+05 | mu_mae=4.098983e+02 | defect_area_pred=95 | defect_area_label=65 | defect_iou=4.575163e-02
sample=5 | outer=3/30 | loss_phi=2.317007e+00 | loss_mu=9.257291e-01 | mu_mse=1.515924e+05 | mu_mae=3.868175e+02 | defect_area_pred=106 | defect_area_label=65 | defect_iou=1.712329e-01
sample=5 | outer=4/30 | loss_phi=2.315593e+00 | loss_mu=8.827135e-01 | mu_mse=1.387778e+05 | mu_mae=3.691165e+02 | defect_area_pred=99 | defect_area_label=65 | defect_iou=2.913386e-01
sample=5 | outer=5/30 | loss_phi=2.314342e+00 | loss_mu=8.831168e-01 | mu_mse=1.279060e+05 | mu_mae=3.534427e+02 | defect_area_pred=96 | defect_area_label=65 | defect_iou=4.504505e-01
sample=5 | outer=6/30 | loss_phi=2.312959e+00 | loss_mu=9.363550e-01 | mu_mse=1.202403e+05 | mu_mae=3.419198e+02 | defect_area_pred=79 | defect_area_label=65 | defect_iou=6.179775e-01
sample=5 | outer=7/30 | loss_phi=2.311215e+00 | loss_mu=1.070352e+00 | mu_mse=1.179033e+05 | mu_mae=3.374909e+02 | defect_area_pred=77 | defect_area_label=65 | defect_iou=6.705883e-01
sample=5 | outer=8/30 | loss_phi=2.308676e+00 | loss_mu=1.335678e+00 | mu_mse=1.164832e+05 | mu_mae=3.349671e+02 | defect_area_pred=80 | defect_area_label=65 | defect_iou=7.058824e-01
sample=5 | outer=9/30 | loss_phi=2.304717e+00 | loss_mu=1.725457e+00 | mu_mse=1.206185e+05 | mu_mae=3.419615e+02 | defect_area_pred=81 | defect_area_label=65 | defect_iou=7.380952e-01
sample=5 | outer=10/30 | loss_phi=2.298572e+00 | loss_mu=2.078190e+00 | mu_mse=1.330158e+05 | mu_mae=3.602511e+02 | defect_area_pred=84 | defect_area_label=65 | defect_iou=7.529412e-01
sample=5 | outer=11/30 | loss_phi=2.293327e+00 | loss_mu=2.329856e+00 | mu_mse=1.392529e+05 | mu_mae=3.696104e+02 | defect_area_pred=81 | defect_area_label=65 | defect_iou=7.590361e-01
sample=5 | outer=12/30 | loss_phi=2.288971e+00 | loss_mu=2.299097e+00 | mu_mse=1.419392e+05 | mu_mae=3.738035e+02 | defect_area_pred=80 | defect_area_label=65 | defect_iou=7.682927e-01
sample=5 | outer=13/30 | loss_phi=2.284927e+00 | loss_mu=2.166336e+00 | mu_mse=1.413472e+05 | mu_mae=3.731559e+02 | defect_area_pred=76 | defect_area_label=65 | defect_iou=7.848101e-01
sample=5 | outer=14/30 | loss_phi=2.280974e+00 | loss_mu=1.881521e+00 | mu_mse=1.362741e+05 | mu_mae=3.659560e+02 | defect_area_pred=74 | defect_area_label=65 | defect_iou=8.051948e-01
sample=5 | outer=15/30 | loss_phi=2.276844e+00 | loss_mu=1.494575e+00 | mu_mse=1.261616e+05 | mu_mae=3.509706e+02 | defect_area_pred=71 | defect_area_label=65 | defect_iou=8.378378e-01
sample=5 | outer=16/30 | loss_phi=2.272495e+00 | loss_mu=1.205394e+00 | mu_mse=1.148601e+05 | mu_mae=3.328995e+02 | defect_area_pred=70 | defect_area_label=65 | defect_iou=8.493150e-01
sample=5 | outer=17/30 | loss_phi=2.268625e+00 | loss_mu=9.488321e-01 | mu_mse=1.031529e+05 | mu_mae=3.125996e+02 | defect_area_pred=70 | defect_area_label=65 | defect_iou=8.493150e-01
sample=5 | outer=18/30 | loss_phi=2.264897e+00 | loss_mu=7.422660e-01 | mu_mse=9.171008e+04 | mu_mae=2.915718e+02 | defect_area_pred=68 | defect_area_label=65 | defect_iou=8.472222e-01
sample=5 | outer=19/30 | loss_phi=2.261464e+00 | loss_mu=5.469089e-01 | mu_mse=7.973117e+04 | mu_mae=2.689362e+02 | defect_area_pred=65 | defect_area_label=65 | defect_iou=8.571429e-01
sample=5 | outer=20/30 | loss_phi=2.258239e+00 | loss_mu=3.566276e-01 | mu_mse=6.685089e+04 | mu_mae=2.437107e+02 | defect_area_pred=65 | defect_area_label=65 | defect_iou=8.571429e-01
sample=5 | outer=21/30 | loss_phi=2.255072e+00 | loss_mu=2.600960e-01 | mu_mse=5.740020e+04 | mu_mae=2.241897e+02 | defect_area_pred=65 | defect_area_label=65 | defect_iou=8.571429e-01
sample=5 | outer=22/30 | loss_phi=2.250427e+00 | loss_mu=1.954964e-01 | mu_mse=5.662908e+04 | mu_mae=2.206845e+02 | defect_area_pred=66 | defect_area_label=65 | defect_iou=8.450704e-01
sample=5 | outer=23/30 | loss_phi=2.241442e+00 | loss_mu=1.651094e-01 | mu_mse=5.892152e+04 | mu_mae=2.217401e+02 | defect_area_pred=64 | defect_area_label=65 | defect_iou=8.695652e-01
sample=5 | outer=24/30 | loss_phi=2.228847e+00 | loss_mu=1.505423e-01 | mu_mse=5.174362e+04 | mu_mae=2.073381e+02 | defect_area_pred=63 | defect_area_label=65 | defect_iou=8.823529e-01
sample=5 | outer=25/30 | loss_phi=2.216990e+00 | loss_mu=1.726974e-01 | mu_mse=4.783985e+04 | mu_mae=1.993935e+02 | defect_area_pred=63 | defect_area_label=65 | defect_iou=8.823529e-01
sample=5 | outer=26/30 | loss_phi=2.207849e+00 | loss_mu=2.093219e-01 | mu_mse=4.920317e+04 | mu_mae=2.040609e+02 | defect_area_pred=63 | defect_area_label=65 | defect_iou=8.823529e-01
sample=5 | outer=27/30 | loss_phi=2.199906e+00 | loss_mu=1.912839e-01 | mu_mse=5.172602e+04 | mu_mae=2.120663e+02 | defect_area_pred=63 | defect_area_label=65 | defect_iou=8.823529e-01
