sample_index,ch0_mean,ch0_std,ch0_min,ch0_max,ch0_peak_abs,ch0_peak_to_peak,ch0_argmax_x,ch0_argmin_x,ch0_argmax_abs_x,ch0_energy,ch0_abs_area,ch0_signed_area,ch0_positive_peak_count,ch0_negative_peak_count,ch0_half_abs_width,ch0_center_of_abs_mass,ch0_left_right_abs_balance,ch1_mean,ch1_std,ch1_min,ch1_max,ch1_peak_abs,ch1_peak_to_peak,ch1_argmax_x,ch1_argmin_x,ch1_argmax_abs_x,ch1_energy,ch1_abs_area,ch1_signed_area,ch1_positive_peak_count,ch1_negative_peak_count,ch1_half_abs_width,ch1_center_of_abs_mass,ch1_left_right_abs_balance,ch2_mean,ch2_std,ch2_min,ch2_max,ch2_peak_abs,ch2_peak_to_peak,ch2_argmax_x,ch2_argmin_x,ch2_argmax_abs_x,ch2_energy,ch2_abs_area,ch2_signed_area,ch2_positive_peak_count,ch2_negative_peak_count,ch2_half_abs_width,ch2_center_of_abs_mass,ch2_left_right_abs_balance,peak_abs_ch1_over_ch0,peak_abs_ch2_over_ch0,energy_ch1_over_ch0,energy_ch2_over_ch0,corr_ch0_ch1,corr_ch0_ch2,corr_ch1_ch2
23,-3.901527452399023e-05,0.00015050783986225724,-0.0004382773768156767,0.0003585582599043846,0.0004382773768156767,0.0007968356367200613,-0.03919598087668419,0.03678391873836517,0.03678391873836517,2.4174800827836407e-08,0.00011723829811671749,-3.901527452399023e-05,6.0,10.0,0.014472361654043198,0.0020294704008847475,0.05543811619281769,-3.689065124490298e-05,0.00014540361007675529,-0.00044715270632877946,0.0003422889858484268,0.00044715270632877946,0.0007894416921772063,-0.03919598087668419,0.03718592971563339,0.03718592971563339,2.2503128249695692e-08,0.00011284237552899867,-3.689065124490298e-05,5.0,10.0,0.012462311424314976,0.002682726364582777,0.06633295863866806,-3.723180270753801e-05,0.00013353096437640488,-0.0004301111039239913,0.0002807193377520889,0.0004301111039239913,0.0007108304416760802,-0.03999999910593033,0.03758794069290161,0.03758794069290161,1.9216725988258077e-08,0.00010250858758809045,-3.723180270753801e-05,5.0,8.0,0.011256281286478043,0.00414293771609664,0.08031775802373886,1.0202271938323975,0.9813449382781982,0.658471405506134,0.5623069405555725,0.9705218076705933,0.938365638256073,0.9597752094268799
24,-4.935189281241037e-05,0.00021393733914010227,-0.000567326380405575,0.00046021369053050876,0.000567326380405575,0.0010275400709360838,-0.03999999910593033,0.03999999910593033,0.03999999910593033,4.8204796598838584e-08,0.0001814980205381289,-4.935189281241037e-05,9.0,12.0,0.013668341562151909,0.0038601383566856384,-0.0027212870772928,-4.431682827998884e-05,0.00020219966245349497,-0.0005333726294338703,0.00043327081948518753,0.0005333726294338703,0.0009666434489190578,-0.03999999910593033,0.03999999910593033,0.03999999910593033,4.28486828241148e-08,0.00017137879331130534,-4.431682827998884e-05,7.0,11.0,0.014070351608097553,0.0035613880027085543,-0.0014919292880222201,-3.960468893637881e-05,0.0001799388264771551,-0.0004738805873785168,0.00038850679993629456,0.0004738805873785168,0.0008623873582109809,-0.03999999910593033,0.03919598087668419,0.03919598087668419,3.3946513156024594e-08,0.0001490120921516791,-3.960468893637881e-05,5.0,15.0,0.015276381745934486,0.0030069162603467703,-0.02102847956120968,0.9401347041130066,0.8352726697921753,0.7361710071563721,0.5832253098487854,0.9880906939506531,0.957851767539978,0.9704943299293518
25,1.2563486961880699e-05,0.00023144949227571487,-0.000414926529629156,0.0004096635093446821,0.000414926529629156,0.0008245900389738381,-0.03798994794487953,0.03999999910593033,0.03999999910593033,5.3726711968238305e-08,0.0002076883101835847,1.2563486961880699e-05,15.0,13.0,0.042613063007593155,0.0015636031748726964,0.08205418288707733,1.3848895832779817e-05,0.00021654844749718904,-0.0003832474467344582,0.0003912986721843481,0.0003912986721843481,0.0007745461189188063,-0.03798994794487953,0.03999999910593033,-0.03798994794487953,4.708502032713113e-08,0.00019542370864655823,1.3848895832779817e-05,14.0,14.0,0.04100502282381058,0.001432105083949864,0.0778408870100975,1.0716618817241397e-05,0.0001897978800116107,-0.00033169102971442044,0.0003880175354424864,0.0003880175354424864,0.0007197085651569068,-0.03758794069290161,-0.017487436532974243,-0.03758794069290161,3.6138082748493616e-08,0.000169267354067415,1.0716618817241397e-05,12.0,11.0,0.03296482190489769,0.0017830897122621536,0.09081127494573593,0.9430326223373413,0.9351250529289246,0.7388585209846497,0.5670790076255798,0.9898380041122437,0.9763380885124207,0.9847614765167236
26,-3.067486977670342e-05,0.00016601623792666942,-0.00042498111724853516,0.00038226257311180234,0.00042498111724853516,0.0008072436903603375,-0.03999999910593033,0.03999999910593033,0.03999999910593033,2.8502336490987545e-08,0.00013494073937181383,-3.067486977670342e-05,8.0,14.0,0.014874371699988842,0.0006526046781800687,-0.05706143006682396,-2.6459278160473332e-05,0.0001561186509206891,-0.0004083245003130287,0.00035234339884482324,0.0004083245003130287,0.0007606678991578519,-0.03999999910593033,0.03999999910593033,0.03999999910593033,2.5073125797803186e-08,0.00012712279567494988,-2.6459278160473332e-05,8.0,15.0,0.014070351608097553,0.0009658362250775099,-0.04071001708507538,-2.2677695596939884e-05,0.0001372316910419613,-0.0003822063736151904,0.0002906272711697966,0.0003822063736151904,0.000672833644784987,-0.03999999910593033,0.03839195892214775,0.03839195892214775,1.9346817481391554e-08,0.00011108994658570737,-2.2677695596939884e-05,8.0,14.0,0.012060301378369331,0.0012305163545534015,-0.05416085571050644,0.9607836008071899,0.8993279337882996,0.6512104868888855,0.5024842023849487,0.9609032273292542,0.9236214756965637,0.9508997797966003
27,-1.7790840502129868e-05,0.0001878350885817781,-0.000537309271749109,0.0006155630107969046,0.0006155630107969046,0.0011528723407536745,-0.03839195892214775,0.035577889531850815,-0.03839195892214775,3.5598532122094184e-08,0.0001316542038694024,-1.7790840502129868e-05,4.0,5.0,0.011658291332423687,0.003054712899029255,0.08086670190095901,-2.177154237870127e-05,0.00017877202481031418,-0.0005284024518914521,0.0004442893259692937,0.0005284024518914521,0.0009726918069645762,-0.03999999910593033,0.035577889531850815,0.035577889531850815,3.243343371650553e-08,0.00012540791067294776,-2.177154237870127e-05,5.0,7.0,0.012462311424314976,0.003645699704065919,0.09999727457761765,-2.4410093828919344e-05,0.00016015899018384516,-0.00047582315164618194,0.00039619713788852096,0.00047582315164618194,0.0008720202604308724,-0.03919598087668419,0.035175878554582596,0.035175878554582596,2.6246755879810735e-08,0.0001083377719623968,-2.4410093828919344e-05,3.0,5.0,0.01286432147026062,0.005402029026299715,0.14692693948745728,0.8583911657333374,0.7729759812355042,0.7112824320793152,0.5756052732467651,0.979867696762085,0.9561381936073303,0.9713919162750244
28,-3.1124684028327465e-05,0.00024164248316083103,-0.0005087011377327144,0.00047485760296694934,0.0005087011377327144,0.0009835587115958333,-0.03999999910593033,0.03999999910593033,0.03999999910593033,5.935983438121184e-08,0.00020442924869712442,-3.1124684028327465e-05,10.0,15.0,0.027738692238926888,-0.002510638441890478,-0.13608066737651825,-2.7748874344979413e-05,0.00022801163140684366,-0.00048098675324581563,0.000446034362539649,0.00048098675324581563,0.0009270211448892951,-0.03999999910593033,0.03999999910593033,0.03999999910593033,5.275930448078725e-08,0.00019301056454423815,-2.7748874344979413e-05,10.0,14.0,0.02613065205514431,-0.002296706195920706,-0.12011925876140594,-2.4201219275710173e-05,0.00020043856056872755,-0.0004115442861802876,0.0004018335894215852,0.0004115442861802876,0.0008133779047057033,-0.03879396989941597,0.03959798812866211,0.03959798812866211,4.0761314323845e-08,0.00016893233987502754,-2.4201219275710173e-05,9.0,15.0,0.02532663196325302,-0.002171673346310854,-0.12316149473190308,0.9455007314682007,0.8089940547943115,0.7606607675552368,0.5876789689064026,0.9939622282981873,0.9775876402854919,0.9839234352111816
29,-1.9912735297111794e-05,0.0002104832383338362,-0.0004450519336387515,0.00045375412446446717,0.00045375412446446717,0.0008988060289993882,-0.03999999910593033,0.03758794069290161,-0.03999999910593033,4.469971059961608e-08,0.0001856950984802097,-1.9912735297111794e-05,14.0,16.0,0.02532663196325302,0.0004049194685649127,-0.04038945212960243,-1.985623202926945e-05,0.0001969572767848149,-0.00040595847531221807,0.00042592178215272725,0.00042592178215272725,0.0008318802574649453,-0.03999999910593033,0.03758794069290161,-0.03999999910593033,3.918643898259688e-08,0.00017310053226538002,-1.985623202926945e-05,10.0,14.0,0.027336683124303818,0.0002993001835420728,-0.04706781357526779,-1.290669843001524e-05,0.00017611801740713418,-0.0003361147828400135,0.0003906850761268288,0.0003906850761268288,0.0007267998298630118,-0.03999999910593033,0.03678391873836517,-0.03999999910593033,3.118413616221005e-08,0.00015242541849147528,-1.290669843001524e-05,9.0,15.0,0.024120602756738663,-0.00011264026397839189,-0.048163339495658875,0.938641369342804,0.86098712682724,0.7163920998573303,0.5700969099998474,0.9825263023376465,0.9559652209281921,0.9705732464790344
30,-3.445377660682425e-05,0.00015778880333527923,-0.00041297252755612135,0.0004934443859383464,0.0004934443859383464,0.0009064169134944677,-0.03999999910593033,0.03999999910593033,-0.03999999910593033,2.608437021933696e-08,0.00011692749103531241,-3.445377660682425e-05,2.0,9.0,0.01005025114864111,0.002381508005782962,0.04502123221755028,-2.9244696634123102e-05,0.000149883606354706,-0.00038449926069006324,0.0004699451383203268,0.0004699451383203268,0.00085444439901039,-0.03999999910593033,0.03999999910593033,-0.03999999910593033,2.3320346542732295e-08,0.00011086221638834104,-2.9244696634123102e-05,3.0,9.0,0.010452261194586754,0.0027019644621759653,0.04704545438289642,-2.6007366614066996e-05,0.00013292653602547944,-0.0003604578669182956,0.0004229466721881181,0.0004229466721881181,0.0007834045682102442,-0.03999999910593033,0.03959798812866211,-0.03999999910593033,1.834584750781687e-08,9.82340206974186e-05,-2.6007366614066996e-05,2.0,10.0,0.01005025114864111,0.0027869741898030043,0.04449687898159027,0.952357828617096,0.8571140170097351,0.6462727785110474,0.5084153413772583,0.9749748110771179,0.9472127556800842,0.9653525352478027
31,-2.4300257791765034e-05,0.00023225415498018265,-0.0005698668537661433,0.00043305192957632244,0.0005698668537661433,0.0010029188124462962,-0.03999999910593033,0.03718592971563339,0.03718592971563339,5.453249229958601e-08,0.00019702092686202377,-2.4300257791765034e-05,8.0,12.0,0.01929648220539093,0.0005185343907214701,0.015634775161743164,-2.4392695195274428e-05,0.00021616151207126677,-0.0005389542202465236,0.0004108813882339746,0.0005389542202465236,0.0009498356375843287,-0.03999999910593033,0.03919598087668419,0.03919598087668419,4.7320803275852086e-08,0.0001837218733271584,-2.4392695195274428e-05,8.0,13.0,0.018090451136231422,0.0010230839252471924,0.024646706879138947,-1.921601506182924e-05,0.0001867980172391981,-0.00045642489567399025,0.0003366988676134497,0.00045642489567399025,0.0007931237341836095,-0.03999999910593033,0.03798994794487953,0.03798994794487953,3.526275449416971e-08,0.00016230743494816124,-1.921601506182924e-05,9.0,16.0,0.018090451136231422,0.0011226192582398653,0.022430716082453728,0.9457380175590515,0.800918459892273,0.733286440372467,0.5464341044425964,0.9922271370887756,0.975836455821991,0.9814512133598328
32,2.572572022074837e-08,0.00019427193910814822,-0.0004326186899561435,0.000327805319102481,0.0004326186899561435,0.0007604240090586245,0.007035175804048777,0.034371860325336456,0.034371860325336456,3.774158585656551e-08,0.00016592367319390178,2.572572022074837e-08,10.0,13.0,0.024120602756738663,0.004876670427620411,0.12936457991600037,-1.8403167132419185e-06,0.00018153086421079934,-0.00038930450682528317,0.0002944275620393455,0.00038930450682528317,0.0006837320979684591,0.007437185849994421,0.035577889531850815,0.035577889531850815,3.2956840811948496e-08,0.00015633153088856488,-1.8403167132419185e-06,12.0,13.0,0.027336683124303818,0.004933771677315235,0.1281060427427292,-2.3206316654977854e-06,0.00015857710968703032,-0.0003492335381451994,0.0002673857961781323,0.0003492335381451994,0.0006166193634271622,0.014673367142677307,0.03999999910593033,0.03999999910593033,2.5152083082957688e-08,0.0001368121156701818,-2.3206316654977854e-06,12.0,10.0,0.02653266303241253,0.005417880602180958,0.12901826202869415,0.899858295917511,0.8072361946105957,0.6903172731399536,0.5268380641937256,0.9835456013679504,0.9514369964599609,0.9661576151847839
33,-4.767988866660744e-05,0.00017160574498120695,-0.0004311672237236053,0.00042930367635563016,0.0004311672237236053,0.0008604709291830659,-0.03959798812866211,0.03999999910593033,0.03999999910593033,3.172189977362905e-08,0.00014002328680362552,-4.767988866660744e-05,6.0,18.0,0.016482410952448845,0.0004415205039549619,0.013757334090769291,-4.696668474934995e-05,0.00016579452494625002,-0.0004017569881398231,0.0004186329897493124,0.0004186329897493124,0.000820389948785305,-0.03999999910593033,0.03999999910593033,-0.03999999910593033,2.9693696390609148e-08,0.0001369806268485263,-4.696668474934995e-05,5.0,16.0,0.017286431044340134,0.0007107341662049294,0.042058687657117844,-4.421280755195767e-05,0.0001534990587970242,-0.0003453691606409848,0.0003697533975355327,0.0003697533975355327,0.0007151225581765175,-0.03999999910593033,0.014271357096731663,-0.03999999910593033,2.551673361494977e-08,0.00012830870400648564,-4.421280755195767e-05,7.0,13.0,0.021708542481064796,0.0009645796380937099,0.06913447380065918,0.9709070324897766,0.8575438857078552,0.7117052674293518,0.6115908622741699,0.977870762348175,0.9429424405097961,0.9661768674850464
34,-1.9238226741435938e-05,0.0002446658618282527,-0.000473170104669407,0.0004918924532830715,0.0004918924532830715,0.0009650625288486481,-0.03879396989941597,0.03999999910593033,-0.03879396989941597,6.023148557687819e-08,0.00021217767789494246,-1.9238226741435938e-05,14.0,13.0,0.028944723308086395,0.0007101385272108018,-0.022504635155200958,-2.0163972294540145e-05,0.00022591960441786796,-0.00044780937605537474,0.00042763809324242175,0.00044780937605537474,0.0008754474692977965,-0.03999999910593033,0.03678391873836517,0.03678391873836517,5.1446253479525694e-08,0.0001947600394487381,-2.0163972294540145e-05,13.0,12.0,0.030150752514600754,0.0009335004142485559,-0.01744863949716091,-2.139667049050331e-05,0.0001969419390661642,-0.00040320903644897044,0.00037228516885079443,0.00040320903644897044,0.0007754942052997649,-0.03798994794487953,0.03999999910593033,0.03999999910593033,3.9243946758915627e-08,0.00016729850904084742,-2.139667049050331e-05,9.0,11.0,0.030150752514600754,0.0014578787377104163,-0.0060030799359083176,0.9103621244430542,0.8196930885314941,0.732524037361145,0.5587799549102783,0.9910380840301514,0.9724056720733643,0.9826053977012634
35,1.3287371075421106e-05,0.0001676702086115256,-0.00045253182179294527,0.0004358463338576257,0.00045253182179294527,0.0008883781265467405,-0.03758794069290161,-0.017487436532974243,-0.017487436532974243,2.8289854014929006e-08,0.000127745937788859,1.3287371075421106e-05,15.0,5.0,0.015276381745934486,-0.0012913253158330917,-0.040115244686603546,1.407772197126178e-05,0.00015170773258432746,-0.0003807229222729802,0.00041051473817788064,0.00041051473817788064,0.0007912376895546913,-0.03758794069290161,-0.01949748769402504,-0.03758794069290161,2.3213420519141437e-08,0.00011669079685816541,1.407772197126178e-05,17.0,7.0,0.014472361654043198,-0.001902437419630587,-0.049038998782634735,1.1658794392133132e-05,0.00013609892630483955,-0.00036390568129718304,0.00035184796433895826,0.00036390568129718304,0.0007157536456361413,-0.03718592971563339,-0.01949748769402504,-0.01949748769402504,1.8658846911989713e-08,0.00010565114644123241,1.1658794392133132e-05,13.0,6.0,0.014472361654043198,-0.0024685233365744352,-0.04158531501889229,0.9071310758590698,0.804137110710144,0.6062551140785217,0.487305223941803,0.9560192823410034,0.8782878518104553,0.9228898882865906
36,-5.507075115929183e-07,0.00016890237748157233,-0.0004600625834427774,0.0003446778282523155,0.0004600625834427774,0.0008047404116950929,-0.03999999910593033,0.03919598087668419,0.03919598087668419,2.8528317486120613e-08,0.00014069043390918523,-5.507075115929183e-07,13.0,11.0,0.010854271240532398,0.0017852550372481346,0.04632395878434181,1.1442833738328773e-06,0.00015636259922757745,-0.0004273335507605225,0.0003242487146053463,0.0004273335507605225,0.0007515822653658688,-0.03999999910593033,0.03919598087668419,0.03919598087668419,2.44505713453691e-08,0.0001286473125219345,1.1442833738328773e-06,10.0,9.0,0.011658291332423687,0.0020518589299172163,0.045612435787916183,-1.936970193128218e-06,0.00013318733545020223,-0.00037763777072541416,0.0002633506082929671,0.00037763777072541416,0.0006409883499145508,-0.03798994794487953,0.03919598087668419,0.03919598087668419,1.7742618041438618e-08,0.00010683775326469913,-1.936970193128218e-06,9.0,12.0,0.010854271240532398,0.0029966821894049644,0.059618253260850906,0.9288394451141357,0.8208221793174744,0.634613037109375,0.4605084955692291,0.9767094254493713,0.9416568875312805,0.9567070603370667
37,-3.291933171567507e-05,0.00023032772878650576,-0.000517497246619314,0.00039497215766459703,0.000517497246619314,0.000912469404283911,-0.03999999910593033,0.03999999910593033,0.03999999910593033,5.413454573499621e-08,0.00019856920698657632,-3.291933171567507e-05,11.0,11.0,0.024120602756738663,0.0026032065507024527,0.003279640106484294,-3.3513366361148655e-05,0.0002128195046680048,-0.0005236828001216054,0.000357355602318421,0.0005236828001216054,0.0008810383733361959,-0.03919598087668419,0.03718592971563339,0.03718592971563339,4.6415284060685735e-08,0.00018261758668813854,-3.3513366361148655e-05,10.0,12.0,0.01849246211349964,0.002948958892375231,0.015910929068922997,-3.154834485030733e-05,0.00018651304708328098,-0.0004660950507968664,0.00031124416273087263,0.0004660950507968664,0.000777339213527739,-0.03839195892214775,0.03678391873836517,0.03678391873836517,3.578241347668154e-08,0.00015981326578184962,-3.154834485030733e-05,11.0,11.0,0.015678390860557556,0.0030534593388438225,0.027705581858754158,1.0119333267211914,0.900654137134552,0.7237173914909363,0.5579272508621216,0.9872618913650513,0.9689061045646667,0.9795539975166321
38,-1.5797098967595957e-05,0.0001763218897394836,-0.00048640850582160056,0.0003423383750487119,0.00048640850582160056,0.0008287468808703125,-0.03999999910593033,0.03798994794487953,0.03798994794487953,3.13389598716185e-08,0.0001412976998835802,-1.5797098967595957e-05,8.0,13.0,0.011658291332423687,0.0039024727884680033,0.05285274237394333,-1.7746799130691215e-05,0.0001636211818549782,-0.00048106879694387317,0.0003099086752627045,0.00048106879694387317,0.0007909775013104081,-0.03999999910593033,0.03839195892214775,0.03839195892214775,2.708683766172726e-08,0.0001309810031671077,-1.7746799130691215e-05,7.0,8.0,0.010452261194586754,0.004030529409646988,0.04688745364546776,-1.4494796232611407e-05,0.0001461777719669044,-0.0004447293176781386,0.0002776619221549481,0.0004447293176781386,0.0007223912398330867,-0.03999999910593033,0.03839195892214775,0.03839195892214775,2.1578040687586508e-08,0.00011572326911846176,-1.4494796232611407e-05,6.0,8.0,0.01005025114864111,0.004814780317246914,0.07399334758520126,0.9890018105506897,0.9142935872077942,0.6552375555038452,0.5219783186912537,0.9808498024940491,0.9351562857627869,0.9536514282226562
39,-3.1535440939478576e-05,0.0001741266023600474,-0.000503809074871242,0.0004216974484734237,0.000503809074871242,0.0009255065233446658,-0.03839195892214775,0.03798994794487953,0.03798994794487953,3.13145598340725e-08,0.0001359903544653207,-3.1535440939478576e-05,6.0,9.0,0.011256281286478043,-0.0007602586410939693,-0.10430402308702469,-2.7420643164077774e-05,0.00016220005636569113,-0.0004583568952511996,0.0003912125830538571,0.0004583568952511996,0.0008495694492012262,-0.03798994794487953,0.03999999910593033,0.03999999910593033,2.7060750085183827e-08,0.00012627967225853354,-2.7420643164077774e-05,7.0,11.0,0.011658291332423687,-0.0004551169986370951,-0.08510804176330566,-2.65374928858364e-05,0.00014349295815918595,-0.00040798867121338844,0.0003576155286282301,0.00040798867121338844,0.0007656041998416185,-0.03758794069290161,0.03999999910593033,0.03999999910593033,2.129446663445833e-08,0.0001113774924306199,-2.65374928858364e-05,7.0,11.0,0.011658291332423687,0.0017736292211338878,-0.010842103511095047,0.9097648859024048,0.8097920417785645,0.6549930572509766,0.5154228210449219,0.9813331365585327,0.9413163065910339,0.9626239538192749
40,-3.0096747650532052e-05,0.0002307077666046098,-0.0005517849349416792,0.0004267801996320486,0.0005517849349416792,0.000978565076366067,-0.03999999910593033,0.03999999910593033,0.03999999910593033,5.4131888305164466e-08,0.0002020499377977103,-3.0096747650532052e-05,10.0,14.0,0.02050251141190529,0.0011432140599936247,-0.010722782462835312,-3.041658055735752e-05,0.00021616263256873935,-0.0005081595736555755,0.00039356006891466677,0.0005081595736555755,0.0009017196716740727,-0.03999999910593033,0.03999999910593033,0.03999999910593033,4.765145433793805e-08,0.00018802944396156818,-3.041658055735752e-05,9.0,12.0,0.020904522389173508,0.0013489522971212864,-0.008531108498573303,-3.138813190162182e-05,0.00019198682275600731,-0.0004327118513174355,0.00036655052099376917,0.0004327118513174355,0.0007992623723112047,-0.03999999910593033,0.03356783837080002,0.03356783837080002,3.784415270047248e-08,0.00016572880849707872,-3.138813190162182e-05,5.0,11.0,0.022512562572956085,0.0011109148617833853,-0.01546018011868,0.9209210276603699,0.7841895818710327,0.7430227398872375,0.5900988578796387,0.9933324456214905,0.9771952629089355,0.9847901463508606
41,-2.9606294447148684e-06,0.00022640451788902283,-0.0004898031475022435,0.000407525832997635,0.0004898031475022435,0.0008973289513960481,-0.03718592971563339,0.03999999910593033,0.03999999910593033,5.1267768697016436e-08,0.0001929101417772472,-2.9606294447148684e-06,15.0,14.0,0.0269346721470356,0.001888667931780219,0.06019129976630211,-6.61979902361054e-06,0.00021290800941642374,-0.0004634495126083493,0.00038945244159549475,0.0004634495126083493,0.0008529019542038441,-0.03718592971563339,0.03999999910593033,0.03999999910593033,4.5373642620916144e-08,0.0001815257128328085,-6.61979902361054e-06,13.0,15.0,0.0269346721470356,0.0015769763849675655,0.04027003049850464,-5.05216803503572e-06,0.00018510903464630246,-0.0004107422137167305,0.0003061273309867829,0.0004107422137167305,0.0007168695447035134,0.01869346760213375,0.03999999910593033,0.03999999910593033,3.4290877692910726e-08,0.00015860404528211802,-5.05216803503572e-06,11.0,13.0,0.024522611871361732,0.001579745439812541,0.04585479199886322,0.9461761116981506,0.838569164276123,0.7405793070793152,0.5596886873245239,0.9906087517738342,0.9717152714729309,0.9766111373901367
42,-6.637093292738427e-07,0.0001579921954544261,-0.0004937531193718314,0.00043896655552089214,0.0004937531193718314,0.0009327196748927236,-0.03999999910593033,0.03919598087668419,0.03919598087668419,2.4961975597648234e-08,0.00012149770191172138,-6.637093292738427e-07,10.0,9.0,0.008844221010804176,0.00040909036761149764,0.03786269202828407,-3.471064246696187e-06,0.0001454388548154384,-0.00038447449333034456,0.0004035778983961791,0.0004035778983961791,0.0007880523917265236,-0.03999999910593033,0.03879396989941597,-0.03999999910593033,2.116450836808781e-08,0.00011289806570857763,-3.471064246696187e-06,10.0,11.0,0.012060301378369331,0.00033856238587759435,0.040752291679382324,-6.856367690488696e-06,0.00013218246749602258,-0.0003622271469794214,0.0003548931854311377,0.0003622271469794214,0.0007171203615143895,-0.03999999910593033,0.03839195892214775,0.03839195892214775,1.7519216299888285e-08,0.0001019702831399627,-6.856367690488696e-06,8.0,8.0,0.01286432147026062,-0.0009610643028281629,0.008544815704226494,0.817351222038269,0.7336050868034363,0.6053578853607178,0.5010933876037598,0.9687862992286682,0.910061240196228,0.9409297108650208
43,-2.293612305948045e-05,0.0002664522035047412,-0.0005175293772481382,0.0005284867947921157,0.0005284867947921157,0.001046016113832593,0.014673367142677307,-0.015879396349191666,0.014673367142677307,7.152284098310702e-08,0.00023808356490917504,-2.293612305948045e-05,11.0,12.0,0.03296482190489769,0.0006693321047350764,-0.008048423565924168,-2.5619210646254942e-05,0.00025183724937960505,-0.0005294071161188185,0.00047720124712213874,0.0005294071161188185,0.0010066083632409573,0.015075377188622952,-0.016281407326459885,-0.016281407326459885,6.40783426320013e-08,0.00022410129895433784,-2.5619210646254942e-05,12.0,10.0,0.029346732422709465,0.0004276104154996574,-0.027136366814374924,-2.480227885826025e-05,0.00022162408276926726,-0.0004116293857805431,0.0004243739240337163,0.0004243739240337163,0.0008360033389180899,0.015879396349191666,-0.017085427418351173,0.015879396349191666,4.9732385321021866e-08,0.0001943318929988891,-2.480227885826025e-05,12.0,12.0,0.035376884043216705,0.0002773016458377242,-0.048636119812726974,1.0017224550247192,0.8029829859733582,0.7860170006752014,0.6100423336029053,0.9884953498840332,0.971092164516449,0.98171466588974
44,-3.575976734282449e-05,0.00020151266653556377,-0.0005707172094844282,0.00039725075475871563,0.0005707172094844282,0.0009679679642431438,-0.03839195892214775,0.03959798812866211,0.03959798812866211,4.1886114132694274e-08,0.00016392875113524497,-3.575976734282449e-05,7.0,10.0,0.01286432147026062,0.0002843166294042021,-0.04559831693768501,-3.5254633985459805e-05,0.00018552952678874135,-0.000545478134881705,0.0003558062016963959,0.000545478134881705,0.0009012843365781009,-0.03919598087668419,0.03959798812866211,0.03959798812866211,3.566409745303645e-08,0.00015108982915990055,-3.5254633985459805e-05,8.0,10.0,0.012060301378369331,0.00010490523709449917,-0.056131649762392044,-3.163332075928338e-05,0.00016791118832770735,-0.0004540024674497545,0.00033839844400063157,0.0004540024674497545,0.000792400911450386,-0.03999999910593033,0.03999999910593033,0.03999999910593033,2.9194834993973018e-08,0.00013755043619312346,-3.163332075928338e-05,10.0,9.0,0.016482410952448845,-0.0004168516315985471,-0.07795598357915878,0.9557598233222961,0.7954806685447693,0.6873533725738525,0.562671422958374,0.9844508767127991,0.9515608549118042,0.9674179553985596
45,-4.107176937395707e-05,0.0001568437583046034,-0.0005282283527776599,0.000290286639938131,0.0005282283527776599,0.0008185149636119604,-0.03959798812866211,0.03919598087668419,0.03919598087668419,2.6286855359103356e-08,0.00011229848314542323,-4.107176937395707e-05,5.0,6.0,0.008442210964858532,0.007148717530071735,0.14832672476768494,-3.822152211796492e-05,0.00014407160051632673,-0.0004980185767635703,0.0002541246067266911,0.0004980185767635703,0.0007521432125940919,-0.03999999910593033,0.03999999910593033,0.03999999910593033,2.2217509609845365e-08,0.0001021145872073248,-3.822152211796492e-05,3.0,7.0,0.008040200918912888,0.0080898841843009,0.16124701499938965,-3.2659550925018266e-05,0.0001279866264667362,-0.00045257562305778265,0.0002482194686308503,0.00045257562305778265,0.000700795091688633,-0.03758794069290161,0.03999999910593033,0.03999999910593033,1.744722410990107e-08,9.233113087248057e-05,-3.2659550925018266e-05,5.0,6.0,0.008040200918912888,0.008179554715752602,0.16216714680194855,0.9427914023399353,0.856764018535614,0.6122742891311646,0.4808138906955719,0.9738854169845581,0.9231474995613098,0.9515999555587769
46,-2.043366475845687e-05,0.00023814311134628952,-0.0005569196073338389,0.0003686739946715534,0.0005569196073338389,0.0009255936020053923,-0.03999999910593033,0.035577889531850815,0.035577889531850815,5.7129675212763686e-08,0.00020115320512559265,-2.043366475845687e-05,14.0,9.0,0.023718591779470444,0.00029172495123930275,-0.03453953191637993,-1.860714291979093e-05,0.00022032350534573197,-0.0004760975716635585,0.00034750220947898924,0.0004760975716635585,0.0008235997520387173,-0.03718592971563339,0.03999999910593033,0.03999999910593033,4.888867266572561e-08,0.0001866767561296001,-1.860714291979093e-05,12.0,10.0,0.02653266303241253,6.744670827174559e-05,-0.028035972267389297,-1.5354607967310585e-05,0.00019424328638706356,-0.0004344346816651523,0.00034301046980544925,0.0004344346816651523,0.0007774451514706016,-0.03758794069290161,0.03999999910593033,0.03999999910593033,3.7966220389762384e-08,0.00016354667604900897,-1.5354607967310585e-05,12.0,8.0,0.02613065205514431,-5.7986730098491535e-05,-0.030062807723879814,0.854861319065094,0.7800531387329102,0.7282721400260925,0.5655653476715088,0.990546464920044,0.9744890928268433,0.9835734367370605
