runner config | sample=0 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=0 | outer=1/30 | loss_phi=2.516319e+00 | loss_mu=1.441685e+00 | mu_mse=1.828492e+05 | mu_mae=4.256751e+02 | defect_area_pred=20 | defect_area_label=105 | defect_iou=0.000000e+00
sample=0 | outer=2/30 | loss_phi=2.498136e+00 | loss_mu=9.140267e-01 | mu_mse=1.535369e+05 | mu_mae=3.874382e+02 | defect_area_pred=177 | defect_area_label=105 | defect_iou=2.207792e-01
sample=0 | outer=3/30 | loss_phi=2.494686e+00 | loss_mu=8.630332e-01 | mu_mse=1.408365e+05 | mu_mae=3.701804e+02 | defect_area_pred=182 | defect_area_label=105 | defect_iou=2.478261e-01
sample=0 | outer=4/30 | loss_phi=2.492938e+00 | loss_mu=9.119072e-01 | mu_mse=1.445042e+05 | mu_mae=3.758326e+02 | defect_area_pred=171 | defect_area_label=105 | defect_iou=2.660550e-01
sample=0 | outer=5/30 | loss_phi=2.490992e+00 | loss_mu=1.017468e+00 | mu_mse=1.417841e+05 | mu_mae=3.713497e+02 | defect_area_pred=163 | defect_area_label=105 | defect_iou=2.701422e-01
sample=0 | outer=6/30 | loss_phi=2.489158e+00 | loss_mu=1.183476e+00 | mu_mse=1.412271e+05 | mu_mae=3.698727e+02 | defect_area_pred=154 | defect_area_label=105 | defect_iou=3.080808e-01
sample=0 | outer=7/30 | loss_phi=2.486870e+00 | loss_mu=1.431825e+00 | mu_mse=1.443247e+05 | mu_mae=3.739482e+02 | defect_area_pred=149 | defect_area_label=105 | defect_iou=3.655914e-01
sample=0 | outer=8/30 | loss_phi=2.483236e+00 | loss_mu=1.839180e+00 | mu_mse=1.536410e+05 | mu_mae=3.869133e+02 | defect_area_pred=155 | defect_area_label=105 | defect_iou=3.829787e-01
sample=0 | outer=9/30 | loss_phi=2.476257e+00 | loss_mu=2.313852e+00 | mu_mse=1.623697e+05 | mu_mae=3.980757e+02 | defect_area_pred=176 | defect_area_label=105 | defect_iou=3.842365e-01
sample=0 | outer=10/30 | loss_phi=2.469178e+00 | loss_mu=2.756460e+00 | mu_mse=1.662795e+05 | mu_mae=4.021274e+02 | defect_area_pred=200 | defect_area_label=105 | defect_iou=3.926941e-01
sample=0 | outer=11/30 | loss_phi=2.463598e+00 | loss_mu=3.032768e+00 | mu_mse=1.699076e+05 | mu_mae=4.060050e+02 | defect_area_pred=269 | defect_area_label=105 | defect_iou=3.122807e-01
