runner config | sample=7 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=7 | outer=1/30 | loss_phi=2.471143e+00 | loss_mu=1.697567e+00 | mu_mse=1.916618e+05 | mu_mae=4.363148e+02 | defect_area_pred=42 | defect_area_label=54 | defect_iou=6.666667e-02
sample=7 | outer=2/30 | loss_phi=2.453819e+00 | loss_mu=1.123828e+00 | mu_mse=1.704485e+05 | mu_mae=4.098920e+02 | defect_area_pred=74 | defect_area_label=54 | defect_iou=3.333333e-01
sample=7 | outer=3/30 | loss_phi=2.450571e+00 | loss_mu=9.031268e-01 | mu_mse=1.559279e+05 | mu_mae=3.907668e+02 | defect_area_pred=63 | defect_area_label=54 | defect_iou=4.625000e-01
sample=7 | outer=4/30 | loss_phi=2.449007e+00 | loss_mu=7.627822e-01 | mu_mse=1.407911e+05 | mu_mae=3.694780e+02 | defect_area_pred=50 | defect_area_label=54 | defect_iou=6.507937e-01
sample=7 | outer=5/30 | loss_phi=2.447649e+00 | loss_mu=6.801695e-01 | mu_mse=1.257051e+05 | mu_mae=3.464401e+02 | defect_area_pred=51 | defect_area_label=54 | defect_iou=7.500000e-01
sample=7 | outer=6/30 | loss_phi=2.446211e+00 | loss_mu=7.003444e-01 | mu_mse=1.128228e+05 | mu_mae=3.251317e+02 | defect_area_pred=56 | defect_area_label=54 | defect_iou=8.644068e-01
sample=7 | outer=7/30 | loss_phi=2.444478e+00 | loss_mu=8.458816e-01 | mu_mse=1.055489e+05 | mu_mae=3.121359e+02 | defect_area_pred=58 | defect_area_label=54 | defect_iou=8.666667e-01
sample=7 | outer=8/30 | loss_phi=2.442036e+00 | loss_mu=1.125363e+00 | mu_mse=1.046522e+05 | mu_mae=3.096625e+02 | defect_area_pred=58 | defect_area_label=54 | defect_iou=8.983051e-01
sample=7 | outer=9/30 | loss_phi=2.438303e+00 | loss_mu=1.498538e+00 | mu_mse=1.082973e+05 | mu_mae=3.163266e+02 | defect_area_pred=61 | defect_area_label=54 | defect_iou=8.852459e-01
sample=7 | outer=10/30 | loss_phi=2.432626e+00 | loss_mu=1.903092e+00 | mu_mse=1.177045e+05 | mu_mae=3.337797e+02 | defect_area_pred=65 | defect_area_label=54 | defect_iou=8.307692e-01
sample=7 | outer=11/30 | loss_phi=2.427898e+00 | loss_mu=2.044595e+00 | mu_mse=1.247088e+05 | mu_mae=3.454482e+02 | defect_area_pred=65 | defect_area_label=54 | defect_iou=8.307692e-01
sample=7 | outer=12/30 | loss_phi=2.424027e+00 | loss_mu=2.027397e+00 | mu_mse=1.299203e+05 | mu_mae=3.539344e+02 | defect_area_pred=65 | defect_area_label=54 | defect_iou=8.307692e-01
sample=7 | outer=13/30 | loss_phi=2.420404e+00 | loss_mu=1.932603e+00 | mu_mse=1.299436e+05 | mu_mae=3.541623e+02 | defect_area_pred=64 | defect_area_label=54 | defect_iou=8.437500e-01
sample=7 | outer=14/30 | loss_phi=2.417007e+00 | loss_mu=1.716102e+00 | mu_mse=1.255012e+05 | mu_mae=3.472959e+02 | defect_area_pred=64 | defect_area_label=54 | defect_iou=8.437500e-01
sample=7 | outer=15/30 | loss_phi=2.413694e+00 | loss_mu=1.398253e+00 | mu_mse=1.176032e+05 | mu_mae=3.345693e+02 | defect_area_pred=63 | defect_area_label=54 | defect_iou=8.571429e-01
