sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
0,2.177574872970581,0.29828089475631714,42764.94140625,173.89959716796875,20,20,0.739130437374115,-6.807692050933838,4.0,-6.76923131942749,3.9473681449890137,1.0,1.0,3.0,three,5.0
1,2.183034658432007,0.09868349134922028,41240.5390625,175.5962677001953,19,20,0.949999988079071,3.3805670738220215,4.515235424041748,3.461538791656494,4.473683834075928,1.0,1.0,3.0,three,5.0
2,2.1899311542510986,0.26484259963035583,29754.095703125,126.28642272949219,23,21,0.7599999904632568,-7.7090301513671875,6.018306732177734,-7.673993110656738,6.140351295471191,1.0,1.0,3.0,three,5.0
3,2.104694366455078,0.4876203238964081,48973.6640625,194.04763793945312,30,23,0.6060606241226196,-6.871795177459717,7.877192497253418,-6.705685615539551,7.6659040451049805,1.0,1.0,3.0,three,5.0
4,2.133343458175659,0.16135920584201813,23039.181640625,110.5361557006836,13,12,0.9230769276618958,-2.751479148864746,3.8056681156158447,-2.8205127716064453,3.7719297409057617,1.0,1.0,3.0,three,5.0
5,2.187321186065674,0.0585276260972023,41774.09375,179.0104522705078,62,62,1.0,1.6253101825714111,3.9473683834075928,1.6253101825714111,3.9473683834075928,1.0,1.0,3.0,three,5.0
6,2.2243173122406006,0.07563383877277374,59104.7265625,222.17495727539062,61,61,1.0,5.769230842590332,3.5461606979370117,5.769230842590332,3.5461606979370117,1.0,1.0,3.0,three,5.0
7,2.373093366622925,0.05844303220510483,34262.82421875,161.00022888183594,54,54,1.0,0.38461536169052124,4.610136032104492,0.38461536169052124,4.610136032104492,1.0,1.0,3.0,three,5.0
8,2.216585636138916,0.08044521510601044,54626.7109375,209.09506225585938,56,56,1.0,4.766483783721924,5.742481708526611,4.766483783721924,5.742481708526611,1.0,1.0,3.0,three,5.0
9,2.3099050521850586,0.0879632756114006,24350.92578125,129.15359497070312,19,19,1.0,2.4089066982269287,5.4016618728637695,2.4089066982269287,5.4016618728637695,1.0,1.0,3.0,three,5.0
10,2.2457425594329834,0.2764183580875397,27619.005859375,124.5958480834961,21,21,0.8260869383811951,-4.523809432983398,6.290727138519287,-4.450549125671387,6.4912285804748535,1.0,1.0,3.0,three,5.0
11,2.403430461883545,0.1784994751214981,36667.2265625,158.87570190429688,17,19,0.8947368264198303,7.624434471130371,4.14860725402832,7.550607681274414,4.1274237632751465,1.0,1.0,3.0,three,5.0
12,2.290616035461426,0.11125287413597107,43322.96484375,177.80291748046875,29,30,0.9666666388511658,4.177718639373779,6.098003387451172,4.230769157409668,6.05263090133667,1.0,1.0,3.0,three,5.0
13,2.2715322971343994,0.06425920128822327,43284.140625,180.57933044433594,37,37,1.0,2.692307710647583,5.789473056793213,2.692307710647583,5.789473056793213,1.0,1.0,3.0,three,5.0
14,2.202385663986206,0.08195909112691879,36566.421875,157.67584228515625,23,24,0.9583333134651184,2.9933109283447266,3.9816935062408447,3.076923131942749,3.9473683834075928,1.0,1.0,3.0,three,5.0
15,2.1595678329467773,0.23366016149520874,35562.9765625,157.27725219726562,17,18,0.8421052694320679,5.316741943359375,4.891641139984131,5.384615421295166,5.029239654541016,1.0,1.0,3.0,three,5.0
16,2.188436985015869,0.09685049951076508,33400.17578125,150.36680603027344,39,38,0.9743589758872986,-2.278106451034546,6.099865436553955,-2.307692289352417,6.1495842933654785,1.0,1.0,3.0,three,5.0
17,2.1029441356658936,0.13474467396736145,46737.625,189.12896728515625,33,34,0.9142857193946838,2.2027971744537354,5.518341541290283,2.2624433040618896,5.603715419769287,1.0,1.0,3.0,three,5.0
18,2.2365684509277344,0.0795542299747467,34677.98046875,154.8256072998047,43,43,1.0,-1.6547404527664185,5.679315090179443,-1.6547404527664185,5.679315090179443,1.0,1.0,3.0,three,5.0
19,2.4635746479034424,0.08620932698249817,25245.2734375,127.95758819580078,36,36,1.0,-1.88034188747406,5.511695861816406,-1.88034188747406,5.511695861816406,1.0,1.0,3.0,three,5.0
