runner config | sample=7 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=7 | outer=1/20 | loss_phi=2.485859e+00 | loss_mu=1.592379e+00 | mu_mse=2.623218e+05 | mu_mae=5.034311e+02 | defect_area_pred=331 | defect_area_label=54 | defect_iou=1.631420e-01
sample=7 | outer=2/20 | loss_phi=2.460109e+00 | loss_mu=8.261111e-01 | mu_mse=1.818869e+05 | mu_mae=4.173146e+02 | defect_area_pred=173 | defect_area_label=54 | defect_iou=3.045977e-01
sample=7 | outer=3/20 | loss_phi=2.453937e+00 | loss_mu=6.372356e-01 | mu_mse=1.426035e+05 | mu_mae=3.613080e+02 | defect_area_pred=141 | defect_area_label=54 | defect_iou=3.356164e-01
sample=7 | outer=4/20 | loss_phi=2.451601e+00 | loss_mu=5.600669e-01 | mu_mse=1.238314e+05 | mu_mae=3.262941e+02 | defect_area_pred=134 | defect_area_label=54 | defect_iou=3.525180e-01
sample=7 | outer=5/20 | loss_phi=2.450267e+00 | loss_mu=5.312993e-01 | mu_mse=1.151475e+05 | mu_mae=3.034045e+02 | defect_area_pred=132 | defect_area_label=54 | defect_iou=3.676471e-01
sample=7 | outer=6/20 | loss_phi=2.449051e+00 | loss_mu=5.200421e-01 | mu_mse=1.113099e+05 | mu_mae=2.864874e+02 | defect_area_pred=133 | defect_area_label=54 | defect_iou=3.649635e-01
sample=7 | outer=7/20 | loss_phi=2.447657e+00 | loss_mu=5.277071e-01 | mu_mse=1.123052e+05 | mu_mae=2.749791e+02 | defect_area_pred=138 | defect_area_label=54 | defect_iou=3.714286e-01
sample=7 | outer=8/20 | loss_phi=2.445773e+00 | loss_mu=5.505236e-01 | mu_mse=1.172085e+05 | mu_mae=2.672926e+02 | defect_area_pred=145 | defect_area_label=54 | defect_iou=3.630137e-01
sample=7 | outer=9/20 | loss_phi=2.442956e+00 | loss_mu=5.905144e-01 | mu_mse=1.289710e+05 | mu_mae=2.668062e+02 | defect_area_pred=159 | defect_area_label=54 | defect_iou=3.396226e-01
sample=7 | outer=10/20 | loss_phi=2.437929e+00 | loss_mu=6.557829e-01 | mu_mse=1.565578e+05 | mu_mae=2.834961e+02 | defect_area_pred=188 | defect_area_label=54 | defect_iou=2.872340e-01
sample=7 | outer=11/20 | loss_phi=2.427233e+00 | loss_mu=7.567641e-01 | mu_mse=2.106053e+05 | mu_mae=3.294618e+02 | defect_area_pred=243 | defect_area_label=54 | defect_iou=2.222222e-01
sample=7 | outer=12/20 | loss_phi=2.401801e+00 | loss_mu=8.878161e-01 | mu_mse=2.961584e+05 | mu_mae=4.131972e+02 | defect_area_pred=311 | defect_area_label=54 | defect_iou=1.736334e-01
sample=7 | outer=13/20 | loss_phi=2.342413e+00 | loss_mu=9.688413e-01 | mu_mse=3.150112e+05 | mu_mae=4.229863e+02 | defect_area_pred=323 | defect_area_label=54 | defect_iou=1.671827e-01
sample=7 | outer=14/20 | loss_phi=2.280007e+00 | loss_mu=9.666060e-01 | mu_mse=3.373986e+05 | mu_mae=4.400048e+02 | defect_area_pred=338 | defect_area_label=54 | defect_iou=1.597633e-01
sample=7 | outer=15/20 | loss_phi=2.187342e+00 | loss_mu=8.445470e-01 | mu_mse=3.059618e+05 | mu_mae=3.965236e+02 | defect_area_pred=312 | defect_area_label=54 | defect_iou=1.730769e-01
sample=7 | outer=16/20 | loss_phi=2.114904e+00 | loss_mu=8.046719e-01 | mu_mse=2.737451e+05 | mu_mae=3.497888e+02 | defect_area_pred=286 | defect_area_label=54 | defect_iou=1.888112e-01
sample=7 | outer=17/20 | loss_phi=2.045802e+00 | loss_mu=8.210024e-01 | mu_mse=2.719384e+05 | mu_mae=3.422405e+02 | defect_area_pred=283 | defect_area_label=54 | defect_iou=1.908127e-01
sample=7 | outer=18/20 | loss_phi=1.942877e+00 | loss_mu=7.578124e-01 | mu_mse=2.442320e+05 | mu_mae=3.162144e+02 | defect_area_pred=257 | defect_area_label=54 | defect_iou=2.101167e-01
sample=7 | outer=19/20 | loss_phi=1.922681e+00 | loss_mu=8.214585e-01 | mu_mse=2.660871e+05 | mu_mae=3.410570e+02 | defect_area_pred=273 | defect_area_label=54 | defect_iou=1.978022e-01
sample=7 | outer=20/20 | loss_phi=1.794111e+00 | loss_mu=7.389912e-01 | mu_mse=2.361212e+05 | mu_mae=3.086215e+02 | defect_area_pred=250 | defect_area_label=54 | defect_iou=2.160000e-01
