runner config | sample=3 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=3 | outer=1/30 | loss_phi=2.238807e+00 | loss_mu=1.482607e+00 | mu_mse=1.672687e+05 | mu_mae=4.045772e+02 | defect_area_pred=1 | defect_area_label=8 | defect_iou=0.000000e+00
sample=3 | outer=2/30 | loss_phi=2.222036e+00 | loss_mu=1.043377e+00 | mu_mse=1.445926e+05 | mu_mae=3.734719e+02 | defect_area_pred=2 | defect_area_label=8 | defect_iou=0.000000e+00
sample=3 | outer=3/30 | loss_phi=2.218992e+00 | loss_mu=8.607931e-01 | mu_mse=1.167958e+05 | mu_mae=3.309802e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=3.333333e-01
sample=3 | outer=4/30 | loss_phi=2.217756e+00 | loss_mu=7.286546e-01 | mu_mse=9.506186e+04 | mu_mae=2.965946e+02 | defect_area_pred=9 | defect_area_label=8 | defect_iou=5.454546e-01
sample=3 | outer=5/30 | loss_phi=2.216707e+00 | loss_mu=6.462801e-01 | mu_mse=7.715719e+04 | mu_mae=2.632458e+02 | defect_area_pred=7 | defect_area_label=8 | defect_iou=6.666667e-01
sample=3 | outer=6/30 | loss_phi=2.215715e+00 | loss_mu=6.540204e-01 | mu_mse=6.293491e+04 | mu_mae=2.305985e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=7.777778e-01
sample=3 | outer=7/30 | loss_phi=2.214744e+00 | loss_mu=7.459867e-01 | mu_mse=5.795896e+04 | mu_mae=2.169850e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=8/30 | loss_phi=2.213293e+00 | loss_mu=9.259712e-01 | mu_mse=5.736361e+04 | mu_mae=2.153271e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=9/30 | loss_phi=2.211219e+00 | loss_mu=1.211808e+00 | mu_mse=6.646458e+04 | mu_mae=2.349514e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=10/30 | loss_phi=2.207452e+00 | loss_mu=1.544915e+00 | mu_mse=7.647797e+04 | mu_mae=2.534001e+02 | defect_area_pred=9 | defect_area_label=8 | defect_iou=8.888889e-01
sample=3 | outer=11/30 | loss_phi=2.203161e+00 | loss_mu=1.727917e+00 | mu_mse=7.960850e+04 | mu_mae=2.578148e+02 | defect_area_pred=11 | defect_area_label=8 | defect_iou=7.272727e-01
sample=3 | outer=12/30 | loss_phi=2.200184e+00 | loss_mu=1.854831e+00 | mu_mse=8.498348e+04 | mu_mae=2.661726e+02 | defect_area_pred=11 | defect_area_label=8 | defect_iou=7.272727e-01
sample=3 | outer=13/30 | loss_phi=2.197489e+00 | loss_mu=1.824780e+00 | mu_mse=8.285963e+04 | mu_mae=2.611064e+02 | defect_area_pred=11 | defect_area_label=8 | defect_iou=7.272727e-01
sample=3 | outer=14/30 | loss_phi=2.195341e+00 | loss_mu=1.715032e+00 | mu_mse=7.633038e+04 | mu_mae=2.478457e+02 | defect_area_pred=9 | defect_area_label=8 | defect_iou=8.888889e-01
sample=3 | outer=15/30 | loss_phi=2.193681e+00 | loss_mu=1.523059e+00 | mu_mse=6.777594e+04 | mu_mae=2.299662e+02 | defect_area_pred=9 | defect_area_label=8 | defect_iou=8.888889e-01
sample=3 | outer=16/30 | loss_phi=2.192412e+00 | loss_mu=1.290488e+00 | mu_mse=5.900541e+04 | mu_mae=2.107973e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=17/30 | loss_phi=2.191436e+00 | loss_mu=1.051053e+00 | mu_mse=5.170484e+04 | mu_mae=1.931828e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=18/30 | loss_phi=2.190516e+00 | loss_mu=8.570557e-01 | mu_mse=4.528959e+04 | mu_mae=1.770936e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=19/30 | loss_phi=2.189727e+00 | loss_mu=6.711618e-01 | mu_mse=3.872248e+04 | mu_mae=1.595084e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=20/30 | loss_phi=2.189140e+00 | loss_mu=4.908257e-01 | mu_mse=3.251354e+04 | mu_mae=1.415589e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=21/30 | loss_phi=2.188738e+00 | loss_mu=3.418143e-01 | mu_mse=2.759782e+04 | mu_mae=1.256884e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=22/30 | loss_phi=2.188348e+00 | loss_mu=2.404578e-01 | mu_mse=2.321680e+04 | mu_mae=1.115049e+02 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=23/30 | loss_phi=2.188030e+00 | loss_mu=1.515105e-01 | mu_mse=1.922182e+04 | mu_mae=9.853274e+01 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=24/30 | loss_phi=2.187557e+00 | loss_mu=9.460364e-02 | mu_mse=1.653277e+04 | mu_mae=8.901280e+01 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=25/30 | loss_phi=2.186349e+00 | loss_mu=5.077857e-02 | mu_mse=1.330841e+04 | mu_mae=7.853815e+01 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=26/30 | loss_phi=2.184600e+00 | loss_mu=4.095021e-02 | mu_mse=1.022820e+04 | mu_mae=6.738015e+01 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=27/30 | loss_phi=2.183037e+00 | loss_mu=2.956716e-02 | mu_mse=8.315890e+03 | mu_mae=5.919177e+01 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=28/30 | loss_phi=2.182076e+00 | loss_mu=1.668483e-02 | mu_mse=7.222609e+03 | mu_mae=5.408209e+01 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=29/30 | loss_phi=2.181716e+00 | loss_mu=1.559569e-02 | mu_mse=6.494516e+03 | mu_mae=5.033912e+01 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
sample=3 | outer=30/30 | loss_phi=2.181657e+00 | loss_mu=1.316568e-02 | mu_mse=5.956890e+03 | mu_mae=4.739457e+01 | defect_area_pred=8 | defect_area_label=8 | defect_iou=1.000000e+00
