runner config | sample=12 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=12 | outer=1/30 | loss_phi=2.401143e+00 | loss_mu=1.942508e+00 | mu_mse=1.589039e+05 | mu_mae=3.941277e+02 | defect_area_pred=0 | defect_area_label=30 | defect_iou=0.000000e+00
sample=12 | outer=2/30 | loss_phi=2.383831e+00 | loss_mu=1.241731e+00 | mu_mse=1.319389e+05 | mu_mae=3.577306e+02 | defect_area_pred=9 | defect_area_label=30 | defect_iou=0.000000e+00
sample=12 | outer=3/30 | loss_phi=2.380302e+00 | loss_mu=1.034863e+00 | mu_mse=1.019073e+05 | mu_mae=3.080483e+02 | defect_area_pred=40 | defect_area_label=30 | defect_iou=2.280702e-01
sample=12 | outer=4/30 | loss_phi=2.378882e+00 | loss_mu=1.019616e+00 | mu_mse=8.586107e+04 | mu_mae=2.774455e+02 | defect_area_pred=44 | defect_area_label=30 | defect_iou=2.758621e-01
sample=12 | outer=5/30 | loss_phi=2.377733e+00 | loss_mu=1.074409e+00 | mu_mse=7.983960e+04 | mu_mae=2.652411e+02 | defect_area_pred=47 | defect_area_label=30 | defect_iou=3.275862e-01
sample=12 | outer=6/30 | loss_phi=2.376430e+00 | loss_mu=1.176870e+00 | mu_mse=8.057521e+04 | mu_mae=2.661765e+02 | defect_area_pred=48 | defect_area_label=30 | defect_iou=3.448276e-01
sample=12 | outer=7/30 | loss_phi=2.374682e+00 | loss_mu=1.348046e+00 | mu_mse=8.184534e+04 | mu_mae=2.671444e+02 | defect_area_pred=48 | defect_area_label=30 | defect_iou=3.684210e-01
sample=12 | outer=8/30 | loss_phi=2.372228e+00 | loss_mu=1.641324e+00 | mu_mse=8.512387e+04 | mu_mae=2.717570e+02 | defect_area_pred=53 | defect_area_label=30 | defect_iou=3.606557e-01
sample=12 | outer=9/30 | loss_phi=2.367991e+00 | loss_mu=2.084016e+00 | mu_mse=9.369980e+04 | mu_mae=2.865971e+02 | defect_area_pred=59 | defect_area_label=30 | defect_iou=3.906250e-01
sample=12 | outer=10/30 | loss_phi=2.361382e+00 | loss_mu=2.471803e+00 | mu_mse=1.040668e+05 | mu_mae=3.032872e+02 | defect_area_pred=60 | defect_area_label=30 | defect_iou=3.846154e-01
sample=12 | outer=11/30 | loss_phi=2.356499e+00 | loss_mu=2.756206e+00 | mu_mse=1.092087e+05 | mu_mae=3.102590e+02 | defect_area_pred=64 | defect_area_label=30 | defect_iou=4.242424e-01
sample=12 | outer=12/30 | loss_phi=2.352338e+00 | loss_mu=2.772039e+00 | mu_mse=1.072013e+05 | mu_mae=3.057670e+02 | defect_area_pred=65 | defect_area_label=30 | defect_iou=4.179105e-01
sample=12 | outer=13/30 | loss_phi=2.348805e+00 | loss_mu=2.664079e+00 | mu_mse=1.029351e+05 | mu_mae=2.972804e+02 | defect_area_pred=60 | defect_area_label=30 | defect_iou=4.516129e-01
sample=12 | outer=14/30 | loss_phi=2.345585e+00 | loss_mu=2.439299e+00 | mu_mse=9.499961e+04 | mu_mae=2.822614e+02 | defect_area_pred=54 | defect_area_label=30 | defect_iou=4.736842e-01
sample=12 | outer=15/30 | loss_phi=2.342982e+00 | loss_mu=2.118864e+00 | mu_mse=8.509677e+04 | mu_mae=2.624515e+02 | defect_area_pred=46 | defect_area_label=30 | defect_iou=5.510204e-01
