comparison_run,split,sample_index,reference_mask_iou,comparison_mask_iou,delta_mask_iou,reference_mean_center_grid_error,comparison_mean_center_grid_error,delta_center_grid_error,reference_any_x_bin_wrong,comparison_any_x_bin_wrong,delta_x_wrong,reference_any_y_bin_wrong,comparison_any_y_bin_wrong,delta_y_wrong,reference_pred_area,comparison_pred_area,delta_pred_area,reference_failure_label
x_bin_slot_weighted,test,1,0.7469782433521354,0.6648854961832061,-0.082093,1.5275310161841114,2.0402683095578387,0.512737,false,false,0,false,true,1,1128.0,1141.0,13.000000,geometry_or_type_interaction
x_bin_slot_weighted,test,2,0.6497584541062802,0.5583941605839416,-0.091364,2.3412033192274233,3.3513094402976455,1.010106,true,true,0,false,false,0,1019.0,1105.0,86.000000,x_bin_wrong
x_bin_slot_weighted,test,3,0.6552771450265755,0.5745614035087719,-0.080716,1.3612274176822627,2.0695739794906176,0.708347,false,false,0,false,false,0,1100.0,1074.0,-26.000000,geometry_or_type_interaction
x_bin_slot_weighted,test,4,0.4875,0.5006821282401092,0.013182,4.431268641378538,4.025247145200793,-0.406021,true,true,0,true,true,0,1134.0,1192.0,58.000000,both_bins_wrong
x_bin_slot_weighted,test,5,0.4671232876712329,0.46236559139784944,-0.004758,4.156142957685934,4.338766478963538,0.182624,true,true,0,false,false,0,1084.0,1118.0,34.000000,x_bin_wrong
x_bin_slot_weighted,test,6,0.5068002863278454,0.4808702175543886,-0.025930,3.660544323360997,3.9841800547370205,0.323636,false,true,1,false,false,0,1095.0,964.0,-131.000000,bins_correct_center_or_offset_bad
x_bin_slot_weighted,test,7,0.5513333333333333,0.5831099195710456,0.031777,2.463720759838393,2.1777482237799304,-0.285973,true,false,-1,false,false,0,1047.0,1082.0,35.000000,x_bin_wrong
x_bin_slot_weighted,test,8,0.5142065142065142,0.5698005698005698,0.055594,3.6814220695375464,3.0340397885713437,-0.647382,false,false,0,false,false,0,1126.0,1145.0,19.000000,bins_correct_center_or_offset_bad
x_bin_slot_weighted,test,9,0.5085122131754256,0.3260450160771704,-0.182467,2.9217799142106458,5.715481632732683,2.793702,false,true,1,false,false,0,1063.0,1087.0,24.000000,geometry_or_type_interaction
x_bin_slot_weighted,test,10,0.6836902800658978,0.5483636363636364,-0.135327,0.7821606370288228,2.0418141439347224,1.259654,false,false,0,false,false,0,1125.0,1210.0,85.000000,geometry_or_type_interaction
x_bin_slot_weighted,test,11,0.5044490075290896,0.5218295218295218,0.017381,4.179948984353319,4.155006064000981,-0.024943,true,true,0,false,true,1,1035.0,1033.0,-2.000000,x_bin_wrong
x_bin_slot_weighted,test,12,0.6138448707256047,0.296070460704607,-0.317774,2.694573452335345,6.679570820537911,3.984997,false,true,1,false,false,0,960.0,938.0,-22.000000,bins_correct_center_or_offset_bad
x_bin_slot_weighted,test,13,0.6672012830793905,0.5136531365313654,-0.153548,1.7758220731728622,3.5844152364856074,1.808593,false,true,1,false,false,0,1049.0,1021.0,-28.000000,area_or_distribution_case
x_bin_slot_weighted,test,14,0.6425373134328358,0.6945088940448569,0.051972,2.58245109747992,1.5236194442319908,-1.058832,false,false,0,true,false,-1,1086.0,1076.0,-10.000000,y_bin_wrong
x_bin_slot_weighted,test,15,0.6106312292358804,0.549936788874842,-0.060694,0.6077014798296626,1.2726748587870287,0.664973,false,false,0,false,true,1,1222.0,1250.0,28.000000,area_or_distribution_case
x_bin_slot_weighted,test,16,0.593944099378882,0.5557986870897156,-0.038145,2.1393706977551026,2.790157308125686,0.650787,true,true,0,false,false,0,1060.0,1140.0,80.000000,x_bin_wrong
x_bin_slot_weighted,test,17,0.6247334754797441,0.6970423661071143,0.072309,1.8419104005614966,0.9352228374742984,-0.906688,false,false,0,false,false,0,1208.0,1045.0,-163.000000,geometry_or_type_interaction
x_bin_slot_weighted,test,18,0.5568904593639576,0.5284609978917779,-0.028429,3.1495260555435323,3.5668547529312065,0.417329,false,false,0,false,false,0,1035.0,1007.0,-28.000000,bins_correct_center_or_offset_bad
x_bin_slot_weighted,test,19,0.6365054602184087,0.6235119047619048,-0.012994,1.9507620901624474,2.607811802987081,0.657050,true,false,-1,false,true,1,985.0,1069.0,84.000000,x_bin_wrong
x_bin_slot_weighted,train,0,0.7658802177858439,0.8149197355996223,0.049040,1.659613594382023,0.9553855325523039,-0.704228,false,false,0,false,false,0,982.0,958.0,-24.000000,area_or_distribution_case
x_bin_slot_weighted,train,1,0.8255613126079447,0.8065348237317282,-0.019026,0.5784256882801434,0.2569707999753244,-0.321455,false,false,0,false,false,0,1022.0,1009.0,-13.000000,area_or_distribution_case
x_bin_slot_weighted,train,2,0.6748148148148149,0.680029695619896,0.005215,0.6111934729227858,0.13173398272703626,-0.479459,false,false,0,false,false,0,1133.0,1135.0,2.000000,area_or_distribution_case
x_bin_slot_weighted,train,3,0.7919463087248322,0.7483629560336763,-0.043583,0.15195413290763923,1.0158590501233562,0.863905,false,false,0,false,false,0,937.0,937.0,0.000000,area_or_distribution_case
x_bin_slot_weighted,train,4,0.8312937062937062,0.8729729729729729,0.041679,0.5538200669190031,0.41565186990768027,-0.138168,false,false,0,false,false,0,1029.0,1013.0,-16.000000,area_or_distribution_case
x_bin_slot_weighted,train,5,0.6504065040650406,0.6461769115442278,-0.004230,0.18213088956654624,0.19475719745242415,0.012626,false,false,0,false,false,0,1129.0,1092.0,-37.000000,area_or_distribution_case
x_bin_slot_weighted,train,6,0.8420107719928187,0.772572402044293,-0.069438,0.8875487861053705,1.9852699446114972,1.097721,false,false,0,false,false,0,1012.0,1041.0,29.000000,area_or_distribution_case
x_bin_slot_weighted,train,7,0.7546174142480211,0.8008849557522124,0.046268,0.7356122744893053,0.34386093676267254,-0.391751,false,false,0,false,false,0,965.0,1005.0,40.000000,area_or_distribution_case
x_bin_slot_weighted,train,8,0.612759643916914,0.6118518518518519,-0.000908,0.15120468966810388,0.14547367169907427,-0.005731,false,false,0,false,false,0,1094.0,1096.0,2.000000,area_or_distribution_case
x_bin_slot_weighted,train,9,0.8184281842818428,0.7546174142480211,-0.063811,0.5876498689966961,0.7253291305131362,0.137679,false,false,0,false,false,0,1005.0,987.0,-18.000000,area_or_distribution_case
x_bin_slot_weighted,train,10,0.783303730017762,0.7725631768953068,-0.010741,0.5617298083756224,0.3709229597774037,-0.190807,false,false,0,false,false,0,1004.0,960.0,-44.000000,area_or_distribution_case
x_bin_slot_weighted,train,11,0.7345132743362832,0.7381818181818182,0.003669,0.11144140252280936,0.22940041842012926,0.117959,false,false,0,false,false,0,1156.0,1194.0,38.000000,area_or_distribution_case
x_bin_slot_weighted,train,12,0.7197563098346388,0.8048552754435108,0.085099,2.061038221889202,0.9279969633736744,-1.133041,false,false,0,false,false,0,980.0,937.0,-43.000000,area_or_distribution_case
x_bin_slot_weighted,train,13,0.6077943615257048,0.7107296137339055,0.102935,1.4399426392695942,0.41125252455654965,-1.028690,false,false,0,false,false,0,961.0,1015.0,54.000000,area_or_distribution_case
x_bin_slot_weighted,train,14,0.6725274725274726,0.6869056327724945,0.014378,1.1046118444704438,0.23204688335076532,-0.872565,false,false,0,false,false,0,1111.0,1134.0,23.000000,area_or_distribution_case
x_bin_slot_weighted,train,15,0.8119891008174387,0.7906764168190128,-0.021313,1.1888572864563873,1.2302447919810848,0.041388,false,false,0,false,false,0,1031.0,995.0,-36.000000,area_or_distribution_case
x_bin_slot_weighted,train,16,0.8493031358885017,0.8622183708838822,0.012915,0.6740187970817361,0.5947151666172107,-0.079304,false,false,0,false,false,0,1031.0,1057.0,26.000000,area_or_distribution_case
x_bin_slot_weighted,train,17,0.7107114933541829,0.697129909365559,-0.013582,0.4687251442051539,0.20345176340453072,-0.265273,false,false,0,false,false,0,1060.0,1119.0,59.000000,area_or_distribution_case
x_bin_slot_weighted,train,18,0.7722960151802657,0.7568590350047304,-0.015437,0.15520340413387362,1.0589048129315,0.903701,false,false,0,false,false,0,936.0,925.0,-11.000000,area_or_distribution_case
x_bin_slot_weighted,train,19,0.8340535868625756,0.8629173989455184,0.028864,0.31295377143117825,0.20962686482065196,-0.103327,false,false,0,false,false,0,1056.0,1054.0,-2.000000,area_or_distribution_case
x_bin_slot_weighted,train,20,0.6492146596858639,0.631117604090577,-0.018097,0.23960799950710196,0.21769484290715413,-0.021913,false,false,0,false,false,0,1101.0,1129.0,28.000000,area_or_distribution_case
x_bin_slot_weighted,train,21,0.829052258635961,0.7982608695652174,-0.030791,0.835354327263727,1.6464439911252802,0.811090,false,false,0,false,false,0,1025.0,1028.0,3.000000,area_or_distribution_case
x_bin_slot_weighted,train,22,0.8166368515205724,0.7951482479784366,-0.021489,0.3993404450260116,0.29249575950904266,-0.106845,false,false,0,false,false,0,1001.0,968.0,-33.000000,area_or_distribution_case
x_bin_slot_weighted,train,23,0.6256564141035259,0.6066565809379728,-0.019000,0.12547300434511435,0.1567875737995796,0.031315,false,false,0,false,false,0,1087.0,1044.0,-43.000000,area_or_distribution_case
x_bin_slot_weighted,train,24,0.7734711455641688,0.7794508414526129,0.005980,0.4188015413131756,1.0415085547260956,0.622707,false,false,0,false,false,0,1051.0,1001.0,-50.000000,area_or_distribution_case
x_bin_slot_weighted,train,25,0.7678275290215588,0.7936507936507936,0.025823,0.4027325620186943,0.7183655810868063,0.315633,false,false,0,false,false,0,1069.0,1084.0,15.000000,area_or_distribution_case
x_bin_slot_weighted,train,26,0.5780308104487609,0.5706447187928669,-0.007386,0.44759129503593914,0.4744911168325772,0.026900,false,false,0,false,false,0,1175.0,1109.0,-66.000000,area_or_distribution_case
x_bin_slot_weighted,train,27,0.815590947191953,0.7848932676518884,-0.030698,0.18609775873331857,0.32449710170241947,0.138399,false,false,0,false,false,0,1069.0,1077.0,8.000000,area_or_distribution_case
x_bin_slot_weighted,train,28,0.6453957996768982,0.7347107438016529,0.089315,1.8885804947151783,1.4088337365001227,-0.479747,false,false,0,false,false,0,990.0,1052.0,62.000000,area_or_distribution_case
x_bin_slot_weighted,train,29,0.5090786819098857,0.5768698060941828,0.067791,1.444585321036083,0.20174722630950778,-1.242838,false,false,0,false,false,0,1094.0,1127.0,33.000000,area_or_distribution_case
x_bin_slot_weighted,train,30,0.6154970760233918,0.6911076443057722,0.075611,1.4579075856527826,0.48149141721870214,-0.976416,true,false,-1,false,false,0,1152.0,1110.0,-42.000000,x_bin_wrong
x_bin_slot_weighted,train,31,0.6596434359805511,0.6961189099917423,0.036475,1.7423210804576434,1.4069014663748598,-0.335420,false,false,0,false,false,0,1038.0,1044.0,6.000000,area_or_distribution_case
x_bin_slot_weighted,train,32,0.639161755075311,0.6569491525423728,0.017787,0.680690285383816,1.0438853129380374,0.363195,false,false,0,false,false,0,1223.0,1164.0,-59.000000,area_or_distribution_case
x_bin_slot_weighted,train,33,0.7528641571194763,0.7609233305853257,0.008059,0.4478674623092253,0.22811739486745886,-0.219750,false,false,0,false,false,0,1083.0,1077.0,-6.000000,area_or_distribution_case
x_bin_slot_weighted,train,34,0.6150662251655629,0.6689419795221843,0.053876,0.8272839155711971,1.1161664672759135,0.288883,false,false,0,false,false,0,976.0,981.0,5.000000,area_or_distribution_case
x_bin_slot_weighted,train,35,0.6343381389252949,0.6286644951140065,-0.005674,0.200631590762706,0.14587246754727293,-0.054759,false,false,0,false,false,0,1244.0,1250.0,6.000000,area_or_distribution_case
x_bin_slot_weighted,train,36,0.7457627118644068,0.7357203751065644,-0.010042,0.2909347002618411,0.2591968246826293,-0.031738,false,false,0,false,false,0,1042.0,1018.0,-24.000000,area_or_distribution_case
x_bin_slot_weighted,train,37,0.7247634069400631,0.6399700598802395,-0.084793,1.420448069719679,2.5103649481222994,1.089917,false,false,0,false,false,0,1089.0,1093.0,4.000000,area_or_distribution_case
x_bin_slot_weighted,train,38,0.636241610738255,0.6151761517615176,-0.021065,0.1822845050536176,0.25754042828832285,0.075256,false,false,0,false,false,0,1226.0,1172.0,-54.000000,area_or_distribution_case
x_bin_slot_weighted,train,39,0.6873428331936295,0.7201754385964912,0.032833,0.18886981964449742,0.14447856868571898,-0.044391,false,false,0,false,false,0,1034.0,982.0,-52.000000,area_or_distribution_case
x_bin_slot_weighted,train,40,0.788107202680067,0.7981952420016407,0.010088,0.3253031569200304,0.4802434873613986,0.154940,false,false,0,false,false,0,1072.0,1129.0,57.000000,area_or_distribution_case
x_bin_slot_weighted,train,41,0.5741345525800131,0.5806451612903226,0.006511,0.926126170654264,1.1582513516192066,0.232125,false,false,0,false,false,0,1229.0,1171.0,-58.000000,area_or_distribution_case
x_bin_slot_weighted,train,42,0.7339743589743589,0.7460063897763578,0.012032,0.6335979114472985,0.2805886687803128,-0.353009,false,false,0,false,false,0,1067.0,1089.0,22.000000,area_or_distribution_case
x_bin_slot_weighted,train,43,0.6443217665615142,0.7679932260795935,0.123671,1.8120413057503184,0.8638775023368432,-0.948164,false,false,0,false,false,0,1038.0,1041.0,3.000000,area_or_distribution_case
x_bin_slot_weighted,train,44,0.5233581584292485,0.5674740484429066,0.044116,1.5169726967974595,0.5528542473836587,-0.964118,false,false,0,false,false,0,1100.0,1115.0,15.000000,area_or_distribution_case
x_bin_slot_weighted,train,45,0.7126984126984127,0.7155378486055777,0.002839,0.3613005927949306,0.12184580432269106,-0.239455,false,false,0,false,false,0,1100.0,1095.0,-5.000000,area_or_distribution_case
x_bin_slot_weighted,train,46,0.6807817589576547,0.7219917012448133,0.041210,1.2782332248494086,1.0785556756951202,-0.199678,false,false,0,false,false,0,1054.0,1065.0,11.000000,area_or_distribution_case
x_bin_slot_weighted,train,47,0.6649180327868852,0.6368319381841597,-0.028086,0.29601943516007706,0.1341953693827266,-0.161824,false,false,0,false,false,0,1259.0,1262.0,3.000000,area_or_distribution_case
x_bin_slot_weighted,train,48,0.7694235588972431,0.7673841059602649,-0.002039,0.39196253605603665,0.18568792910698365,-0.206275,false,false,0,false,false,0,1059.0,1076.0,17.000000,area_or_distribution_case
x_bin_slot_weighted,train,49,0.663582842724979,0.6039279869067103,-0.059655,0.38522822834823583,1.535687363979963,1.150459,false,false,0,false,false,0,1003.0,985.0,-18.000000,area_or_distribution_case
x_bin_slot_weighted,train,50,0.5660102115244348,0.5976505139500734,0.031640,1.508111451330574,1.7637583615864425,0.255647,false,false,0,false,false,0,1073.0,1102.0,29.000000,area_or_distribution_case
x_bin_slot_weighted,train,51,0.705832628909552,0.7677029360967185,0.061870,1.1113174052313992,0.37104888393069774,-0.740269,false,false,0,false,false,0,990.0,1019.0,29.000000,area_or_distribution_case
x_bin_slot_weighted,train,52,0.7952830188679245,0.7875116495806151,-0.007771,0.21701951011287657,0.26332578915780874,0.046306,false,false,0,false,false,0,957.0,972.0,15.000000,area_or_distribution_case
x_bin_slot_weighted,train,53,0.7063142437591777,0.655049786628734,-0.051264,1.205747558871894,2.170135764276044,0.964388,false,false,0,false,false,0,1140.0,1143.0,3.000000,area_or_distribution_case
x_bin_slot_weighted,train,54,0.828440366972477,0.8034265103697025,-0.025014,0.10816737097613771,0.09258681140415102,-0.015581,false,false,0,false,false,0,989.0,996.0,7.000000,area_or_distribution_case
x_bin_slot_weighted,train,55,0.7509433962264151,0.7619047619047619,0.010961,0.31458790027129274,0.21592660880253559,-0.098661,false,false,0,false,false,0,937.0,931.0,-6.000000,area_or_distribution_case
x_bin_slot_weighted,train,56,0.7049891540130152,0.6867897727272727,-0.018199,0.3782559443487268,1.114056050826267,0.735800,false,false,0,false,false,0,1195.0,1212.0,17.000000,area_or_distribution_case
x_bin_slot_weighted,train,57,0.7756584922797457,0.8009132420091324,0.025255,0.6441364576215574,0.2412056308515764,-0.402931,false,false,0,false,false,0,980.0,997.0,17.000000,area_or_distribution_case
x_bin_slot_weighted,train,58,0.8714932126696833,0.891643709825528,0.020150,0.20219805649141764,0.16174958809421947,-0.040448,false,false,0,false,false,0,1038.0,1030.0,-8.000000,area_or_distribution_case
x_bin_slot_weighted,train,59,0.6422703510082151,0.6480238627889635,0.005754,1.4323488243227782,0.9711068971792738,-0.461242,false,false,0,false,false,0,1084.0,1095.0,11.000000,area_or_distribution_case
x_bin_slot_weighted,train,60,0.6755793226381461,0.7531876138433515,0.077608,1.120246445462153,0.29479594756858735,-0.825450,false,false,0,false,false,0,929.0,974.0,45.000000,area_or_distribution_case
x_bin_slot_weighted,train,61,0.8820224719101124,0.859925788497217,-0.022097,0.0830684910367196,0.20121423486723267,0.118146,false,false,0,false,false,0,1007.0,1002.0,-5.000000,area_or_distribution_case
x_bin_slot_weighted,train,62,0.6706676669167292,0.6488888888888888,-0.021779,1.2719316486938967,1.189261839330779,-0.082670,false,false,0,false,false,0,1135.0,1134.0,-1.000000,area_or_distribution_case
x_bin_slot_weighted,train,63,0.8105263157894737,0.8748882931188561,0.064362,0.5988793864602989,0.18499787768138257,-0.413882,false,false,0,false,false,0,1011.0,1045.0,34.000000,area_or_distribution_case
x_bin_slot_weighted,train,64,0.7236180904522613,0.8133577310155535,0.089740,0.527769135015756,0.1335945052963726,-0.394175,false,false,0,false,false,0,1085.0,1009.0,-76.000000,geometry_or_type_interaction
x_bin_slot_weighted,train,65,0.6200941915227629,0.6168929110105581,-0.003201,0.6157598016029668,1.2474428634517596,0.631683,false,false,0,true,false,-1,990.0,1070.0,80.000000,y_bin_wrong
x_bin_slot_weighted,train,66,0.7439862542955327,0.7770034843205574,0.033017,1.0167801622303108,0.3529259560983233,-0.663854,false,false,0,false,false,0,1002.0,1012.0,10.000000,area_or_distribution_case
x_bin_slot_weighted,train,67,0.7934883720930233,0.7756052141527002,-0.017883,0.22953859885356628,0.15737662938277483,-0.072162,false,false,0,false,false,0,982.0,961.0,-21.000000,area_or_distribution_case
x_bin_slot_weighted,train,68,0.7050461975835111,0.6694736842105263,-0.035573,0.8180524990241969,1.8523452855168403,1.034293,false,false,0,false,false,0,1215.0,1195.0,-20.000000,area_or_distribution_case
x_bin_slot_weighted,train,69,0.7264808362369338,0.8030575539568345,0.076577,1.7766392752959739,0.4767777583306348,-1.299862,false,false,0,false,true,1,978.0,1001.0,23.000000,area_or_distribution_case
x_bin_slot_weighted,train,70,0.7634703196347032,0.7698042870456664,0.006334,0.2834340091045022,0.10844386857074038,-0.174990,false,false,0,false,false,0,1012.0,980.0,-32.000000,geometry_or_type_interaction
x_bin_slot_weighted,train,71,0.7169529499626587,0.7238586156111929,0.006906,0.4953950030927687,0.7670755134765214,0.271681,false,false,0,false,false,0,1136.0,1178.0,42.000000,area_or_distribution_case
x_bin_slot_weighted,train,72,0.7970615243342516,0.8229755178907722,0.025914,0.49463384629202684,0.30864118984904515,-0.185993,false,false,0,false,false,0,982.0,961.0,-21.000000,area_or_distribution_case
x_bin_slot_weighted,train,73,0.8478824546240277,0.8821892393320965,0.034307,0.10443910017243535,0.1883569487077578,0.083918,false,false,0,false,false,0,1108.0,999.0,-109.000000,area_or_distribution_case
x_bin_slot_weighted,train,74,0.6440677966101694,0.6436950146627566,-0.000373,1.337383780739659,1.297315292782729,-0.040068,false,false,0,false,false,0,1116.0,1127.0,11.000000,area_or_distribution_case
x_bin_slot_weighted,train,75,0.668769716088328,0.7397708674304418,0.071001,1.827956151247314,0.5015652440263617,-1.326391,false,false,0,false,false,0,1045.0,1055.0,10.000000,area_or_distribution_case
x_bin_slot_weighted,train,76,0.560126582278481,0.6384039900249376,0.078277,1.3867675393915262,0.3360616394292418,-1.050706,false,false,0,false,false,0,985.0,984.0,-1.000000,area_or_distribution_case
x_bin_slot_weighted,train,77,0.6423751686909581,0.6234364713627386,-0.018939,0.5778018910340671,0.32131889294087085,-0.256483,false,false,0,false,false,0,1200.0,1232.0,32.000000,area_or_distribution_case
x_bin_slot_weighted,train,78,0.6650943396226415,0.7010475423045931,0.035953,1.8376133502385261,1.2576211726876487,-0.579992,false,false,0,false,false,0,1090.0,1083.0,-7.000000,area_or_distribution_case
x_bin_slot_weighted,train,79,0.776083467094703,0.7752988047808765,-0.000785,0.2559268899531011,0.5049947377559737,0.249068,false,false,0,false,false,0,1098.0,1113.0,15.000000,area_or_distribution_case
x_bin_slot_weighted,train,80,0.6143344709897611,0.6233676975945017,0.009033,0.41184629443063275,0.1477153939478574,-0.264131,false,false,0,false,false,0,1163.0,1160.0,-3.000000,area_or_distribution_case
x_bin_slot_weighted,train,81,0.6697401508801342,0.700942587832048,0.031202,0.7716400157839368,0.506587063596435,-0.265053,false,false,0,false,false,0,999.0,992.0,-7.000000,area_or_distribution_case
x_bin_slot_weighted,train,82,0.7704248366013072,0.7236628849270664,-0.046762,0.2919890540184658,0.7498292264621611,0.457840,false,false,0,false,false,0,1089.0,1049.0,-40.000000,area_or_distribution_case
x_bin_slot_weighted,train,83,0.5749665327978581,0.5808182427900738,0.005852,0.39888838016038536,0.15968940627651107,-0.239199,false,false,0,false,false,0,1185.0,1189.0,4.000000,area_or_distribution_case
x_bin_slot_weighted,train,84,0.7624703087885986,0.7484276729559748,-0.014043,0.7964863639835569,1.6794965808018132,0.883010,false,false,0,false,false,0,1113.0,1111.0,-2.000000,area_or_distribution_case
x_bin_slot_weighted,train,85,0.6965845909451946,0.7244224422442245,0.027838,0.4545786197959349,0.4017536912657909,-0.052825,false,false,0,false,false,0,1075.0,1029.0,-46.000000,area_or_distribution_case
x_bin_slot_weighted,train,86,0.5781990521327014,0.571622539035981,-0.006577,0.31500994522931225,0.13237918384145753,-0.182631,false,false,0,false,false,0,1191.0,1175.0,-16.000000,area_or_distribution_case
x_bin_slot_weighted,train,87,0.7142857142857143,0.6661619984859954,-0.048124,0.35907614581748565,1.8155339650277211,1.456458,false,false,0,false,false,0,1102.0,1131.0,29.000000,area_or_distribution_case
x_bin_slot_weighted,train,88,0.6372934697088907,0.5834621329211747,-0.053831,1.134326693646899,1.6181022865659287,0.483776,false,false,0,false,false,0,1057.0,1025.0,-32.000000,area_or_distribution_case
x_bin_slot_weighted,train,89,0.6573519627411843,0.6543450064850843,-0.003007,0.5267274864645531,1.2257417122332963,0.699014,false,false,0,false,false,0,1226.0,1286.0,60.000000,area_or_distribution_case
x_bin_slot_weighted,train,90,0.6465116279069767,0.7327935222672065,0.086282,1.713051234306625,0.7628672160271949,-0.950184,false,false,0,false,false,0,1053.0,1069.0,16.000000,area_or_distribution_case
x_bin_slot_weighted,train,91,0.5849960095770151,0.6743197278911565,0.089324,1.2867603270362902,0.1930825630303297,-1.093678,false,false,0,false,false,0,999.0,982.0,-17.000000,area_or_distribution_case
x_bin_slot_weighted,train,92,0.6408217362491716,0.6368455931080186,-0.003976,0.43674294295629285,0.21114922561216573,-0.225594,false,false,0,false,false,0,1242.0,1236.0,-6.000000,area_or_distribution_case
x_bin_slot_weighted,train,93,0.5352852852852853,0.7059800664451827,0.170695,2.4452333743447956,0.19906312873682774,-2.246170,false,false,0,false,false,0,1017.0,1026.0,9.000000,bins_correct_center_or_offset_bad
x_bin_slot_weighted,train,94,0.7694155324259407,0.7726907630522089,0.003275,0.2664527929403953,0.4506120088753394,0.184159,false,false,0,false,false,0,1095.0,1092.0,-3.000000,area_or_distribution_case
x_bin_slot_weighted,train,95,0.59254327563249,0.607095046854083,0.014552,0.3387314534869718,0.1500839422655833,-0.188648,false,false,0,false,false,0,1190.0,1199.0,9.000000,area_or_distribution_case
x_bin_slot_weighted,train,96,0.6287816843826656,0.6956521739130435,0.066870,1.0989371904873073,0.6855569944364666,-0.413380,false,false,0,false,false,0,999.0,996.0,-3.000000,area_or_distribution_case
x_bin_slot_weighted,train,97,0.7680921052631579,0.7607811228641171,-0.007311,0.18868600291153367,0.26664268892989745,0.077957,false,false,0,false,false,0,1072.0,1086.0,14.000000,area_or_distribution_case
x_bin_slot_weighted,train,98,0.5737373737373738,0.5751014884979703,0.001364,0.4638786623118892,0.2511945117134878,-0.212684,false,false,0,false,false,0,1169.0,1160.0,-9.000000,area_or_distribution_case
x_bin_slot_weighted,train,99,0.7496062992125985,0.747832939322301,-0.001773,0.7349498310054675,1.625121495835632,0.890172,false,false,0,false,false,0,1109.0,1105.0,-4.000000,area_or_distribution_case
x_bin_slot_weighted,val,0,0.4357142857142857,0.6050552922590837,0.169341,4.507149278356446,2.1566781741563523,-2.350471,true,false,-1,false,false,0,1006.0,1028.0,22.000000,x_bin_wrong
x_bin_slot_weighted,val,1,0.7252918287937743,0.6702453987730062,-0.055046,1.0839102033927108,2.203662253264305,1.119752,false,false,0,false,false,0,1021.0,982.0,-39.000000,geometry_or_type_interaction
x_bin_slot_weighted,val,2,0.6563245823389021,0.6287089013632718,-0.027616,2.149331266522974,2.6362029968374374,0.486872,false,true,1,false,false,0,1086.0,1035.0,-51.000000,geometry_or_type_interaction
x_bin_slot_weighted,val,3,0.49772036474164133,0.3729263437292634,-0.124794,3.727690195876432,5.0499056967463325,1.322216,true,true,0,false,false,0,993.0,1091.0,98.000000,x_bin_wrong
x_bin_slot_weighted,val,4,0.6097060833902939,0.6142754145638067,0.004569,1.3819101550312645,2.7612283061319314,1.379318,true,true,0,false,false,0,1183.0,1067.0,-116.000000,x_bin_wrong
x_bin_slot_weighted,val,5,0.41836141778036023,0.0,-0.418361,5.166165747085583,51.23274339380274,46.066578,true,true,0,false,true,1,1191.0,1052.0,-139.000000,x_bin_wrong
x_bin_slot_weighted,val,6,0.6045977011494252,0.60015467904099,-0.004443,2.4916445618732044,2.677819532832912,0.186175,true,false,-1,false,false,0,1076.0,1051.0,-25.000000,x_bin_wrong
x_bin_slot_weighted,val,7,0.5077755240027045,0.431266846361186,-0.076509,3.5932642004219857,5.222378916771469,1.629115,true,true,0,false,true,1,1132.0,1026.0,-106.000000,x_bin_wrong
x_bin_slot_weighted,val,8,0.5109140518417462,0.5441595441595442,0.033245,4.045634443235243,3.420369626394742,-0.625265,true,true,0,false,false,0,1003.0,956.0,-47.000000,x_bin_wrong
x_bin_slot_weighted,val,9,0.6701612903225806,0.5245441795231417,-0.145617,1.2376924706032466,2.7216568959678127,1.483964,false,false,0,false,true,1,1092.0,1195.0,103.000000,geometry_or_type_interaction
x_bin_slot_weighted,val,10,0.5635179153094463,0.6647108130762783,0.101193,2.3085784953997233,1.385038322966501,-0.923540,false,false,0,false,false,0,969.0,1035.0,66.000000,bins_correct_center_or_offset_bad
x_bin_slot_weighted,val,11,0.4547413793103448,0.45755395683453237,0.002813,4.52105725966528,4.418456310847177,-0.102601,true,true,0,false,false,0,1022.0,1023.0,1.000000,x_bin_wrong
x_bin_slot_weighted,val,12,0.3851010101010101,0.47587131367292224,0.090770,6.414968949113283,5.751604469346198,-0.663364,true,true,0,true,true,0,1102.0,1110.0,8.000000,both_bins_wrong
x_bin_slot_weighted,val,13,0.61082910321489,0.6706349206349206,0.059806,2.4760476056449874,1.7760089101872272,-0.700039,false,true,1,true,false,-1,851.0,1052.0,201.000000,y_bin_wrong
x_bin_slot_weighted,val,14,0.5167055167055167,0.4666666666666667,-0.050039,3.6817817197229092,3.98649791458414,0.304716,false,false,0,false,false,0,979.0,1007.0,28.000000,bins_correct_center_or_offset_bad
x_bin_slot_weighted,val,15,0.5912670007158196,0.5339168490153173,-0.057350,1.7656582344906209,3.331423945329537,1.565766,true,true,0,false,false,0,1162.0,1042.0,-120.000000,x_bin_wrong
x_bin_slot_weighted,val,16,0.5620736698499318,0.5665266106442577,0.004453,2.445637426685948,2.595284256846514,0.149647,false,false,0,false,false,0,1150.0,1097.0,-53.000000,geometry_or_type_interaction
x_bin_slot_weighted,val,17,0.4478688524590164,0.5287994448299792,0.080931,4.847378573909563,3.341120058523108,-1.506259,true,true,0,true,true,0,1138.0,1133.0,-5.000000,both_bins_wrong
x_bin_slot_weighted,val,18,0.4932975871313673,0.34491634491634493,-0.148381,5.752343825745304,8.32818448293216,2.575841,false,true,1,true,true,0,1204.0,1066.0,-138.000000,y_bin_wrong
