run,split,sample_index,component_slot,failure_label,mask_iou,pred_area,target_area,area_diff,type_true,type_pred,type_sequence_true,type_sequence_pred,center_x_true,center_x_pred,center_y_true,center_y_pred,center_x_bin_true,center_x_bin_pred,center_y_bin_true,center_y_bin_pred,x_bin_correct,y_bin_correct,both_bins_correct,center_offset_x_error,center_offset_y_error,center_grid_error,rotation_true,rotation_pred,rotation_error,axis_x_true,axis_x_pred,axis_error,target_area_bin,rotation_bin,mean_center_grid_error,max_center_grid_error,delta_mask_iou_vs_reference,delta_center_grid_error_vs_reference,delta_offset_x_error_vs_reference,delta_offset_y_error_vs_reference,delta_x_correct_vs_reference,delta_y_correct_vs_reference,delta_pred_area_vs_reference
current_candidate_reference,test,6,1,bins_correct_center_or_offset_bad,0.5068002863278454,1095.0,1010.0,85.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.0,0.001054790336638689,0.0044999998062849045,0.0038084518164396286,12,12,8,8,true,true,true,0.3279738776293798,-0.4278953282809703,4.313040886405271,0.0,19.864112854003906,19.864105224609375,0.004800000227987766,0.0038570528849959373,0.0010291645303368568,1000-1500,<15deg,3.660544323360997,4.484056643657214,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,6,2,bins_correct_center_or_offset_bad,0.5068002863278454,1095.0,1010.0,85.000000,rotated_rect,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.010499999858438969,0.00962796900421381,-0.003000000026077032,-0.0029477602802217007,15,15,4,4,true,true,true,-0.27114709979624524,0.03232334347046936,2.184535440020508,-10.0,-11.798637390136719,1.79864501953125,0.005200000014156103,0.0051940931007266045,0.001037771813571453,1000-1500,<15deg,3.660544323360997,4.484056643657214,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,7,0,x_bin_wrong,0.5513333333333333,1047.0,1280.0,-233.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,-0.013000000268220901,-0.012864366173744202,-0.004600000102072954,-0.004888043738901615,8,8,3,3,true,true,true,0.04217372719400511,-0.17822700427141797,1.4651905174030777,0.0,-2.7298054695129395,2.7298126220703125,0.005200000014156103,0.004838224966078997,0.0005750696291215718,1000-1500,<15deg,2.463720759838393,4.847449024917082,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,7,1,x_bin_wrong,0.5513333333333333,1047.0,1280.0,-233.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.0007999999797903001,0.0007628470193594694,0.004999999888241291,0.004782917909324169,12,12,9,9,true,true,true,-0.011552248892174322,-0.13431947745724346,1.0785227371950186,0.0,0.13462066650390625,0.134613037109375,0.005200000014156103,0.004190443549305201,0.0012361182598397136,1000-1500,<15deg,2.463720759838393,4.847449024917082,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,7,2,x_bin_wrong,0.5513333333333333,1047.0,1280.0,-233.000000,rotated_rect,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.014600000344216824,0.016499388962984085,-0.004600000102072954,-0.00481895636767149,16,17,3,3,false,true,false,-0.4094088381513147,-0.13547919236728978,4.847449024917082,-10.0,-5.734170436859131,4.2658233642578125,0.005200000014156103,0.005182164721190929,0.0004723404417745769,1000-1500,<15deg,2.463720759838393,4.847449024917082,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,8,0,bins_correct_center_or_offset_bad,0.5142065142065142,1126.0,1059.0,67.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rotated_rect|rotated_rect|rotated_rect,-0.01979999989271164,-0.018667850643396378,0.004600000102072954,0.004937167279422283,6,6,9,9,true,true,true,0.3520276650773957,0.2086221956479668,3.273620112321615,0.0,-3.5903234481811523,3.5903167724609375,0.004000000189989805,0.004771791864186525,0.0013678033137694001,1000-1500,<15deg,3.6814220695375464,4.172979510596023,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,8,1,bins_correct_center_or_offset_bad,0.5142065142065142,1126.0,1059.0,67.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rotated_rect|rotated_rect|rotated_rect,-0.0007999999797903001,0.0007313625537790358,-0.00570000009611249,-0.005355778615921736,12,12,2,2,true,true,true,0.4761580484246771,0.21298704562866044,4.172979510596023,0.0,-3.8428845405578613,3.8428802490234375,0.00559999980032444,0.005204056855291128,0.0005205710185691714,1000-1500,<15deg,3.6814220695375464,4.172979510596023,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,8,2,bins_correct_center_or_offset_bad,0.5142065142065142,1126.0,1059.0,67.000000,rotated_rect,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rotated_rect|rotated_rect|rotated_rect,0.018200000748038292,0.019552141427993774,0.004600000102072954,0.004857954569160938,18,18,9,9,true,true,true,0.4204312520710286,0.15960933007823674,3.5976665856950003,-10.0,-9.170138359069824,0.829864501953125,0.005200000014156103,0.005179656203836203,0.00010515715257497504,1000-1500,<15deg,3.6814220695375464,4.172979510596023,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,9,0,geometry_or_type_interaction,0.5085122131754256,1063.0,975.0,88.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,-0.00930000003427267,-0.010197107680141926,-0.003100000089034438,-0.0032858815975487232,9,9,4,4,true,true,true,-0.27894441487236504,-0.1150141859639813,2.4138036316014557,0.0,0.5841925144195557,0.584197998046875,0.004800000227987766,0.003842325881123543,0.0011576219694688916,500-1000,<15deg,2.9217799142106458,3.2316543582009722,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,9,1,geometry_or_type_interaction,0.5085122131754256,1063.0,975.0,88.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.0012000000569969416,-8.249480742961168e-06,0.004399999976158142,0.004160077311098576,12,12,8,8,true,true,true,-0.37569009903832906,-0.14845215232377096,3.2316543582009722,0.0,2.6036458015441895,2.6036529541015625,0.004000000189989805,0.004984349478036165,0.0009977258741855621,500-1000,<15deg,2.9217799142106458,3.2316543582009722,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,9,2,geometry_or_type_interaction,0.5085122131754256,1063.0,975.0,88.000000,rotated_rect,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.011699999682605267,0.012830916792154312,-0.003100000089034438,-0.0033725262619554996,16,16,4,4,true,true,true,0.35164454661027444,-0.16862557326398206,3.1198817528295093,-10.0,-11.20857048034668,1.2085723876953125,0.005200000014156103,0.005207540933042765,0.000706441409420222,500-1000,<15deg,2.9217799142106458,3.2316543582009722,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,11,0,x_bin_wrong,0.5044490075290896,1035.0,1163.0,-128.000000,rectangular_notch,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,-0.011699999682605267,-0.009156071580946445,-0.002899999963119626,-0.0028866026550531387,8,9,4,4,false,true,false,-0.2089973382101732,0.008289584551425686,6.328368778991953,0.0,1.8710331916809082,1.87103271484375,0.00559999980032444,0.004950335714966059,0.0013448152458295226,1000-1500,<15deg,4.179948984353319,6.328368778991953,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,11,1,x_bin_wrong,0.5044490075290896,1035.0,1163.0,-128.000000,rotated_rect,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,-0.0012000000569969416,-0.00012175278970971704,0.004600000102072954,0.005121426656842232,12,12,9,9,true,true,true,0.33526751716593434,0.3226326879748931,3.7223318232872447,30.0,-0.5444655418395996,30.544464111328125,0.004399999976158142,0.004867627751082182,0.000928034889511764,1000-1500,15-45deg,4.179948984353319,6.328368778991953,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,11,2,x_bin_wrong,0.5044490075290896,1035.0,1163.0,-128.000000,rotated_rect,rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,0.00930000003427267,0.010300417430698872,-0.002899999963119626,-0.0029111139010638,15,15,4,4,true,true,true,0.31106729115416765,-0.006876749256664871,2.489146350780758,-10.0,-5.906879425048828,4.0931243896484375,0.005200000014156103,0.005198287777602673,0.0013338766293600202,1000-1500,<15deg,4.179948984353319,6.328368778991953,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,16,0,x_bin_wrong,0.593944099378882,1060.0,993.0,67.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rotated_rect|rotated_rect|rotated_rect,-0.00930000003427267,-0.009438895620405674,-0.003100000089034438,-0.0029335394501686096,9,9,4,4,true,true,true,-0.043187847278554306,0.10299752260040543,0.8934850351965121,-30.0,-16.730594635009766,13.2694091796875,0.004800000227987766,0.004742911085486412,0.0003495804267004132,500-1000,15-45deg,2.1393706977551026,4.060371277540235,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,16,1,x_bin_wrong,0.593944099378882,1060.0,993.0,67.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rotated_rect|rotated_rect|rotated_rect,0.0012000000569969416,0.0006714626215398312,0.004399999976158142,0.0042697773315012455,12,12,8,8,true,true,true,-0.1643421125107777,-0.08057526318245223,1.4642557805285594,20.0,20.491119384765625,0.491119384765625,0.004000000189989805,0.005001626443117857,0.0011456895153969526,500-1000,15-45deg,2.1393706977551026,4.060371277540235,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,16,2,x_bin_wrong,0.593944099378882,1060.0,993.0,67.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rotated_rect|rotated_rect|rotated_rect,0.011699999682605267,0.010140413418412209,-0.003100000089034438,-0.0028578857891261578,16,15,4,4,false,true,false,0.5150661351383535,0.14980822641672328,4.060371277540235,-10.0,-9.82284927368164,0.177154541015625,0.005200000014156103,0.005165283568203449,0.00010975830082315952,500-1000,<15deg,2.1393706977551026,4.060371277540235,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,18,0,bins_correct_center_or_offset_bad,0.5568904593639576,1035.0,1168.0,-133.000000,rotated_rect,rectangular_notch,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,-0.01899999938905239,-0.017743049189448357,0.004800000227987766,0.005011383909732103,6,6,9,9,true,true,true,0.3908329614251769,0.13079365600277457,3.2971006335816533,-10.0,-2.5018703937530518,7.4981231689453125,0.004399999976158142,0.005872826557606459,0.0019481738563627005,1000-1500,<15deg,3.1495260555435323,3.9600491397992217,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,18,1,bins_correct_center_or_offset_bad,0.5568904593639576,1035.0,1168.0,-133.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.0,0.0007635978981852531,-0.005499999970197678,-0.0052792103961110115,12,12,2,2,true,true,true,0.23743122677397863,0.1366135520196755,2.191428393249722,-10.0,6.691397190093994,16.691390991210938,0.004800000227987766,0.004341476131230593,0.0010513077722862363,1000-1500,<15deg,3.1495260555435323,3.9600491397992217,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,test,18,2,bins_correct_center_or_offset_bad,0.5568904593639576,1035.0,1168.0,-133.000000,rotated_rect,rotated_rect,rotated_rect|rotated_rect|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,0.01899999938905239,0.02051318995654583,0.004800000227987766,0.005048561375588179,18,18,9,9,true,true,true,0.47050770259665775,0.15379721351539075,3.9600491397992217,-10.0,-8.210383415222168,1.78961181640625,0.005200000014156103,0.00519028352573514,0.001144598936662078,1000-1500,<15deg,3.1495260555435323,3.9600491397992217,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,0,0,x_bin_wrong,0.4357142857142857,1006.0,1004.0,2.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,-0.013799999840557575,-0.012368140742182732,-0.004800000227987766,-0.004641823936253786,8,8,3,3,true,true,true,0.4452186983523413,0.09787158269800056,3.6467939766308897,0.0,9.317657470703125,9.317657470703125,0.004399999976158142,0.005326874554157257,0.0010240747360512614,1000-1500,<15deg,4.507149278356446,7.554158340161543,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,0,1,x_bin_wrong,0.4357142857142857,1006.0,1004.0,2.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,0.0,0.0008818163187243044,0.004800000227987766,0.004952946677803993,12,12,9,9,true,true,true,0.2741897677319573,0.0946356179390613,2.3204955182769074,0.0,-19.722244262695312,19.722244262695312,0.004800000227987766,0.004432957153767347,0.0008682053885422647,1000-1500,<15deg,4.507149278356446,7.554158340161543,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,0,2,x_bin_wrong,0.4357142857142857,1006.0,1004.0,2.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rotated_rect|rotated_rect,0.013799999840557575,0.01680891029536724,-0.004800000227987766,-0.004593474790453911,16,17,3,3,false,true,false,-0.06441688454570857,0.12778761733034888,7.554158340161543,0.0,-8.459918975830078,8.459915161132812,0.005200000014156103,0.005175779573619366,5.639026130666025e-05,1000-1500,<15deg,4.507149278356446,7.554158340161543,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,3,0,x_bin_wrong,0.49772036474164133,993.0,978.0,15.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch,-0.012600000016391277,-0.013974263332784176,-0.004900000058114529,-0.004640223458409309,8,8,3,3,true,true,true,-0.4273100094920399,0.1607367746603513,3.652332120191041,0.0,3.9036293029785156,3.90362548828125,0.004800000227987766,0.004970464389771223,0.0002974123926833272,500-1000,<15deg,3.727690195876432,5.029975934212418,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,3,1,x_bin_wrong,0.49772036474164133,993.0,978.0,15.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch,0.0012000000569969416,0.00021186443336773664,0.004699999932199717,0.004793041385710239,12,12,9,9,true,true,true,-0.3072484273397434,0.05756940064641236,2.5007625332258354,0.0,0.03426980972290039,0.034271240234375,0.004000000189989805,0.004806012846529484,0.0008091411436907947,500-1000,<15deg,3.727690195876432,5.029975934212418,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,3,2,x_bin_wrong,0.49772036474164133,993.0,978.0,15.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch,0.014999999664723873,0.012994857504963875,-0.004900000058114529,-0.0047686719335615635,17,16,3,3,false,true,false,0.376526095763899,0.0812592788834336,5.029975934212418,0.0,0.8368608951568604,0.8368682861328125,0.005200000014156103,0.0051529076881706715,0.0002601260202936828,500-1000,<15deg,3.727690195876432,5.029975934212418,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,5,0,x_bin_wrong,0.41836141778036023,1191.0,1250.0,-59.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,-0.014999999664723873,-0.012484874576330185,-0.004699999932199717,-0.004167893435806036,7,8,3,3,false,true,false,-0.21795327534748016,0.3292409020026975,6.788209312465408,0.0,0.9621410369873047,0.9621429443359375,0.00559999980032444,0.006500762887299061,0.0011167716002091765,1000-1500,<15deg,5.166165747085583,6.788209312465408,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,5,1,x_bin_wrong,0.41836141778036023,1191.0,1250.0,-59.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,-0.0012000000569969416,0.0004824108036700636,0.004900000058114529,0.0052709514275193214,12,12,9,9,true,true,true,0.5231246386813938,0.2295261649495251,4.570105630232897,0.0,-2.6953301429748535,2.6953277587890625,0.004399999976158142,0.004653641488403082,0.0006707304855808616,1000-1500,<15deg,5.166165747085583,6.788209312465408,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,5,2,x_bin_wrong,0.41836141778036023,1191.0,1250.0,-59.000000,rotated_rect,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.012600000016391277,0.014105396345257759,-0.004699999932199717,-0.004343245178461075,16,16,3,3,true,true,true,0.46808418146941844,0.22074200880975295,4.140182298558443,-10.0,-7.5745391845703125,2.4254608154296875,0.005200000014156103,0.005184441339224577,0.0017594144446775317,1000-1500,<15deg,5.166165747085583,6.788209312465408,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,7,0,x_bin_wrong,0.5077755240027045,1132.0,1098.0,34.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,-0.009700000286102295,-0.01223397720605135,-0.00279999990016222,-0.0028615337796509266,9,8,4,4,false,true,false,0.21209153384221435,-0.038074088784659406,6.3106228524539,0.0,0.5214686393737793,0.5214691162109375,0.005200000014156103,0.005074321758002043,0.000414707901654765,1000-1500,<15deg,3.5932642004219857,6.3106228524539,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,7,1,x_bin_wrong,0.5077755240027045,1132.0,1098.0,34.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.0007999999797903001,-0.00015256949700415134,0.004699999932199717,0.004790837410837412,12,12,9,9,true,true,true,-0.29618957831112774,0.05620569116336904,2.4118022608069767,0.0,16.45953941345215,16.45953369140625,0.005200000014156103,0.004878389183431864,0.0010013589635491371,1000-1500,<15deg,3.5932642004219857,6.3106228524539,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,7,2,x_bin_wrong,0.5077755240027045,1132.0,1098.0,34.000000,rotated_rect,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,0.011300000362098217,0.010503892786800861,-0.00279999990016222,-0.002912679919973016,15,15,4,4,true,true,true,-0.24753970472696507,-0.0697207638163104,2.0573674880050814,-10.0,-7.807728290557861,2.1922760009765625,0.005200000014156103,0.005215057637542486,0.0011997632682323456,1000-1500,<15deg,3.5932642004219857,6.3106228524539,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,8,0,x_bin_wrong,0.5109140518417462,1003.0,1212.0,-209.000000,rectangular_notch,rectangular_notch,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,-0.014600000344216824,-0.012651143595576286,-0.004999999888241291,-0.004441591911017895,7,8,3,3,false,true,false,-0.3940273411750376,0.34551494362983726,5.580442646327893,0.0,13.01902961730957,13.019027709960938,0.004000000189989805,0.00572717422619462,0.002070217626169324,1000-1500,<15deg,4.045634443235243,5.580442646327893,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
current_candidate_reference,val,8,1,x_bin_wrong,0.5109140518417462,1003.0,1212.0,-209.000000,rectangular_notch,rotated_rect,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rotated_rect|rotated_rect,-0.0007999999797903001,1.700245775282383e-07,0.004600000102072954,0.004949918482452631,12,12,9,9,true,true,true,0.24880286629429907,0.21651200269934545,2.6385488567970414,0.0,-20.7397518157959,20.73974609375,0.00559999980032444,0.004279158543795347,0.001531759975478053,1000-1500,<15deg,4.045634443235243,5.580442646327893,0.000000,0.000000,0.000000,0.000000,0,0,0.000000
