sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
0,1.1822770833969116,0.8925397396087646,248217.953125,264.1570129394531,57,6,0.10526315867900848,-1.0387810468673706,6.608187675476074,-2.8947370052337646,4.259259223937988,1.0,1.0,0.0,three,5.0
1,1.391817569732666,0.6450334191322327,173816.9375,186.517578125,47,12,0.25531914830207825,-0.35274356603622437,6.832151412963867,0.7894737124443054,6.111110687255859,1.0,1.0,0.0,three,5.0
2,1.3432800769805908,0.8652826547622681,276927.0,300.8988037109375,64,8,0.125,-1.6036182641983032,6.94444465637207,-5.526315689086914,6.111110687255859,1.0,1.0,0.0,three,5.0
3,1.1869100332260132,0.8797444701194763,235899.125,265.620361328125,56,6,0.1071428582072258,0.08458644896745682,6.964285850524902,-2.6315791606903076,7.037036895751953,1.0,1.0,0.0,three,5.0
4,0.9837672114372253,0.9187372922897339,327406.6875,375.074951171875,73,8,0.10958904027938843,-0.5082912445068359,6.544900894165039,5.1315789222717285,6.527777671813965,1.0,1.0,0.0,three,5.0
5,1.139847755432129,0.9289547204971313,291693.90625,315.666748046875,65,6,0.0923076942563057,-1.6396759748458862,6.735042572021484,-6.315789699554443,6.666666507720947,1.0,1.0,0.0,three,5.0
6,0.611614465713501,1.0928955078125,472606.71875,537.1161499023438,103,11,0.08571428805589676,-0.4368932545185089,6.785329341888428,8.110047340393066,5.454545497894287,1.0,1.0,0.0,three,5.0
7,1.075925350189209,0.9103403687477112,307021.90625,344.6558532714844,69,8,0.11594203114509583,-1.5675057172775269,6.6183576583862305,3.75,6.25,1.0,1.0,0.0,three,5.0
8,1.2567012310028076,0.9863948822021484,302137.53125,324.40838623046875,65,4,0.0615384615957737,-1.2510120868682861,6.632478713989258,3.9473683834075928,5.0,1.0,1.0,0.0,three,5.0
9,1.465075135231018,0.7284155488014221,255340.8125,289.4380187988281,65,14,0.2153846174478531,0.012145687825977802,6.410256862640381,3.9473683834075928,3.8888888359069824,1.0,1.0,0.0,three,5.0
10,1.3402891159057617,0.8202739357948303,274111.375,311.7852783203125,64,10,0.15625,-0.41940784454345703,5.989583969116211,-5.052631855010986,3.555555820465088,1.0,1.0,0.0,three,5.0
11,1.2568857669830322,0.6434400677680969,200925.9375,236.05177307128906,54,14,0.25925925374031067,-1.754386067390442,6.851851940155029,-4.398496150970459,6.666666507720947,1.0,1.0,0.0,three,5.0
12,1.2554872035980225,0.95443195104599,268411.4375,281.53582763671875,58,4,0.06896551698446274,4.11066514161007e-09,6.704981327056885,0.0,5.0,1.0,1.0,0.0,three,5.0
13,1.3636358976364136,0.9237808585166931,264871.8125,292.1389465332031,58,5,0.08620689809322357,4.11066514161007e-09,6.704981327056885,-1.4210526943206787,6.888888359069824,1.0,1.0,0.0,three,5.0
14,1.3653953075408936,0.9138381481170654,261953.9375,301.3323974609375,60,6,0.10000000149011612,-0.21052630245685577,6.44444465637207,3.1578948497772217,3.333333730697632,1.0,1.0,0.0,three,5.0
15,1.1664568185806274,0.9134847521781921,264210.53125,277.2795715332031,60,6,0.10000000149011612,-0.2631579339504242,6.777778148651123,0.0,5.55555534362793,1.0,1.0,0.0,three,5.0
16,1.1230045557022095,1.034449577331543,340272.96875,379.6807861328125,73,5,0.06849315017461777,-0.44340306520462036,6.6514458656311035,5.842104911804199,6.444444179534912,1.0,1.0,0.0,three,5.0
17,1.1039291620254517,0.7210965752601624,249081.046875,289.4496154785156,64,15,0.234375,-0.4194079041481018,6.388889312744141,-3.3157894611358643,4.370369911193848,1.0,1.0,0.0,three,5.0
18,1.0451873540878296,1.0954878330230713,381887.5625,410.8028869628906,80,4,0.03703703731298447,0.7302631139755249,6.75,7.894737243652344,6.111110687255859,1.0,1.0,0.0,three,5.0
19,1.355527400970459,0.9492048621177673,256904.15625,275.4127197265625,57,4,0.07017543911933899,-1.0387811660766602,6.7251458168029785,1.5789474248886108,3.8888888359069824,1.0,1.0,0.0,three,5.0
