sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
657,per_sample_zscore,concat,mlp,none,1.0,7,7,203.20159912109375,2.3064329624176025
658,per_sample_zscore,concat,mlp,none,1.0,6,6,45.60407257080078,1.0568294525146484
659,per_sample_zscore,concat,mlp,none,1.0,11,11,95.85816192626953,1.3045921325683594
660,per_sample_zscore,concat,mlp,none,1.0,6,6,320.2618408203125,3.110225200653076
661,per_sample_zscore,concat,mlp,none,1.0,10,10,916.0502319335938,7.124645233154297
662,per_sample_zscore,concat,mlp,none,1.0,6,6,57.20363235473633,1.114317774772644
663,per_sample_zscore,concat,mlp,none,1.0,4,4,17.7725772857666,0.5524422526359558
664,per_sample_zscore,concat,mlp,none,1.0,9,9,150.60205078125,1.9515032768249512
665,per_sample_zscore,concat,mlp,none,1.0,6,6,119.6171875,1.6040129661560059
666,per_sample_zscore,concat,mlp,none,1.0,6,6,124.08032989501953,1.3661319017410278
667,per_sample_zscore,concat,mlp,none,1.0,10,10,340.72296142578125,3.670147657394409
668,per_sample_zscore,concat,mlp,none,1.0,13,13,662.8001708984375,5.9912872314453125
669,per_sample_zscore,concat,mlp,none,1.0,12,12,273.49774169921875,2.772045612335205
670,per_sample_zscore,concat,mlp,none,1.0,16,16,304.2261657714844,3.4316961765289307
671,per_sample_zscore,concat,mlp,none,1.0,5,5,55.25227737426758,1.0680947303771973
672,per_sample_zscore,concat,mlp,none,0.6,7,9,20540.3203125,23.81028175354004
673,per_sample_zscore,concat,mlp,none,1.0,9,9,143.01231384277344,1.747115135192871
674,per_sample_zscore,concat,mlp,none,1.0,7,7,1048.9918212890625,6.82330322265625
675,per_sample_zscore,concat,mlp,none,1.0,6,6,0.09880725294351578,0.04655278101563454
676,per_sample_zscore,concat,mlp,none,1.0,8,8,219.3623809814453,2.6879892349243164
677,per_sample_zscore,concat,mlp,none,1.0,11,11,486.7164306640625,3.8374862670898438
678,per_sample_zscore,concat,mlp,none,1.0,6,6,56.09421157836914,0.6376902461051941
679,per_sample_zscore,concat,mlp,none,1.0,6,6,523.0851440429688,4.308241367340088
680,per_sample_zscore,concat,mlp,none,1.0,5,5,113.0487289428711,1.2835938930511475
681,per_sample_zscore,concat,mlp,none,0.5,1,2,5023.798828125,5.738178730010986
682,per_sample_zscore,concat,mlp,none,1.0,5,5,124.4696044921875,1.7072821855545044
683,per_sample_zscore,concat,mlp,none,1.0,6,6,61.11745834350586,1.1406278610229492
684,per_sample_zscore,concat,mlp,none,0.0,0,6,29940.15234375,29.99588394165039
685,per_sample_zscore,concat,mlp,none,1.0,4,4,49.84914016723633,0.9355369210243225
686,per_sample_zscore,concat,mlp,none,0.8,4,5,4989.205078125,5.071317195892334
687,per_sample_zscore,concat,mlp,none,0.875,8,7,5487.47509765625,8.827160835266113
688,per_sample_zscore,concat,mlp,none,1.0,5,5,631.4868774414062,4.758664608001709
689,per_sample_zscore,concat,mlp,none,1.0,8,8,146.21336364746094,1.449833631515503
690,per_sample_zscore,concat,mlp,none,1.0,5,5,107.86146545410156,1.4101921319961548
691,per_sample_zscore,concat,mlp,none,1.0,6,6,65.12905883789062,1.2248623371124268
692,per_sample_zscore,concat,mlp,none,1.0,9,9,102.00320434570312,1.673055648803711
693,per_sample_zscore,concat,mlp,none,1.0,15,15,1590.4058837890625,10.056925773620605
694,per_sample_zscore,concat,mlp,none,1.0,10,10,110.11349487304688,1.9899625778198242
695,per_sample_zscore,concat,mlp,none,0.0,0,2,9980.0283203125,10.00089168548584
696,per_sample_zscore,concat,mlp,none,1.0,6,6,12.361862182617188,0.4089598059654236
