runner config | sample=2 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=2 | outer=1/30 | loss_phi=2.289385e+00 | loss_mu=1.553228e+00 | mu_mse=1.554881e+05 | mu_mae=3.899501e+02 | defect_area_pred=0 | defect_area_label=21 | defect_iou=0.000000e+00
sample=2 | outer=2/30 | loss_phi=2.272091e+00 | loss_mu=1.047779e+00 | mu_mse=1.310970e+05 | mu_mae=3.555644e+02 | defect_area_pred=1 | defect_area_label=21 | defect_iou=0.000000e+00
sample=2 | outer=3/30 | loss_phi=2.268965e+00 | loss_mu=9.187158e-01 | mu_mse=1.048561e+05 | mu_mae=3.124539e+02 | defect_area_pred=35 | defect_area_label=21 | defect_iou=1.666667e-01
sample=2 | outer=4/30 | loss_phi=2.267712e+00 | loss_mu=9.082617e-01 | mu_mse=9.234854e+04 | mu_mae=2.913215e+02 | defect_area_pred=39 | defect_area_label=21 | defect_iou=2.500000e-01
sample=2 | outer=5/30 | loss_phi=2.266521e+00 | loss_mu=9.540983e-01 | mu_mse=9.195103e+04 | mu_mae=2.905807e+02 | defect_area_pred=39 | defect_area_label=21 | defect_iou=2.765957e-01
sample=2 | outer=6/30 | loss_phi=2.265064e+00 | loss_mu=1.051034e+00 | mu_mse=8.954531e+04 | mu_mae=2.833714e+02 | defect_area_pred=42 | defect_area_label=21 | defect_iou=2.857143e-01
sample=2 | outer=7/30 | loss_phi=2.263537e+00 | loss_mu=1.216144e+00 | mu_mse=9.309936e+04 | mu_mae=2.875934e+02 | defect_area_pred=41 | defect_area_label=21 | defect_iou=2.916667e-01
sample=2 | outer=8/30 | loss_phi=2.261313e+00 | loss_mu=1.473709e+00 | mu_mse=1.026121e+05 | mu_mae=3.028460e+02 | defect_area_pred=42 | defect_area_label=21 | defect_iou=3.125000e-01
sample=2 | outer=9/30 | loss_phi=2.257671e+00 | loss_mu=1.878460e+00 | mu_mse=1.218791e+05 | mu_mae=3.323997e+02 | defect_area_pred=50 | defect_area_label=21 | defect_iou=3.148148e-01
sample=2 | outer=10/30 | loss_phi=2.250418e+00 | loss_mu=2.285488e+00 | mu_mse=1.391338e+05 | mu_mae=3.545488e+02 | defect_area_pred=96 | defect_area_label=21 | defect_iou=1.938775e-01
sample=2 | outer=11/30 | loss_phi=2.244218e+00 | loss_mu=2.709798e+00 | mu_mse=1.559916e+05 | mu_mae=3.726419e+02 | defect_area_pred=217 | defect_area_label=21 | defect_iou=8.675799e-02
sample=2 | outer=12/30 | loss_phi=2.238200e+00 | loss_mu=2.957065e+00 | mu_mse=1.761389e+05 | mu_mae=3.889364e+02 | defect_area_pred=249 | defect_area_label=21 | defect_iou=7.569721e-02
