sample_index,signal_normalization,conditioning_mode,encoder_type,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
108,per_sample_zscore,concat,cnn,1.0,8,8,1533.89453125,12.881309509277344
109,per_sample_zscore,concat,cnn,1.0,8,8,1376.06396484375,10.2000093460083
110,per_sample_zscore,concat,cnn,1.0,5,5,1250.63623046875,11.407914161682129
111,per_sample_zscore,concat,cnn,0.9285714285714286,14,13,7781.16943359375,20.051532745361328
112,per_sample_zscore,concat,cnn,1.0,7,7,2207.086669921875,16.137603759765625
113,per_sample_zscore,concat,cnn,1.0,9,9,1279.7276611328125,10.925114631652832
114,per_sample_zscore,concat,cnn,1.0,9,9,569.5023803710938,7.622392654418945
115,per_sample_zscore,concat,cnn,1.0,4,4,426.24639892578125,7.393394947052002
116,per_sample_zscore,concat,cnn,1.0,8,8,900.502197265625,8.33188247680664
117,per_sample_zscore,concat,cnn,1.0,2,2,503.89324951171875,7.369029521942139
118,per_sample_zscore,concat,cnn,0.7142857142857143,5,7,10638.48046875,19.206525802612305
119,per_sample_zscore,concat,cnn,1.0,11,11,2376.894775390625,14.965446472167969
120,per_sample_zscore,concat,cnn,1.0,4,4,160.8528289794922,5.063938140869141
121,per_sample_zscore,concat,cnn,0.5,3,3,10403.4755859375,16.344602584838867
122,per_sample_zscore,concat,cnn,1.0,9,9,1585.2965087890625,11.289643287658691
123,per_sample_zscore,concat,cnn,1.0,9,9,587.3557739257812,7.9005208015441895
124,per_sample_zscore,concat,cnn,1.0,4,4,283.5455017089844,5.189865589141846
125,per_sample_zscore,concat,cnn,1.0,3,3,332.35504150390625,5.069138050079346
126,per_sample_zscore,concat,cnn,1.0,6,6,1128.41015625,8.829351425170898
127,per_sample_zscore,concat,cnn,1.0,12,12,1035.952392578125,10.484691619873047
128,per_sample_zscore,concat,cnn,1.0,9,9,2798.951904296875,15.404875755310059
129,per_sample_zscore,concat,cnn,1.0,5,5,320.53814697265625,5.579758167266846
130,per_sample_zscore,concat,cnn,1.0,5,5,570.0856323242188,7.999609470367432
131,per_sample_zscore,concat,cnn,1.0,6,6,629.956298828125,9.414416313171387
132,per_sample_zscore,concat,cnn,1.0,12,12,5928.87060546875,22.06967544555664
133,per_sample_zscore,concat,cnn,1.0,11,11,1553.378173828125,11.538374900817871
134,per_sample_zscore,concat,cnn,1.0,6,6,644.7125244140625,8.081908226013184
135,per_sample_zscore,concat,cnn,1.0,5,5,3444.6220703125,19.439430236816406
136,per_sample_zscore,concat,cnn,0.0,0,5,25704.662109375,30.93851089477539
137,per_sample_zscore,concat,cnn,1.0,9,9,1279.22314453125,10.923592567443848
138,per_sample_zscore,concat,cnn,0.8,4,5,5809.361328125,15.14255142211914
139,per_sample_zscore,concat,cnn,1.0,3,3,179.14035034179688,4.4338507652282715
140,per_sample_zscore,concat,cnn,1.0,11,11,3525.14404296875,15.740309715270996
141,per_sample_zscore,concat,cnn,1.0,18,18,3777.819580078125,17.867229461669922
142,per_sample_zscore,concat,cnn,0.9230769230769231,12,13,7861.865234375,27.834125518798828
143,per_sample_zscore,concat,cnn,1.0,4,4,398.89996337890625,6.171384334564209
144,per_sample_zscore,concat,cnn,1.0,12,12,979.0592041015625,9.594791412353516
145,per_sample_zscore,concat,cnn,1.0,4,4,141.57241821289062,5.5251569747924805
146,per_sample_zscore,concat,cnn,1.0,14,14,5094.9345703125,24.569477081298828
147,per_sample_zscore,concat,cnn,0.6666666666666666,4,6,10613.1123046875,21.955827713012695
148,per_sample_zscore,concat,cnn,1.0,6,6,1014.9254150390625,9.928390502929688
149,per_sample_zscore,concat,cnn,1.0,15,15,6521.00048828125,25.888246536254883
150,per_sample_zscore,concat,cnn,1.0,6,6,1133.334716796875,8.261317253112793
151,per_sample_zscore,concat,cnn,0.8571428571428571,7,6,8220.19140625,29.565473556518555
152,per_sample_zscore,concat,cnn,1.0,10,10,3054.28662109375,15.305900573730469
153,per_sample_zscore,concat,cnn,1.0,10,10,1664.587646484375,10.940143585205078
154,per_sample_zscore,concat,cnn,0.9333333333333333,14,15,8997.287109375,26.011808395385742
155,per_sample_zscore,concat,cnn,1.0,4,4,3816.056640625,18.598392486572266
156,per_sample_zscore,concat,cnn,1.0,11,11,1705.132080078125,11.626595497131348
157,per_sample_zscore,concat,cnn,1.0,6,6,321.4248352050781,5.157536029815674
158,per_sample_zscore,concat,cnn,1.0,6,6,678.3648681640625,7.473723888397217
159,per_sample_zscore,concat,cnn,1.0,8,8,1360.55615234375,9.655774116516113
160,per_sample_zscore,concat,cnn,1.0,3,3,284.0692443847656,4.733366012573242
161,per_sample_zscore,concat,cnn,1.0,2,2,133.94264221191406,4.687613487243652
162,per_sample_zscore,concat,cnn,1.0,4,4,256.6000671386719,4.483836650848389
163,per_sample_zscore,concat,cnn,0.8333333333333334,5,6,6077.28759765625,15.695714950561523
164,per_sample_zscore,concat,cnn,1.0,5,5,692.6626586914062,6.777539253234863
165,per_sample_zscore,concat,cnn,1.0,7,7,909.470458984375,8.467862129211426
166,per_sample_zscore,concat,cnn,1.0,7,7,966.4161987304688,9.958632469177246
167,per_sample_zscore,concat,cnn,1.0,17,17,1411.8426513671875,14.162779808044434
168,per_sample_zscore,concat,cnn,1.0,11,11,1428.1767578125,11.438480377197266
169,per_sample_zscore,concat,cnn,1.0,8,8,597.4700927734375,7.237077713012695
170,per_sample_zscore,concat,cnn,1.0,12,12,1802.563232421875,12.383687973022461
171,per_sample_zscore,concat,cnn,1.0,5,5,647.2108764648438,7.524950981140137
172,per_sample_zscore,concat,cnn,0.8571428571428571,6,7,10684.6259765625,46.06816482543945
173,per_sample_zscore,concat,cnn,1.0,6,6,985.2960205078125,9.080557823181152
174,per_sample_zscore,concat,cnn,1.0,4,4,683.0214233398438,8.926004409790039
175,per_sample_zscore,concat,cnn,0.9166666666666666,12,11,10030.1171875,25.9676456451416
176,per_sample_zscore,concat,cnn,1.0,6,6,367.36944580078125,6.2960205078125
177,per_sample_zscore,concat,cnn,1.0,4,4,603.1310424804688,6.185547351837158
178,per_sample_zscore,concat,cnn,1.0,4,4,1700.2574462890625,10.949138641357422
179,per_sample_zscore,concat,cnn,1.0,6,6,515.5864868164062,7.756915092468262
180,per_sample_zscore,concat,cnn,1.0,6,6,709.8847045898438,6.686885356903076
181,per_sample_zscore,concat,cnn,1.0,12,12,3720.186279296875,20.752649307250977
182,per_sample_zscore,concat,cnn,0.8333333333333334,5,6,4816.30908203125,10.20278549194336
183,per_sample_zscore,concat,cnn,1.0,3,3,638.0381469726562,9.280614852905273
184,per_sample_zscore,concat,cnn,1.0,13,13,1772.2828369140625,13.572232246398926
185,per_sample_zscore,concat,cnn,1.0,6,6,592.4998168945312,6.779654502868652
186,per_sample_zscore,concat,cnn,1.0,4,4,399.755615234375,7.5280375480651855
187,per_sample_zscore,concat,cnn,1.0,6,6,874.3167724609375,10.200746536254883
188,per_sample_zscore,concat,cnn,1.0,3,3,413.9888610839844,5.398050308227539
189,per_sample_zscore,concat,cnn,1.0,3,3,380.05987548828125,5.981168270111084
190,per_sample_zscore,concat,cnn,1.0,4,4,1591.6468505859375,11.251070976257324
191,per_sample_zscore,concat,cnn,1.0,5,5,367.51055908203125,5.936768054962158
192,per_sample_zscore,concat,cnn,0.8571428571428571,6,7,7231.9716796875,17.223777770996094
193,per_sample_zscore,concat,cnn,1.0,6,6,457.2026672363281,7.062194347381592
194,per_sample_zscore,concat,cnn,1.0,7,7,950.5023193359375,7.6056013107299805
195,per_sample_zscore,concat,cnn,1.0,14,14,1513.1534423828125,12.163756370544434
196,per_sample_zscore,concat,cnn,1.0,4,4,2172.038330078125,17.283300399780273
197,per_sample_zscore,concat,cnn,1.0,10,10,4976.99609375,21.226675033569336
198,per_sample_zscore,concat,cnn,1.0,3,3,3193.75537109375,22.99028778076172
199,per_sample_zscore,concat,cnn,1.0,9,9,429.0600280761719,6.837064743041992
200,per_sample_zscore,concat,cnn,1.0,6,6,496.1131286621094,6.427200794219971
201,per_sample_zscore,concat,cnn,1.0,4,4,152.95973205566406,3.7141001224517822
202,per_sample_zscore,concat,cnn,1.0,2,2,115.93968963623047,2.9880564212799072
203,per_sample_zscore,concat,cnn,1.0,3,3,261.1047668457031,5.383116245269775
204,per_sample_zscore,concat,cnn,1.0,15,15,3455.4541015625,17.50652313232422
205,per_sample_zscore,concat,cnn,1.0,10,10,2480.22021484375,14.369536399841309
206,per_sample_zscore,concat,cnn,1.0,6,6,1540.73046875,12.002492904663086
207,per_sample_zscore,concat,cnn,1.0,6,6,3911.349365234375,24.051593780517578
208,per_sample_zscore,concat,cnn,0.75,7,7,10238.6640625,16.553482055664062
209,per_sample_zscore,concat,cnn,0.7142857142857143,5,7,11310.083984375,23.774316787719727
210,per_sample_zscore,concat,cnn,1.0,3,3,359.66644287109375,6.626338958740234
211,per_sample_zscore,concat,cnn,1.0,9,9,912.270751953125,7.973959922790527
212,per_sample_zscore,concat,cnn,1.0,6,6,509.7358703613281,8.285201072692871
213,per_sample_zscore,concat,cnn,1.0,4,4,586.4085693359375,6.035755157470703
214,per_sample_zscore,concat,cnn,1.0,6,6,1022.1512451171875,10.021875381469727
215,per_sample_zscore,concat,cnn,0.0,0,4,19911.390625,22.48522186279297
216,per_sample_zscore,concat,cnn,1.0,10,10,1792.341552734375,12.439722061157227
217,per_sample_zscore,concat,cnn,1.0,11,11,3891.40283203125,20.331205368041992
218,per_sample_zscore,concat,cnn,1.0,4,4,317.1834411621094,5.288931846618652
219,per_sample_zscore,concat,cnn,0.8888888888888888,8,9,6290.66015625,22.764795303344727
220,per_sample_zscore,concat,cnn,1.0,6,6,873.1766357421875,8.13047981262207
221,per_sample_zscore,concat,cnn,1.0,4,4,293.9006652832031,4.425668716430664
222,per_sample_zscore,concat,cnn,1.0,5,5,822.0718994140625,7.6810712814331055
223,per_sample_zscore,concat,cnn,1.0,7,7,1134.0390625,8.717771530151367
224,per_sample_zscore,concat,cnn,1.0,12,12,1275.678955078125,11.240682601928711
225,per_sample_zscore,concat,cnn,1.0,12,12,1416.8287353515625,11.912732124328613
226,per_sample_zscore,concat,cnn,1.0,12,12,2920.776611328125,14.470293045043945
227,per_sample_zscore,concat,cnn,1.0,5,5,1025.3564453125,10.058287620544434
228,per_sample_zscore,concat,cnn,1.0,7,7,1336.1409912109375,10.921348571777344
229,per_sample_zscore,concat,cnn,1.0,9,9,655.1757202148438,8.957588195800781
230,per_sample_zscore,concat,cnn,1.0,8,8,882.50830078125,9.749670028686523
231,per_sample_zscore,concat,cnn,1.0,6,6,790.0682983398438,7.455025672912598
232,per_sample_zscore,concat,cnn,1.0,8,8,1420.5799560546875,10.14044189453125
233,per_sample_zscore,concat,cnn,1.0,4,4,82.97254180908203,3.71352481842041
234,per_sample_zscore,concat,cnn,1.0,4,4,499.94610595703125,6.677457332611084
235,per_sample_zscore,concat,cnn,0.75,10,11,17171.974609375,30.576427459716797
236,per_sample_zscore,concat,cnn,1.0,6,6,413.5449523925781,6.948875904083252
237,per_sample_zscore,concat,cnn,1.0,7,7,3981.190673828125,25.37232208251953
238,per_sample_zscore,concat,cnn,1.0,4,4,180.14329528808594,4.955265998840332
239,per_sample_zscore,concat,cnn,1.0,8,8,1598.59423828125,10.778617858886719
240,per_sample_zscore,concat,cnn,1.0,6,6,209.02740478515625,5.141293525695801
241,per_sample_zscore,concat,cnn,1.0,6,6,462.70440673828125,6.5258469581604
242,per_sample_zscore,concat,cnn,0.0,0,3,14339.5751953125,39.215675354003906
243,per_sample_zscore,concat,cnn,0.75,3,4,5254.03369140625,11.431922912597656
244,per_sample_zscore,concat,cnn,1.0,6,6,172.19898986816406,5.568666934967041
245,per_sample_zscore,concat,cnn,0.8,4,5,6234.77880859375,13.1420316696167
246,per_sample_zscore,concat,cnn,0.5714285714285714,5,6,15796.818359375,23.637392044067383
247,per_sample_zscore,concat,cnn,1.0,3,3,218.2153778076172,4.682493686676025
248,per_sample_zscore,concat,cnn,1.0,7,7,888.822509765625,9.006891250610352
249,per_sample_zscore,concat,cnn,1.0,7,7,3298.010009765625,13.873539924621582
250,per_sample_zscore,concat,cnn,0.9375,16,15,9214.3759765625,24.896047592163086
251,per_sample_zscore,concat,cnn,0.9,9,10,6792.43310546875,19.447948455810547
252,per_sample_zscore,concat,cnn,1.0,5,5,1287.246826171875,9.571185111999512
253,per_sample_zscore,concat,cnn,1.0,16,16,1136.8260498046875,10.420862197875977
254,per_sample_zscore,concat,cnn,0.9285714285714286,13,14,8552.0439453125,26.013507843017578
255,per_sample_zscore,concat,cnn,1.0,3,3,1984.694091796875,19.195329666137695
256,per_sample_zscore,concat,cnn,1.0,6,6,976.3576049804688,8.257584571838379
257,per_sample_zscore,concat,cnn,0.8,4,5,3385.234130859375,10.534104347229004
258,per_sample_zscore,concat,cnn,0.8,8,10,11695.52734375,23.242429733276367
259,per_sample_zscore,concat,cnn,0.8571428571428571,7,6,5743.322265625,14.023350715637207
260,per_sample_zscore,concat,cnn,1.0,7,7,711.992431640625,8.839982986450195
261,per_sample_zscore,concat,cnn,1.0,6,6,284.82244873046875,5.302915096282959
262,per_sample_zscore,concat,cnn,1.0,5,5,322.6167907714844,5.486813545227051
263,per_sample_zscore,concat,cnn,1.0,12,12,1585.7913818359375,12.191064834594727
264,per_sample_zscore,concat,cnn,1.0,4,4,4565.41015625,22.004579544067383
265,per_sample_zscore,concat,cnn,1.0,6,6,667.3546752929688,7.232526779174805
266,per_sample_zscore,concat,cnn,1.0,4,4,713.78759765625,7.587001800537109
267,per_sample_zscore,concat,cnn,1.0,8,8,1712.9083251953125,12.004105567932129
268,per_sample_zscore,concat,cnn,1.0,4,4,610.0486450195312,7.57900857925415
269,per_sample_zscore,concat,cnn,1.0,4,4,1858.1595458984375,16.311193466186523
270,per_sample_zscore,concat,cnn,0.75,3,4,5452.11328125,12.742005348205566
271,per_sample_zscore,concat,cnn,1.0,6,6,636.926513671875,7.99388313293457
272,per_sample_zscore,concat,cnn,1.0,12,12,1172.7933349609375,10.519614219665527
273,per_sample_zscore,concat,cnn,0.6,3,5,11021.9970703125,20.989177703857422
274,per_sample_zscore,concat,cnn,1.0,4,4,182.2229461669922,3.798886299133301
275,per_sample_zscore,concat,cnn,1.0,9,9,754.821044921875,8.042064666748047
276,per_sample_zscore,concat,cnn,0.875,7,8,5543.53759765625,13.539902687072754
277,per_sample_zscore,concat,cnn,1.0,4,4,249.30780029296875,5.314864635467529
278,per_sample_zscore,concat,cnn,1.0,9,9,891.0731201171875,8.788476943969727
279,per_sample_zscore,concat,cnn,1.0,4,4,293.9869689941406,5.674266338348389
280,per_sample_zscore,concat,cnn,1.0,4,4,742.494140625,8.628851890563965
281,per_sample_zscore,concat,cnn,1.0,5,5,1069.6497802734375,10.436902046203613
282,per_sample_zscore,concat,cnn,0.8888888888888888,9,8,5848.3212890625,13.551692962646484
283,per_sample_zscore,concat,cnn,1.0,9,9,424.8072204589844,6.402103424072266
284,per_sample_zscore,concat,cnn,1.0,14,14,3057.100830078125,16.26706314086914
285,per_sample_zscore,concat,cnn,1.0,4,4,511.2250671386719,7.317819595336914
286,per_sample_zscore,concat,cnn,0.0,0,6,32212.935546875,46.82600021362305
287,per_sample_zscore,concat,cnn,1.0,6,6,1357.2762451171875,10.210827827453613
288,per_sample_zscore,concat,cnn,1.0,4,4,715.15673828125,7.740588188171387
289,per_sample_zscore,concat,cnn,1.0,9,9,721.4218139648438,7.577402114868164
290,per_sample_zscore,concat,cnn,1.0,15,15,1527.8028564453125,11.613186836242676
291,per_sample_zscore,concat,cnn,1.0,3,3,769.9835815429688,9.253547668457031
292,per_sample_zscore,concat,cnn,1.0,2,2,194.08139038085938,4.097826957702637
293,per_sample_zscore,concat,cnn,1.0,6,6,1038.3050537109375,9.121203422546387
294,per_sample_zscore,concat,cnn,1.0,3,3,342.5177001953125,5.958074569702148
295,per_sample_zscore,concat,cnn,0.875,7,8,9281.0009765625,25.252403259277344
296,per_sample_zscore,concat,cnn,1.0,7,7,645.9003295898438,8.000341415405273
297,per_sample_zscore,concat,cnn,1.0,5,5,459.08563232421875,5.9848737716674805
298,per_sample_zscore,concat,cnn,1.0,7,7,2076.746826171875,17.02681541442871
299,per_sample_zscore,concat,cnn,0.0,0,5,34923.84765625,74.62242126464844
300,per_sample_zscore,concat,cnn,1.0,9,9,6887.07421875,32.79251480102539
301,per_sample_zscore,concat,cnn,1.0,4,4,271.3233947753906,4.716307163238525
302,per_sample_zscore,concat,cnn,1.0,6,6,1069.226806640625,11.30361557006836
303,per_sample_zscore,concat,cnn,1.0,5,5,664.6182861328125,6.978744983673096
304,per_sample_zscore,concat,cnn,0.0,0,2,11040.1201171875,20.30559730529785
305,per_sample_zscore,concat,cnn,1.0,7,7,719.19580078125,7.977156162261963
306,per_sample_zscore,concat,cnn,1.0,4,4,5329.583984375,26.3137264251709
307,per_sample_zscore,concat,cnn,1.0,6,6,455.3946533203125,5.920201301574707
308,per_sample_zscore,concat,cnn,1.0,6,6,232.48313903808594,4.766595840454102
309,per_sample_zscore,concat,cnn,1.0,5,5,719.8990478515625,7.0058512687683105
310,per_sample_zscore,concat,cnn,0.75,10,11,14381.6298828125,24.009931564331055
311,per_sample_zscore,concat,cnn,1.0,5,5,1643.0098876953125,11.419774055480957
312,per_sample_zscore,concat,cnn,1.0,8,8,1375.674560546875,12.360429763793945
313,per_sample_zscore,concat,cnn,1.0,11,11,1120.731201171875,9.953577995300293
314,per_sample_zscore,concat,cnn,0.8888888888888888,9,8,5863.171875,15.32296371459961
315,per_sample_zscore,concat,cnn,1.0,4,4,582.6502685546875,7.695297718048096
316,per_sample_zscore,concat,cnn,1.0,10,10,1634.174072265625,12.709421157836914
317,per_sample_zscore,concat,cnn,1.0,8,8,1985.0234375,13.044498443603516
318,per_sample_zscore,concat,cnn,1.0,13,13,3659.9755859375,17.18077278137207
319,per_sample_zscore,concat,cnn,1.0,11,11,3986.676025390625,20.442258834838867
320,per_sample_zscore,concat,cnn,0.9285714285714286,13,14,6723.3486328125,18.928180694580078
321,per_sample_zscore,concat,cnn,1.0,6,6,561.7940063476562,8.174151420593262
322,per_sample_zscore,concat,cnn,1.0,4,4,186.43960571289062,4.347015857696533
323,per_sample_zscore,concat,cnn,1.0,10,10,1697.6904296875,12.722620010375977
324,per_sample_zscore,concat,cnn,1.0,6,6,252.87884521484375,5.201085090637207
325,per_sample_zscore,concat,cnn,1.0,13,13,3041.558837890625,16.175722122192383
326,per_sample_zscore,concat,cnn,1.0,4,4,897.10107421875,9.998779296875
327,per_sample_zscore,concat,cnn,1.0,4,4,465.7262878417969,7.599079608917236
