runner config | sample=4 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=4 | outer=1/30 | loss_phi=2.228582e+00 | loss_mu=1.843025e+00 | mu_mse=1.394107e+05 | mu_mae=3.664958e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=2/30 | loss_phi=2.211784e+00 | loss_mu=1.326704e+00 | mu_mse=1.131240e+05 | mu_mae=3.305177e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=3/30 | loss_phi=2.208858e+00 | loss_mu=1.234899e+00 | mu_mse=1.070270e+05 | mu_mae=3.215838e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=4/30 | loss_phi=2.207263e+00 | loss_mu=1.237233e+00 | mu_mse=9.689270e+04 | mu_mae=3.032037e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=5/30 | loss_phi=2.206095e+00 | loss_mu=1.288472e+00 | mu_mse=9.190946e+04 | mu_mae=2.933093e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=6/30 | loss_phi=2.204888e+00 | loss_mu=1.368352e+00 | mu_mse=9.215297e+04 | mu_mae=2.930099e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=7/30 | loss_phi=2.203394e+00 | loss_mu=1.494717e+00 | mu_mse=9.262314e+04 | mu_mae=2.924988e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=8/30 | loss_phi=2.201445e+00 | loss_mu=1.712346e+00 | mu_mse=9.283925e+04 | mu_mae=2.905139e+02 | defect_area_pred=8 | defect_area_label=12 | defect_iou=1.764706e-01
sample=4 | outer=9/30 | loss_phi=2.198491e+00 | loss_mu=2.077482e+00 | mu_mse=9.627295e+04 | mu_mae=2.944900e+02 | defect_area_pred=16 | defect_area_label=12 | defect_iou=2.727273e-01
sample=4 | outer=10/30 | loss_phi=2.193164e+00 | loss_mu=2.412548e+00 | mu_mse=9.883722e+04 | mu_mae=2.969576e+02 | defect_area_pred=22 | defect_area_label=12 | defect_iou=2.592593e-01
sample=4 | outer=11/30 | loss_phi=2.188524e+00 | loss_mu=2.665173e+00 | mu_mse=1.020248e+05 | mu_mae=3.003837e+02 | defect_area_pred=27 | defect_area_label=12 | defect_iou=3.000000e-01
sample=4 | outer=12/30 | loss_phi=2.184854e+00 | loss_mu=2.757977e+00 | mu_mse=1.034659e+05 | mu_mae=3.021742e+02 | defect_area_pred=27 | defect_area_label=12 | defect_iou=3.448276e-01
sample=4 | outer=13/30 | loss_phi=2.181452e+00 | loss_mu=2.709799e+00 | mu_mse=1.019888e+05 | mu_mae=2.989701e+02 | defect_area_pred=27 | defect_area_label=12 | defect_iou=3.448276e-01
