runner config | sample=8 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=8 | outer=1/20 | loss_phi=2.332806e+00 | loss_mu=1.703402e+00 | mu_mse=2.897369e+05 | mu_mae=5.263177e+02 | defect_area_pred=528 | defect_area_label=56 | defect_iou=1.060606e-01
sample=8 | outer=2/20 | loss_phi=2.306858e+00 | loss_mu=1.006226e+00 | mu_mse=2.427913e+05 | mu_mae=4.797511e+02 | defect_area_pred=288 | defect_area_label=56 | defect_iou=1.903114e-01
sample=8 | outer=3/20 | loss_phi=2.300465e+00 | loss_mu=8.206387e-01 | mu_mse=1.670575e+05 | mu_mae=3.960275e+02 | defect_area_pred=173 | defect_area_label=56 | defect_iou=2.378378e-01
sample=8 | outer=4/20 | loss_phi=2.298581e+00 | loss_mu=5.926077e-01 | mu_mse=1.234365e+05 | mu_mae=3.323972e+02 | defect_area_pred=107 | defect_area_label=56 | defect_iou=3.931624e-01
sample=8 | outer=5/20 | loss_phi=2.297459e+00 | loss_mu=5.182043e-01 | mu_mse=1.053197e+05 | mu_mae=2.973056e+02 | defect_area_pred=104 | defect_area_label=56 | defect_iou=4.159292e-01
sample=8 | outer=6/20 | loss_phi=2.296310e+00 | loss_mu=4.898553e-01 | mu_mse=9.482597e+04 | mu_mae=2.739614e+02 | defect_area_pred=97 | defect_area_label=56 | defect_iou=4.299065e-01
sample=8 | outer=7/20 | loss_phi=2.295242e+00 | loss_mu=4.898865e-01 | mu_mse=9.081042e+04 | mu_mae=2.625653e+02 | defect_area_pred=96 | defect_area_label=56 | defect_iou=4.339623e-01
sample=8 | outer=8/20 | loss_phi=2.294051e+00 | loss_mu=5.005339e-01 | mu_mse=9.228676e+04 | mu_mae=2.632479e+02 | defect_area_pred=97 | defect_area_label=56 | defect_iou=4.433962e-01
sample=8 | outer=9/20 | loss_phi=2.292633e+00 | loss_mu=5.238066e-01 | mu_mse=9.676703e+04 | mu_mae=2.697659e+02 | defect_area_pred=99 | defect_area_label=56 | defect_iou=4.485981e-01
sample=8 | outer=10/20 | loss_phi=2.291009e+00 | loss_mu=5.678359e-01 | mu_mse=1.004774e+05 | mu_mae=2.729605e+02 | defect_area_pred=102 | defect_area_label=56 | defect_iou=4.495413e-01
sample=8 | outer=11/20 | loss_phi=2.288958e+00 | loss_mu=6.299729e-01 | mu_mse=1.046343e+05 | mu_mae=2.763395e+02 | defect_area_pred=108 | defect_area_label=56 | defect_iou=4.513274e-01
sample=8 | outer=12/20 | loss_phi=2.286191e+00 | loss_mu=7.197301e-01 | mu_mse=1.118143e+05 | mu_mae=2.829940e+02 | defect_area_pred=118 | defect_area_label=56 | defect_iou=4.146341e-01
sample=8 | outer=13/20 | loss_phi=2.281583e+00 | loss_mu=8.332915e-01 | mu_mse=1.395942e+05 | mu_mae=3.050717e+02 | defect_area_pred=172 | defect_area_label=56 | defect_iou=2.954545e-01
sample=8 | outer=14/20 | loss_phi=2.268938e+00 | loss_mu=8.616478e-01 | mu_mse=2.903735e+05 | mu_mae=4.336047e+02 | defect_area_pred=314 | defect_area_label=56 | defect_iou=1.783440e-01
sample=8 | outer=15/20 | loss_phi=2.222304e+00 | loss_mu=9.341694e-01 | mu_mse=3.377068e+05 | mu_mae=4.594363e+02 | defect_area_pred=336 | defect_area_label=56 | defect_iou=1.666667e-01
sample=8 | outer=16/20 | loss_phi=2.157524e+00 | loss_mu=1.046633e+00 | mu_mse=3.906271e+05 | mu_mae=5.052143e+02 | defect_area_pred=380 | defect_area_label=56 | defect_iou=1.473684e-01
sample=8 | outer=17/20 | loss_phi=2.044156e+00 | loss_mu=9.638939e-01 | mu_mse=3.651726e+05 | mu_mae=4.695220e+02 | defect_area_pred=358 | defect_area_label=56 | defect_iou=1.564246e-01
sample=8 | outer=18/20 | loss_phi=1.951017e+00 | loss_mu=8.835978e-01 | mu_mse=3.372983e+05 | mu_mae=4.318176e+02 | defect_area_pred=333 | defect_area_label=56 | defect_iou=1.681682e-01
sample=8 | outer=19/20 | loss_phi=1.865988e+00 | loss_mu=8.192991e-01 | mu_mse=3.067361e+05 | mu_mae=3.931035e+02 | defect_area_pred=306 | defect_area_label=56 | defect_iou=1.715210e-01
sample=8 | outer=20/20 | loss_phi=1.829552e+00 | loss_mu=8.140565e-01 | mu_mse=2.875674e+05 | mu_mae=3.699794e+02 | defect_area_pred=285 | defect_area_label=56 | defect_iou=1.718213e-01
