runner config | sample=7 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=7 | outer=1/30 | loss_phi=2.857781e+00 | loss_mu=1.445841e+00 | mu_mse=1.782846e+05 | mu_mae=4.199673e+02 | defect_area_pred=0 | defect_area_label=96 | defect_iou=0.000000e+00
sample=7 | outer=2/30 | loss_phi=2.837366e+00 | loss_mu=9.801247e-01 | mu_mse=1.648834e+05 | mu_mae=4.027625e+02 | defect_area_pred=117 | defect_area_label=96 | defect_iou=2.898551e-02
sample=7 | outer=3/30 | loss_phi=2.832984e+00 | loss_mu=9.451473e-01 | mu_mse=1.525750e+05 | mu_mae=3.869355e+02 | defect_area_pred=121 | defect_area_label=96 | defect_iou=2.329545e-01
sample=7 | outer=4/30 | loss_phi=2.830584e+00 | loss_mu=9.769494e-01 | mu_mse=1.482112e+05 | mu_mae=3.809798e+02 | defect_area_pred=96 | defect_area_label=96 | defect_iou=3.812950e-01
sample=7 | outer=5/30 | loss_phi=2.828245e+00 | loss_mu=1.077913e+00 | mu_mse=1.383060e+05 | mu_mae=3.668520e+02 | defect_area_pred=106 | defect_area_label=96 | defect_iou=4.428571e-01
sample=7 | outer=6/30 | loss_phi=2.826130e+00 | loss_mu=1.297395e+00 | mu_mse=1.375306e+05 | mu_mae=3.659344e+02 | defect_area_pred=111 | defect_area_label=96 | defect_iou=4.785714e-01
sample=7 | outer=7/30 | loss_phi=2.823180e+00 | loss_mu=1.636094e+00 | mu_mse=1.419001e+05 | mu_mae=3.724760e+02 | defect_area_pred=119 | defect_area_label=96 | defect_iou=5.140845e-01
sample=7 | outer=8/30 | loss_phi=2.818722e+00 | loss_mu=2.062926e+00 | mu_mse=1.487991e+05 | mu_mae=3.813969e+02 | defect_area_pred=125 | defect_area_label=96 | defect_iou=5.136986e-01
sample=7 | outer=9/30 | loss_phi=2.811336e+00 | loss_mu=2.459748e+00 | mu_mse=1.498116e+05 | mu_mae=3.819919e+02 | defect_area_pred=145 | defect_area_label=96 | defect_iou=5.253165e-01
sample=7 | outer=10/30 | loss_phi=2.805673e+00 | loss_mu=2.858882e+00 | mu_mse=1.561768e+05 | mu_mae=3.892982e+02 | defect_area_pred=161 | defect_area_label=96 | defect_iou=5.117647e-01
sample=7 | outer=11/30 | loss_phi=2.799931e+00 | loss_mu=2.999318e+00 | mu_mse=1.583823e+05 | mu_mae=3.911534e+02 | defect_area_pred=268 | defect_area_label=96 | defect_iou=3.188406e-01
