sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
141,per_sample_zscore,concat,mlp,local_value,1.0,18,18,1473.985595703125,8.245929718017578
142,per_sample_zscore,concat,mlp,local_value,1.0,13,13,1217.016845703125,9.154590606689453
143,per_sample_zscore,concat,mlp,local_value,1.0,4,4,9.377058029174805,0.357634961605072
144,per_sample_zscore,concat,mlp,local_value,1.0,12,12,175.81857299804688,2.590062141418457
145,per_sample_zscore,concat,mlp,local_value,1.0,4,4,94.42288208007812,1.4819353818893433
146,per_sample_zscore,concat,mlp,local_value,1.0,14,14,223.17881774902344,2.995051860809326
147,per_sample_zscore,concat,mlp,local_value,1.0,6,6,1789.8248291015625,11.684877395629883
148,per_sample_zscore,concat,mlp,local_value,1.0,6,6,14.022186279296875,0.4994626045227051
149,per_sample_zscore,concat,mlp,local_value,1.0,15,15,1282.1383056640625,7.830824851989746
150,per_sample_zscore,concat,mlp,local_value,1.0,6,6,809.491455078125,5.372434139251709
151,per_sample_zscore,concat,mlp,local_value,0.0,0,6,29940.27734375,30.00723648071289
152,per_sample_zscore,concat,mlp,local_value,1.0,10,10,306.13958740234375,3.2400472164154053
153,per_sample_zscore,concat,mlp,local_value,1.0,10,10,91.43038177490234,1.6690338850021362
154,per_sample_zscore,concat,mlp,local_value,0.9333333333333333,14,15,5659.5400390625,10.073555946350098
155,per_sample_zscore,concat,mlp,local_value,0.0,0,4,19967.396484375,20.210948944091797
156,per_sample_zscore,concat,mlp,local_value,1.0,11,11,29.81646156311035,0.6756891012191772
157,per_sample_zscore,concat,mlp,local_value,1.0,6,6,4.909383296966553,0.21798232197761536
158,per_sample_zscore,concat,mlp,local_value,1.0,6,6,1.1135525703430176,0.13707172870635986
159,per_sample_zscore,concat,mlp,local_value,0.875,7,8,5096.6416015625,6.498451232910156
160,per_sample_zscore,concat,mlp,local_value,1.0,3,3,83.67628479003906,1.3430918455123901
161,per_sample_zscore,concat,mlp,local_value,1.0,2,2,4.8898138999938965,0.29984623193740845
162,per_sample_zscore,concat,mlp,local_value,1.0,4,4,81.07039642333984,1.4335906505584717
163,per_sample_zscore,concat,mlp,local_value,0.8333333333333334,5,6,5094.05810546875,6.867031574249268
164,per_sample_zscore,concat,mlp,local_value,1.0,5,5,206.5291290283203,2.477086067199707
165,per_sample_zscore,concat,mlp,local_value,1.0,7,7,26.939420700073242,0.7955577969551086
166,per_sample_zscore,concat,mlp,local_value,1.0,7,7,195.41525268554688,2.4232499599456787
167,per_sample_zscore,concat,mlp,local_value,1.0,17,17,247.0966339111328,2.5003232955932617
168,per_sample_zscore,concat,mlp,local_value,1.0,11,11,28.52198600769043,0.7003798484802246
169,per_sample_zscore,concat,mlp,local_value,1.0,8,8,90.78091430664062,1.5074470043182373
170,per_sample_zscore,concat,mlp,local_value,1.0,12,12,290.3252868652344,3.0959434509277344
171,per_sample_zscore,concat,mlp,local_value,0.0,0,5,24950.08203125,24.996826171875
172,per_sample_zscore,concat,mlp,local_value,0.0,0,7,34937.74609375,35.206451416015625
173,per_sample_zscore,concat,mlp,local_value,1.0,6,6,106.61629486083984,1.7244853973388672
174,per_sample_zscore,concat,mlp,local_value,1.0,4,4,190.69667053222656,2.235990524291992
175,per_sample_zscore,concat,mlp,local_value,1.0,11,11,283.26702880859375,3.160933256149292
176,per_sample_zscore,concat,mlp,local_value,1.0,6,6,38.94871520996094,0.683207631111145
177,per_sample_zscore,concat,mlp,local_value,1.0,4,4,7.025768756866455,0.3269190490245819
178,per_sample_zscore,concat,mlp,local_value,0.0,0,4,19965.15625,20.182415008544922
179,per_sample_zscore,concat,mlp,local_value,1.0,6,6,23.418481826782227,0.5243765115737915
180,per_sample_zscore,concat,mlp,local_value,1.0,6,6,21.905481338500977,0.6694321036338806
181,per_sample_zscore,concat,mlp,local_value,1.0,12,12,632.6765747070312,5.318056583404541
182,per_sample_zscore,concat,mlp,local_value,1.0,6,6,14.48434066772461,0.4525984525680542
183,per_sample_zscore,concat,mlp,local_value,1.0,3,3,24.435949325561523,0.6451656222343445
184,per_sample_zscore,concat,mlp,local_value,1.0,13,13,665.544189453125,6.1765313148498535
185,per_sample_zscore,concat,mlp,local_value,0.0,0,6,29940.0234375,29.970233917236328
186,per_sample_zscore,concat,mlp,local_value,1.0,4,4,5.535228729248047,0.42632392048835754
187,per_sample_zscore,concat,mlp,local_value,1.0,6,6,86.94947052001953,1.3793108463287354
188,per_sample_zscore,concat,mlp,local_value,1.0,3,3,208.3853302001953,2.2161684036254883
189,per_sample_zscore,concat,mlp,local_value,1.0,3,3,57.1273078918457,1.0469638109207153
190,per_sample_zscore,concat,mlp,local_value,1.0,4,4,128.36781311035156,1.81427001953125
191,per_sample_zscore,concat,mlp,local_value,1.0,5,5,67.09129333496094,1.1454437971115112
192,per_sample_zscore,concat,mlp,local_value,0.5714285714285714,4,7,15118.599609375,16.542543411254883
193,per_sample_zscore,concat,mlp,local_value,1.0,6,6,1.276909589767456,0.12891697883605957
194,per_sample_zscore,concat,mlp,local_value,1.0,7,7,104.99861145019531,1.7457232475280762
195,per_sample_zscore,concat,mlp,local_value,1.0,14,14,139.13641357421875,2.0323855876922607
196,per_sample_zscore,concat,mlp,local_value,1.0,4,4,248.7157440185547,3.066014528274536
197,per_sample_zscore,concat,mlp,local_value,1.0,10,10,2196.363037109375,10.248112678527832
198,per_sample_zscore,concat,mlp,local_value,0.6666666666666666,2,3,5418.1259765625,8.473381042480469
199,per_sample_zscore,concat,mlp,local_value,1.0,9,9,69.22467041015625,1.1486648321151733
200,per_sample_zscore,concat,mlp,local_value,1.0,6,6,8.535621643066406,0.26650235056877136
201,per_sample_zscore,concat,mlp,local_value,0.0,0,4,20168.482421875,21.38682746887207
202,per_sample_zscore,concat,mlp,local_value,1.0,2,2,32.44845199584961,0.959114670753479
203,per_sample_zscore,concat,mlp,local_value,1.0,3,3,125.6429672241211,1.6954296827316284
204,per_sample_zscore,concat,mlp,local_value,1.0,15,15,273.2334899902344,2.339587926864624
205,per_sample_zscore,concat,mlp,local_value,0.9,9,10,5022.00634765625,5.978544235229492
206,per_sample_zscore,concat,mlp,local_value,1.0,6,6,82.6390609741211,1.8137933015823364
207,per_sample_zscore,concat,mlp,local_value,1.0,6,6,429.8358459472656,3.9823524951934814
208,per_sample_zscore,concat,mlp,local_value,1.0,7,7,279.6625671386719,3.8156309127807617
209,per_sample_zscore,concat,mlp,local_value,1.0,7,7,223.87583923339844,3.098299741744995
210,per_sample_zscore,concat,mlp,local_value,1.0,3,3,341.23211669921875,3.480381965637207
211,per_sample_zscore,concat,mlp,local_value,1.0,9,9,71.87776947021484,1.341068983078003
212,per_sample_zscore,concat,mlp,local_value,1.0,6,6,64.16463470458984,1.3216150999069214
213,per_sample_zscore,concat,mlp,local_value,1.0,4,4,37.8220100402832,1.0022659301757812
214,per_sample_zscore,concat,mlp,local_value,1.0,6,6,457.414794921875,3.487168550491333
215,per_sample_zscore,concat,mlp,local_value,0.0,0,4,19973.6640625,20.414228439331055
216,per_sample_zscore,concat,mlp,local_value,1.0,10,10,282.8756408691406,2.8875041007995605
217,per_sample_zscore,concat,mlp,local_value,0.8181818181818182,9,11,10097.474609375,11.503602027893066
218,per_sample_zscore,concat,mlp,local_value,1.0,4,4,62.39838790893555,1.406907320022583
219,per_sample_zscore,concat,mlp,local_value,0.8888888888888888,8,9,5226.087890625,7.731411457061768
220,per_sample_zscore,concat,mlp,local_value,1.0,6,6,75.88614654541016,1.3073261976242065
221,per_sample_zscore,concat,mlp,local_value,1.0,4,4,7.169918060302734,0.34662824869155884
222,per_sample_zscore,concat,mlp,local_value,1.0,5,5,53.65717315673828,0.9833012819290161
223,per_sample_zscore,concat,mlp,local_value,1.0,7,7,216.24407958984375,2.4525136947631836
224,per_sample_zscore,concat,mlp,local_value,1.0,12,12,256.06988525390625,2.9023773670196533
225,per_sample_zscore,concat,mlp,local_value,1.0,12,12,89.01223754882812,1.89875328540802
226,per_sample_zscore,concat,mlp,local_value,1.0,12,12,434.6371765136719,4.804032325744629
227,per_sample_zscore,concat,mlp,local_value,1.0,5,5,87.17188262939453,1.5803300142288208
228,per_sample_zscore,concat,mlp,local_value,1.0,7,7,259.71435546875,2.762807846069336
229,per_sample_zscore,concat,mlp,local_value,1.0,9,9,9.9371976852417,0.4704957604408264
230,per_sample_zscore,concat,mlp,local_value,1.0,8,8,423.6026916503906,3.577785015106201
231,per_sample_zscore,concat,mlp,local_value,1.0,6,6,72.22197723388672,1.3290091753005981
232,per_sample_zscore,concat,mlp,local_value,1.0,8,8,179.6368865966797,2.018833637237549
233,per_sample_zscore,concat,mlp,local_value,1.0,4,4,130.28309631347656,1.9991861581802368
234,per_sample_zscore,concat,mlp,local_value,0.0,0,4,19961.796875,20.100507736206055
235,per_sample_zscore,concat,mlp,local_value,0.8181818181818182,9,11,10444.03125,14.779428482055664
236,per_sample_zscore,concat,mlp,local_value,1.0,6,6,31.31818199157715,0.9020246863365173
237,per_sample_zscore,concat,mlp,local_value,0.8571428571428571,6,7,5113.5029296875,6.944257736206055
238,per_sample_zscore,concat,mlp,local_value,1.0,4,4,5.854585647583008,0.27087318897247314
239,per_sample_zscore,concat,mlp,local_value,1.0,8,8,89.32613372802734,1.5746212005615234
240,per_sample_zscore,concat,mlp,local_value,1.0,6,6,11.772295951843262,0.4917629063129425
241,per_sample_zscore,concat,mlp,local_value,1.0,6,6,3.735935926437378,0.2953546941280365
242,per_sample_zscore,concat,mlp,local_value,1.0,3,3,16.64620590209961,0.6084170937538147
243,per_sample_zscore,concat,mlp,local_value,1.0,4,4,457.58294677734375,4.109094619750977
244,per_sample_zscore,concat,mlp,local_value,1.0,6,6,48.54243850708008,1.0441386699676514
245,per_sample_zscore,concat,mlp,local_value,1.0,5,5,764.2880859375,6.334216117858887
246,per_sample_zscore,concat,mlp,local_value,0.6666666666666666,4,6,10241.888671875,12.713134765625
247,per_sample_zscore,concat,mlp,local_value,1.0,3,3,4.79315710067749,0.2419024556875229
248,per_sample_zscore,concat,mlp,local_value,1.0,7,7,41.65327453613281,0.9336456060409546
249,per_sample_zscore,concat,mlp,local_value,1.0,7,7,345.7474060058594,3.4944863319396973
250,per_sample_zscore,concat,mlp,local_value,0.6666666666666666,10,15,25266.353515625,27.835834503173828
251,per_sample_zscore,concat,mlp,local_value,0.8,8,10,10109.5029296875,11.86259651184082
252,per_sample_zscore,concat,mlp,local_value,1.0,5,5,111.25021362304688,1.859269618988037
253,per_sample_zscore,concat,mlp,local_value,1.0,16,16,360.09027099609375,3.326059579849243
254,per_sample_zscore,concat,mlp,local_value,1.0,14,14,499.68023681640625,4.8141770362854
255,per_sample_zscore,concat,mlp,local_value,1.0,3,3,202.9082794189453,2.1040680408477783
256,per_sample_zscore,concat,mlp,local_value,1.0,6,6,62.73046875,1.0984244346618652
257,per_sample_zscore,concat,mlp,local_value,1.0,5,5,70.6308822631836,1.1726001501083374
258,per_sample_zscore,concat,mlp,local_value,0.8,8,10,10180.1396484375,12.331146240234375
259,per_sample_zscore,concat,mlp,local_value,1.0,6,6,87.47499084472656,1.4048982858657837
260,per_sample_zscore,concat,mlp,local_value,1.0,7,7,184.09967041015625,2.1299378871917725
261,per_sample_zscore,concat,mlp,local_value,1.0,6,6,0.1761268824338913,0.0655083954334259
262,per_sample_zscore,concat,mlp,local_value,1.0,5,5,94.64601135253906,1.4421420097351074
263,per_sample_zscore,concat,mlp,local_value,1.0,12,12,152.39402770996094,2.0004825592041016
264,per_sample_zscore,concat,mlp,local_value,0.75,3,4,5248.26123046875,7.614967346191406
265,per_sample_zscore,concat,mlp,local_value,1.0,6,6,12.195405960083008,0.41273942589759827
266,per_sample_zscore,concat,mlp,local_value,1.0,4,4,9.266905784606934,0.35690975189208984
267,per_sample_zscore,concat,mlp,local_value,1.0,8,8,488.0651550292969,3.955821990966797
268,per_sample_zscore,concat,mlp,local_value,1.0,4,4,289.6485595703125,3.1028687953948975
269,per_sample_zscore,concat,mlp,local_value,1.0,4,4,48.17009353637695,1.1037232875823975
270,per_sample_zscore,concat,mlp,local_value,1.0,4,4,42.33543014526367,1.0229377746582031
271,per_sample_zscore,concat,mlp,local_value,1.0,6,6,409.71514892578125,3.5209691524505615
272,per_sample_zscore,concat,mlp,local_value,1.0,12,12,76.68707275390625,0.8411653637886047
273,per_sample_zscore,concat,mlp,local_value,0.8,4,5,5178.3505859375,7.042977333068848
274,per_sample_zscore,concat,mlp,local_value,1.0,4,4,30.272306442260742,0.6399736404418945
275,per_sample_zscore,concat,mlp,local_value,0.0,0,9,44934.6875,45.350032806396484
276,per_sample_zscore,concat,mlp,local_value,1.0,8,8,89.3869400024414,1.6119048595428467
277,per_sample_zscore,concat,mlp,local_value,0.0,0,4,19962.91015625,20.11199188232422
278,per_sample_zscore,concat,mlp,local_value,1.0,9,9,44.698822021484375,1.278269648551941
279,per_sample_zscore,concat,mlp,local_value,1.0,4,4,4.4082794189453125,0.27132290601730347
280,per_sample_zscore,concat,mlp,local_value,1.0,4,4,75.80538940429688,1.1980645656585693
281,per_sample_zscore,concat,mlp,local_value,1.0,5,5,554.597900390625,4.429725170135498
282,per_sample_zscore,concat,mlp,local_value,1.0,8,8,209.44664001464844,2.443068265914917
283,per_sample_zscore,concat,mlp,local_value,1.0,9,9,95.16893005371094,1.5221099853515625
284,per_sample_zscore,concat,mlp,local_value,1.0,14,14,280.23516845703125,3.2233450412750244
285,per_sample_zscore,concat,mlp,local_value,1.0,4,4,10.380746841430664,0.35830023884773254
286,per_sample_zscore,concat,mlp,local_value,0.0,0,6,29983.359375,30.509437561035156
287,per_sample_zscore,concat,mlp,local_value,1.0,6,6,58.71917724609375,1.1387516260147095
288,per_sample_zscore,concat,mlp,local_value,1.0,4,4,39.39490509033203,0.9904138445854187
289,per_sample_zscore,concat,mlp,local_value,1.0,9,9,93.075439453125,1.4463751316070557
290,per_sample_zscore,concat,mlp,local_value,1.0,15,15,281.5388488769531,3.783783197402954
291,per_sample_zscore,concat,mlp,local_value,0.0,0,3,15066.4384765625,16.13945960998535
292,per_sample_zscore,concat,mlp,local_value,1.0,2,2,7.238245010375977,0.3919219970703125
293,per_sample_zscore,concat,mlp,local_value,1.0,6,6,100.6299819946289,1.6247445344924927
294,per_sample_zscore,concat,mlp,local_value,0.0,0,3,15160.4072265625,16.03940200805664
295,per_sample_zscore,concat,mlp,local_value,0.0,0,8,39923.703125,40.160118103027344
