run_id,seed_label,train_iou,val_iou,test_iou,val_center_grid_mae,test_center_grid_mae,val_center_axis_relative_mae,test_center_axis_relative_mae,presence_val,presence_test,type_val,type_test,rotation_val,rotation_test,delta_val_iou_vs_historical_param_only,delta_test_iou_vs_historical_param_only
existing_unrecorded,existing_unrecorded,0.7264828993500123,0.4694234847264712,0.49887404565085236,5.996350288391113,5.546025276184082,0.3257841169834137,0.314625084400177,1.0,1.0,0.6166666666666667,0.6333333333333333,7.154223442077637,8.107735633850098,0.0995154847264712,0.07441204565085235
center_grid_seed1,1,0.7251746511127685,0.4857157282680272,0.5055896883300635,5.44317102432251,4.931657791137695,0.29978132247924805,0.2898120582103729,1.0,1.0,0.65,0.5833333333333334,6.907951831817627,7.549021244049072,0.11580772826802721,0.08112768833006345
center_grid_seed2,2,0.7279032685554185,0.4469663194852879,0.5037127382834795,6.732049942016602,4.872537136077881,0.35511142015457153,0.29605481028556824,1.0,1.0,0.6333333333333333,0.5333333333333333,7.520669460296631,7.933207988739014,0.07705831948528791,0.0792507382834795
