split,sample_index,component_slot,hard_case_type,component_type,true_center_x_bin,pred_center_x_bin,true_center_y_bin,pred_center_y_bin,x_bin_error,y_bin_error,abs_x_bin_error,abs_y_bin_error,x_bin_correct,y_bin_correct,both_bins_correct,center_offset_mae,center_offset_y_abs,center_offset_y_margin_to_boundary,local_vertex_grid_mae,decoded_vertex_mae,target_bbox_height_grid,defect_axis_y,rotation_angle,is_true_rotated,is_true_multi_component,type_true,type_pred,type_correct,polygon_iou,zero_iou,pred_area,target_area,area_diff,all_bins_exactly_covered,all_bins_within_distance1,max_center_bin_distance_to_train
train,12,1,geometry_or_type_interaction,rectangular_notch,17,17,5,5,0,0,0,0,1,1,1,0.0012756697833538055,0.2832503318786621,0.2167496681213379,0.018230080604553223,6.655463948845863e-06,2.9040000438690186,0.00161333333333,0.75,0,1,0,0,1,1.0,0,105,105,0,1,1,0.0
train,13,0,geometry_or_type_interaction,rotated_rect,15,15,6,6,0,0,0,0,1,1,1,0.0005446001887321472,0.4332999587059021,0.0667000412940979,0.02869705855846405,1.0477429896127433e-05,3.228445291519165,0.00141333333333,0.25,1,1,1,1,1,1.0,0,120,120,0,1,1,0.0
train,13,1,geometry_or_type_interaction,rectangular_notch,16,16,7,7,0,0,0,0,1,1,1,0.0026818029582500458,0.07169991731643677,0.42830008268356323,0.02326636016368866,8.86071939021349e-06,2.9040000438690186,0.00141333333333,0.25,0,1,0,0,1,1.0,0,120,120,0,1,1,0.0
train,14,0,geometry_or_type_interaction,rotated_rect,5,5,7,7,0,0,0,0,1,1,1,0.00041676685214042664,0.23437507450580597,0.26562492549419403,0.020627900958061218,7.452763384208083e-06,3.3491506576538086,0.00211333333333,0.75,1,1,1,1,1,0.9929078014184397,0,141,140,1,1,1,0.0
train,14,1,geometry_or_type_interaction,rectangular_notch,7,7,7,7,0,0,0,0,1,1,1,0.001901283860206604,0.3843748867511749,0.11562511324882507,0.016750440001487732,6.998729077167809e-06,2.9040000438690186,0.00211333333333,0.75,0,1,0,0,1,0.9929078014184397,0,141,140,1,1,1,0.0
train,14,2,geometry_or_type_interaction,rotated_rect,6,6,6,6,0,0,0,0,1,1,1,0.00057964026927948,0.2856249213218689,0.2143750786781311,0.014417096972465515,5.157220584806055e-06,2.703366756439209,0.00211333333333,0.75,1,1,1,1,1,0.9929078014184397,0,141,140,1,1,1,0.0
train,15,0,geometry_or_type_interaction,rotated_rect,6,6,8,8,0,0,0,0,1,1,1,0.0005151033401489258,0.1509997844696045,0.3490002155303955,0.02232801914215088,8.047500159591436e-06,3.3491506576538086,0.00161333333333,0.75,1,1,1,1,1,1.0,0,105,105,0,1,1,0.0
train,15,1,geometry_or_type_interaction,rectangular_notch,8,8,8,8,0,0,0,0,1,1,1,0.0014326944947242737,0.46775034070014954,0.032249659299850464,0.0171852707862854,6.491434760391712e-06,2.9040000438690186,0.00161333333333,0.75,0,1,0,0,1,1.0,0,105,105,0,1,1,0.0
train,16,0,geometry_or_type_interaction,rotated_rect,16,16,3,3,0,0,0,0,1,1,1,0.0004795640707015991,0.47237494587898254,0.027625054121017456,0.01998385787010193,7.178256055340171e-06,3.3491506576538086,0.00161333333333,0.75,1,1,1,1,1,1.0,0,105,105,0,1,1,0.0
train,16,1,geometry_or_type_interaction,rectangular_notch,19,19,3,3,0,0,0,0,1,1,1,0.0012637972831726074,0.14637532830238342,0.3536246716976166,0.014689713716506958,6.221351213753223e-06,2.9040000438690186,0.00161333333333,0.75,0,1,0,0,1,1.0,0,105,105,0,1,1,0.0
train,17,0,rare_y_bin_wrong,rotated_rect,11,11,2,2,0,0,0,0,1,1,1,0.0012562237679958344,0.3749999403953552,0.12500005960464478,0.007252499461174011,3.775348886847496e-06,4.424856662750244,0.000833333333333,-0.75,1,0,1,1,1,0.9782608695652174,0,136,137,-1,1,1,0.0
train,18,0,rare_y_bin_wrong,rotated_rect,13,13,3,3,0,0,0,0,1,1,1,0.0009562969207763672,0.3750002384185791,0.1249997615814209,0.005479633808135986,2.885382855311036e-06,5.195190906524658,0.000993333333333,-0.75,1,0,1,1,1,1.0,0,140,140,0,1,1,0.0
train,19,0,rare_y_bin_wrong,rotated_rect,13,13,8,8,0,0,0,0,1,1,1,0.0010708719491958618,0.37499964237213135,0.12500035762786865,0.005839943885803223,2.9933289624750614e-06,4.424855709075928,0.000833333333333,-0.75,1,0,1,1,1,0.9849624060150376,0,132,132,0,1,1,0.0
train,20,0,x_bin_wrong_like,rectangular_notch,20,20,7,7,0,0,0,0,1,1,1,0.001011863350868225,0.3472498953342438,0.15275010466575623,0.037678927183151245,1.3454016880132258e-05,7.194000720977783,0.00145333333333,0.0,0,0,0,0,1,0.9696969696969697,0,231,224,7,1,1,0.0
train,21,0,x_bin_wrong_like,rotated_rect,3,3,5,5,0,0,0,0,1,1,1,0.0008766893297433853,0.2777497172355652,0.22225028276443481,0.03885564208030701,1.3977762137074023e-05,6.471343994140625,0.00126666666667,0.5,1,0,1,1,1,1.0,0,189,189,0,1,1,0.0
train,22,0,x_bin_wrong_like,rectangular_notch,10,10,5,5,0,0,0,0,1,1,1,0.0009644832462072372,0.044000305235385895,0.4559996947646141,0.05080747604370117,1.8364104107604362e-05,6.73199987411499,0.00136,0.0,0,0,0,0,1,0.9696969696969697,0,231,224,7,1,1,0.0
train,23,0,x_bin_wrong_like,rectangular_notch,17,17,5,5,0,0,0,0,1,1,1,0.0003781132400035858,0.3657503128051758,0.13424968719482422,0.030849188566207886,1.0974032193189487e-05,7.194000244140625,0.00145333333333,0.0,0,0,0,0,1,1.0,0,238,238,0,1,1,0.0
train,24,0,x_bin_wrong_like,rectangular_notch,6,6,6,6,0,0,0,0,1,1,1,0.0012401044368743896,0.31250008940696716,0.18749991059303284,0.04627761244773865,1.672703365329653e-05,6.270000457763672,0.00126666666667,0.0,0,0,0,0,1,1.0,0,210,210,0,1,1,0.0
train,25,0,x_bin_wrong_like,rectangular_notch,20,20,6,6,0,0,0,0,1,1,1,0.0005362071096897125,0.3309999108314514,0.16900008916854858,0.03871709108352661,1.3891025446355343e-05,7.194000244140625,0.00145333333333,0.0,0,0,0,0,1,0.9696969696969697,0,231,224,7,1,1,0.0
train,26,0,x_bin_wrong_like,rectangular_notch,9,9,7,7,0,0,0,0,1,1,1,0.0012176595628261566,0.3472498953342438,0.15275010466575623,0.04437658190727234,1.6263657016679645e-05,6.270000457763672,0.00126666666667,0.0,0,0,0,0,1,1.0,0,204,204,0,1,1,0.0
train,27,0,x_bin_wrong_like,rotated_rect,5,5,5,5,0,0,0,0,1,1,1,0.0008240435272455215,0.044000305235385895,0.4559996947646141,0.04368659853935242,1.568342122482136e-05,7.596055030822754,0.00145333333333,1.0,1,0,1,1,1,0.987012987012987,0,231,228,3,1,1,0.0
train,28,0,x_bin_wrong_like,rectangular_notch,4,4,6,6,0,0,0,0,1,1,1,0.001101214438676834,0.31250008940696716,0.18749991059303284,0.0487217903137207,1.752514799591154e-05,6.732000350952148,0.00136,0.0,0,0,0,0,1,1.0,0,210,210,0,1,1,0.0
train,29,0,x_bin_wrong_like,rotated_rect,11,11,6,6,0,0,0,0,1,1,1,0.0006814571097493172,0.009249915368855,0.490750084631145,0.04662466049194336,1.6690442862454802e-05,7.596055030822754,0.00145333333333,1.0,1,0,1,1,1,0.9908675799086758,0,219,217,2,1,1,0.0
val,0,0,bins_correct_center_or_offset_bad,rotated_rect,19,20,3,7,1,4,1,4,0,0,0,0.3413636088371277,0.10937508940696716,0.39062491059303284,0.537945568561554,0.003916961140930653,3.896543025970459,0.000746666666667,0.75,1,0,1,0,0,0.0,1,110,71,39,1,1,0.0
val,1,0,bins_correct_center_or_offset_bad,rotated_rect,18,17,5,5,-1,0,1,0,0,1,0,0.28928107023239136,0.0687502771615982,0.4312497228384018,7.77449893951416,0.0037376191467046738,4.215716361999512,0.000813333333333,-0.75,1,0,1,0,0,0.23404255319148937,0,156,76,80,0,1,1.0
val,2,0,both_bins_wrong_like,rotated_rect,10,10,4,4,0,0,0,0,1,1,1,0.12222304195165634,0.18049989640712738,0.3195001035928726,0.35945022106170654,0.00030249281553551555,4.029077529907227,0.0008,0.25,1,0,1,1,1,0.31343283582089554,0,92,84,8,0,1,1.0
val,3,0,both_bins_wrong_like,rotated_rect,13,9,4,4,-4,0,4,0,0,1,0,0.26687416434288025,0.35250017046928406,0.14749982953071594,5.2498674392700195,0.006270980928093195,4.060717582702637,0.00216666666667,-0.35,1,1,1,1,1,0.0,1,29,152,-123,0,1,1.0
val,3,1,both_bins_wrong_like,rectangular_notch,15,11,5,6,-4,1,4,1,0,0,0,0.19032272696495056,0.21875032782554626,0.28124967217445374,1.1064505577087402,0.0067089819349348545,3.630000114440918,0.00216666666667,-0.35,0,1,0,0,1,0.0,1,29,152,-123,0,1,1.0
val,4,0,geometry_or_type_interaction,rotated_rect,14,15,5,5,1,0,1,0,0,1,0,0.19813530147075653,0.3905003070831299,0.10949969291687012,3.5661911964416504,0.0021321165841072798,3.3491506576538086,0.00161333333333,0.75,1,1,1,1,1,0.0,1,40,102,-62,0,1,1.0
val,4,1,geometry_or_type_interaction,rectangular_notch,16,17,6,5,1,-1,1,1,0,0,0,0.2998703718185425,0.009249915368855,0.490750084631145,1.4711830615997314,0.0016239978140220046,2.9040000438690186,0.00161333333333,0.75,0,1,0,0,1,0.0,1,40,102,-62,0,1,1.0
val,5,0,geometry_or_type_interaction,rotated_rect,5,6,4,7,1,3,1,3,0,0,0,0.29014527797698975,0.08700008690357208,0.4129999130964279,0.6474841833114624,0.0031768728513270617,3.3491506576538086,0.00161333333333,0.75,1,1,1,1,1,0.0,1,91,102,-11,0,1,1.0
val,5,1,geometry_or_type_interaction,rectangular_notch,8,7,5,8,-1,3,1,3,0,0,0,0.34762465953826904,0.2942497134208679,0.20575028657913208,0.5756969451904297,0.003952073864638805,2.9040000438690186,0.00161333333333,0.75,0,1,0,0,1,0.0,1,91,102,-11,0,1,1.0
val,6,0,rare_y_bin_wrong,rotated_rect,13,13,4,3,0,-1,0,1,1,0,0,0.07060909271240234,0.3749997913837433,0.1250002086162567,0.34045475721359253,0.0008639890584163368,4.799224853515625,0.000913333333333,-0.75,1,0,1,1,1,0.0,1,108,140,-32,0,1,1.0
val,7,0,x_bin_wrong_like,rotated_rect,13,13,6,7,0,1,0,1,1,0,0,0.21996042132377625,0.3309999108314514,0.16900008916854858,8.446863174438477,0.003305179998278618,7.13412618637085,0.00136,1.0,1,0,1,1,1,0.016597510373443983,0,43,202,-159,0,1,1.0
val,8,0,x_bin_wrong_like,rectangular_notch,12,12,5,2,0,-3,0,3,1,0,0,0.22412672638893127,0.3657503128051758,0.13424968719482422,7.104461669921875,0.005146315321326256,6.270000457763672,0.00126666666667,0.0,0,0,0,1,0,0.0,1,32,224,-192,0,1,1.0
val,9,0,x_bin_wrong_like,rectangular_notch,15,14,5,6,-1,1,1,1,0,0,0,0.22258810698986053,0.3657503128051758,0.13424968719482422,5.464951038360596,0.0023870368022471666,6.270000457763672,0.00126666666667,0.0,0,0,0,1,0,0.0,1,44,238,-194,1,1,0.0
test,0,0,bins_correct_center_or_offset_bad,rotated_rect,12,13,3,7,1,4,1,4,0,0,0,0.1436511129140854,0.2825002074241638,0.21749979257583618,2.1355795860290527,0.004519573412835598,3.5557730197906494,0.00068,-0.75,1,0,1,1,1,0.0,1,109,61,48,0,1,1.0
test,1,0,bins_correct_center_or_offset_bad,rectangular_notch,14,14,6,6,0,0,0,0,1,1,1,0.05799035727977753,0.14750008285045624,0.35249991714954376,0.41679054498672485,0.0001978078653337434,4.026000499725342,0.000813333333333,0.0,0,0,0,0,1,0.6923076923076923,0,56,76,-20,1,1,0.0
test,2,0,both_bins_wrong_like,rotated_rect,12,12,7,6,0,-1,0,1,1,0,0,0.003834351897239685,0.35250017046928406,0.14749982953071594,0.8972837328910828,0.0010769790969789028,4.060718536376953,0.0008,0.35,1,0,1,1,1,0.0,1,125,88,37,0,1,1.0
test,3,0,both_bins_wrong_like,rotated_rect,10,10,6,5,0,-1,0,1,1,0,0,0.4400683045387268,0.35249996185302734,0.14750003814697266,1.8587453365325928,0.0019079353660345078,4.394744396209717,0.000866666666667,0.35,1,0,1,0,0,0.0,1,49,96,-47,0,1,1.0
test,4,0,geometry_or_type_interaction,rotated_rect,14,14,4,6,0,2,0,2,1,0,0,0.158186137676239,0.04987508803606033,0.45012491196393967,0.5792856216430664,0.0019867033697664738,3.3491506576538086,0.00161333333333,0.75,1,1,1,1,1,0.0,1,80,109,-29,0,1,1.0
test,4,1,geometry_or_type_interaction,rectangular_notch,16,16,3,6,0,3,0,3,1,0,0,0.31679749488830566,0.4311249554157257,0.06887504458427429,0.28057700395584106,0.0032777967862784863,2.904000997543335,0.00161333333333,0.75,0,1,0,0,1,0.0,1,80,109,-29,0,1,1.0
test,5,0,geometry_or_type_interaction,rotated_rect,15,15,6,4,0,-2,0,2,1,0,0,0.20161817967891693,0.005124895367771387,0.4948751046322286,3.8607141971588135,0.0030070773791521788,3.3491504192352295,0.00161333333333,0.75,1,1,1,1,1,0.0,1,22,105,-83,1,1,0.0
test,5,1,geometry_or_type_interaction,rectangular_notch,17,17,5,6,0,1,0,1,1,0,0,0.22573056817054749,0.3863753080368042,0.1136246919631958,2.5165131092071533,0.0015968575607985258,2.9040000438690186,0.00161333333333,0.75,0,1,0,0,1,0.0,1,22,105,-83,1,1,0.0
test,6,0,rare_y_bin_wrong,rotated_rect,12,12,7,7,0,0,0,0,1,1,1,0.42444759607315063,0.33499985933303833,0.16500014066696167,4.708087921142578,0.0019973358139395714,4.788426399230957,0.000913333333333,0.75,1,0,1,1,1,0.006802721088435374,0,32,116,-84,0,1,1.0
test,7,0,x_bin_wrong_like,rectangular_notch,9,9,5,7,0,2,0,2,1,0,0,0.03396125137805939,0.2777497172355652,0.22225028276443481,0.7668452262878418,0.0018295688787475228,6.270000457763672,0.00126666666667,0.0,0,0,0,0,1,0.0,1,187,204,-17,0,1,1.0
test,8,0,x_bin_wrong_like,rotated_rect,13,13,6,3,0,-3,0,3,1,0,0,0.164197638630867,0.009249915368855,0.490750084631145,9.010616302490234,0.00554253626614809,7.13412618637085,0.00136,1.0,1,0,1,1,1,0.0,1,59,217,-158,0,1,1.0
test,9,0,x_bin_wrong_like,rectangular_notch,16,17,5,4,1,-1,1,1,0,0,0,0.3362470865249634,0.2777497172355652,0.22225028276443481,5.739998817443848,0.0024571700487285852,6.732000827789307,0.00136,0.0,0,0,0,1,0,0.0,1,45,245,-200,0,1,1.0
