sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
0,36.47171401977539,0.6750330924987793,56274.0859375,158.50430297851562,999,993,0.709871232509613,-6.258997440338135,4.244345188140869,-6.325357913970947,4.339771747589111,3.0,1.0,5.0,three,5.0
1,36.902252197265625,37.027652740478516,83141.2421875,107.03175354003906,2844,1178,0.3912141025066376,0.09785212576389313,6.6355180740356445,-0.979899525642395,4.797979354858398,3.0,1.0,5.0,three,5.0
2,5.693840026855469,0.12405616044998169,33411.08984375,150.53060913085938,564,576,0.9127516746520996,-3.9073023796081543,5.597105979919434,-3.91959810256958,5.60606050491333,3.0,1.0,5.0,three,5.0
3,20.316726684570312,0.7272686958312988,54123.671875,181.5672607421875,643,630,0.7510316371917725,-3.0956103801727295,6.697769641876221,-3.241206169128418,6.818181991577148,3.0,1.0,5.0,three,5.0
4,19.11815643310547,0.27376589179039,40171.98828125,165.0576934814453,619,617,0.7861271500587463,-6.415802478790283,4.6521759033203125,-6.394818305969238,4.6670918464660645,3.0,1.0,5.0,three,5.0
5,8.396707534790039,0.12333369255065918,46471.28515625,202.38609313964844,784,785,0.9936467409133911,0.3024689853191376,4.101989269256592,0.30102741718292236,4.104998588562012,3.0,1.0,5.0,three,5.0
6,31.09874725341797,0.411957710981369,90792.2578125,285.869873046875,788,779,0.8220930099487305,-4.994579315185547,3.5252270698547363,-5.060314178466797,3.590851068496704,3.0,1.0,5.0,three,5.0
7,34.60503005981445,1.5202291011810303,82407.875,255.8689727783203,597,628,0.7425320148468018,-0.49455827474594116,5.939799785614014,-0.688474178314209,5.951231956481934,3.0,1.0,5.0,three,5.0
8,54.22837448120117,0.9107884764671326,96186.6171875,289.7216491699219,918,868,0.6090090274810791,-6.733996391296387,6.386302947998047,-7.065106391906738,6.352348804473877,3.0,1.0,5.0,three,5.0
9,36.43490219116211,19.411481857299805,67619.640625,116.65352630615234,2468,898,0.3638573884963989,5.303014755249023,5.324353218078613,5.086848735809326,4.523519992828369,3.0,1.0,5.0,three,5.0
10,5.5862860679626465,0.30562907457351685,31400.77734375,137.54920959472656,433,430,0.7225548624992371,-7.264904499053955,6.001119613647461,-7.245997905731201,6.0150346755981445,3.0,1.0,5.0,three,5.0
11,35.18483352661133,0.18580526113510132,51738.30078125,196.6572723388672,1607,1606,0.9735872149467468,5.945392608642578,3.3552074432373047,5.931306838989258,3.3430190086364746,3.0,1.0,5.0,three,5.0
12,77.74732971191406,1.5275274515151978,27551.4296875,87.02819061279297,1929,1667,0.774925947189331,-4.24920129776001,4.7628173828125,-4.003566265106201,4.308047294616699,3.0,1.0,5.0,three,5.0
13,36.19044494628906,0.5320372581481934,56094.14453125,185.60745239257812,851,726,0.7234972715377808,0.05659908801317215,7.801636219024658,0.02512563019990921,7.555582523345947,3.0,1.0,5.0,three,5.0
14,21.404558181762695,0.22122284770011902,28992.580078125,99.2942123413086,757,763,0.8835192322731018,-2.743738889694214,4.9513630867004395,-2.7954647541046143,4.983253479003906,3.0,1.0,5.0,three,5.0
15,60.0422477722168,7.011865139007568,48009.984375,118.39253997802734,1373,919,0.6301564574241638,-5.370204925537109,6.386368751525879,-7.10929536819458,4.849363803863525,3.0,1.0,5.0,three,5.0
16,13.704057693481445,0.14485898613929749,35286.0390625,144.1198272705078,1277,1277,0.9752513766288757,1.841568946838379,3.0051493644714355,1.8318886756896973,3.016618490219116,3.0,1.0,5.0,three,5.0
17,9.528633117675781,84.80571746826172,258113.8125,419.0823974609375,5282,959,0.17334085702896118,-0.1549207717180252,6.844992637634277,-0.6563841104507446,5.5555548667907715,3.0,1.0,5.0,three,5.0
18,27.875839233398438,32.716094970703125,108801.0234375,159.5711212158203,1969,1234,0.14026343822479248,-5.261184215545654,7.6039719581604,-2.724196195602417,5.196372032165527,3.0,1.0,5.0,three,5.0
19,32.61956787109375,1.2221636772155762,31701.587890625,108.38721466064453,771,609,0.7185553908348083,-1.8028860092163086,6.5615949630737305,-1.8844220638275146,6.464645862579346,3.0,1.0,5.0,three,5.0
20,8.04959487915039,0.16840887069702148,36102.94140625,155.34832763671875,679,690,0.8727770447731018,-6.85441255569458,6.31052827835083,-6.8592963218688965,6.313131809234619,3.0,1.0,5.0,three,5.0
21,11.070950508117676,0.3530915379524231,47895.140625,180.82461547851562,796,783,0.9139394164085388,1.6026109457015991,4.452311992645264,1.5829145908355713,4.44444465637207,3.0,1.0,5.0,three,5.0
22,9.169098854064941,0.15424314141273499,39728.921875,166.56561279296875,924,930,0.8995901346206665,-7.701004981994629,3.2256546020507812,-7.688441753387451,3.232323169708252,3.0,1.0,5.0,three,5.0
23,4.917675018310547,0.32428377866744995,20226.947265625,84.67406463623047,284,269,0.7896440029144287,6.427737236022949,4.1890740394592285,6.422166347503662,4.211633205413818,3.0,1.0,5.0,three,5.0
