label,split,sample_index,component_slot,type_true,type_pred,center_x_true,center_x_pred,center_y_true,center_y_pred,center_x_bin_true,center_x_bin_pred,center_y_bin_true,center_y_bin_pred,x_bin_correct,y_bin_correct,both_bins_correct,center_offset_x_error,center_offset_y_error,center_grid_error,rotation_true,rotation_pred,rotation_error,axis_x_true,axis_x_pred,axis_error,mask_iou,pred_area,target_area,mask_iou_bin,target_area_bin,rotation_bin
aux_center_bin_offset_xweighted,train,3,2,rectangular_notch,rectangular_notch,0.011699999682605267,0.01172770094126463,-0.003100000089034438,-0.0030617613811045885,16,16,4,4,true,true,true,0.008613360306919227,0.02366020106044117,0.20143407298624533,0.0,-1.7039183378219604,1.70391845703125,0.005200000014156103,0.005170986521989107,0.00012589452671818435,0.7953443258971872,919.0,932.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,4,0,rectangular_notch,rectangular_notch,-0.014999999664723873,-0.015241327695548534,-0.004699999932199717,-0.004668561276048422,7,7,3,3,true,true,true,-0.07503793626177169,0.01945266892841463,0.6201469868017662,0.0,-1.0161164999008179,1.01611328125,0.00559999980032444,0.005566069856286049,0.00023434303875546902,0.8380782918149466,1000.0,1066.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,4,1,rectangular_notch,rectangular_notch,-0.0012000000569969416,-0.001054614782333374,0.004900000058114529,0.004814743064343929,12,12,9,9,true,true,true,0.04520573485112994,-0.052752766074674606,0.5557791096158977,0.0,0.36708998680114746,0.367095947265625,0.004399999976158142,0.004440843593329191,5.769413473899476e-05,0.8380782918149466,1000.0,1066.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,4,2,rectangular_notch,rectangular_notch,0.012600000016391277,0.012504897080361843,-0.004699999932199717,-0.00466521643102169,16,16,3,3,true,true,true,-0.029571069832617092,0.021522291834964402,0.2925919716601828,0.0,-1.9592599868774414,1.959259033203125,0.005200000014156103,0.005186514463275671,4.0611117583466694e-05,0.8380782918149466,1000.0,1066.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,5,0,rectangular_notch,rectangular_notch,-0.01899999938905239,-0.018893355503678322,0.004800000227987766,0.004817037843167782,6,6,9,9,true,true,true,0.0331595838496741,0.0105420246282672,0.2783600298142315,0.0,0.014311552047729492,0.014312744140625,0.004399999976158142,0.004606798756867647,0.0002081005513900891,0.652971386647102,1149.0,1104.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,5,1,rectangular_notch,rectangular_notch,0.0,0.00011662587348837405,-0.005499999970197678,-0.005553847178816795,12,12,2,2,true,true,true,0.03626335834834053,-0.033317961077793556,0.3939638715684697,0.0,-0.8547816276550293,0.8547821044921875,0.004800000227987766,0.0048845005221664906,0.00012485698971431702,0.652971386647102,1149.0,1104.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,5,2,rectangular_notch,rectangular_notch,0.01899999938905239,0.019053852185606956,0.004800000227987766,0.004829154349863529,18,18,9,9,true,true,true,0.016744854302961826,0.0180391133138339,0.1969039976884996,0.0,0.33962440490722656,0.339630126953125,0.005200000014156103,0.005186949856579304,6.227583799045533e-05,0.652971386647102,1149.0,1104.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,6,0,rectangular_notch,rectangular_notch,-0.009700000286102295,-0.009258364327251911,-0.00279999990016222,-0.0027217601891607046,9,9,4,4,true,true,true,0.13732118402440885,0.04841082226425385,1.1648372327611576,0.0,1.5150833129882812,1.51507568359375,0.005200000014156103,0.005391872022300959,0.0004287065239623189,0.8329004329004329,1077.0,1040.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,6,1,rectangular_notch,rectangular_notch,0.0007999999797903001,0.0009791662450879812,0.004699999932199717,0.005056718830019236,12,12,9,9,true,true,true,0.05570951186120232,0.22071982295929987,1.8211344149666384,0.0,-3.5093512535095215,3.5093536376953125,0.005200000014156103,0.004995198920369148,0.0003040889569092542,0.8329004329004329,1077.0,1040.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,6,2,rectangular_notch,rectangular_notch,0.011300000362098217,0.011308014392852783,-0.00279999990016222,-0.0027785238344222307,15,15,4,4,true,true,true,0.0024918627434454277,0.013288315973635376,0.10815950335606223,0.0,-2.2942206859588623,2.294219970703125,0.005200000014156103,0.0052263373509049416,0.00028876247233711183,0.8329004329004329,1077.0,1040.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,7,0,rectangular_notch,rectangular_notch,-0.014600000344216824,-0.01462774071842432,-0.004999999888241291,-0.005003025289624929,7,7,3,3,true,true,true,-0.008625522797938934,-0.0018719671479680011,0.07061055084485246,0.0,-1.236920952796936,1.2369232177734375,0.004000000189989805,0.004020254127681255,5.374749162001535e-05,0.7755834829443446,948.0,1030.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,7,1,rectangular_notch,rectangular_notch,-0.0007999999797903001,-0.0006151827401481569,0.004600000102072954,0.00457247719168663,12,12,9,9,true,true,true,0.05746661173570777,-0.017029801182183613,0.4794947736232238,0.0,0.5999400615692139,0.599945068359375,0.00559999980032444,0.005576259456574917,0.00019093778973910958,0.7755834829443446,948.0,1030.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,7,2,rectangular_notch,rectangular_notch,0.013000000268220901,0.012913752347230911,-0.004999999888241291,-0.004941698629409075,16,16,3,3,true,true,true,-0.0268177135322477,0.03607390470874838,0.3596012333712831,0.0,0.19190263748168945,0.1919097900390625,0.005200000014156103,0.005171332973986864,0.00016842165496200323,0.7755834829443446,948.0,1030.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,8,0,rectangular_notch,rectangular_notch,-0.017799999564886093,-0.017687253654003143,0.004699999932199717,0.004715888760983944,6,6,9,9,true,true,true,0.03505693244875069,0.009831213029985408,0.29127485437445927,0.0,0.8866026401519775,0.8865966796875,0.004800000227987766,0.004836948588490486,4.666429595090449e-05,0.6142433234421365,1096.0,1080.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,8,1,rectangular_notch,rectangular_notch,0.0012000000569969416,0.0013285226887091994,-0.00559999980032444,-0.005607103928923607,12,12,2,2,true,true,true,0.039962506691261834,-0.004395679668985575,0.32162825157516034,0.0,2.2086739540100098,2.20867919921875,0.004000000189989805,0.004052809905260801,5.768320261267945e-05,0.6142433234421365,1096.0,1080.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,8,2,rectangular_notch,rectangular_notch,0.02019999921321869,0.02028706669807434,0.004699999932199717,0.00477311247959733,18,18,9,9,true,true,true,0.027072546677422815,0.04523838971343014,0.42176275321297285,0.0,-0.6199262142181396,0.6199188232421875,0.005200000014156103,0.005194843281060457,0.00012085185153409839,0.6142433234421365,1096.0,1080.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,9,0,rectangular_notch,rectangular_notch,-0.011699999682605267,-0.011737196706235409,-0.002899999963119626,-0.0028578676283359528,8,8,4,4,true,true,true,-0.011565949793516495,0.02606938273009396,0.22815908983749245,0.0,1.5435519218444824,1.543548583984375,0.00559999980032444,0.005510258488357067,0.00014710018876940012,0.769298245614035,1009.0,1008.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,9,1,rectangular_notch,rectangular_notch,-0.0012000000569969416,-0.0010455083101987839,0.004600000102072954,0.00462048826739192,12,12,9,9,true,true,true,0.048037278593768995,0.012677052574464387,0.3974549269878927,0.0,-1.8705600500106812,1.8705596923828125,0.004399999976158142,0.00454329140484333,0.0005273469723761082,0.769298245614035,1009.0,1008.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,9,2,rectangular_notch,rectangular_notch,0.00930000003427267,0.009388459846377373,-0.002899999963119626,-0.0028591579757630825,15,15,4,4,true,true,true,0.02750547344110102,0.025270980241711746,0.2988161721563114,0.0,-3.560598373413086,3.5605926513671875,0.005200000014156103,0.00516724307090044,0.0005976186948828399,0.769298245614035,1009.0,1008.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,10,0,rectangular_notch,rectangular_notch,-0.013799999840557575,-0.013543050736188889,-0.004800000227987766,-0.004763438832014799,8,8,3,3,true,true,true,0.07989511392543347,0.022622364263922667,0.6642891223097411,0.0,3.660891532897949,3.660888671875,0.004399999976158142,0.004634191282093525,0.0002606592606753111,0.7594381035996488,1000.0,1004.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,10,1,rectangular_notch,rectangular_notch,0.0,0.00011976839596172795,0.004800000227987766,0.004779020324349403,12,12,9,9,true,true,true,0.037240486451739524,-0.012981315666392101,0.31550527223159597,0.0,1.2763004302978516,1.27630615234375,0.004800000227987766,0.004910217132419348,0.0002758283808361739,0.7594381035996488,1000.0,1004.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,10,2,rectangular_notch,rectangular_notch,0.013799999840557575,0.013887311331927776,-0.004800000227987766,-0.004775707609951496,16,16,3,3,true,true,true,0.02714841745473634,0.015031057745912457,0.2482539689601872,0.0,-1.5188313722610474,1.518829345703125,0.005200000014156103,0.005200780928134918,3.792588358919602e-06,0.7594381035996488,1000.0,1004.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,11,0,rectangular_notch,rectangular_notch,-0.018200000748038292,-0.018074581399559975,0.004999999888241291,0.005048512481153011,6,6,9,9,true,true,true,0.03899757953914057,0.030017167535062894,0.39369767542028544,0.0,1.9564990997314453,1.9564971923828125,0.005200000014156103,0.005213406402617693,8.582807640777901e-05,0.7376093294460642,1188.0,1196.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,11,1,rectangular_notch,rectangular_notch,0.0007999999797903001,0.0009493596153333783,-0.0052999998442828655,-0.005335631780326366,12,12,2,2,true,true,true,0.04644151271472455,-0.022047260919710876,0.4112728198006756,0.0,2.489762783050537,2.4897613525390625,0.005200000014156103,0.00515432795509696,0.00011333890142850578,0.7376093294460642,1188.0,1196.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,11,2,rectangular_notch,rectangular_notch,0.01979999989271164,0.019892612472176552,0.004999999888241291,0.0050146859139204025,18,18,9,9,true,true,true,0.02879672457102815,0.009086978592060035,0.24157145870516594,0.0,-1.199821949005127,1.1998291015625,0.005200000014156103,0.005202263593673706,7.1167632995639e-05,0.7376093294460642,1188.0,1196.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,12,0,rectangular_notch,rectangular_notch,-0.011300000362098217,-0.011581734754145145,-0.0031999999191612005,-0.0031425291672348976,8,8,4,4,true,true,true,-0.08760178948514435,0.03556002854922846,0.7563528975888014,0.0,0.6706249713897705,0.670623779296875,0.004000000189989805,0.003968341276049614,0.0001064768002834171,0.8272642390289449,961.0,996.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,12,1,rectangular_notch,rectangular_notch,-0.0007999999797903001,-0.0006870243814773858,0.00430000014603138,0.004019996151328087,12,12,8,8,true,true,true,0.03512835088560168,-0.17325247559515705,1.4142230960816318,0.0,-1.0299737453460693,1.02996826171875,0.00559999980032444,0.005198122002184391,0.00042691879207268357,0.8272642390289449,961.0,996.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,12,2,rectangular_notch,rectangular_notch,0.009700000286102295,0.009599474258720875,-0.0031999999191612005,-0.003172338241711259,15,15,4,4,true,true,true,-0.03125731233756569,0.017115663304716255,0.28509260305281,0.0,-2.065347671508789,2.0653533935546875,0.005200000014156103,0.005218088161200285,0.0003598257608246058,0.8272642390289449,961.0,996.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,13,0,rectangular_notch,rectangular_notch,-0.012600000016391277,-0.012475705705583096,-0.004900000058114529,-0.004897793289273977,8,8,3,3,true,true,true,0.038647763130763846,0.001365438250611084,0.30937501040676035,0.0,0.18945050239562988,0.189453125,0.004800000227987766,0.004932221490889788,0.00014587353507522494,0.7577981651376147,938.0,978.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,13,1,rectangular_notch,rectangular_notch,0.0012000000569969416,0.0013200894463807344,0.004699999932199717,0.0046866158954799175,12,12,9,9,true,true,true,0.03734029534614375,-0.008281372905478812,0.3059807882844246,0.0,2.2627854347229004,2.262786865234375,0.004000000189989805,0.004007213748991489,2.9083617846481502e-05,0.7577981651376147,938.0,978.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,13,2,rectangular_notch,rectangular_notch,0.014999999664723873,0.015125076286494732,-0.004900000058114529,-0.004856977611780167,17,17,3,3,true,true,true,0.038891012951158266,0.026620139264392995,0.37703200524711644,0.0,0.4078669548034668,0.407867431640625,0.005200000014156103,0.0051795681938529015,0.00039310241118073463,0.7577981651376147,938.0,978.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,14,0,rectangular_notch,rectangular_notch,-0.02019999921321869,-0.02012636512517929,0.004900000058114529,0.004971083253622055,6,6,9,9,true,true,true,0.022895599761506902,0.04398272820337251,0.3966813426336748,0.0,-1.40940523147583,1.4094085693359375,0.00559999980032444,0.005669901147484779,7.324083708226681e-05,0.6967509025270758,1178.0,1172.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,14,1,rectangular_notch,rectangular_notch,-0.0012000000569969416,-0.0010547980200499296,-0.005400000140070915,-0.005420732777565718,12,12,2,2,true,true,true,0.0451487593723649,-0.012828319736644334,0.3754869913169756,0.0,-1.9808199405670166,1.9808197021484375,0.004399999976158142,0.00416970020160079,0.00023817546025384218,0.6967509025270758,1178.0,1172.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,14,2,rectangular_notch,rectangular_notch,0.017799999564886093,0.017248140648007393,0.004900000058114529,0.005186382215470076,17,17,9,9,true,true,true,-0.1715936358023875,0.17719896382445013,1.9733236714269247,0.0,0.08677005767822266,0.0867767333984375,0.005200000014156103,0.0051665776409208775,3.462953100097366e-05,0.6967509025270758,1178.0,1172.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,15,0,rectangular_notch,rectangular_notch,-0.010499999858438969,-0.009786528535187244,-0.003000000026077032,-0.003029908984899521,9,9,4,4,true,true,true,0.22184499453220502,-0.018506168685060026,1.7809243420811607,0.0,0.9193859100341797,0.9193878173828125,0.004399999976158142,0.004405831918120384,0.0001362023176625371,0.779491833030853,997.0,964.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,15,1,rectangular_notch,rectangular_notch,0.0,0.00022383879695553333,0.0044999998062849045,0.0038737577851861715,12,12,8,8,true,true,true,0.06959987748403963,-0.3874872592158562,3.1495068210794854,0.0,-1.8707438707351685,1.8707427978515625,0.004800000227987766,0.005126741714775562,0.00047352886758744717,0.779491833030853,997.0,964.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,15,2,rectangular_notch,rectangular_notch,0.010499999858438969,0.010440338402986526,-0.003000000026077032,-0.003023761324584484,15,15,4,4,true,true,true,-0.018550984219390526,-0.014702303780108034,0.18936470665053184,0.0,-3.3661375045776367,3.3661346435546875,0.005200000014156103,0.005199536681175232,0.0004612670745700598,0.779491833030853,997.0,964.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,16,0,rectangular_notch,rectangular_notch,-0.013000000268220901,-0.012632597237825394,-0.004600000102072954,-0.0046055200509727,8,8,3,3,true,true,true,0.11423938231705238,-0.003415468458059484,0.9143234227591779,0.0,1.3499746322631836,1.3499755859375,0.005200000014156103,0.005120730493217707,7.930224819574505e-05,0.8630377524143986,1030.0,1092.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,16,1,rectangular_notch,rectangular_notch,0.0007999999797903001,0.0009964988566935062,0.004999999888241291,0.004981554578989744,12,12,9,9,true,true,true,0.06109887090275681,-0.011413035354495837,0.4972454944009668,0.0,0.8661813735961914,0.866180419921875,0.005200000014156103,0.005076350178569555,0.00013502083311323076,0.8630377524143986,1030.0,1092.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,16,2,rectangular_notch,rectangular_notch,0.014600000344216824,0.014541758224368095,-0.004600000102072954,-0.00456390343606472,16,16,3,3,true,true,true,-0.018109659545246348,0.02233481259181677,0.23003354501203468,0.0,-1.5199408531188965,1.5199432373046875,0.005200000014156103,0.005177511367946863,0.00017009610019158572,0.8630377524143986,1030.0,1092.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,17,0,rectangular_notch,rectangular_notch,-0.01979999989271164,-0.01969635859131813,0.004600000102072954,0.004624654073268175,6,6,9,9,true,true,true,0.032225967872350686,0.015254645018010882,0.2852330639947959,0.0,1.570289134979248,1.570281982421875,0.004000000189989805,0.003968727774918079,0.000185943121323362,0.7013574660633484,1128.0,1128.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,17,1,rectangular_notch,rectangular_notch,-0.0007999999797903001,-0.0006101231556385756,-0.00570000009611249,-0.005692788865417242,12,12,2,2,true,true,true,0.05903982632931981,0.004461949092416817,0.47366554159319224,0.0,-0.0376124382019043,0.0376129150390625,0.00559999980032444,0.005622297525405884,0.00017105891311075538,0.7013574660633484,1128.0,1128.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,17,2,rectangular_notch,rectangular_notch,0.018200000748038292,0.018188346177339554,0.004600000102072954,0.004655683413147926,18,18,9,9,true,true,true,-0.0036238431576380847,0.03445404949774705,0.2771528116861874,0.0,-1.382873296737671,1.38287353515625,0.005200000014156103,0.005192071199417114,7.726992771495134e-05,0.7013574660633484,1128.0,1128.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,18,0,rectangular_notch,rectangular_notch,-0.00930000003427267,-0.009203319437801838,-0.003100000089034438,-0.003028159961104393,9,9,4,4,true,true,true,0.030061623637079225,0.04445108015027449,0.4292952171901124,0.0,-1.8957295417785645,1.8957366943359375,0.004800000227987766,0.0048820339143276215,8.234370034188032e-05,0.7807692307692308,920.0,932.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,18,1,rectangular_notch,rectangular_notch,0.0012000000569969416,0.0013208145974203944,0.004399999976158142,0.004371222574263811,12,12,8,8,true,true,true,0.037565772002577824,-0.01780601782011282,0.33257699227792253,0.0,-1.3789926767349243,1.378997802734375,0.004000000189989805,0.0038883842062205076,0.0003355001681484282,0.7807692307692308,920.0,932.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,18,2,rectangular_notch,rectangular_notch,0.011699999682605267,0.01164618507027626,-0.003100000089034438,-0.0030756196938455105,16,16,4,4,true,true,true,-0.01673298139506163,0.015085369860333292,0.18023292488386788,0.0,-1.297163724899292,1.2971649169921875,0.005200000014156103,0.005187694914638996,0.00026993529172614217,0.7807692307692308,920.0,932.0,>=0.60,500-1000,<15deg
aux_center_bin_offset_xweighted,train,19,0,rectangular_notch,rectangular_notch,-0.014999999664723873,-0.0149586983025074,-0.004699999932199717,-0.004674192517995834,7,7,3,3,true,true,true,0.012842142601228734,0.015968337895572282,0.1639333409383145,0.0,1.4166812896728516,1.41668701171875,0.00559999980032444,0.005656429100781679,7.094811007846147e-05,0.8375545851528384,1038.0,1066.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,19,1,rectangular_notch,rectangular_notch,-0.0012000000569969416,-0.001044783159159124,0.004900000058114529,0.004865868482738733,12,12,9,9,true,true,true,0.04826275525020307,-0.021118912735817896,0.4214490826268128,0.0,-0.10936570167541504,0.1093597412109375,0.004399999976158142,0.004470377694815397,0.00012743855768349022,0.8375545851528384,1038.0,1066.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,19,2,rectangular_notch,rectangular_notch,0.012600000016391277,0.012689674273133278,-0.004699999932199717,-0.004690117202699184,16,16,3,3,true,true,true,0.02788308982895145,0.006114939015133797,0.22836590674696505,0.0,-0.4938499927520752,0.4938507080078125,0.005200000014156103,0.00522523932158947,5.600240547209978e-05,0.8375545851528384,1038.0,1066.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,20,0,rectangular_notch,rectangular_notch,-0.01899999938905239,-0.01891242153942585,0.004800000227987766,0.004817571956664324,6,6,9,9,true,true,true,0.027231238226918243,0.010872507361639416,0.2345721895468535,0.0,0.832862377166748,0.832855224609375,0.004399999976158142,0.0045473454520106316,0.00018127831572201103,0.6738805970149254,1139.0,1104.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,20,1,rectangular_notch,rectangular_notch,0.0,0.0001914321765070781,-0.005499999970197678,-0.005574674345552921,12,12,2,2,true,true,true,0.059523443713122244,-0.04620477078381413,0.6028158561765428,0.0,3.2210192680358887,3.2210235595703125,0.004800000227987766,0.004955956246703863,0.00016081078501883894,0.6738805970149254,1139.0,1104.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,20,2,rectangular_notch,rectangular_notch,0.01899999938905239,0.019195053726434708,0.004800000227987766,0.0048334039747715,18,18,9,9,true,true,true,0.0606497093854407,0.020668568784413532,0.5125982120380491,0.0,-0.7195324897766113,0.7195281982421875,0.005200000014156103,0.005200423300266266,2.4833598217810504e-05,0.6738805970149254,1139.0,1104.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,21,0,rectangular_notch,rectangular_notch,-0.009700000286102295,-0.009886014275252819,-0.00279999990016222,-0.002746035112068057,9,9,4,4,true,true,true,-0.05783872604428737,0.03339071337960392,0.5342813024121275,0.0,0.17998456954956055,0.1799774169921875,0.005200000014156103,0.005273324437439442,0.00017602827574592084,0.8494623655913979,1024.0,1040.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,21,1,rectangular_notch,rectangular_notch,0.0007999999797903001,0.0008812302839942276,0.004699999932199717,0.004946376662701368,12,12,9,9,true,true,true,0.025257548277958897,0.15244560540532182,1.2361904410543487,0.0,-3.9643399715423584,3.9643402099609375,0.005200000014156103,0.004838505759835243,0.0005790212890133262,0.8494623655913979,1024.0,1040.0,>=0.60,1000-1500,<15deg
aux_center_bin_offset_xweighted,train,21,2,rectangular_notch,rectangular_notch,0.011300000362098217,0.011333772912621498,-0.00279999990016222,-0.0027315206825733185,15,15,4,4,true,true,true,0.010501152663051794,0.04237151683021002,0.3492272287890956,0.0,-2.3138911724090576,2.3138885498046875,0.005200000014156103,0.005202780477702618,0.00032585786539129913,0.8494623655913979,1024.0,1040.0,>=0.60,1000-1500,<15deg
