run_label,split,sample_index,hard_case_type,mask_iou,center_grid_mae,max_center_grid_error,x_bin_acc,y_bin_acc,both_bin_acc,center_offset_mae,pred_area,target_area,area_diff
v3_train_candidate,val,3,both_bins_wrong_like,0.0,82.03015519804649,82.03015519804649,0.0,0.0,0.0,0.13135096781121336,192,280,-88
v3_train_candidate,val,4,both_bins_wrong_like,0.0,16.760807911921464,16.760807911921464,0.0,0.0,0.0,0.1313514925897048,192,288,-96
v3_train_candidate,val,5,bins_correct_center_or_offset_bad,0.0,59.02467641733895,59.02467641733895,0.0,0.0,0.0,0.31364867109751693,192,140,52
v3_train_candidate,val,6,bins_correct_center_or_offset_bad,0.0,41.20031688573275,41.20031688573275,0.0,0.0,0.0,0.331093101100995,192,115,77
v3_train_candidate,val,7,geometry_or_type_interaction,0.3958333333333333,3.4776038332814316,3.4776038332814316,0.0,1.0,0.0,0.3156971056874439,192,76,116
v3_train_candidate,val,8,geometry_or_type_interaction,0.0,12.342015372530069,12.342015372530069,0.0,0.0,0.0,0.4685374223434038,192,84,108
v3_train_candidate,val,9,rare_y_bin_wrong,0.0,44.26929328523163,44.26929328523163,0.0,0.0,0.0,0.30775969841082546,192,216,-24
v3_train_param_only,test,0,x_bin_wrong_like,0.126463700234192,15.111201812232764,15.111201812232764,0.0,1.0,0.0,0.6848735739653506,217,264,-47
v3_train_param_only,test,1,x_bin_wrong_like,0.0,70.02506130454583,70.02506130454583,0.0,1.0,0.0,0.4639359889567089,217,280,-63
v3_train_param_only,test,2,x_bin_wrong_like,0.2481751824817518,17.673348701680805,17.673348701680805,0.0,0.0,0.0,0.7929987434988537,217,296,-79
v3_train_param_only,test,3,both_bins_wrong_like,0.0,48.43115437494543,48.43115437494543,0.0,0.0,0.0,0.5598735921552878,217,324,-107
v3_train_param_only,test,4,both_bins_wrong_like,0.0,49.870384834101074,49.870384834101074,0.0,0.0,0.0,0.5598735454982382,217,259,-42
v3_train_param_only,test,5,bins_correct_center_or_offset_bad,0.0,12.787138848666844,12.787138848666844,0.0,0.0,0.0,0.12549854780831982,217,96,121
v3_train_param_only,test,6,bins_correct_center_or_offset_bad,0.0,65.94548661624289,65.94548661624289,0.0,1.0,0.0,0.3573735820125755,217,130,87
v3_train_param_only,test,7,geometry_or_type_interaction,0.0,38.689178522682205,38.689178522682205,0.0,0.0,0.0,0.33276932579443586,217,84,133
v3_train_param_only,test,8,geometry_or_type_interaction,0.0,34.37656376850359,34.37656376850359,0.0,0.0,0.0,0.5036094568611085,217,76,141
v3_train_param_only,test,9,rare_y_bin_wrong,0.0,21.321227440481973,21.321227440481973,0.0,0.0,0.0,0.18508184061702274,217,231,-14
v3_train_param_only,val,0,x_bin_wrong_like,0.017094017094017,30.748898362613147,30.748898362613147,0.0,1.0,0.0,0.6848735856068813,217,259,-42
v3_train_param_only,val,1,x_bin_wrong_like,0.0,58.00637024659661,58.00637024659661,0.0,1.0,0.0,0.46393601360402836,217,312,-95
v3_train_param_only,val,2,x_bin_wrong_like,0.5980066445182725,2.3438643368409275,2.3438643368409275,0.0,0.0,0.0,0.7929982030770906,217,264,-47
v3_train_param_only,val,3,both_bins_wrong_like,0.0,56.07344949248117,56.07344949248117,0.0,0.0,0.0,0.5598734219888117,217,280,-63
v3_train_param_only,val,4,both_bins_wrong_like,0.0,35.181108534922544,35.181108534922544,0.0,0.0,0.0,0.5598737820577488,217,288,-71
v3_train_param_only,val,5,bins_correct_center_or_offset_bad,0.0,33.31987602365595,33.31987602365595,0.0,0.0,0.0,0.42987361581667294,217,140,77
v3_train_param_only,val,6,bins_correct_center_or_offset_bad,0.0,64.38795718894089,64.38795718894089,0.0,0.0,0.0,0.1617485450652813,217,115,102
v3_train_param_only,val,7,geometry_or_type_interaction,0.0,24.332469029090547,24.332469029090547,0.0,0.0,0.0,0.17714435967129996,217,76,141
v3_train_param_only,val,8,geometry_or_type_interaction,0.0,19.119252492329263,19.119252492329263,0.0,0.0,0.0,0.3559097790883744,217,84,133
v3_train_param_only,val,9,rare_y_bin_wrong,0.1863013698630137,16.669243328950596,16.669243328950596,0.0,1.0,0.0,0.18508187572348236,217,216,1
zero_shot_v2_train,test,0,x_bin_wrong_like,0.0,68.58973473315478,68.58973473315478,0.0,0.0,0.0,0.32866774424954004,1071,264,807
zero_shot_v2_train,test,1,x_bin_wrong_like,0.0,119.43917106502977,119.43917106502977,0.0,0.0,0.0,0.3385533814437741,1071,280,791
zero_shot_v2_train,test,2,x_bin_wrong_like,0.0,38.888695751141036,38.888695751141036,0.0,0.0,0.0,0.4367927055997014,1071,296,775
zero_shot_v2_train,test,3,both_bins_wrong_like,0.0889929742388758,83.99345478563862,83.99345478563862,0.0,1.0,0.0,0.295115821111471,1071,324,747
zero_shot_v2_train,test,4,both_bins_wrong_like,0.0,23.61137675618878,23.61137675618878,0.0,0.0,0.0,0.295115640667747,1071,259,812
zero_shot_v2_train,test,5,bins_correct_center_or_offset_bad,0.0,66.566141411098,66.566141411098,0.0,0.0,0.0,0.23070728190749085,1071,96,975
zero_shot_v2_train,test,6,bins_correct_center_or_offset_bad,0.0,116.07069179476618,116.07069179476618,0.0,0.0,0.0,0.0773841288735525,1071,130,941
zero_shot_v2_train,test,7,geometry_or_type_interaction,0.0158311345646438,16.92168076877425,16.92168076877425,0.0,0.0,0.0,0.2616365855192006,1071,84,987
zero_shot_v2_train,test,8,geometry_or_type_interaction,0.0,19.639174380060446,19.639174380060446,0.0,0.0,0.0,0.14740362714529787,1071,76,995
zero_shot_v2_train,test,9,rare_y_bin_wrong,0.0187793427230046,63.88277258900846,63.88277258900846,0.0,0.0,0.0,0.17112398909878793,1071,231,840
zero_shot_v2_train,val,0,x_bin_wrong_like,0.0,82.94335618311989,82.94335618311989,0.0,0.0,0.0,0.3286677558910707,1071,259,812
zero_shot_v2_train,val,1,x_bin_wrong_like,0.0,32.61482315160033,32.61482315160033,0.0,0.0,0.0,0.3385532883115258,1071,312,759
zero_shot_v2_train,val,2,x_bin_wrong_like,0.0,51.60793743801567,51.60793743801567,0.0,0.0,0.0,0.436792681043349,1071,264,807
zero_shot_v2_train,val,3,both_bins_wrong_like,0.0234848484848484,101.14928982692086,101.14928982692086,0.0,0.0,0.0,0.29511599646206654,1071,280,791
zero_shot_v2_train,val,4,both_bins_wrong_like,0.0,41.0581894571261,41.0581894571261,0.0,0.0,0.0,0.29511581601835835,1071,288,783
zero_shot_v2_train,val,5,bins_correct_center_or_offset_bad,0.0,87.03710020995791,87.03710020995791,0.0,0.0,0.0,0.1498842208853228,1071,140,931
zero_shot_v2_train,val,6,bins_correct_center_or_offset_bad,0.0,48.435411298127306,48.435411298127306,0.0,0.0,0.0,0.1944572846505293,1071,115,956
zero_shot_v2_train,val,7,geometry_or_type_interaction,0.0,31.931601197128316,31.931601197128316,0.0,0.0,0.0,0.1790614700445107,1071,76,995
zero_shot_v2_train,val,8,geometry_or_type_interaction,0.0,34.74999789770781,34.74999789770781,0.0,0.0,0.0,0.3047730809067736,1071,84,987
zero_shot_v2_train,val,9,rare_y_bin_wrong,0.0,69.45500657148304,69.45500657148304,0.0,0.0,0.0,0.17112395399232827,1071,216,855
