split,sample_index,component_slot,matched_slot,presence_true,presence_prob,presence_pred,type_true,type_pred,type_correct,center_x_true,center_x_pred,center_y_true,center_y_pred,axis_x_true,axis_x_pred,axis_y_true,axis_y_pred,depth_true,depth_pred,rotation_true,rotation_pred,center_error,axis_error,depth_error,rotation_error,target_schema,type_vocab,run_label,center_x_bin_true_derived,center_x_bin_pred_derived,center_y_bin_true_derived,center_y_bin_pred_derived,x_bin_correct,y_bin_correct,both_bins_correct,center_x_grid_error,center_y_grid_error,center_grid_error,center_offset_x_abs_error,center_offset_y_abs_error,center_offset_mae,pred_mask_iou,pred_area,target_area,area_diff,hard_case_type,defect_type,rotation_angle,component_type_combination
test,9,0,0,1,0.9999887943267822,1,rectangular_notch,rectangular_notch,1.0,0.0055111111141741,-0.0120327668264508,0.0023838384076952,0.0006536253495141,0.0133333336561918,0.0126752667129039,0.001333333319053,0.0013085340615361,75.0,76.96128845214844,0.0,-0.0001404457580065,0.0176289901137352,0.0006585340597666,1.9612884521484373,0.0001373291015625,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_candidate,14,8,7,6,False,False,False,43.640397352743335,8.564554829429163,44.47286679011851,0.5449503309070831,0.07056935367864567,0.3077598422928644,0.0,192,231,-39,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
val,0,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,0.0111097712069749,-0.0011156848631799,-0.0012666666880249,-0.0003480495943222,0.0149333337321877,0.0126800779253244,0.0014666666975244,0.0013089979765936,80.0,76.96189880371094,0.0,-0.0534321404993534,0.0122599201276898,0.002258765278384,3.0381011962890625,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,15,12,5,5,False,True,False,30.41082265424492,4.547154715465193,30.748898362613147,0.8013528317806136,0.5683943394331491,0.6848735856068813,0.017094017094017,217,259,-42,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
val,1,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,-0.0244279168546199,-0.0011156848631799,-0.0006333333440124,-0.0003480495943222,0.0156444441527128,0.0126800779253244,0.0015999999595806,0.0013089979765936,85.0,76.96189880371094,0.0,-0.0534304343163967,0.0233139768242836,0.0029786152299493,8.038101196289062,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,4,12,5,5,False,True,False,57.98917837486614,1.412154592530605,58.00637024659661,0.7513527031417311,0.17651932406632564,0.46393601360402836,0.0,217,312,-95,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
val,2,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,-0.0017545504961162,-0.0011156828841194,0.0,-0.0003480495943222,0.0135111110284924,0.0126800779253244,0.001733333338052,0.0013089979765936,70.0,76.96189880371094,0.0,-0.053431499749422,0.0007275234092958,0.0009331004694104,6.9618988037109375,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,11,12,6,5,False,False,False,1.5891832203630532,1.7228455304034884,2.3438643368409275,0.8013520974546174,0.7846443086995638,0.7929982030770906,0.5980066445182725,217,264,-47,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
val,3,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,0.0207660533487796,-0.0011156828841194,0.002373737283051,-0.0003480495943222,0.0138666667044162,0.0126800779253244,0.001520000048913,0.0013089979765936,75.0,76.96189880371094,0.0,-0.0534289367496967,0.0220503639429807,0.0012052032398059,1.9618988037109373,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,18,12,7,5,False,False,False,54.430820095959895,13.4728453441389,56.07344949248117,0.8038525119949862,0.31589433198263717,0.5598734219888117,0.0,217,280,-63,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
val,4,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,-0.0146108316257596,-0.001115686725825,-0.0024747473653405,-0.0003480495943222,0.0144888889044523,0.0126800779253244,0.0016400000313296,0.0013089979765936,80.0,76.96189880371094,0.0,-0.0534321404993534,0.013661690056324,0.0018388472963124,3.0381011962890625,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,7,12,4,5,False,False,False,33.56917368891682,10.527154201840817,35.181108534922544,0.803853288885396,0.3158942752301017,0.5598737820577488,0.0,217,288,-71,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
val,5,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,0.0092685651034116,-0.0011156848631799,-0.0046000001020729,-0.0003480495943222,0.0111111113801598,0.0126800779253244,0.0010666666785255,0.0013089979765936,85.0,76.96189880371094,0.0,-0.0534321404993534,0.0112210400402545,0.0015875706449151,8.038101196289062,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,15,12,3,5,False,False,False,25.830822369260225,21.04715548380655,33.31987602365595,0.22885279615752702,0.6308944354758188,0.42987361581667294,0.0,217,140,77,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
val,6,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,-0.026108318939805,-0.0011156848631799,-0.0037333334330469,-0.0003480495943222,0.0092444447800517,0.0126800779253244,0.000866666669026,0.0013089979765936,70.0,76.96189880371094,0.0,-0.0534321404993534,0.0252208616584539,0.0034639907535165,6.9618988037109375,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,4,12,3,5,False,False,False,62.16917865519436,16.757155376238877,64.38795718894089,0.22885266810070334,0.09464442202985929,0.1617485450652813,0.0,217,115,102,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
val,7,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,-0.0106488885357975,-0.0011156848631799,0.0007533333264291,-0.0003480495943222,0.0080000003799796,0.0126800779253244,0.0007999999797903,0.0013089979765936,75.0,76.96189880371094,0.0,-0.0534321404993534,0.0095966150984168,0.0047076749615371,1.9618988037109373,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,9,12,6,5,False,False,False,23.713844665682014,5.45184557957718,24.332469029090547,0.03576941678974749,0.31851930255285243,0.17714435967129996,0.0,217,76,141,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
val,8,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,-0.0075733331032097,-0.0011156843975186,0.0017466666176915,-0.0003480495070107,0.008533333428204,0.0126800779253244,0.000866666669026,0.0013089979765936,80.0,76.96189880371094,0.0,-0.0534329935908317,0.0067888926714658,0.0041702697053551,3.0381011962890625,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,10,12,7,5,False,False,False,16.063401514451613,10.368845049037636,19.119252492329263,0.007925189306453695,0.7038943688702951,0.3559097790883744,0.0,217,84,133,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
val,9,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,0.0055111111141741,-0.0011156848631799,-0.0008484848658554,-0.0003480495943222,0.0143999997526407,0.0126800779253244,0.0012000000569969,0.0013089979765936,85.0,76.96189880371094,0.0,-0.0534329935908317,0.0066456645727157,0.0017233721446245,8.038101196289062,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,14,12,5,5,False,True,False,16.484155362117658,2.477154649458061,16.669243328950596,0.06051942026470708,0.30964433118225765,0.18508187572348236,0.1863013698630137,217,216,1,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
test,0,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,0.0046776104718446,-0.0011156848631799,-0.0012666666880249,-0.0003480495943222,0.0135111110284924,0.0126800779253244,0.0015999999595806,0.0013089979765936,70.0,76.96189880371094,0.0,-0.0534321404993534,0.0058656740002334,0.0008805101388134,6.9618988037109375,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,13,12,5,5,False,True,False,14.410822467980426,4.547154715465193,15.111201812232764,0.8013528084975522,0.5683943394331491,0.6848735739653506,0.126463700234192,217,264,-47,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
test,1,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,0.0270293690264225,-0.0011156839318573,-0.0006333333440124,-0.0003480495070107,0.0142222223803401,0.0126800779253244,0.001733333338052,0.0013089979765936,75.0,76.96189880371094,0.0,-0.053431287407875,0.0281464979052543,0.0015994592104107,1.9618988037109373,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,20,12,5,5,False,True,False,70.01082079858479,1.4121550247225394,70.02506130454583,0.7513525998231003,0.17651937809031748,0.4639359889567089,0.0,217,280,-63,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
test,2,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,-0.0081867109984159,-0.0011156862601637,0.0,-0.000348049623426,0.0149333337321877,0.0126800779253244,0.0014666666975244,0.0013089979765936,80.0,76.96189880371094,0.0,-0.053429577499628,0.007079585455358,0.002258765278384,3.0381011962890625,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,9,12,6,5,False,False,False,17.589174429551033,1.7228456744673017,17.673348701680805,0.8013531963061202,0.7846442906915871,0.7929987434988537,0.2481751824817518,217,296,-79,x_bin_wrong_like,rectangular_notch,0.0,rectangular_notch
test,3,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,0.0143338916823267,-0.0011156848631799,0.0056060603819787,-0.0003480495943222,0.0144888889044523,0.0126800779253244,0.0017600000137463,0.0013089979765936,85.0,76.96189880371094,0.0,-0.0534321404993534,0.0165571980178356,0.0018641888163983,8.038101196289062,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,16,12,9,5,False,False,False,38.43082251594349,29.47284504145888,48.43115437494543,0.8038528144929357,0.31589436981763985,0.5598735921552878,0.0,217,324,-107,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
test,4,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,-0.0210429932922124,-0.001115686725825,0.0007575757335871,-0.0003480499144643,0.0151111111044883,0.0126800779253244,0.0013999999500811,0.0013089979765936,70.0,76.96189880371094,0.0,-0.0534321404993534,0.0199579540640115,0.0024327358696609,6.9618988037109375,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,5,12,6,5,False,False,False,49.56917619184609,5.472847080182095,49.870384834101074,0.8038529760192383,0.31589411497723796,0.5598735454982382,0.0,217,259,-42,both_bins_wrong_like,rectangular_notch,0.0,rectangular_notch
test,5,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,0.0028364041354507,-0.0011156848631799,-0.0020000000949949,-0.0003480495943222,0.0098666669800877,0.0126800779253244,0.000866666669026,0.0013089979765936,75.0,76.96189880371094,0.0,-0.0534321404993534,0.0042834500782191,0.0028479709289968,1.9618988037109373,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,13,12,4,5,False,False,False,9.830821603829602,8.177155161103526,12.787138848666844,0.22885270047869924,0.022144395137940365,0.12549854780831982,0.0,217,96,121,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
test,6,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,0.0253489669412374,-0.0011156848631799,-0.0011333333095535,-0.0003480495943222,0.0104888891801238,0.0126800779253244,0.0009666666737757,0.0013089979765936,80.0,76.96189880371094,0.0,-0.0534321404993534,0.0264762993901968,0.0022177689243108,3.0381011962890625,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,20,12,5,5,False,True,False,65.83082283492159,3.8871544772796085,65.94548661624289,0.22885285436519995,0.4858943096599511,0.3573735820125755,0.0,217,130,87,bins_correct_center_or_offset_bad,rectangular_notch,0.0,rectangular_notch
test,7,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,-0.0154488887637853,-0.0011156848631799,0.0026866665575653,-0.0003480495943222,0.008533333428204,0.0126800779253244,0.000866666669026,0.0013089979765936,85.0,76.96189880371094,0.0,-0.0534321404993534,0.014650946483016,0.0041702697053551,8.038101196289062,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,7,12,7,5,False,False,False,35.65384549968148,15.021845287607531,38.689178522682205,0.5432693125398134,0.12226933904905835,0.33276932579443586,0.0,217,84,133,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
test,8,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,-0.0123733337968587,-0.0011156848631799,0.0036800000816583,-0.0003480495943222,0.0074666668660938,0.0126800779253244,0.0007333333487622,0.0013089979765936,70.0,76.96189880371094,0.0,-0.0534321404993534,0.0119565809145569,0.0052450969815254,6.9618988037109375,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,8,12,8,5,False,False,False,28.003402348450837,19.93884634177142,34.37656376850359,0.499574706443645,0.5076442072785721,0.5036094568611085,0.0,217,76,141,geometry_or_type_interaction,rectangular_notch,0.0,rectangular_notch
test,9,0,0,1,0.9999980926513672,1,rectangular_notch,rectangular_notch,1.0,0.0055111111141741,-0.0011156848631799,0.0023838384076952,-0.0003480495943222,0.0133333336561918,0.0126800779253244,0.001333333319053,0.0013089979765936,75.0,76.96189880371094,0.0,-0.0534329935908317,0.0071678194217383,0.0006537088192999,1.9618988037109373,0.053436279296875,center_x|center_y|axis_x|axis_y|depth_or_shape_param|rotation_angle,rectangular_notch,v3_train_param_only,14,12,7,5,False,False,False,16.484155362117658,13.522845912245291,21.321227440481973,0.06051942026470708,0.3096442609693384,0.18508184061702274,0.0,217,231,-14,rare_y_bin_wrong,rectangular_notch,0.0,rectangular_notch
