runner config | sample=5 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=5 | outer=1/20 | loss_phi=2.352188e+00 | loss_mu=2.154737e+00 | mu_mse=2.052993e+05 | mu_mae=4.525624e+02 | defect_area_pred=49 | defect_area_label=65 | defect_iou=0.000000e+00
sample=5 | outer=2/20 | loss_phi=2.327426e+00 | loss_mu=1.025458e+00 | mu_mse=1.689977e+05 | mu_mae=4.091374e+02 | defect_area_pred=131 | defect_area_label=65 | defect_iou=1.200000e-01
sample=5 | outer=3/20 | loss_phi=2.320495e+00 | loss_mu=8.321322e-01 | mu_mse=1.418824e+05 | mu_mae=3.726903e+02 | defect_area_pred=170 | defect_area_label=65 | defect_iou=2.702703e-01
sample=5 | outer=4/20 | loss_phi=2.318147e+00 | loss_mu=7.371736e-01 | mu_mse=1.223766e+05 | mu_mae=3.441370e+02 | defect_area_pred=146 | defect_area_label=65 | defect_iou=3.270440e-01
sample=5 | outer=5/20 | loss_phi=2.317093e+00 | loss_mu=6.962109e-01 | mu_mse=1.091956e+05 | mu_mae=3.234073e+02 | defect_area_pred=142 | defect_area_label=65 | defect_iou=3.800000e-01
sample=5 | outer=6/20 | loss_phi=2.316307e+00 | loss_mu=6.791041e-01 | mu_mse=9.912554e+04 | mu_mae=3.069211e+02 | defect_area_pred=126 | defect_area_label=65 | defect_iou=4.360902e-01
sample=5 | outer=7/20 | loss_phi=2.315536e+00 | loss_mu=6.788777e-01 | mu_mse=9.200466e+04 | mu_mae=2.945923e+02 | defect_area_pred=94 | defect_area_label=65 | defect_iou=5.436893e-01
sample=5 | outer=8/20 | loss_phi=2.314687e+00 | loss_mu=6.987420e-01 | mu_mse=8.556243e+04 | mu_mae=2.825793e+02 | defect_area_pred=84 | defect_area_label=65 | defect_iou=6.373627e-01
sample=5 | outer=9/20 | loss_phi=2.313772e+00 | loss_mu=7.453471e-01 | mu_mse=8.216272e+04 | mu_mae=2.749989e+02 | defect_area_pred=81 | defect_area_label=65 | defect_iou=6.781609e-01
sample=5 | outer=10/20 | loss_phi=2.312672e+00 | loss_mu=8.265237e-01 | mu_mse=8.112549e+04 | mu_mae=2.713844e+02 | defect_area_pred=80 | defect_area_label=65 | defect_iou=7.058824e-01
sample=5 | outer=11/20 | loss_phi=2.311331e+00 | loss_mu=9.658258e-01 | mu_mse=7.853230e+04 | mu_mae=2.663429e+02 | defect_area_pred=80 | defect_area_label=65 | defect_iou=7.469879e-01
sample=5 | outer=12/20 | loss_phi=2.309819e+00 | loss_mu=1.162750e+00 | mu_mse=8.139523e+04 | mu_mae=2.726112e+02 | defect_area_pred=79 | defect_area_label=65 | defect_iou=7.560976e-01
sample=5 | outer=13/20 | loss_phi=2.307698e+00 | loss_mu=1.394305e+00 | mu_mse=9.363234e+04 | mu_mae=2.965561e+02 | defect_area_pred=82 | defect_area_label=65 | defect_iou=7.710843e-01
sample=5 | outer=14/20 | loss_phi=2.304296e+00 | loss_mu=1.673999e+00 | mu_mse=1.142860e+05 | mu_mae=3.323831e+02 | defect_area_pred=85 | defect_area_label=65 | defect_iou=7.647059e-01
sample=5 | outer=15/20 | loss_phi=2.299394e+00 | loss_mu=1.970652e+00 | mu_mse=1.275475e+05 | mu_mae=3.532128e+02 | defect_area_pred=88 | defect_area_label=65 | defect_iou=7.386364e-01
sample=5 | outer=16/20 | loss_phi=2.295718e+00 | loss_mu=2.144903e+00 | mu_mse=1.332434e+05 | mu_mae=3.615883e+02 | defect_area_pred=87 | defect_area_label=65 | defect_iou=7.471265e-01
sample=5 | outer=17/20 | loss_phi=2.292689e+00 | loss_mu=2.291567e+00 | mu_mse=1.371870e+05 | mu_mae=3.671283e+02 | defect_area_pred=92 | defect_area_label=65 | defect_iou=7.065217e-01
sample=5 | outer=18/20 | loss_phi=2.289773e+00 | loss_mu=2.304685e+00 | mu_mse=1.374698e+05 | mu_mae=3.674200e+02 | defect_area_pred=92 | defect_area_label=65 | defect_iou=6.881720e-01
sample=5 | outer=19/20 | loss_phi=2.287074e+00 | loss_mu=2.269279e+00 | mu_mse=1.360291e+05 | mu_mae=3.652854e+02 | defect_area_pred=92 | defect_area_label=65 | defect_iou=6.881720e-01
sample=5 | outer=20/20 | loss_phi=2.284484e+00 | loss_mu=2.158945e+00 | mu_mse=1.325504e+05 | mu_mae=3.602116e+02 | defect_area_pred=88 | defect_area_label=65 | defect_iou=7.191011e-01
